Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;12.0;10.0;5;20.0;1;11.0;10.0;5;20.3999996185;
8;1;13.0;10.0;5;20.3999996185;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;14.0;10.1999998093;5;20.7264003754;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;11.597111702;10.4951858521;3;23.0819120407;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;11.9245738983;11.0209560394;3;23.99553442;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;13.9245738983;11.4571752548;3;24.7449600697;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;15.9245738983;11.8107032776;3;25.3503712416;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;16.6051120758;12.0916318893;3;25.8344515562;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;16.7503356934;12.3113050461;3;26.2195074558;
16;1;19.8187427521;12.446267128;5;25.0;2;16.865852356;12.4808797836;3;26.3048160076;
17;1;20.8187427521;12.5;5;25.0;2;18.7782287598;12.5;3;26.3530313969;
18;1;21.8187427521;12.5;6;25.0;2;19.7926940918;12.5;3;26.4023760557;
19;1;22.8187427521;12.5;6;25.0;2;20.8074970245;12.5;4;26.4528282881;
20;1;23.25;12.5;6;25.0;2;21.3867835999;12.9358482361;4;26.5043625832;
21;1;23.25;12.5;6;25.0;2;21.5;12.9513092041;4;26.5569496155;
22;1;23.25;12.5;7;25.0;2;21.9670848846;12.5;4;26.6105561256;
23;1;23.25;12.5;7;25.0;2;21.9831676483;12.5;4;26.6651450396;
24;1;23.25;12.5;7;25.0;2;21.5;12.99954319;4;26.72067523;
25;1;23.25;12.5;7;25.0;2;21.5;13.0162029266;4;26.7771017551;
26;1;23.25;12.5;6;25.0;3;22.0331306458;12.5;3;26.8343759775;
27;1;23.25;12.5;5;25.0;3;21.5;13.4171876907;4;26.8924454451;
28;1;23.25;12.5;5;25.0;3;22.0677337646;12.5;5;26.9512542486;
29;3;24.25;13.1999998093;3;26.0;3;21.5;13.4756269455;5;27.0107431412;
30;3;23.25;13.5;3;26.1599999666;3;21.5;13.5053710938;5;27.0708494186;
31;3;22.25;14.5;4;27.5937439203;3;22.1212539673;12.5;5;27.1315076351;
32;3;21.25;15.5;4;28.7884988785;3;21.5;13.5;5;27.1926498413;
33;3;20.25;16.5;4;29.7817474604;3;21.5;13.5963249207;4;27.2542052269;
34;3;19.25;17.5;4;30.6177947521;3;21.5;13.6271028519;4;27.3161010742;
35;3;18.25;18.5;4;31.3402159214;3;22.1948299408;12.5;4;28.3782629967;
36;3;17.25;19.5;4;31.7230784893;3;23.2134780884;13.0;4;28.4606146812;
37;3;16.25;20.5;4;33.1118502617;3;23.5;14.0100002289;5;28.5432753563;
38;3;16.25;21.5;4;33.5940287113;3;24.2509231567;13.0200977325;5;28.6261612177;
39;3;16.25;22.5;4;34.1228871346;3;23.8181743622;13.5;6;28.7091873884;
40;3;16.4958877563;23.5;5;34.6987398863;3;23.824344635;13.8140182495;7;28.7922689915;
41;3;16.5201778412;24.5;5;35.3206397295;3;23.8305683136;13.8451862335;7;28.8753217459;
42;3;16.545375824;25.5;7;35.9861588478;3;24.6625957489;16.8451862335;8;28.9582614899;
43;3;18.5714874268;25.5;7;36.6912326813;3;24.6874771118;19.8451862335;8;29.0410051346;
44;3;20.5985202789;26.5;7;37.0034996271;3;24.7123031616;22.8451862335;8;29.1234707832;
45;3;19.6145000458;27.5;9;37.3805974722;3;24.7370414734;25.5;8;29.2055784464;
46;3;21.6306877136;28.5;9;37.8097264767;3;24.399269104;27.5;9;29.2872501612;
47;3;23.0;29.5;9;38.2774490118;3;24.4172763824;28.1148319244;9;29.3684103489;
48;3;25.0;29.8122005463;10;38.7701501846;3;24.435092926;28.1257171631;10;29.4489859343;
49;3;24.0;30.739402771;10;39.2745802402;3;24.4527015686;28.1366577148;10;29.5289068222;
50;3;26.0;29.6476364136;10;39.7784115076;3;24.4700813293;28.1476516724;10;29.6081060171;
51;4;28.7144298553;28.4565944672;10;40.2707419395;3;24.8824310303;27.5;11;29.6865199804;
52;4;30.7316646576;28.3609352112;10;40.7424890995;3;24.9059562683;27.5;11;29.7640889883;
53;4;32.7490348816;28.2748413086;11;41.1866246462;4;24.5206890106;28.180896759;7;44.8407564163;
54;4;34.5339813232;28.1973571777;11;41.5982291698;4;25.5369968414;28.5;8;45.66647017;
55;5;34.719203949;28.127620697;10;41.974393487;5;26.9749412537;29.5;7;46.4105561972;
56;5;34.086643219;28.0648593903;10;42.3139959574;5;27.9973545074;30.5;7;47.0721361637;
57;5;35.0412979126;28.0083732605;9;43.6173917055;5;26.5840549469;32.2256622314;8;47.6536930799;
58;5;36.1778259277;28.95753479;10;44.1460757256;5;26.5990867615;33.2369003296;8;48.1602028608;
59;6;37.2987327576;29.911781311;8;45.9055479765;5;26.6137733459;34.2481498718;7;48.5982627869;
60;6;37.9445495605;31.4510345459;8;47.4620065689;5;25.9556388855;35.5;8;48.975301981;
61;6;35.4291305542;34.8677368164;8;48.8750286102;6;26.5;36.2706451416;6;49.2989476919;
62;6;34.4291305542;34.8677368164;8;51.1427667141;6;27.1248550415;36.5;8;49.4828540087;
63;6;36.429069519;36.8677368164;7;52.1784439087;6;25.9758701324;38.5;7;49.5482741594;
64;6;36.7186813354;38.8677368164;8;55.0298455954;6;26.9825992584;38.5;8;49.6124312878;
65;6;36.8969650269;39.0800018311;10;57.7506868839;6;25.9893131256;40.5;8;50.6533719301;
66;6;38.0838470459;41.2757644653;10;61.4302384853;6;27.5;42.3266868591;9;50.8356364965;
67;6;39.0838470459;42.8158721924;11;64.1366268396;6;29.23869133;43.5;9;53.6084678173;
68;7;39.0838470459;46.0;10;66.2281274796;6;31.0715961456;44.8489151001;10;55.1281678677;
69;7;42.0838470459;43.7999992371;11;68.5092699528;6;31.8566913605;47.3899993896;10;56.3826935291;
70;7;43.9552688599;44.6199989319;11;70.767978549;6;31.5536193848;51.5582351685;11;57.4192146063;
71;7;40.515083313;47.4580001831;13;73.0919346809;6;32.2501907349;53.5628700256;12;58.1190493107;
72;7;39.515083313;49.1231460571;13;75.3637396097;7;31.9357013702;53.6903114319;12;58.3987791538;
73;7;39.515083313;50.3015327454;13;77.4747024775;7;29.9422073364;54.0;12;58.682092309;
74;7;39.515083313;51.3824195862;13;79.344340682;7;29.3999996185;57.3868179321;13;58.9688581228;
75;7;39.0121994019;52.4644393921;13;80.9314328432;7;28.3999996185;57.4788703918;13;59.2589386702;
76;7;38.0121994019;53.5475387573;14;82.2333813906;7;28.961479187;57.1936683655;13;59.552187562;
77;7;37.0121994019;54.6316795349;15;83.2764042616;7;29.3999996185;59.276096344;14;59.8484467268;
78;8;36.0121994019;55.7168006897;14;84.1023526192;8;28.9741039276;57.4673843384;13;61.1475441456;
79;8;35.0121994019;56.8028488159;13;84.7572095394;8;27.3999996185;60.6065368652;13;61.509290576;
80;8;34.0121994019;58.889755249;14;85.1690371037;8;27.3999996185;64.7246398926;12;61.8764414787;
81;8;33.0121994019;60.9774436951;14;85.3360731602;8;27.3999996185;64.876739502;13;62.2488356829;
82;8;32.0121994019;63.0658302307;14;85.5170257092;8;25.3999996185;68.0299377441;13;62.6104910374;
83;8;32.0121994019;63.1189880371;14;85.7104721069;8;24.3999996185;71.1762237549;13;62.9729198217;
84;8;30.1000003815;66.1734466553;14;86.9150605202;9;24.0;73.9864578247;12;63.3401161432;
85;8;31.1000003815;70.2291107178;15;87.3794972897;9;24.0;75.4672012329;13;63.7117826939;
86;8;32.0999984741;73.4245071411;15;87.9119184017;9;24.0;78.3558883667;16;64.0875803232;
87;8;32.0999984741;76.5149230957;17;88.5235029459;9;24.0;80.5437850952;17;64.415435791;
88;8;31.1000003815;77.6053924561;18;89.2271103859;9;24.0;82.7077255249;18;64.7409285307;
89;8;31.1000003815;79.6957855225;19;90.0369701385;9;24.0;84.8704681396;19;65.0722538233;
90;9;32.0999984741;81.7859649658;21;90.9680309296;9;24.0;87.0361251831;19;65.4088208675;
91;9;32.0999984741;83.8758087158;21;92.012537241;9;25.0;86.2044067383;20;65.7499976158;
92;9;32.0999984741;83.9367675781;22;93.1881642342;9;24.0;88.375;20;66.0951156616;
93;9;32.0999984741;85.911819458;22;94.5211391449;9;24.0;90.5475540161;21;66.4434745312;
94;10;33.0999984741;88.9975738525;21;97.0121803284;9;26.0;86.7217407227;22;66.7943475246;
95;10;33.0999984741;90.0832061768;22;98.6818161011;9;24.0;88.8971786499;22;67.1469871998;
96;10;33.0999984741;92.1685180664;22;102.433896303;9;24.0;91.0734863281;21;67.5006306171;
97;10;32.0999984741;93.2532958984;24;106.058138132;9;26.0;87.2503128052;23;67.8545072079;
98;11;34.0999984741;94.3373413086;23;109.540445566;9;24.0;89.4272537231;23;68.2078435421;
99;11;34.0999984741;95.4204559326;23;112.84222734;9;24.0;91.6039199829;23;68.5598707199;
100;12;34.0999984741;95.502456665;23;115.691489339;9;26.0;87.7799301147;23;68.9098296165;
101;12;32.0999984741;97.5831604004;23;118.19645834;9;24.0;89.9549179077;20;69.2569782734;
102;12;32.0999984741;99.662399292;24;120.430144548;9;24.0;92.1284790039;17;69.6005964279;
103;13;32.0999984741;102.740020752;23;122.348911047;9;26.0;88.3003005981;17;69.939991951;
