Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
34;4;14.25;22.5;4;26.7374696732;4;23.5;13.0649995804;7;28.1313757896;
35;4;14.0;23.5;4;26.7767804861;4;23.8826293945;12.5;7;28.3334614038;
36;4;14.0;24.5;5;26.8162822723;4;23.9313163757;12.5;7;28.553963542;
37;4;14.0;25.5;5;26.8559447527;4;23.9855003357;12.5;7;28.7942990065;
38;4;14.0;26.5;5;26.8957372904;4;23.5;13.4093561172;7;29.0558354855;
39;4;14.0;27.5;6;27.9356285334;4;23.5;13.5201272964;7;30.3398423195;
40;4;15.0;28.5;7;28.005587101;4;23.1852798462;13.5;7;30.6874299049;
41;4;16.0;29.5;7;28.0761721134;4;23.2655639648;14.5;7;31.0606648922;
42;4;17.0;27.5;10;28.1473448277;4;24.3532066345;18.5;7;31.4601297379;
43;4;16.0;28.5;10;28.2190651894;4;25.4483909607;22.5;8;31.8860205412;
44;4;17.0;28.5;10;28.2912915945;4;26.5511837006;26.5;9;32.3380686045;
45;4;18.0;29.5;12;28.3639820814;5;25.5;29.5;9;32.8154661655;
46;5;19.0;30.5;10;41.1870930195;5;25.5;32.5;9;33.316806078;
47;5;21.0;32.5;9;41.8980798721;5;26.5;32.5;9;33.8400421143;
48;5;23.0;34.5;11;42.5559279919;5;25.5;33.5;9;34.382476449;
49;5;25.0;34.5;12;43.1579413414;5;26.5;32.5;10;34.940783143;
50;6;27.0;34.5;10;58.7035955191;6;27.3117408752;32.5;7;50.5110702515;
51;6;30.0;35.5;11;59.9442026615;6;26.5;34.5;8;51.8389828205;
52;6;33.0;35.5;13;61.0518712997;6;28.2573299408;37.2784729004;8;53.0892128944;
53;6;35.0;35.5;13;62.0294985771;6;27.9831676483;39.5;8;54.2560864687;
54;6;37.0;36.5;10;62.8839393854;6;28.2795581818;41.3251342773;8;56.3373098373;
55;6;38.25;37.5;11;63.6248050928;6;29.5;40.4925613403;9;57.3932874203;
56;6;38.7051544189;37.5;10;64.2503327131;7;30.5;42.4925613403;9;58.3693865538;
57;6;38.7874984741;37.5;11;64.6329373121;7;32.5;41.4925613403;9;59.2694354057;
58;6;38.7874984741;37.5;11;64.963214159;7;32.0677337646;43.5;9;60.0980826616;
59;6;38.7874984741;37.5;12;65.1547909975;7;33.4627914429;45.8879623413;8;60.7666896582;
60;6;36.7874984741;38.5;12;65.2288911343;7;32.6847267151;45.5700950623;8;61.2949234247;
61;6;35.7874984741;39.5;13;65.3027049303;7;31.3059806824;45.6245269775;9;61.7991011143;
62;6;34.7874984741;40.5;12;65.3761861324;7;30.5475959778;46.2421760559;12;63.2789338827;
63;6;33.7874984741;41.5;13;65.4773882627;7;30.9698677063;48.5963249207;13;63.7646794319;
64;6;32.7874984741;42.5;14;67.5437350273;8;31.9953994751;52.0972518921;12;64.227640748;
65;6;31.9570941925;43.5;14;69.2397941351;8;31.5;52.5;12;66.6378978491;
66;6;31.1014575958;44.5;15;70.6167294979;8;31.9797458649;54.5;14;68.7075988054;
67;6;30.2233371735;45.5;17;71.7278823853;8;33.8436012268;55.6577606201;14;70.4817298651;
68;6;29.3255138397;46.5;17;72.325704813;8;31.8568458557;58.7162322998;14;72.0083309412;
69;6;29.3500003815;47.5;18;72.4450008869;8;32.3291931152;56.137134552;15;73.1703082323;
70;6;30.1000003815;48.5;18;72.5638711452;9;32.3441619873;55.9737091064;15;74.8863077164;
71;6;31.1000003815;49.5;20;72.6821873188;9;29.5;60.664478302;14;75.6223260164;
72;7;29.1000003815;51.5;19;72.7998235226;9;29.5;62.0;15;76.3417726755;
73;7;28.1000003815;53.5;19;72.9166567326;9;28.5;66.7138214111;16;77.046749711;
74;7;28.1000003815;55.5;20;73.032566309;9;28.5;67.7393188477;16;77.6155921221;
75;7;28.1000003815;57.5;20;73.1474354267;9;26.5;71.7653579712;17;78.1642919779;
76;7;28.1000003815;59.5;20;73.2611510754;10;26.0;74.7919082642;16;79.7220774889;
77;7;28.1000003815;61.5;22;73.3736045361;10;28.0;75.0;17;80.3672106266;
78;7;28.1000003815;64.5;22;73.4846918583;10;28.0;79.846496582;16;81.023329258;
79;7;28.1000003815;67.4429321289;24;73.5943136215;10;28.0;83.8744888306;17;81.6886467934;
80;7;29.1000003815;66.4861526489;24;73.7023761272;10;31.5417518616;81.0;17;82.3612706661;
81;7;29.1000003815;65.5291061401;24;73.8087911606;10;30.0;86.9317626953;17;83.039239049;
82;7;28.1000003815;67.5717468262;25;73.9134762287;10;31.5765914917;90.7288513184;19;83.7205600739;
83;7;29.1000003815;66.6140136719;25;74.0163547993;10;30.0;94.7743911743;21;84.4032539129;
84;7;29.1000003815;63.6140136719;25;74.1173563004;10;30.6122817993;96.8420791626;21;85.0808141232;
85;7;28.1000003815;65.5;27;74.1973705292;10;31.630399704;100.903686523;22;85.7206896544;
86;7;29.1000003815;64.5;28;74.255007267;10;30.0;104.968688965;22;86.3576567173;
87;7;29.1000003815;63.5;28;74.3118069172;10;29.0;108.148902893;23;86.9901260138;
88;7;28.1000003815;65.5;29;74.3677165508;10;29.0;111.251602173;24;87.6166642904;
89;7;29.1000003815;64.5;29;74.4226872921;11;31.0;112.357826233;21;99.7360013723;
90;7;29.1000003815;63.5;30;74.4766738415;11;33.7228927612;114.262664795;23;100.979533672;
91;7;28.1000003815;65.5;30;74.5296349525;11;34.0;121.344421387;23;102.17186451;
92;7;29.1000003815;64.5;30;74.581533432;11;33.0;124.381996155;24;103.30775547;
93;7;29.1000003815;63.5;27;74.6323363781;11;32.0;126.544776917;21;104.384007454;
94;7;28.1000003815;65.5;25;74.6820144653;11;32.7978363037;126.884727478;20;105.399318218;
95;7;29.1000003815;64.5;24;74.7305428982;11;34.0;128.107696533;22;106.354013681;
96;7;29.1000003815;63.5;25;74.7779004574;11;35.8351097107;127.324752808;23;107.249727726;
97;7;28.1000003815;65.5;25;74.8240702152;11;35.3536186218;130.535766602;23;108.089050293;
98;7;29.1000003815;64.5;27;74.8690385818;11;35.5;131.740661621;24;108.875201225;
99;7;29.1000003815;63.5;26;74.9127960205;11;35.5;132.423126221;29;109.611741304;
100;7;28.1000003815;65.5;27;74.9553360939;11;34.5;135.645706177;30;110.253405571;
