Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.0;4;20.0;1;9.0;10.0;5;20.0;
5;2;10.0;10.5;3;21.0;1;10.0;10.0;5;20.0;
6;2;11.4499998093;10.0;3;21.0399999619;1;11.0;10.0;5;20.0;
7;2;12.468000412;10.0;3;21.0811839104;1;11.0;10.0;5;20.3999996185;
8;2;13.486533165;10.0;3;21.5343649387;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;14.5104646683;10.1999998093;3;21.9159597158;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;14.8621807098;10.3632001877;3;23.0900011063;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;15.3905010223;10.9097137451;3;24.0876795053;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;15.8394565582;11.3658018112;3;24.9207342863;2;13.9245738983;11.4571752548;3;24.7449600697;
13;2;18.428976059;12.4603672028;3;25.6083502769;2;15.9245738983;11.8107032776;4;25.3503712416;
14;2;19.8187427521;12.8041753769;3;26.173009038;2;16.9627056122;12.0916318893;4;25.8344515562;
15;2;20.8187427521;13.0865049362;4;26.6373441219;2;17.9761257172;12.3113050461;4;26.2195074558;
16;3;21.8187427521;13.3186721802;3;26.8539510965;2;18.9898986816;12.4808797836;4;26.3048160076;
17;3;22.8187427521;12.5;3;26.9678958654;2;20.0040187836;12.5;4;26.3530313969;
18;3;23.8187427521;13.5;4;27.0866014957;2;21.0184822083;12.5;4;26.4023760557;
19;3;24.8187427521;13.7519607544;4;27.2099905014;2;21.9207134247;12.5;4;26.4528282881;
20;3;25.25;13.8259944916;4;27.337949276;2;21.9358482361;12.5;4;26.5043625832;
21;3;25.25;13.9027690887;5;27.4703252316;2;21.9513092041;12.5;6;26.5569496155;
22;3;25.25;13.9821949005;5;27.6069262028;2;21.9670848846;12.5;6;26.6105561256;
23;3;25.25;14.0641555786;7;27.7475197315;2;21.9831676483;12.5;6;26.6651450396;
24;3;25.25;14.1485118866;7;27.8918325901;2;21.5;12.99954319;6;26.72067523;
25;3;24.25;13.5;7;28.0395522118;2;21.5;13.0162029266;7;26.7771017551;
26;3;23.6177978516;14.5;6;28.1903276443;2;22.0331306458;12.5;6;26.8343759775;
27;3;22.6856479645;15.5;6;28.3437719345;3;21.5;13.4171876907;4;26.8924454451;
28;3;21.7546977997;16.5;6;28.4994654655;3;22.0677337646;12.5;4;26.9512542486;
29;3;20.824760437;17.5;5;28.6569600105;3;21.5;13.4756269455;4;27.0107431412;
30;3;20.25;16.5;6;28.8157832623;3;21.5;13.5053710938;3;27.0708494186;
31;3;21.25;16.5;6;28.97544384;3;20.1212539673;13.5;3;27.1315076351;
32;3;22.25;16.5;5;29.1354379654;3;20.5;13.5;3;27.1926498413;
33;3;23.25;16.2218933105;5;29.2952547073;3;21.5;13.5963249207;3;27.2542052269;
34;3;24.25;16.3657283783;5;29.4543828964;3;21.5;13.6271028519;3;27.3161010742;
35;4;25.25;16.5089454651;4;29.6123180389;3;20.1948299408;13.5;4;27.3782629967;
36;4;25.25;16.6510868073;4;29.7685685158;3;19.2134780884;14.5;4;27.4406147003;
37;4;25.25;16.7917118073;4;29.9226613045;3;19.5;13.5;4;27.5030794144;
38;4;25.25;16.9303951263;4;30.0741481781;3;18.2509231567;13.5;4;27.5655794144;
39;4;25.25;18.9303951263;5;30.2226099968;3;18.5;13.5;4;27.628036499;
40;4;25.25;20.9303951263;5;30.3676624298;3;19.5;13.8140182495;4;27.690372467;
41;4;25.25;22.9303951263;4;30.508957386;3;20.5;13.8451862335;4;28.7525100708;
42;4;25.25;24.9303951263;4;31.6461877823;3;20.3257522583;13.5;4;28.8443725109;
43;4;26.25;27.9303951263;4;31.8690885305;3;21.5;16.5;4;28.9364752769;
44;4;27.25;29.7011795044;5;32.0945558548;3;23.3627662659;19.5;4;29.028737545;
45;4;27.7842025757;30.8166923523;7;32.322791934;3;23.5;22.5;8;29.1210792065;
46;4;27.831281662;31.927947998;7;32.5540280342;4;23.5;25.5;6;44.2134212255;
47;4;27.25;33.0348205566;8;32.7885155678;4;25.4172763824;28.5;6;45.0556861162;
48;4;27.9362182617;33.1372261047;9;33.0265163183;4;26.435092926;29.5;7;45.8171720505;
49;5;27.9943771362;33.2351112366;8;33.2682901621;4;27.8193397522;30.5;8;46.4969713688;
50;5;28.0565013885;33.3284606934;7;33.5140829086;4;28.8469047546;31.5;8;47.0975351334;
51;5;28.1226959229;33.4172821045;7;33.7641117573;4;29.8743801117;32.5;9;47.6238059998;
52;5;27.25;32.4172821045;8;34.0185520649;5;30.9017448425;32.5;8;48.0823465586;
53;5;27.25;30.4172821045;8;34.2775223255;5;31.0507717133;32.5;9;48.4805493355;
54;5;27.25;29.4172821045;8;34.5410704613;5;31.1471366882;32.5;9;48.8260047436;
55;5;27.25;28.4172821045;9;35.8091599941;5;31.2315940857;32.5;9;49.0323286057;
56;5;28.25;28.5;9;36.0461592674;5;31.2846984863;32.5;9;49.1207350492;
57;5;29.25;29.5;10;36.2873940468;5;31.3112201691;32.5;9;49.2084075212;
58;5;29.25;30.5;12;36.537127018;5;31.3375205994;32.5;9;50.2952953577;
59;5;29.25;31.5;11;36.7947092056;5;32.3635864258;33.5;7;50.5513505936;
60;5;29.25;32.5;10;37.0593696833;5;33.3894042969;34.5;5;50.8334395885;
61;5;29.25;32.5;10;37.3302212954;5;33.7225112915;35.5;4;51.1450577974;
62;5;29.25;32.5;11;38.7995715141;5;33.4402351379;36.5;5;51.4899097681;
63;5;29.7000007629;33.0;11;40.0498044491;6;33.8827857971;37.5;4;51.871822238;
64;5;30.0510005951;33.3899993896;11;41.1139261723;6;33.4899177551;38.5;4;52.2946178913;
65;5;30.3185329437;33.6872596741;13;42.0262789726;6;34.0761146545;37.5;5;54.5046370029;
66;5;30.5187683105;33.9097442627;13;42.6703132391;6;33.9959526062;39.0;5;56.4714801311;
67;5;30.5999984741;34.0;13;43.1282936335;6;35.176071167;38.3899993896;5;58.2458584309;
68;5;30.5999984741;34.0;13;43.5790758133;6;35.633140564;38.6872596741;6;59.8790416718;
69;5;30.5999984741;35.7649002075;16;44.0210479498;6;36.04712677;38.9097442627;6;62.2541022301;
70;5;31.5999984741;36.7914428711;16;44.4447778463;6;36.1287117004;41.0;6;63.3461723328;
71;5;28.5999984741;36.8184890747;16;44.7852263451;6;35.1803512573;44.0;7;64.516456604;
72;5;29.5999984741;38.8460159302;17;45.1183154583;6;33.5609207153;48.0;9;65.7548750639;
73;6;30.5999984741;40.8740005493;12;55.4426794052;7;33.2816925049;50.0;7;67.0465919971;
74;6;32.5999984741;40.9024200439;13;56.2571438551;7;30.3999996185;55.0;8;68.3724094629;
75;6;34.5999984741;41.9312553406;13;57.0332374573;7;31.1262989044;57.665145874;11;69.7098039389;
76;7;34.5999984741;41.9604721069;14;57.7671166658;7;31.1450309753;60.2991828918;14;71.0345664024;
77;7;35.3676681519;42.9900474548;15;58.4561679363;7;31.1637802124;62.3854255676;14;72.3228155375;
78;7;35.4666633606;44.019947052;15;59.0989675522;7;31.3999996185;63.426361084;14;73.5530672073;
79;7;35.1597480774;44.0501365662;15;59.6951775551;7;32.8405418396;63.8256645203;14;75.7079747915;
80;7;32.246887207;46.0805892944;17;60.2454049587;7;32.0644760132;65.8698272705;15;76.8554337025;
81;7;30.3281040192;48.1112670898;17;60.7510333061;7;31.3999996185;69.3130569458;16;77.914467454;
82;7;28.8035011292;50.1421279907;18;61.2140460014;7;31.2569770813;70.9629058838;17;78.8840157986;
83;7;27.8732318878;52.1731491089;19;61.636857748;7;31.2753448486;74.0117645264;17;79.7673267126;
84;7;26.9374980927;54.2042770386;19;62.0221605301;7;31.3999996185;79.0621185303;19;80.5707888603;
85;7;25.9965362549;56.2354888916;20;62.3727934361;7;34.3116340637;78.8015594482;19;81.3027356863;
86;7;25.0506095886;58.2667312622;20;62.5959544182;7;32.4000015259;77.9096908569;19;81.9298294783;
87;8;25.5;57.2979774475;13;80.6583623886;7;33.2000007629;78.642250061;22;82.4886764288;
88;8;25.5;60.3291816711;14;81.9806118011;7;35.2000007629;77.7886047363;23;82.8781460524;
89;8;26.5;63.3603057861;14;83.1481492519;7;35.2000007629;76.9390716553;23;83.1870787144;
90;8;27.5;63.3913116455;17;84.1536867619;7;34.2000007629;79.0935440063;23;83.5037209988;
91;8;26.5;66.422164917;17;85.001452446;7;35.2000007629;78.2518615723;25;83.8277173042;
92;8;26.5;69.4528198242;17;85.7040116787;7;34.2000007629;76.6940231323;27;84.1586387157;
93;8;27.5;69.4832458496;18;86.278768301;8;33.2000007629;78.832649231;27;84.4959819317;
94;8;26.5;72.5134124756;19;86.744948864;8;33.2000007629;77.9750061035;26;84.8391678333;
95;8;26.5;74.0;17;87.1214084625;8;32.2792625427;78.1208190918;26;85.1875412464;
96;8;27.5;75.0;16;87.2039351463;8;32.2943992615;78.2697753906;24;85.5403733253;
97;8;27.5;77.0;15;87.2614798546;8;30.3999996185;83.790145874;24;85.8968644142;
98;8;28.5;79.2830352783;16;87.3181812763;8;32.4000015259;86.0059738159;25;86.2561500072;
99;8;29.5;78.3227233887;16;87.3739869595;8;32.4000015259;90.2245788574;27;87.6173069477;
100;8;30.5;80.3617858887;17;87.428848505;8;33.4000015259;95.4453353882;27;88.0293629169;
101;8;32.5;79.4001922607;16;87.4827208519;8;35.4000015259;96.8675613403;26;88.443281889;
102;8;32.5;81.4379043579;17;87.5355634689;8;35.5778694153;100.090560913;25;88.8580511808;
103;8;33.5;83.474899292;19;87.5873396397;8;36.5905189514;100.313598633;25;89.2633143663;
104;8;35.5;82.511138916;19;87.6380164623;8;35.4000015259;101.535964966;27;89.636964798;
105;8;35.5;84.5466156006;19;87.6875655651;9;34.4000015259;105.756896973;24;90.0095829964;
106;8;36.5;85.7812957764;20;88.7359623909;10;35.4000015259;106.10572052;20;90.3801575899;
107;8;39.5;84.8151702881;20;88.9831864834;10;35.4000015259;105.383766174;18;90.7477093935;
108;8;40.5;86.848236084;21;89.2668207884;10;34.4000015259;107.660293579;19;91.1113060713;
109;8;41.0999984741;88.8804550171;22;89.5928815603;11;35.4000015259;106.934661865;18;92.8370712996;
110;9;42.0999984741;87.9118347168;22;89.9679117203;11;36.4000015259;104.869148254;18;94.6123204231;
111;9;41.0999984741;89.9423675537;22;90.5555360317;11;35.4000015259;106.696029663;18;97.4225621223;
112;9;41.0999984741;91.0817489624;23;91.209230423;11;36.4000015259;109.548217773;21;100.371537328;
113;9;43.0999984741;86.2224731445;24;91.9349932671;11;39.4000015259;110.41733551;17;102.454849124;
114;9;41.0999984741;87.3639831543;25;92.7380189896;11;40.4000015259;114.859725952;18;104.548695207;
115;10;41.0999984741;88.5057373047;24;94.6220421791;11;42.3659477234;115.874427795;21;107.637620091;
116;10;44.0999984741;84.6471405029;24;96.648557663;11;42.8347549438;117.737312317;22;109.707271695;
117;10;44.0999984741;89.7876281738;25;97.8189377785;11;43.0711288452;122.579025269;23;111.745079517;
118;10;45.0999984741;94.9266357422;27;99.070736289;11;42.5036582947;125.391174316;23;113.740762711;
119;10;47.0999984741;94.0636444092;29;100.394111037;11;41.9812393188;129.166656494;24;115.686627388;
120;11;45.0999984741;99.1981201172;27;101.774479985;11;41.4000015259;133.569641113;24;117.577628136;
121;11;45.0999984741;104.329589844;27;104.192836761;11;45.4000015259;129.738143921;21;119.411202908;
122;11;48.0999984741;103.457626343;24;105.686704993;11;44.2237358093;128.576477051;19;121.18692565;
123;11;49.0999984741;106.581855774;24;107.174668908;11;42.2351989746;132.023345947;19;122.906037807;
124;11;46.0999984741;104.381851196;24;108.632501364;11;44.4175186157;131.656921387;18;124.570913076;
125;11;48.0999984741;100.381851196;24;110.038131833;11;46.6118049622;129.921295166;16;126.184521198;
126;11;48.0999984741;100.781852722;23;112.37344873;11;43.8176383972;132.171127319;17;127.749937773;
127;11;46.0999984741;105.281814575;21;113.685504675;11;43.6616859436;133.406738281;17;129.269924402;
128;11;48.0999984741;106.348068237;21;114.909925222;11;42.772644043;136.628677368;16;130.676813364;
129;11;49.0999984741;107.416473389;20;116.044759274;11;43.4000015259;135.837524414;15;131.840393543;
130;11;49.0999984741;111.486961365;21;117.092517376;11;46.4000015259;134.033996582;16;132.998965502;
131;11;50.0999984741;112.559463501;22;118.059029579;11;45.4000015259;133.218826294;16;134.040888548;
132;11;49.0999984741;115.633888245;23;118.952233553;11;45.0;134.118103027;18;135.065846682;
133;11;49.0999984741;118.710121155;23;119.781105995;11;46.0;135.006195068;18;136.081888676;
134;11;50.0999984741;118.788047791;24;120.554801106;11;49.0;130.293457031;20;137.012045622;
135;11;49.0999984741;121.867538452;24;121.180982113;11;49.3590431213;131.379699707;21;137.914549828;
136;11;49.0999984741;124.948440552;24;121.651806951;11;47.718082428;133.464813232;22;138.793581247;
137;11;51.0999984741;122.030601501;25;122.085910201;11;46.718082428;134.548675537;23;139.643220901;
138;11;51.0999984741;125.113838196;26;122.528571367;11;51.718082428;131.750030518;24;140.458357811;
139;11;53.0999984741;128.197967529;25;122.979016304;11;57.718082428;131.830993652;22;141.234805107;
140;11;55.0999984741;119.282814026;26;123.436407566;11;63.718082428;129.710372925;22;141.969357967;
141;11;56.0999984741;118.368164062;25;123.899849415;11;69.7180786133;128.78805542;21;142.659806728;
142;11;58.0999984741;117.853813171;26;124.36839366;11;75.7180786133;127.863937378;22;143.304897308;
143;11;60.0999984741;112.853820801;26;124.841047287;11;82.7180786133;123.788047791;24;143.904257774;
144;11;60.0999984741;111.853820801;27;125.316779137;11;88.1180801392;121.788047791;25;144.458298206;
145;11;61.0999984741;110.853820801;27;125.794528961;11;92.6427841187;121.199996948;27;144.96808815;
146;11;63.0999984741;106.853820801;28;126.273216486;11;95.3333435059;121.199996948;29;145.435229778;
147;11;63.0999984741;105.853820801;29;126.751750708;11;96.7021179199;121.199996948;27;145.86173439;
148;11;64.0999984741;104.853820801;30;127.229039192;11;98.038520813;121.199996948;24;146.249903679;
149;11;66.0999984741;101.399993896;31;127.70399785;11;99.3444213867;121.199996948;25;146.602223396;
150;11;65.25;101.599998474;31;128.175560713;11;97.6217956543;122.199996948;26;146.82770443;
151;11;65.25;102.599998474;32;128.642687798;11;96.7978668213;123.199996948;27;146.912894249;
152;11;66.25;100.599998474;33;129.104375124;11;95.8618545532;124.199996948;28;146.966302395;
153;11;65.6500015259;101.599998474;34;129.559663773;11;94.9005737305;125.199996948;29;147.0;
154;11;66.6500015259;102.599998474;34;130.007644653;11;93.9250030518;126.199996948;29;147.0;
155;11;68.6500015259;101.599998474;35;130.447467566;11;92.9250030518;127.199996948;31;147.0;
156;11;68.6500015259;103.599998474;36;130.878345013;11;87.9250030518;128.199996948;31;147.0;
157;11;69.6500015259;105.599998474;38;131.299557209;11;85.9250030518;130.199996948;32;147.0;
158;11;70.6500015259;107.599998474;39;131.710457325;11;84.3000030518;132.199996948;32;147.0;
159;11;70.6500015259;109.599998474;40;132.110471725;11;83.3000030518;134.199996948;33;147.0;
160;11;70.6500015259;110.799995422;41;132.499104023;11;82.3000030518;136.199996948;34;147.0;
161;11;70.6500015259;111.799995422;36;132.87593317;11;81.3000030518;138.699996948;34;147.0;
162;11;70.6500015259;112.799995422;36;133.240613461;11;80.3000030518;140.699996948;35;147.0;
163;11;70.6500015259;113.799995422;36;133.592875004;11;79.3000030518;142.699996948;35;147.0;
164;10;58.5;109.799995422;37;119.93252039;12;79.1000061035;144.699996948;32;161.0;
165;10;58.5;110.799995422;37;120.259422302;12;81.1000061035;145.699996948;32;161.0;
166;10;58.5;111.799995422;39;120.573518753;12;83.1000061035;147.299987793;33;161.0;
167;10;58.5;112.799995422;39;120.826402187;12;80.1000061035;142.300003052;33;161.0;
168;10;58.5;113.799995422;39;121.008983612;12;74.1000061035;150.300003052;35;161.0;
169;10;58.5;114.799995422;41;121.172750473;12;72.1000061035;158.300003052;37;161.0;
170;10;58.5;115.799995422;40;121.329886913;12;71.1000061035;162.300003052;38;161.0;
171;10;58.5;116.800003052;37;121.480408669;12;70.1000061035;168.300003052;34;161.0;
172;10;59.5;115.799995422;37;121.624362469;12;70.7000045776;171.199996948;35;161.0;
