Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;9.0;10.0;5;20.0;
3;2;8.30000019073;12.0;5;21.0900000334;1;9.0;10.0;5;20.0;
4;2;9.32699966431;11.0;5;21.1871190071;1;9.0;10.0;5;20.0;
5;2;10.3561353683;10.0;5;21.2917383909;1;10.0;10.0;5;20.0;
6;2;11.5812826157;10.0;4;21.4042263031;1;11.0;10.0;5;20.0;
7;2;12.631901741;10.0;4;21.5249304771;2;11.3000001907;10.0;4;21.3999996185;
8;2;13.6862182617;10.0;3;22.0694183111;2;11.4200000763;10.1999998093;4;21.7964004278;
9;2;14.7512378693;10.1999998093;3;22.5515855551;2;11.5389204025;10.3632001877;4;22.1345227957;
10;2;15.1482124329;10.3632001877;3;23.8668255806;2;11.6403570175;10.4951858521;4;23.2873874903;
11;2;15.7400722504;10.9097137451;3;25.0237190723;2;11.9862165451;11.0209560394;4;24.268861413;
12;2;16.2606735229;11.3658018112;3;26.0350353718;2;13.9862165451;11.4571752548;4;25.093021512;
13;2;18.850194931;11.7372808456;3;26.9207777977;2;15.9862165451;11.8107032776;5;25.7803837061;
14;2;20.850194931;12.0336990356;3;27.703961134;2;17.091709137;12.0916318893;5;26.3539340496;
15;2;22.2458877563;12.2662630081;3;28.4073903561;2;18.1319713593;12.3113050461;5;26.8362411261;
16;2;23.400428772;12.446267128;3;28.8833937645;2;19.1749191284;12.4808797836;5;27.0267930031;
17;2;24.5662689209;12.5;3;29.2762613297;2;20.2206115723;12.5;5;27.1883933544;
18;2;25.7430610657;12.5;4;29.692073822;2;21.2690925598;12.5;5;27.3593420982;
19;2;26.9301757812;12.5;4;30.1288084984;2;22.2078018188;12.5;5;27.5396113396;
20;2;27.557964325;12.5;6;30.5837950706;2;22.261882782;12.5;5;27.7290761471;
21;2;27.7627067566;12.5;6;31.0537385941;2;22.3187217712;12.5;7;27.9275052547;
22;2;27.9741821289;12.5;7;31.534784317;2;22.3782520294;12.5;7;28.1345529556;
23;2;28.1906528473;12.5;7;32.0226202011;2;22.4403648376;12.5;7;28.3497540951;
24;2;26.1906528473;13.5;6;32.5126152039;2;22.5049266815;12.5;7;28.5725209713;
25;2;25.1906528473;13.5;6;32.9999876022;3;22.5717563629;12.5;6;28.8021440506;
26;2;25.1906528473;14.5;6;33.4799880981;3;21.5;13.5;7;29.0377955437;
27;2;24.1906528473;13.5;6;33.9480848312;3;21.5;14.5;7;29.2785372734;
28;2;23.1906528473;13.5;6;34.4001340866;3;22.5;12.5;7;29.523332119;
29;2;23.1906528473;14.5;6;34.8325281143;3;22.857000351;12.5;7;29.7710599899;
30;2;23.1906528473;15.5;6;35.2422962189;3;20.9313182831;13.5;7;30.0205359459;
31;2;22.8590335846;16.5;6;35.6271715164;3;20.0061607361;14.5;7;30.2705316544;
32;2;22.0322265625;17.5;6;35.9856081009;3;19.0811595917;15.5;7;30.5197997093;
33;2;21.193523407;18.5;6;36.3167572021;3;18.1559410095;16.5;8;30.76709795;
34;2;20.342540741;19.5;6;36.6204128265;3;17.2301292419;17.5;8;32.0112137794;
35;2;19.4791851044;20.5;7;36.8969306946;3;15.5;20.0;9;32.2909884453;
36;2;18.4791851044;19.5;8;37.1471309662;3;16.0;22.0200004578;9;32.5665225983;
37;2;18.4791851044;19.5;8;37.3722009659;3;16.0;24.0405921936;9;32.8368299007;
38;2;18.4791851044;19.5;9;37.5735960007;3;16.0;25.4184150696;10;33.1010307074;
39;2;18.4791851044;21.5;10;37.7529459;3;16.0;26.5505142212;10;33.358363986;
40;3;20.25;23.5;10;38.9119815826;3;17.3635520935;24.966960907;11;33.6081945896;
41;3;23.25;24.5;10;39.1299999952;3;18.0;25.5958347321;12;33.8500168324;
42;3;25.25;25.5;10;39.2754310369;3;19.2635612488;23.1524085999;12;34.0834519863;
43;3;27.25;26.5;11;39.4377241135;3;18.7250366211;23.5;13;34.308244586;
44;3;29.25;27.5;12;39.6183350086;3;18.371761322;25.2011871338;16;34.5242556334;
45;3;31.25;27.5;11;39.8187118769;3;19.4214286804;25.2011871338;16;34.7314534187;
46;3;33.0999984741;27.5;11;40.0402543545;3;20.9194374084;26.2011871338;17;34.9298992157;
47;3;33.0999984741;27.5;11;40.2842636108;3;19.9352111816;27.2011871338;17;35.119738102;
48;3;33.0999984741;27.5;13;40.5518820286;3;20.4831676483;28.2011871338;17;35.3011838198;
49;3;33.0999984741;27.5;13;40.8440244198;3;21.0;29.2011871338;17;35.4745061398;
50;3;33.0999984741;27.5;14;41.1613030434;4;23.0;28.3603382111;14;47.6400206089;
51;3;31.1000003815;28.5;14;41.5039470196;4;24.5331306458;29.5;16;48.2780729532;
52;3;30.1000003815;29.5;15;41.871723175;4;26.5;30.4171886444;16;48.811740756;
53;3;29.1000003815;30.5;15;42.263862133;4;26.0677337646;31.5;16;49.2685550451;
54;3;28.1000003815;31.5;16;42.6789975166;4;26.0853767395;33.5;17;49.6853075027;
55;3;27.1000003815;32.5;16;43.1151270866;4;25.5;36.5;17;50.0634069443;
56;3;26.1000003815;33.5;17;43.5695996284;4;26.1212539673;36.5;17;50.4049575329;
57;3;25.1000003815;34.5;17;44.0391392708;5;25.5;38.0;18;50.7125377655;
58;3;24.1000003815;35.5;17;44.5199065208;6;26.1577949524;37.0;17;50.9890036583;
59;3;23.1000003815;36.5;16;45.007601738;6;26.5;37.0;16;51.2373247147;
60;3;22.1000003815;37.5;16;45.4976010323;6;26.1948299408;37.0;16;51.3782629967;
61;3;21.8500003815;38.5;17;47.5250768661;6;26.2134780884;37.0;17;51.4406147003;
62;3;20.8500003815;37.5;18;49.2943735123;6;26.2321853638;37.0;17;51.5030794144;
63;3;20.8500003815;37.5;19;50.8334693909;6;27.2509231567;37.0;17;51.5655794144;
64;3;19.8500003815;36.5;19;52.1725549698;6;26.2696743011;37.0;17;52.628036499;
65;3;19.8500003815;36.5;19;53.1919670105;6;26.5;39.0;18;52.7403724194;
66;3;20.8500003815;37.5;20;53.9720363617;6;28.3071117401;39.0;18;52.8544850349;
67;3;21.8500003815;38.5;20;54.690946579;6;27.5;41.0;18;52.9703224897;
68;3;22.7295074463;39.5;20;55.2368745804;6;27.5;42.4071884155;18;53.0878289938;
69;3;22.75;40.5;15;55.6973638535;6;28.3627662659;42.0;17;53.5069448948;
70;3;22.75;41.5;13;56.1167116165;6;28.5;43.6349868774;17;55.1645448208;
71;3;22.75;42.5;14;56.4949045181;6;29.416891098;41.6840705872;17;56.5606172085;
72;3;22.75;43.5;15;56.8329648972;6;30.4530506134;42.6262779236;17;57.7338472605;
73;4;22.75;44.5;12;57.132730484;7;29.5;42.9789619446;15;58.5846545696;
74;4;22.75;45.5;12;57.3966264725;7;30.5;41.0376777649;16;59.142529726;
75;4;22.75;46.5;13;57.6274585724;7;27.5628452301;41.4124908447;17;59.5157214403;
76;4;22.75;47.5;14;57.8282260895;7;27.5995903015;40.9779663086;17;59.8812310696;
77;4;22.75;48.5;15;58.0;7;26.6362571716;43.0468521118;17;60.1475019455;
78;4;23.75;46.5;15;58.0;7;26.6727600098;45.1191520691;17;60.4196748734;
79;4;22.75;47.5;14;58.0;7;26.7090072632;47.1948242188;15;60.697329998;
80;4;22.75;48.5;15;58.0;7;26.5449142456;49.2738075256;14;60.9799904823;
81;4;23.75;46.5;16;58.0;7;25.7999992371;49.3559989929;15;62.2671227455;
82;4;22.75;47.5;16;58.0;7;26.7999992371;51.4412612915;15;62.6081354618;
83;4;22.75;48.5;18;58.0;7;28.1497802734;54.5294303894;16;63.9543561935;
84;4;23.75;46.5;18;58.0;9;27.1305923462;57.6202964783;14;64.385109663;
85;4;22.75;47.5;18;58.0;9;27.1467838287;60.0;14;64.8252007961;
86;4;22.75;48.5;19;58.0;9;27.1496601105;64.0;14;65.2740921974;
87;4;23.75;46.5;19;58.0;9;26.7999992371;65.5414581299;15;65.7311886549;
88;4;22.75;47.5;20;58.0;9;25.7999992371;68.0053634644;16;66.1958440542;
89;4;22.75;48.5;21;58.0;9;25.0;66.8014984131;16;66.6673641205;
90;4;21.75;47.5;22;58.0;9;25.0;65.9344024658;16;67.1450102329;
91;5;21.75;47.5;19;62.25;9;24.0;68.0686950684;17;68.6280083656;
92;5;20.75;50.5;19;62.3668751717;9;26.0;68.2039642334;17;69.1955525875;
93;5;21.75;50.5;20;62.4818606377;9;27.0;67.5093917847;17;69.7723468542;
94;5;21.75;50.5;20;62.5947203636;9;26.0;70.6092987061;18;72.5190532207;
95;5;22.75;52.5;21;62.7052364349;9;26.0;74.628692627;16;72.9490536451;
96;5;21.75;52.5;23;62.8132104874;9;26.0;71.7079620361;17;73.4034354687;
97;5;21.75;52.5;23;62.9184651375;9;27.0;68.0;18;75.9864062071;
98;5;22.75;53.5;24;63.0208449364;9;26.0;68.0;18;76.2627718449;
99;7;21.75;52.5;22;63.120215416;9;26.0;69.0;18;76.5763533115;
100;7;21.75;53.5;24;63.2164645195;9;27.0;67.0;19;76.9230327606;
101;7;22.75;55.5;24;63.3095021248;9;26.0;69.0;19;77.2989432812;
102;7;24.75;54.5;23;63.3992590904;9;26.0;69.0;16;77.7004351616;
103;7;24.75;53.5;19;63.4856872559;9;27.0;68.0;15;78.1240582466;
104;7;24.75;53.5;19;63.568757534;9;26.0;69.3424224854;17;78.5665385723;
105;7;23.75;52.5;19;63.6484599113;9;26.0;70.4272003174;16;79.0247633457;
