Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;12.0;10.0;5;20.0;1;11.0;10.0;6;20.3999996185;
8;1;13.0;10.0;5;20.3999996185;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;14.0;10.1999998093;5;20.7264003754;2;11.5179204941;10.3632001877;5;21.9903717041;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;11.597111702;10.4951858521;5;23.0919120312;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;11.927573204;11.0209560394;5;24.0163254738;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;13.9275741577;11.4571752548;5;24.7773565054;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;15.9275741577;11.8107032776;5;25.395208478;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;16.6185626984;12.0916318893;5;25.8925833702;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;16.7677764893;12.3113050461;5;26.2918028831;
16;1;19.8187427521;12.446267128;5;25.0;2;16.8875408173;12.4808797836;5;26.3921557665;
17;1;20.8187427521;12.5;5;25.0;2;18.8044300079;12.5;5;26.4563041925;
18;1;21.8187427521;12.5;6;25.0;2;19.8236751556;12.5;5;26.5224741697;
19;1;22.8187427521;12.5;6;25.0;2;20.8435249329;12.5;6;26.5906432867;
20;1;23.25;12.5;6;25.0;2;21.3867835999;12.9771928787;6;26.6607804298;
21;1;23.25;12.5;6;25.0;2;21.5;12.9982337952;6;26.7328453064;
22;1;23.25;12.5;6;25.0;2;22.0198535919;12.5;6;26.8067884445;
23;1;23.25;12.5;7;25.0;2;22.0420360565;12.5;6;26.8825509548;
24;2;23.25;12.5;6;25.0;2;21.5;13.0647649765;6;26.9600640535;
25;2;23.25;12.5;6;25.0;2;21.5;13.088019371;7;27.0392494202;
26;2;23.25;12.5;6;25.0;2;22.1117744446;12.5;7;27.120018959;
27;2;23.25;12.5;6;25.0;2;21.5;13.5;7;27.2022752762;
28;2;23.25;12.5;6;25.0;2;22.1606826782;12.5;7;27.2859115601;
29;2;23.25;12.5;6;25.0;2;21.5;13.5;7;27.3708124161;
30;2;23.25;12.5;6;25.0;2;21.5;13.6854057312;7;27.4568536282;
31;2;23.25;12.5;6;25.0;2;21.5;13.7284269333;7;27.5439035892;
32;2;23.25;12.5;6;25.0;2;22.2631721497;12.5;7;27.6318233013;
33;2;23.25;12.5;6;25.0;2;22.2895469666;12.5;7;27.7204678059;
34;2;23.25;12.5;7;25.0;2;22.3161411285;12.5;7;27.8096864223;
35;2;23.25;12.5;8;25.0;2;22.3429069519;12.5;6;27.8993241787;
36;2;23.25;12.5;8;25.0;3;22.3697967529;12.5;5;27.989222765;
37;2;23.25;12.5;8;25.0;3;22.3967666626;12.5;5;28.079221487;
38;2;23.25;12.5;8;25.0;3;22.4237670898;12.5;6;28.1691586971;
39;2;23.25;12.5;9;25.0;3;21.5;13.5;5;28.258872509;
40;2;23.25;13.5;9;25.0;3;22.4776611328;12.5;6;28.348202467;
41;2;23.25;14.5;9;25.0;3;22.5044612885;12.5;6;28.4369900227;
42;2;23.25;15.5;10;25.0;3;21.5;13.5;7;28.5250804424;
43;2;23.25;16.5;10;25.0;4;22.5;15.5;6;43.6123232841;
44;2;23.25;17.5;11;25.0;4;23.5836963654;18.5;6;44.4485738277;
45;2;23.25;17.5;11;25.0;4;24.6095714569;21.5;5;45.2030682564;
46;2;23.25;17.5;11;25.0;4;24.6351089478;24.5;6;46.8748419285;
47;2;23.25;17.5;12;25.0;4;25.6602649689;27.5;6;47.5562952757;
48;2;23.25;17.5;12;25.0;4;26.6850070953;29.5;6;48.1694455147;
49;2;23.25;17.5;12;25.0;4;27.0654373169;31.5;6;48.7211989164;
50;2;23.25;17.5;12;25.0;4;27.1206321716;33.5;7;49.2192854881;
