Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;2;10.0;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;11.0;10.0;3;21.0399999619;
3;1;8.0;12.0;6;20.0;2;12.0;10.0;3;21.0811839104;
4;1;9.0;11.0;6;20.0;2;12.2162370682;10.0;2;21.1235535145;
5;1;10.0;10.0;6;20.0;2;13.3370666504;10.0;2;21.1671074629;
6;1;11.0;10.0;6;20.0;2;14.3501319885;10.0;2;21.6235121489;
7;1;12.0;10.0;6;20.0;2;14.4870538712;10.1999998093;2;22.0083538294;
8;1;13.0;10.0;6;20.3999996185;2;14.6025066376;10.3632001877;2;23.1875032187;
9;2;14.0;10.5;5;21.7264003754;2;14.9562511444;10.9097137451;2;24.1904090643;
10;2;14.7768793106;10.3632001877;4;22.8394274712;2;15.2571220398;11.3658018112;2;25.0287904739;
11;2;15.2777423859;10.9097137451;4;23.7717995644;2;17.2571220398;11.7372808456;2;25.7218089104;
12;2;15.6973104477;11.3658018112;4;24.5351434946;2;19.2571220398;12.0336990356;2;26.291918993;
13;2;18.2868309021;11.7372808456;4;25.1485489607;2;19.819480896;12.9700202942;2;26.7617239952;
14;2;20.2868309021;12.0336990356;4;25.6344225407;2;20.819480896;13.1939430237;2;26.9837862253;
15;2;21.3145961761;12.2662630081;4;26.0153459311;2;21.819480896;13.2935142517;3;27.1031351089;
16;2;22.3240089417;12.446267128;4;26.1438889503;3;22.819480896;13.3412542343;2;27.2271542549;
17;2;23.3334922791;12.5;4;26.1651208401;3;23.819480896;13.613576889;3;27.3557243347;
