Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;9.0;10.0;5;20.0;
3;2;8.30000019073;12.0;5;21.0299999714;1;9.0;10.0;5;20.0;
4;2;9.30900001526;11.0;5;21.0605909824;1;9.0;10.0;5;20.0;
5;2;10.3181772232;10.0;5;21.091766119;1;10.0;10.0;5;20.0;
6;2;11.4912948608;10.0;5;21.1235172749;1;11.0;10.0;5;20.0;
7;2;12.5055828094;10.0;5;21.1558350325;1;11.0;10.0;5;20.3999996185;
8;2;13.5201253891;10.0;5;21.6002668142;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;14.5401201248;10.1999998093;5;21.9722745419;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;14.8875226974;10.3632001877;5;23.1245321035;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;15.4060401917;10.9097137451;5;24.0979815722;2;11.9125738144;11.0209560394;4;23.9543504715;
12;2;15.8440923691;11.3658018112;5;24.9042524099;2;12.1863059998;11.4571752548;4;24.7025904655;
13;2;18.4336128235;11.7372808456;5;25.5624300241;2;14.9245738983;11.8107032776;5;25.3068172932;
14;2;20.4336128235;12.0336990356;5;26.0949087143;2;16.9245738983;12.0916318893;5;25.789717555;
15;2;21.5218143463;12.2662630081;5;26.5242495537;2;17.9627056122;12.3113050461;5;26.1736010313;
16;2;22.5530147552;12.446267128;5;26.7029932737;2;18.9761257172;12.4808797836;5;26.2577478886;
17;2;23.5850906372;12.5;5;26.776170969;2;19.9898986816;12.5;5;26.3048160076;
18;2;24.618019104;12.5;6;26.851193428;2;21.0040187836;12.5;5;26.3530313969;
19;2;25.6517791748;12.5;6;26.9279959202;2;21.9059104919;12.5;6;26.4023760557;
20;2;26.11759758;12.5;6;27.0065040588;2;21.5;12.920712471;6;26.4528282881;
21;2;26.1529273987;12.5;6;27.0866336823;3;21.5;12.9358482361;5;26.5043625832;
22;2;26.1889858246;12.5;6;27.1682913303;3;21.5;12.9513092041;5;26.5569496155;
23;2;26.225730896;12.5;7;27.2513740063;3;21.9670848846;12.5;5;26.6105561256;
24;3;26.2631187439;12.5;6;27.3357696533;3;21.9831676483;12.5;6;26.6651450396;
25;3;24.3010959625;13.5;6;27.4213576317;4;21.5;12.99954319;5;26.72067523;
26;3;23.3396110535;14.5;6;27.5080094337;4;21.5;13.0162029266;5;26.7771017551;
27;4;22.3786048889;15.5;5;27.5955889225;4;22.0331306458;12.5;6;26.8343759775;
28;4;21.4180145264;16.5;5;27.6839535236;4;21.5;13.4171876907;6;26.8924454451;
29;4;20.4577789307;17.5;5;27.7729547024;4;21.5;12.5;6;26.9512542486;
30;4;19.4978294373;18.5;5;27.8624391556;4;19.5;13.5;6;27.0107431412;
31;4;18.5380973816;19.5;5;27.9522500038;4;18.5;14.5;6;27.0708494186;
32;4;17.5785121918;20.5;5;28.0422272682;4;17.5;15.5;6;28.1315076351;
33;4;16.6190032959;21.5;4;28.1322095394;4;17.5;16.5;7;28.2326498032;
34;4;15.6594944;22.5;4;28.2220346928;4;17.5;17.5;7;28.3353891373;
35;4;15.4499149323;23.5;5;28.3115417957;4;16.8243560791;18.5;7;28.4396545887;
36;4;15.4901943207;24.5;5;28.4005711079;4;16.3370666504;19.5;7;28.5453704596;
37;4;16.5302581787;26.2000007629;4;29.488966465;4;16.3501319885;20.5;7;28.6524561644;
38;4;17.5700340271;27.2000007629;4;29.6165754795;4;16.3635520935;21.5;7;28.7608273029;
39;4;18.6094589233;27.5;4;29.7444350719;4;16.3773231506;22.5;8;28.870395422;
40;4;19.6484642029;29.2568283081;5;30.8724057674;4;16.3914451599;23.5;8;28.9810678959;
41;5;20.0;31.2864875793;5;31.020352006;4;16.4059104919;24.5;9;29.0927485228;
42;5;22.5251979828;32.2864875793;5;31.1683388948;4;17.0;23.2011871338;9;29.2053383589;
43;5;23.46808815;34.2864875793;6;31.3162351847;4;16.4358482361;23.5;9;29.3187351227;
44;5;24.5659866333;36.2864875793;6;31.4639140368;4;16.4513092041;24.5;9;29.43283391;
45;5;27.0736865997;38.2864875793;7;31.6112551689;4;17.0;23.2784748077;10;29.5475275517;
46;5;26.4958534241;40.2864875793;7;31.7581441402;4;18.483165741;24.2784748077;10;29.6627069712;
47;5;27.0;41.2676315308;8;32.904471755;4;19.0;25.2784748077;11;29.7782614231;
48;5;30.1685218811;40.5;10;33.0901358128;4;20.0;26.2784748077;12;29.89407897;
49;6;32.0;40.3155822754;9;33.2762234211;4;21.5331306458;27.2784748077;11;30.0100466013;
50;6;32.7006263733;40.3305511475;9;33.4626454115;4;22.0;28.2784748077;13;30.1260508299;
51;6;34.2683563232;40.5;11;33.6493159533;4;23.5677337646;27.5;13;30.2419778109;
52;6;36.0785446167;39.5;9;33.8361510038;4;24.0853767395;27.5;14;30.3577141762;
53;6;35.0243034363;40.3482894897;10;34.0230683088;4;23.5;28.5;15;30.4731469154;
54;6;36.6156845093;38.3913192749;10;34.209987998;4;24.1212539673;27.5;15;30.5881636143;
55;6;37.4200515747;38.5;11;35.3968298435;4;23.5;28.5;16;30.7026538849;
56;6;38.2768859863;40.3692932129;11;35.6135152578;4;24.1577949524;27.5;17;30.8165082932;
57;7;39.0534477234;41.4816627502;10;45.8305563927;4;23.5;28.5;17;30.9296193123;
58;7;39.4865226746;42.5;11;46.4478657246;4;24.1948299408;27.5;17;31.0418820381;
59;7;38.7412948608;47.5;11;46.9928404093;5;24.2134780884;27.5;14;41.1531937122;
60;7;38.25;51.0819206238;12;47.5098583698;5;25.2321853638;28.5;14;41.6634545326;
61;8;39.4948768616;51.5348548889;12;48.0014219284;6;26.2509231567;29.5;14;53.6469693184;
62;8;38.7849197388;53.5779418945;13;49.6721198559;6;27.2696743011;31.5;14;54.5623831749;
63;8;38.7000007629;54.3806114197;13;51.0959815979;6;27.5;34.5;15;55.4124088287;
64;9;40.8816986084;51.6194992065;13;52.3071559668;6;28.3071117401;35.5;15;56.1961669922;
65;9;42.7896957397;50.9950942993;14;53.3419351578;6;27.5;37.5;15;56.9143180847;
66;9;44.3060684204;48.9097442627;15;54.0863518715;6;27.5;38.9071884155;15;57.5468571186;
67;10;42.4920425415;51.0;14;54.6257030964;6;28.3627662659;37.5;16;58.1012628078;
68;10;39.8499984741;52.0;15;55.1421443224;6;27.5;38.5;16;58.5997853279;
69;10;38.6608123779;54.0;17;55.6374679804;6;27.5;38.9987792969;18;59.0465140343;
70;10;38.0266151428;56.0;18;56.1135098934;6;27.5;39.028793335;19;59.4457697868;
71;10;36.7575149536;57.0;18;56.4675492048;7;27.5;39.0584869385;18;59.6756706238;
72;10;36.5999984741;58.0;19;56.7840145826;7;27.5;39.0878372192;19;61.539618969;
73;11;36.4412727356;60.9614181519;18;57.1030833721;7;27.7999992371;39.6485595703;17;63.108774662;
74;11;36.270362854;63.0437545776;19;57.4241477251;7;28.0340003967;40.0996017456;17;64.4226331711;
75;11;32.5514030457;67.1271514893;19;57.7465821505;7;28.2123565674;40.4580802917;17;65.5226421356;
76;11;31.3937397003;67.4718093872;20;58.0697504282;7;29.3458442688;38.9097442627;18;66.2701411247;
77;11;31.0762214661;70.0;21;58.3930089474;7;29.535905838;39.0;18;66.6027371883;
78;12;30.4644603729;71.0;20;58.7157148123;7;28.3999996185;40.0;18;67.8317990303;
79;12;29.9177246094;73.0;23;59.0372285843;7;27.3999996185;43.0;18;68.1370254755;
80;12;28.6413345337;77.0;25;59.3569216728;7;27.3999996185;45.0742874146;19;69.4435178041;
81;12;28.6963615417;80.5;25;59.6741812229;7;27.3999996185;48.1334342957;20;69.7736155987;
82;12;28.0;82.5;26;59.988414526;8;27.3999996185;51.1917419434;19;70.1049599648;
83;12;28.0;84.8012084961;27;60.2990541458;8;26.3999996185;54.2490921021;19;70.4374291897;
84;12;28.0;85.8766021729;28;60.6055620909;8;25.3999996185;56.3053588867;20;70.7709196806;
85;12;28.0;87.950088501;28;60.9074335098;8;24.3999996185;58.3604393005;21;71.1053392887;
86;12;28.0;89.2949829102;28;61.2041995525;8;24.0;60.1948699951;22;71.4406033754;
87;12;28.0;89.4080657959;29;61.479640007;8;24.0;61.263961792;22;71.7766278982;
88;12;28.0;90.451751709;35;61.7451047897;8;24.0;62.3317718506;23;72.1133224964;
89;12;28.0;90.7895126343;36;62.0045044422;8;24.0;63.398223877;24;72.45058465;
90;12;28.0;90.908493042;36;62.2575390339;8;24.0;64.4632644653;24;72.788289547;
91;12;28.0;91.2802734375;36;62.5039510727;8;24.0;65.52684021;24;73.126286149;
92;12;28.0;91.3811187744;39;62.7435247898;8;25.0;63.5889091492;25;73.4643882513;
93;13;30.0;93.0660552979;31;77.9760863781;8;24.0;64.6494445801;25;73.7506756783;
94;13;32.3477020264;94.758972168;31;79.2515001297;8;24.0;65.7084197998;25;74.0308763981;
95;13;32.5977020264;95.8186950684;32;80.4246473312;8;25.0;63.7658233643;29;74.313325882;
96;13;33.25;97.8777618408;32;81.484919548;8;24.0;64.8216629028;30;74.597561121;
97;13;32.25;98.936088562;33;82.4253492355;8;24.0;65.8759307861;30;74.8830633163;
98;14;33.25;101.993637085;35;83.1949584484;8;25.0;63.9286346436;31;75.1692597866;
99;14;33.7920455933;105.050338745;35;83.8601176739;8;24.0;64.9797973633;31;75.4495042562;
100;14;33.8263931274;107.373985291;35;84.4304392338;8;24.0;66.0264358521;32;75.6754873991;
