Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;4;21.0;
3;1;8.0;12.0;6;20.0;2;9.19999980927;10.0;4;21.0900000334;
4;1;9.0;11.0;6;20.0;2;9.21800041199;10.0;4;21.1871190071;
5;1;10.0;10.0;6;20.0;2;10.3561353683;10.0;4;21.2917383909;
6;1;11.0;10.0;6;20.0;2;11.3875217438;10.0;4;21.4042263031;
7;1;12.0;10.0;6;20.0;2;11.4212675095;10.0;4;21.9389723539;
8;1;13.0;10.0;6;20.3999996185;2;11.5816917419;10.1999998093;4;22.4109756947;
9;1;14.0;10.1999998093;6;20.7264003754;2;11.7232933044;10.3632001877;4;22.831872344;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;15.8187427521;11.2097139359;5;23.7316036224;2;12.2321929932;11.0209560394;4;25.2262470722;
12;2;17.229221344;11.3658018112;5;24.5045616627;2;14.2321929932;11.4571752548;4;26.2035200596;
13;2;19.8187427521;11.7372808456;5;25.1279890537;2;16.2321929932;11.8107032776;4;27.060199976;
14;2;21.8187427521;12.0336990356;5;25.6242921352;2;17.1180610657;12.0916318893;4;27.819549799;
15;2;23.8187427521;12.2662630081;5;26.0160515308;2;17.3458652496;12.3113050461;4;28.5040667057;
16;2;25.3243255615;12.446267128;5;26.1558350325;2;17.5512199402;12.4808797836;4;28.912750721;
17;2;26.3388690948;12.5;5;26.1887089014;2;19.5606079102;12.5;4;29.3074398041;
18;2;27.3536605835;12.5;6;26.2221269608;2;20.6790161133;12.5;4;29.7249407768;
19;2;28.3687000275;12.5;6;26.2560760975;2;21.804265976;12.5;5;30.1631817818;
20;2;28.8152351379;12.5;6;26.2905418873;2;22.9357376099;12.5;6;30.6194429398;
21;3;28.8307437897;12.5;5;26.3255085945;2;23.1858329773;12.5;6;31.0903835297;
22;3;28.25;12.5;6;26.3609591722;2;23.3271141052;12.5;6;31.5721096992;
23;3;28.8624305725;12.5;6;26.3968753815;2;23.4716339111;12.5;6;32.0602788925;
24;3;28.8785934448;12.5;6;26.4332377911;3;23.6180839539;12.5;5;32.550242424;
25;3;26.8949565887;13.5;6;26.4700255394;3;23.7650718689;12.5;5;33.0372152328;
26;3;25.9115104675;14.5;6;26.5072168112;3;23.9111633301;12.5;5;33.516456604;
27;3;24.9282474518;15.5;6;26.5447884798;3;24.0549373627;12.5;6;33.9834604263;
28;3;23.9451541901;16.5;6;27.5827163458;3;24.1950378418;12.5;6;34.4341192245;
29;3;23.962223053;17.5;6;27.6509751081;3;24.3302345276;12.5;6;34.8648700714;
30;3;23.9794387817;18.5;6;27.7201294899;3;24.4594612122;12.5;5;35.2727956772;
31;3;23.4740581512;19.5;6;27.7901455164;3;24.5818386078;12.5;5;35.6556835175;
32;3;22.5055656433;20.5;7;27.860986948;3;24.6967048645;12.5;5;36.0120429993;
33;3;21.537443161;21.5;7;27.9326155186;3;24.8036117554;12.5;5;36.3410778046;
34;3;20.5696773529;22.5;7;28.0049911737;3;24.9023246765;12.5;5;36.6426286697;
35;3;20.3522472382;23.5;7;28.0780717134;3;24.9927883148;12.5;5;37.9170885086;
36;3;20.3851318359;24.5;8;28.1518133879;3;26.0751266479;13.0;5;38.2553108931;
37;3;20.4183158875;25.5;8;28.2261704206;3;27.1495933533;12.5;5;38.5756258965;
