Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;3;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;3;20.0;
5;1;10.0;10.0;6;20.0;1;10.0;10.0;3;20.0;
6;1;11.0;10.0;6;20.0;1;11.0;10.0;3;20.0;
7;1;12.0;10.0;6;20.0;1;11.0;10.0;3;20.3999996185;
8;1;13.0;10.0;6;20.3999996185;1;11.1199998856;10.1999998093;3;20.7264003754;
9;1;14.0;10.1999998093;6;20.7264003754;2;11.5179204941;10.3632001877;2;21.9903717041;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;11.597111702;10.4951858521;2;23.0619120598;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;11.9185733795;11.0209560394;2;23.9545464516;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;13.9185733795;11.4571752548;2;24.6819883585;
13;1;16.8187427521;11.7372808456;6;24.0673980713;2;15.9185733795;11.8107032776;2;25.2644146681;
14;1;17.8187427521;12.0336990356;6;24.5325260162;2;16.9369182587;12.0916318893;2;25.7245066166;
15;1;18.8187427521;12.2662630081;6;24.892534256;2;17.9431419373;12.3113050461;2;26.0845712423;
16;1;19.8187427521;12.446267128;6;25.0;2;18.9494171143;12.4808797836;3;26.1438889503;
17;1;20.8187427521;12.5;6;25.0;3;19.955739975;12.5;3;26.1651208401;
18;1;21.8187427521;12.5;7;25.0;3;20.6125736237;12.5;4;26.1864993572;
19;1;22.8187427521;12.5;7;25.0;3;21.8559494019;12.5;4;26.2080165148;
20;1;23.25;12.5;7;25.0;3;21.8624038696;12.5;4;26.2296639681;
21;1;23.25;12.5;7;25.0;3;21.8688983917;12.5;3;26.2514331341;
22;1;23.25;12.5;8;25.0;3;21.5;12.5;3;26.2733153105;
23;1;23.25;12.5;8;25.0;3;21.8819942474;12.5;2;26.2953014374;
24;1;23.25;12.5;8;25.0;3;21.888589859;12.5;3;26.3173824549;
25;1;23.25;12.5;8;25.0;3;21.8952140808;12.5;4;26.3395489454;
26;1;21.25;13.5;8;25.0;3;21.9018650055;12.5;4;26.3617914915;
27;1;20.25;14.5;8;25.0;3;21.908536911;12.5;4;26.3841004372;
28;1;19.25;15.5;8;25.0;4;21.9152297974;12.5;3;26.4064661264;
29;1;18.25;16.5;8;25.0;4;21.5;12.5;3;26.428878665;
30;1;17.25;17.5;9;25.0;4;21.5;13.2144393921;3;26.4513280392;
31;1;16.25;18.5;9;25.0;4;21.5;13.2256641388;3;26.4738043547;
32;1;15.25;19.5;9;25.0;4;21.5;13.2369022369;3;26.4962974787;
33;1;14.25;20.5;9;25.0;4;21.9488887787;12.5;3;26.5187973976;
34;1;13.25;21.5;8;25.0;4;21.5;13.2593984604;3;26.5412938595;
35;1;12.25;22.5;8;25.0;4;21.5;13.270647049;4;26.5637768507;
36;1;12.0;23.5;9;25.0;4;21.9691333771;12.5;4;26.5862361193;
37;2;13.0;25.2000007629;8;26.0;4;21.9758701324;12.5;4;26.6086617708;
38;2;14.0;25.5;8;26.0499999523;4;21.9825992584;12.5;4;26.6310436726;
39;2;14.0;26.5;9;27.3519749641;4;21.9893131256;12.5;4;26.6533719301;
40;3;14.0;27.5;8;28.3903249502;4;21.5;13.3266859055;4;26.6756366491;
41;3;14.0;28.5;8;29.1995202303;4;22.0026912689;12.5;4;27.6978281736;
42;3;14.0;29.5;10;29.8207774162;4;22.5;15.5;4;27.7599368095;
43;3;14.0;30.5;11;30.2946047783;4;24.0159816742;18.5;5;27.8231370449;
44;3;14.0;31.5;11;30.3921557665;4;23.5;21.5;5;27.8874212503;
45;3;14.0;32.5;11;30.4563041925;4;24.3662261963;24.5;5;27.9527789354;
46;3;14.0;33.5;12;30.5224741697;4;24.0357017517;27.5;6;28.0191968679;
47;4;14.0;34.5;10;30.5906432867;4;23.8635520935;28.403678894;6;28.086658597;
48;4;14.0;36.5;10;31.6607804298;4;23.8773231506;28.4144554138;7;28.1551449299;
49;4;16.0;36.5;11;31.892845273;4;23.5;29.0775718689;7;28.2246329784;
50;4;18.0;37.5;11;32.1505323648;4;24.4673900604;27.5;7;28.295096755;
51;4;19.0;38.5;11;32.4366748333;4;23.5;29.1475486755;7;28.3665066957;
52;4;20.0;39.5;11;32.7542359829;4;24.0741043091;28.2264137268;8;28.4388296604;
53;4;21.0;39.5;11;33.1062400341;4;23.9513092041;28.4672336578;8;28.5120290518;
54;4;22.0;38.5;11;34.495673418;4;24.5536079407;27.5;9;28.5860645771;
55;4;24.0;38.5;12;35.0353537798;4;23.983165741;28.4877548218;9;28.6608923674;
56;5;26.0;38.5;11;35.6286408901;4;23.5;29.3304462433;10;28.72067523;
57;5;27.5538959503;38.5;11;36.2782751322;4;23.5;29.3603382111;10;28.7771017551;
58;5;28.0;38.5;11;36.9862222672;4;24.0331306458;28.5;11;28.8343759775;
59;5;29.6788063049;38.5;12;37.7534103394;4;23.5;29.4171886444;13;28.8924454451;
60;6;30.0;38.5;12;38.5794616938;5;24.0677337646;28.5;12;28.9512542486;
61;6;31.0;36.5;12;39.4624528885;5;23.5;27.5;13;29.0107431412;
62;6;31.9616088867;35.5;12;40.3987326622;5;23.5;28.5;13;29.0708494186;
63;6;32.0525360107;34.5;12;41.3828346729;5;24.1212539673;27.5;13;29.1315076351;
64;6;32.1505050659;34.5;12;42.4075169563;5;23.5;28.5;13;29.1926498413;
65;8;32.2556533813;34.5;9;57.2139503956;5;24.1577949524;28.5;13;29.2542052269;
66;8;34.3680267334;36.5;9;58.9495546818;5;23.5;29.5;13;29.3161010742;
67;8;36.4875869751;38.5;10;60.6426932812;5;24.1948299408;28.5;13;30.3782629967;
68;8;36.6141700745;40.5;10;62.279618144;5;25.2134780884;29.5;14;31.5481801033;
69;8;37.7475013733;42.5;11;63.8490930796;5;26.546453476;31.0;14;32.5034070015;
70;8;38.8871688843;44.5;13;65.3425879478;5;26.0340003967;33.3899993896;14;33.2783287764;
71;8;40.032623291;45.0509490967;13;68.5565625429;5;26.2123565674;35.0446853638;14;33.9087224007;
72;8;41.5719985962;47.6414031982;11;72.3845863342;5;26.3458442688;36.3253364563;15;34.2795013189;
73;8;43.5719985962;48.6519432068;12;74.9080386162;5;26.3999996185;37.1397514343;15;34.4743911028;
74;9;44.5719985962;50.3984336853;11;77.0847244263;5;27.320602417;35.7028579712;15;34.6736702919;
75;9;46.5593795776;52.5932502747;11;78.7892087698;5;27.3567962646;35.7421760559;16;34.877076745;
76;9;47.3873825073;52.6040077209;14;80.3880785704;5;24.3999996185;37.7831115723;19;35.0843241215;
77;9;47.3873825073;53.4012947083;15;81.881475091;5;23.3999996185;39.5421638489;19;35.2951034307;
78;10;45.4000015259;54.6257171631;14;83.0928440094;5;22.3999996185;40.6475524902;19;35.5090843439;
79;10;46.4000015259;56.6366577148;14;84.2308998108;5;21.3999996185;41.7545394897;18;35.7259178162;
80;10;44.5;60.5031394958;14;85.2960890532;5;20.3999996185;42.8629570007;19;35.9452366829;
81;11;46.5;63.6586914062;14;87.287438035;5;20.0;42.9726219177;17;36.1666586399;
82;11;48.5;67.6697769165;14;88.1850751638;5;18.3999996185;41.0;17;36.3897891045;
83;11;48.9680023193;71.6808929443;14;88.9219675064;5;18.0;44.0;17;36.6142220497;
84;11;48.5;75.6920471191;15;90.6203016043;5;18.0;46.0;22;36.8395438194;
85;11;49.5;80.7032318115;15;91.378254652;5;18.0;47.1982574463;22;37.0653343201;
86;11;50.5;84.7144393921;15;92.1042050123;5;19.0;46.1982574463;23;37.2911713123;
87;11;50.5;88.7256622314;16;92.7993183136;5;19.3869781494;47.0;23;37.5166304111;
88;12;50.5;92.7369003296;16;93.46565938;5;19.4199409485;48.0;23;37.7412900925;
89;13;50.5;96.7481536865;15;94.1059470177;5;19.452129364;49.0;24;37.9647326469;
90;13;50.5;100.759399414;17;94.7233210802;5;19.4834899902;50.0;24;38.1865470409;
91;13;50.5;103.905326843;20;95.3211351633;5;19.5139751434;51.0;24;38.4063315392;
92;13;50.5;108.921073914;20;95.902772069;5;19.5435504913;52.0;25;38.6236953735;
93;13;50.5;112.948265076;20;96.3734737635;5;18.0;54.0;25;38.8382618427;
94;13;51.5;113.975631714;20;96.796148777;5;19.0;50.0;22;39.0496697426;
95;13;50.5;118.003143311;22;98.231192708;5;18.0;51.0;22;39.2575764656;
96;13;51.5;123.030792236;21;98.7006224394;5;18.0;52.0;20;39.4616582394;
97;13;52.5;128.615341187;22;99.1882401705;5;19.0;50.0;20;39.6616134644;
98;13;52.5;134.655136108;22;99.6959680319;5;18.0;51.0;17;39.8571634293;
99;13;52.5;140.695037842;21;100.223224998;5;18.0;52.0;17;40.0480546951;
100;13;52.5;146.252578735;22;100.769197345;5;19.0;51.0;17;40.2340579033;
