Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;6.0;14.3000001907;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0900000334;1;9.0;10.0;5;20.0;
3;2;8.32699966431;12.0;3;21.1871190071;1;9.0;10.0;5;20.0;
4;2;9.35613536835;11.0;2;21.2917383909;1;9.0;10.0;5;20.0;
5;2;10.3875217438;10.0;2;21.4042263031;1;10.0;10.0;5;20.0;
6;2;11.631901741;10.0;2;21.5249304771;1;11.0;10.0;5;20.0;
7;2;12.6862182617;10.0;2;21.6541694403;1;11.0;10.0;5;20.3999996185;
8;2;13.7443761826;10.0;2;22.2087649107;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;14.8139448166;10.1999998093;2;22.7014135122;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;15.2156352997;10.3632001877;2;24.0319356918;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;15.814371109;10.9097137451;2;25.2049109936;2;11.9125738144;11.0209560394;4;23.944350481;
12;2;16.3422107697;11.3658018112;2;26.2329595089;2;12.1833057404;11.4571752548;4;24.6819975376;
13;2;18.9317321777;11.7372808456;2;27.1358840466;2;14.9215736389;11.8107032776;5;25.2750298977;
14;2;20.9317321777;12.0336990356;2;27.9364440441;2;16.9215736389;12.0916318893;5;25.746127367;
15;2;22.3505058289;12.2662630081;3;28.6571342945;2;17.94962883;12.3113050461;5;26.1175945997;
16;3;23.5128135681;12.446267128;2;29.1499218941;2;18.9593238831;12.4808797836;5;26.1887089014;
17;3;24.6862068176;12.5;2;29.5586924553;2;19.9691867828;12.5;5;26.2221269608;
18;3;25.8701553345;12.5;2;29.9890928268;2;20.9792118073;12.5;5;26.2560760975;
19;3;27.063835144;12.5;2;30.4386553764;2;21.8768234253;12.5;5;26.2905418873;
20;3;27.6973953247;12.5;2;30.9042773247;2;21.8871631622;12.5;5;26.3255085945;
21;3;27.9069252014;12.5;3;31.3822712898;2;21.8976516724;12.5;7;26.3609591722;
22;3;28.1220207214;12.5;3;31.86845541;2;21.9082870483;12.5;7;26.3968753815;
23;3;28.3408050537;12.5;3;32.3582825661;2;21.9190635681;12.5;6;26.4332377911;
24;4;26.3408050537;13.5;2;32.8469986916;2;21.9299716949;12.5;7;26.4700255394;
25;4;25.3408050537;13.5;3;33.3298244476;2;21.9410076141;12.5;7;26.5072168112;
26;4;25.3408050537;14.5;3;33.8021402359;3;21.9521656036;12.5;6;26.5447884798;
27;4;24.3408050537;13.5;3;34.2596635818;3;21.9634361267;12.5;6;26.5827163458;
