Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;4;21.0;
3;1;8.0;12.0;6;20.0;2;9.19999980927;10.0;4;21.0299999714;
4;2;9.0;11.3000001907;5;21.0;2;9.20600032806;10.0;4;21.0605909824;
5;2;10.3000001907;10.0;5;21.0900000334;2;10.3181772232;10.0;4;21.091766119;
6;2;11.4905004501;10.0;5;21.1871190071;2;11.3275299072;10.0;4;21.1235172749;
7;2;12.5342035294;10.0;5;21.2917383909;2;11.3370552063;10.0;4;21.5670698881;
8;2;13.5812826157;10.0;5;21.817143321;2;11.4701213837;10.1999998093;4;21.9382035732;
9;2;14.637714386;10.1999998093;5;22.2793469429;2;11.5814609528;10.3632001877;4;22.2480803728;
10;2;15.0257053375;10.3632001877;5;23.5656701326;2;11.6744241714;10.4951858521;4;23.3592649698;
11;2;15.604552269;10.9097137451;5;24.691826582;2;12.0077791214;11.0209560394;4;24.2933903933;
12;2;16.111322403;11.3658018112;5;25.6707911491;2;14.0077791214;11.4571752548;4;25.0641713142;
13;2;18.700843811;11.7372808456;5;26.5228655338;2;16.0077800751;11.8107032776;5;25.691778779;
14;2;20.700843811;12.0336990356;5;27.2714657784;2;17.0651283264;12.0916318893;5;26.198879838;
15;2;22.0512657166;12.2662630081;5;27.9399077892;2;18.0854549408;12.3113050461;5;26.6077592373;
16;2;23.1900615692;12.446267128;5;28.3811409473;2;19.1063728333;12.4808797836;5;26.7176665068;
17;2;24.3402557373;12.5;5;28.7401795387;2;20.1278743744;12.5;5;26.7912226915;
18;2;25.5018234253;12.5;6;29.1239151955;2;21.1499404907;12.5;5;26.8666112423;
19;2;26.6745052338;12.5;6;29.5311965942;2;22.0599822998;12.5;6;26.943765521;
20;2;27.2890396118;12.5;6;29.960246563;2;22.0831298828;12.5;6;27.0226092339;
21;2;27.4821109772;12.5;6;30.4086403847;2;22.1067829132;12.5;6;27.1030561924;
22;2;27.6838874817;12.5;6;30.873316288;2;22.1309165955;12.5;6;27.1850111485;
23;2;27.8929920197;12.5;6;31.3506221771;3;21.5;13.155503273;5;27.2683691978;
24;3;28.1077804565;12.5;5;31.8364052773;3;22.1805114746;12.5;6;27.3530163765;
25;3;26.3263816833;13.5;6;32.3261375427;4;22.2059059143;12.5;5;27.4388306141;
26;3;25.3263816833;13.5;6;32.815073967;4;21.5;12.5;6;27.5256814957;
27;3;24.3263816833;13.5;6;33.2984304428;4;22.2577037811;12.5;6;27.6134316921;
28;4;24.3263816833;14.5;5;33.7715711594;4;21.5;13.5;6;27.7019374371;
29;4;24.1972064972;15.5;5;34.2301864624;4;21.5;13.8509683609;6;27.7910490036;
30;4;23.1972064972;14.5;5;34.6704492569;4;21.5;13.8955249786;6;28.8806123734;
31;4;23.1972064972;14.5;5;35.0891361237;4;21.3641834259;13.5;6;29.000469923;
32;4;23.25;15.5;5;35.4837083817;4;21.3911399841;14.5;6;29.1210522652;
33;4;24.25;16.5;5;35.8523464203;4;20.418138504;16.0302963257;6;29.2421908379;
34;4;23.25;15.5;6;36.1939411163;4;19.7726573944;16.5;7;29.3637156487;
35;4;23.25;15.5;6;36.5080499649;4;18.8091144562;17.5;8;29.4854563475;
36;4;24.25;16.5;7;36.7948246002;4;17.8456363678;18.5;8;29.6072436571;
37;4;23.25;15.5;7;37.0549211502;5;17.3821735382;19.5;7;29.7289099693;
