Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;8.0;12.0;6;20.0;2;9.21199989319;10.0;3;21.1229639053;
4;1;9.0;11.0;6;20.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;10.0;10.0;6;20.0;2;10.3566884995;10.0;3;21.2580518723;
6;1;11.0;10.0;6;20.0;2;11.377415657;10.0;3;21.3302885294;
7;1;12.0;10.0;6;20.0;2;11.3990869522;10.0;3;21.8190145493;
8;1;13.0;10.0;6;20.3999996185;2;11.5457038879;10.1999998093;3;22.2388005257;
9;1;14.0;10.1999998093;6;20.7264003754;2;11.6716403961;10.3632001877;3;22.6008902788;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;11.7802667618;10.4951858521;3;23.7875448465;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;12.1362638474;11.0209560394;2;24.8040741682;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;14.1362628937;11.4571752548;2;25.6643919945;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;16.1362628937;11.8107032776;2;26.3888099194;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;17.2742366791;12.0916318893;2;27.0000665188;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;18.3258094788;12.3113050461;2;27.5204386711;
16;1;19.8187427521;12.446267128;5;25.0;2;19.3801765442;12.4808797836;3;27.7490785122;
17;1;20.8187427521;12.5;5;25.0;3;20.437297821;12.5;3;27.9484119415;
18;1;21.8187427521;12.5;6;25.0;3;21.4970970154;12.5;4;28.156321764;
19;1;22.8187427521;12.5;7;25.0;3;22.4468955994;12.5;4;28.3723301888;
20;1;23.25;12.5;8;25.0;3;22.5116996765;12.5;4;28.5958371162;
21;1;23.25;12.5;8;25.0;3;22.5787506104;12.5;4;28.8261203766;
22;1;23.25;12.5;8;25.0;3;22.6478366852;12.5;4;29.0623402596;
23;1;23.25;12.5;8;25.0;3;22.7187023163;12.5;4;29.303548336;
24;1;23.25;12.5;9;25.0;3;22.7910652161;12.5;5;29.5486979485;
25;1;23.25;12.5;9;25.0;3;22.8646087646;12.5;5;29.796661377;
26;1;23.25;12.5;9;25.0;3;22.938999176;12.5;4;30.0462479591;
27;1;23.25;12.5;9;25.0;3;23.013874054;12.5;4;30.2962265015;
28;1;23.25;12.5;9;25.0;4;23.0888671875;12.5;3;30.5453491211;
29;1;23.25;12.5;9;25.0;4;21.5;13.5;3;30.7923750877;
30;1;23.25;12.5;9;25.0;4;21.5;14.5;2;31.0360965729;
31;1;23.25;12.5;9;25.0;4;20.5;13.5;2;31.2753615379;
32;1;23.25;12.5;9;25.0;4;20.5;13.5;2;31.5090961456;
33;1;23.25;12.5;9;25.0;4;21.5;14.5;2;31.736322403;
34;1;23.25;12.5;9;25.0;4;20.5;13.5;3;31.9561743736;
35;1;23.25;12.5;10;25.0;4;20.5;13.5;3;32.1679081917;
36;1;23.25;12.5;10;25.0;4;19.5;13.5;3;32.3709101677;
37;1;23.25;12.5;10;25.0;4;19.5;14.5;3;32.5646982193;
38;1;23.25;12.5;10;25.0;4;18.5;13.5;3;32.7489213943;
39;1;23.25;12.5;11;25.0;4;17.5;13.5;4;32.9233555794;
40;1;23.25;13.5;10;25.0;4;17.5;13.5;4;34.0878953934;
41;1;23.25;14.5;10;25.0;4;17.5;13.5;4;34.2725441456;
42;1;23.25;15.5;11;25.0;4;18.5;13.5;4;34.4479944706;
43;1;23.25;16.5;11;25.0;4;20.8181762695;16.5;5;34.6144244671;
44;1;23.25;17.5;12;25.0;4;22.8275299072;19.5;5;34.7720844746;
45;1;23.25;17.5;12;25.0;4;24.4316253662;22.5;5;34.9212816954;
46;1;23.25;17.5;12;25.0;4;25.1296348572;25.5;6;35.0623699427;
47;1;23.25;17.5;13;25.0;4;26.1620979309;27.5;7;35.1957359314;
48;1;23.25;17.5;13;25.0;4;26.558719635;27.5;8;35.2560760975;
49;1;23.25;17.5;13;25.0;4;26.5768241882;27.5;8;35.2905418873;
50;1;23.25;17.5;14;25.0;5;26.5871620178;27.5;8;35.3255085945;
51;1;23.25;17.5;14;25.0;5;26.2000007629;27.5;8;35.3609591722;
52;1;23.25;17.5;14;25.0;5;26.6082878113;27.5;8;35.3968753815;
53;1;23.25;17.5;15;25.0;5;26.6190643311;27.5;8;35.4332377911;
54;1;23.25;17.5;15;25.0;5;26.2000007629;28.2166194916;8;35.4700255394;
55;1;23.25;17.5;15;25.0;5;26.2000007629;28.2350120544;8;36.5072168112;
56;1;23.25;17.5;16;25.0;5;27.6521644592;28.5;8;36.5847884417;
57;1;23.25;17.5;16;25.0;5;28.6634368896;29.5;8;36.6639002562;
58;1;23.25;17.5;16;25.0;5;28.6748161316;30.5;9;37.7445286512;
59;1;23.25;17.5;16;25.0;5;29.686290741;32.5;9;37.8566459417;
60;1;23.25;17.5;16;25.0;5;30.6978607178;34.5;8;37.9708118439;
61;1;23.25;17.5;16;25.0;5;30.7095146179;36.1059188843;9;38.0869836807;
62;1;23.25;17.5;16;25.0;5;30.7212409973;37.1288757324;10;38.2051137686;
63;1;23.25;17.5;16;25.0;6;30.7330360413;38.1524085999;9;38.3251487017;
64;1;23.25;17.5;17;25.0;6;30.2000007629;38.0779190063;9;38.4470297098;
65;1;23.25;17.5;17;25.0;6;30.7567825317;38.7955436707;10;38.5706925392;
66;1;23.25;17.5;17;26.0;7;30.7687225342;38.8374786377;10;61.6863026619;
67;1;23.7000007629;18.0;17;26.7800006866;7;31.5539989471;41.3781509399;11;64.183434248;
68;1;24.0510005951;18.3899993896;17;27.3745174408;7;33.4423561096;41.8564376831;11;66.2583088875;
69;1;24.3185329437;18.6872596741;18;27.8194847107;7;34.062828064;44.2214584351;10;68.957701683;
70;1;24.5187683105;18.9097423553;18;28.0;7;36.8795089722;45.5138702393;11;70.2908082008;
71;1;24.5999984741;19.0;18;28.0;7;38.3324203491;48.6761779785;12;71.2809380293;
72;1;24.5999984741;19.0;19;28.0;7;40.0456542969;48.750328064;11;72.1367052794;
73;1;24.5999984741;19.0;19;28.0;7;39.0958786011;50.826499939;12;72.6467010975;
74;1;24.5999984741;19.0;19;28.0;8;39.1145324707;52.9046440125;11;72.5080451965;
75;1;22.5999984741;20.0;19;28.0;8;39.1332397461;54.7346687317;12;72.8734046221;
76;1;21.5999984741;21.0;20;28.0;8;39.1519775391;56.0323143005;13;73.2539455891;
77;1;20.5999984741;22.0;21;28.0;8;37.5;58.2236289978;14;73.6497722864;
78;1;19.5999984741;23.0;19;28.0;8;38.5;60.4596328735;14;74.0608799458;
79;1;18.5999984741;24.0;19;28.0;8;40.3081626892;60.2012634277;15;74.4871375561;
80;1;17.5999984741;25.0;20;28.0;9;40.5;62.2596054077;12;74.9282704592;
81;1;16.5999984741;26.0;20;28.0;9;41.5;60.8325119019;14;75.3838419914;
82;1;15.5999984741;27.0;21;28.0;9;43.3638000488;63.8325119019;16;75.8532391787;
83;1;14.5999984741;28.0;21;28.0;9;44.3821182251;66.4390487671;17;76.3356591463;
84;1;13.5999984741;29.0;22;28.0;9;43.5;69.4998855591;18;76.8301010132;
85;1;12.5999984741;30.0;23;28.0;9;44.4182815552;70.5609970093;18;77.3353608847;
86;1;12.0;31.0;24;28.0;9;43.5;73.6222381592;18;77.8500336409;
87;1;12.0;32.0;24;28.0;9;44.4536857605;73.9674530029;18;78.3725223541;
88;1;12.0;33.0;25;28.0;10;44.4710540771;74.9605560303;18;78.9010523558;
89;1;12.0;34.0;26;28.0;10;44.4881744385;75.2546386719;18;79.43369627;
90;1;12.0;35.0;28;28.0;10;44.5050354004;75.5522537231;18;79.9684033394;
91;1;12.0;36.0;28;28.0;10;44.5216140747;75.85206604;19;80.5030374527;
92;1;12.0;37.0;28;28.0;10;43.5;77.1526870728;20;81.0354177952;
