Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;11.0;10.0;4;20.0;
7;2;12.0;10.3000001907;5;21.0;1;11.0;10.0;4;20.3999996185;
8;2;13.4499998093;10.0;5;21.3999996185;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;14.4499998093;10.1999998093;5;21.7264003754;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;14.7768793106;10.3632001877;5;22.8594274521;2;11.597111702;10.4951858521;3;23.0919120312;
11;2;15.2867431641;10.9097137451;5;23.8127875328;2;11.927573204;11.0209560394;3;24.0163254738;
12;2;15.7157554626;11.3658018112;5;24.5981152058;2;13.9275741577;11.4571752548;3;24.7773565054;
13;2;18.3052749634;11.7372808456;5;25.2345055342;2;15.9275741577;11.8107032776;3;25.395208478;
14;2;20.3052749634;12.0336990356;5;25.7443674803;2;16.9761562347;12.0916318893;3;25.8925833702;
15;2;21.3640708923;12.2662630081;5;26.1502821445;2;17.9935646057;12.3113050461;3;26.2918028831;
16;2;22.3847293854;12.446267128;5;26.3048160076;2;19.0115871429;12.4808797836;3;26.3921557665;
17;2;23.4059104919;12.5;5;26.3530313969;2;20.0302200317;12.5;3;26.4563041925;
18;2;24.4276065826;12.5;6;26.4023760557;2;21.0494651794;12.5;5;26.5224741697;
19;2;25.4498119354;12.5;6;26.4528282881;3;21.956741333;12.5;3;26.5906432867;
20;3;25.9037723541;12.5;5;26.5043625832;3;21.5;12.5;3;26.6607804298;
21;3;25.25;12.5;5;26.5569496155;3;21.9982337952;12.5;2;26.7328453064;
22;3;25.9506263733;12.5;5;26.6105561256;3;22.0198535919;12.5;3;26.8067884445;
23;3;25.9747505188;12.5;5;26.6651450396;3;22.0420360565;12.5;4;26.8825509548;
24;3;25.9993152618;12.5;6;26.72067523;3;22.0647659302;12.5;4;26.9600640535;
25;3;26.0243034363;12.5;6;26.7771017551;3;22.0880184174;12.5;5;27.0392494202;
26;3;25.25;13.5;6;26.8343759775;3;22.1117744446;12.5;5;27.120018959;
27;3;26.0754699707;12.5;6;26.8924454451;3;22.1360054016;12.5;6;27.2022752762;
28;3;25.25;13.5;6;26.9512542486;3;22.1606826782;12.5;6;27.2859115601;
29;3;25.25;13.8658781052;6;27.0107431412;3;22.1857738495;12.5;7;27.3708124161;
30;3;24.1548347473;13.5;6;28.0708494186;3;21.5;13.5;8;27.4568536282;
31;3;24.1818828583;14.5;6;28.1815075874;3;21.5;13.7284269333;8;27.5439035892;
32;3;24.2091789246;15.5;6;28.2946248055;3;22.2631721497;12.5;8;27.6318233013;
33;3;23.7325820923;16.5;6;28.4101551771;3;21.5;13.5;8;27.7204678059;
34;3;22.7845687866;17.5;6;28.5280457735;3;22.3161411285;12.5;8;27.8096864223;
35;3;21.8376197815;18.5;6;28.6482362747;3;22.3429069519;12.5;8;27.8993241787;
36;3;21.25;18.3889808655;6;28.7706580162;3;21.5;13.5;8;27.989222765;
37;3;20.8485183716;17.5;6;28.8952351809;3;22.3967666626;12.5;8;28.079221487;
38;3;20.0028553009;18.5;6;29.0218836069;3;21.5;13.5;8;28.1691586971;
39;3;20.404510498;19.5;6;29.1505106688;3;21.5;14.0845794678;8;28.258872509;
40;3;21.4326171875;21.5;6;29.2810157537;3;22.4776611328;12.5;8;28.348202467;
41;3;22.4606666565;23.5;7;29.4132905006;3;22.5044612885;12.5;9;28.4369900227;
42;3;24.2359809875;25.5;8;29.5472178459;3;22.5310974121;14.5;9;28.5250804424;
43;3;25.2962474823;27.5;8;29.682672739;3;22.5575237274;16.5;9;28.6123232841;
44;3;25.5441474915;28.5;9;29.8195223808;3;22.5836963654;18.5;9;28.6985738277;
45;4;26.5716362;28.8177852631;8;29.9576259851;3;22.6095714569;20.5;10;28.7836937904;
46;4;27.598903656;27.5;9;30.0968356133;3;22.6351089478;22.5;7;28.867552042;
47;4;29.5435752869;27.5;9;30.2369961739;3;22.6602649689;22.5;7;28.9500255585;
48;4;29.6066474915;27.5;9;30.3779459;3;22.6850070953;22.5;8;29.0310001373;
49;4;28.6790523529;28.5;10;30.5195169449;3;22.7093009949;22.5;7;29.110370636;
50;4;29.705121994;27.5;10;30.6615359783;3;22.7331104279;22.5;8;29.1880412102;
51;4;29.7976913452;27.5;11;30.8038246632;3;22.7564125061;22.5;8;29.2639269829;
52;4;28.7561378479;28.5;11;30.946201086;3;22.7791786194;22.5;9;29.3379516602;
53;4;28.7810344696;29.2807331085;11;31.0884792805;4;22.8013858795;22.5;9;39.4100503922;
54;5;29.8054962158;30.3422775269;11;33.2304718494;4;23.823015213;23.5;10;39.8801674843;
55;5;31.25;31.5;12;33.6019895077;4;24.8440513611;24.5;10;40.3226585388;
56;5;32.5143585205;34.5;13;34.0145974159;4;25.8644771576;25.5;10;40.7362265587;
57;5;32.5546951294;37.0294647217;13;34.4751640558;5;26.8842868805;26.5;9;49.1202630997;
58;5;32.5951499939;39.0645332336;14;34.9912375212;5;28.9034690857;28.5;10;49.7947816849;
59;5;32.6356506348;40.0988044739;14;35.5708684921;5;29.0204162598;30.5;10;50.4265041351;
60;5;33.6761207581;38.6497535706;16;36.2223008871;5;30.1001625061;32.5;11;51.015089035;
61;5;32.7164916992;39.6602096558;17;38.2184095383;5;31.1721458435;33.9286956787;11;51.5608615875;
62;5;32.7000007629;39.5719451904;21;40.1197967529;5;32.3049850464;32.9286956787;11;52.0647101402;
63;5;34.8731460571;38.9725608826;21;41.9708297253;5;31.4207572937;33.9286956787;12;52.5103464127;
64;5;35.9190330505;39.2805099487;21;43.8130208254;5;31.526266098;34.9286956787;13;52.885471344;
65;5;36.2615013123;39.5137481689;21;45.5304800272;6;31.6220226288;35.0;12;53.1216573715;
66;5;36.4852027893;39.6148300171;24;48.8986141682;6;29.6685371399;36.0;12;53.3117771149;
67;6;35.3007926941;41.325717926;23;52.0538500547;6;28.711315155;37.0;12;55.0489807129;
68;6;36.9509811401;42.8658561707;23;55.0193948746;6;28.7736854553;34.0;13;56.5126080513;
69;6;38.479183197;44.2639160156;23;56.5677114725;6;26.9399642944;35.8899993896;12;57.7389526367;
70;6;36.421295166;45.7837638855;25;58.1340306997;6;27.9925613403;38.1872596741;13;58.766210556;
71;6;37.3762283325;44.7138519287;25;59.666123271;7;28.0404682159;35.1872596741;12;79.7026028633;
72;6;37.2584037781;43.5940589905;27;61.1167936325;7;31.8744850159;35.0;12;81.6270108223;
73;6;35.5543899536;44.4873886108;27;63.4490076303;7;34.9679374695;36.0;13;84.3073191643;
74;6;34.5543899536;44.4985694885;25;64.7189688683;7;32.0557250977;40.0;13;85.8860672712;
75;6;34.5543899536;45.3082962036;25;65.8421362638;7;31.1379985809;44.0;13;87.1667175293;
76;6;35.2957496643;47.2336235046;26;66.8205701113;7;28.2000007629;49.0;14;88.2246130705;
77;6;36.2261734009;46.1675567627;26;67.6650357246;7;27.2000007629;53.0;13;89.1376023293;
78;6;35.16355896;48.1092300415;25;68.3914797306;7;26.2000007629;57.0;14;89.9389098883;
79;6;35.16355896;47.1204795837;25;69.0031806231;8;26.7944297791;57.5518531799;11;90.4976184368;
80;6;34.16355896;48.012752533;25;69.4883396626;8;28.3777618408;56.5518531799;9;90.9355623722;
81;6;35.7687072754;50.973274231;25;69.6957666874;9;29.7000007629;57.5518531799;6;102.901038885;
82;6;34.9697494507;54.9388580322;25;69.8796904087;9;31.9458847046;59.4573745728;6;104.0282619;
83;6;34.9327774048;57.7302436829;27;70.0717139244;9;35.1687278748;58.0;5;105.143974066;
84;6;35.8328895569;58.3482971191;29;70.27118361;9;34.3262786865;61.0;6;106.244225025;
85;6;34.8695487976;61.3261871338;29;70.4775031805;9;34.493106842;64.0;8;107.326090813;
86;6;35.8695487976;57.3373184204;30;70.6901170015;10;34.6690940857;67.0;8;108.387384415;
87;6;35.0059509277;58.2915077209;29;70.8454434872;10;34.8538131714;70.0;9;109.359364986;
88;6;36.006477356;60.278301239;29;70.9934899807;10;35.0264015198;73.0;9;110.298776627;
89;6;37.0631904602;59.2674751282;29;71.1516596079;10;35.2032775879;76.0;10;111.217252731;
90;6;37.1421928406;59.4312057495;30;71.3191046715;10;35.3870506287;79.0;10;112.111838341;
91;6;38.2236480713;58.4464683533;30;71.4949452877;11;35.5757865906;82.0;9;112.978993416;
92;6;36.3768501282;57.4616470337;30;71.6782742739;11;35.7672729492;85.0;10;114.814675331;
93;6;37.3768501282;57.4091567993;29;71.8681535721;12;36.9591217041;89.0;10;115.516276836;
94;6;36.3768501282;56.4241523743;28;72.0636181831;12;39.1488838196;90.0;11;116.154084682;
95;6;36.3768501282;56.4145507812;27;72.2636804581;12;40.5682106018;92.0;9;116.769785523;
96;7;35.3768501282;55.4293327332;10;72.4673364162;13;41.5769805908;98.0;8;117.356956363;
97;7;36.3768501282;55.4241638184;12;72.6735751629;14;44.6356964111;102.0;7;118.910393;
98;7;36.3768501282;57.4302520752;13;72.881385684;14;47.3910369873;108.0;8;119.486261249;
99;7;36.3768501282;55.4446792603;13;73.0897753239;14;48.8426208496;114.0;9;120.025105953;
100;7;37.3768501282;55.458984375;13;74.8765571117;14;50.0025100708;117.0;10;120.525925279;
