Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.0;3;20.0;1;9.0;10.0;6;20.0;
4;2;9.0;11.5;2;21.0;1;9.0;10.0;6;20.0;
5;2;10.3000001907;10.0;2;21.0399999619;1;10.0;10.0;6;20.0;
6;2;11.468000412;10.0;2;21.0811839104;1;11.0;10.0;6;20.0;
7;2;12.486533165;10.0;2;21.1235535145;1;11.0;10.0;6;20.3999996185;
8;2;13.5055990219;10.0;2;21.5783426762;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;14.530254364;10.1999998093;2;21.9615590572;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;14.8827009201;10.3632001877;2;23.138142705;2;11.597111702;10.4951858521;5;23.0819120407;
11;2;15.4121646881;10.9097137451;2;24.1384259462;2;11.9245738983;11.0209560394;5;23.99553442;
12;2;15.8622922897;11.3658018112;2;24.9741382599;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;18.4518127441;12.4870691299;2;25.6644535065;2;15.9245738983;11.8107032776;4;25.3503712416;
14;2;19.8187427521;12.8322267532;2;26.2318400145;2;16.6051120758;12.0916318893;4;25.8344515562;
15;2;20.8187427521;13.1159200668;3;26.6989166737;2;16.7503356934;12.3113050461;4;26.2195074558;
16;3;21.8187427521;13.3494586945;3;26.9182628393;2;16.865852356;12.4808797836;4;26.3048160076;
17;3;22.8187427521;12.5;4;27.0349266529;2;18.7782287598;12.5;4;26.3530313969;
18;3;23.8187427521;13.5;4;27.156311512;2;19.7926940918;12.5;4;26.4023760557;
19;3;24.8187427521;13.7937870026;4;27.2823195457;2;20.8074970245;12.5;5;26.4528282881;
20;3;25.25;13.8693914413;4;27.4128153324;2;21.3867835999;12.9358482361;5;26.5043625832;
21;3;25.25;13.9476890564;5;27.5476238728;2;21.5;12.9513092041;5;26.5569496155;
22;4;25.25;14.0285739899;4;27.6865298748;2;21.9670848846;12.5;5;26.6105561256;
23;4;25.25;12.5;4;27.8292777538;3;21.9831676483;12.5;4;26.6651450396;
24;4;25.25;13.5;4;27.9755718708;3;21.5;12.5;5;26.72067523;
25;4;25.25;14.5;4;28.1250772476;4;21.5;13.0162029266;4;26.7771017551;
26;4;25.25;15.3125696182;4;28.2774224281;4;22.0331306458;12.5;4;26.8343759775;
27;4;25.25;15.4496803284;4;29.4322011471;4;21.5;13.4171876907;4;26.8924454451;
28;4;26.25;15.5889816284;4;29.6289770603;4;22.0677337646;12.5;4;26.9512542486;
29;4;27.25;16.4580802917;5;29.8284716606;4;21.5;13.4756269455;4;27.0107431412;
30;5;27.25;16.6293869019;4;30.0302026272;4;21.5;13.5053710938;4;28.0708494186;
31;5;27.25;16.0159835815;4;30.2336696386;4;23.1212539673;13.0;4;28.171507597;
32;5;27.7751979828;16.1599063873;4;30.4383591413;4;23.5;13.5;4;28.2738337517;
33;5;27.25;17.1521549225;4;30.6437523365;4;24.1577949524;13.0405921936;4;28.3777587414;
34;5;27.8159866333;16.4474048615;4;30.8493306637;4;23.8370666504;13.5;4;28.4832085371;
35;5;27.8371677399;16.5900630951;4;31.0545809269;4;24.1948299408;13.0835533142;5;28.5901044607;
36;5;27.25;17.6785163879;4;31.2590039968;4;24.5770320892;12.5;5;28.6983625889;
37;5;27.25;17.8526268005;5;31.4621180296;4;24.2321853638;13.1288738251;5;28.807895422;
38;5;28.9037723541;20.4816627502;5;31.6634654999;4;24.2509231567;13.1524076462;5;28.9186108112;
39;5;29.9269638062;22.4816627502;5;31.8626174927;4;24.6755828857;12.5;5;29.0304125547;
40;5;30.3381767273;24.4816627502;5;32.059176445;4;23.5;14.2011880875;5;29.1432007551;
41;5;30.4266300201;26.4816627502;5;32.2527805567;4;24.3071117401;13.2264137268;5;29.256872654;
42;5;30.5137500763;27.5;6;32.4431049824;4;24.7770614624;16.2264137268;5;29.371322155;
43;5;28.5387382507;28.5;7;32.6298639774;4;24.8113975525;19.2264137268;5;29.4864404202;
44;5;27.25;30.5;7;32.812811017;4;24.8459320068;22.2264137268;5;29.6021164656;
45;5;28.0754699707;30.5;8;32.9917382002;4;23.5;25.2264137268;5;29.7182371616;
46;5;28.101600647;31.5;9;33.1664766073;4;23.5;28.2264137268;6;29.8346879482;
47;5;28.1280651093;32.5;9;33.3368935585;4;24.0331306458;28.5;6;29.9513531923;
48;5;28.1548347473;33.1935348511;10;33.50289011;4;23.5;29.9756774902;7;30.0681160688;
49;5;28.1818828583;33.2888374329;10;33.6644003391;4;24.0677337646;29.0878353119;7;30.1848596334;
50;5;28.2091789246;33.3796043396;12;33.821387291;4;24.0853767395;29.1168022156;7;30.3014667034;
51;5;28.2366924286;33.4658660889;12;33.9738402367;4;23.5;30.145362854;7;30.4178204536;
52;5;28.25;32.4658660889;13;34.1217718124;4;24.1212539673;29.1734848022;7;30.5338051319;
53;6;27.25;34.0871353149;12;34.2652158737;4;23.5;30.2011489868;8;30.6493058205;
54;6;27.25;35.1306495667;14;34.4042224884;4;25.1577949524;27.5;8;30.7642092705;
55;6;29.25;31.4658641815;14;34.5030794144;4;23.5;29.5;8;30.8784041405;
56;6;27.25;33.4658660889;14;34.5655794144;4;24.1948299408;29.2811508179;9;30.9917812347;
57;6;28.25;33.4658660889;14;34.628036499;4;25.2134780884;27.5;9;31.1042337418;
58;6;29.4326171875;31.4658641815;14;34.690372467;4;25.3312702179;27.5;10;31.2156584263;
59;6;28.4606666565;32.4658660889;14;35.7525100708;5;26.3646965027;28.5;9;32.3259549141;
60;6;29.4886302948;34.4658660889;16;37.0494225025;5;27.3977870941;29.5;10;32.4350266457;
61;7;30.7000007629;34.9658660889;10;63.1219348907;5;26.6420974731;31.5;9;32.5427803993;
62;7;32.0510025024;37.3558654785;10;66.7543148994;5;27.4628334045;31.5;11;32.6491279602;
63;7;33.7170562744;40.6531219482;13;69.7716649771;5;26.6689853668;33.5;11;32.7539849281;
64;7;34.9717216492;40.8756065369;13;72.0206962824;5;26.6818847656;34.6071853638;11;32.8572719097;
65;7;36.1077461243;41.5717849731;13;73.6208460331;5;26.3627662659;34.2000007629;11;32.936971426;
66;7;34.1627693176;43.5947418213;14;74.8309593201;5;26.5;34.2000007629;13;33.0375618935;
67;8;32.5999984741;46.6182746887;12;76.7810847759;4;24.7000007629;28.9987812042;13;33.237537384;
68;9;34.5999984741;48.6423797607;11;77.3233150244;4;23.6712608337;28.5;13;34.2572314739;
69;9;36.3278884888;51.6670532227;11;77.5374826193;4;22.5;30.3899993896;15;35.0906088352;
70;9;37.3824920654;51.6922798157;12;77.7529448271;4;24.5;30.3674545288;16;35.7730588913;
71;9;34.9384803772;54.9658660889;14;77.969384551;4;23.8412628174;29.6872596741;16;36.1891450882;
72;9;36.3138656616;55.9658660889;14;78.1864893436;4;23.5815582275;30.0;16;36.42228508;
73;9;36.9623718262;56.9658660889;14;78.4039520025;4;24.6182746887;31.0;17;36.6524939537;
74;10;37.9746551514;57.9658660889;14;78.6214742661;4;25.3999996185;30.0;17;36.8792955875;
75;10;35.5999984741;61.8262023926;13;78.8387671709;4;25.3999996185;30.0;18;37.1022410393;
76;11;34.5999984741;61.8544158936;11;79.0555539131;4;22.3999996185;33.0;18;37.3209118843;
77;11;34.5999984741;63.8830528259;10;79.2715705633;4;21.3999996185;35.5553894043;18;37.5349225998;
78;10;32.5999984741;60.9120903015;10;77.9296172857;5;20.3999996185;36.7674636841;15;39.2482862473;
79;10;32.5999984741;62.4263496399;10;78.0897507668;5;20.3999996185;39.8252868652;18;39.5045518875;
80;10;32.5999984741;65.4673919678;11;78.2474246025;5;20.3999996185;42.8820877075;19;39.7562398911;
81;10;32.5999984741;67.5356903076;11;78.4024736881;5;19.3999996185;45.93775177;19;40.0030771494;
82;10;32.5999984741;69.6017608643;8;78.5547528267;5;18.3999996185;48.9921798706;20;40.2448260784;
83;10;32.5999984741;71.6655578613;8;78.7041339874;6;18.0;52.0452766418;19;50.4812834263;
84;10;32.5999984741;73.7270355225;9;78.8505077362;6;19.0;54.3520889282;19;51.2122808695;
85;10;32.5999984741;75.7861709595;10;78.9937815666;6;20.0;56.4389533997;19;51.91018188;
86;11;32.5999984741;77.8429489136;10;79.1338791847;6;20.0;58.5226173401;19;52.5717996359;
87;11;32.5999984741;79.8973693848;11;79.2707400322;6;20.0;60.6030654907;18;53.194996357;
88;11;33.5999984741;78.9494476318;11;79.404317379;6;20.0;62.6802825928;18;53.7269587517;
89;11;32.5999984741;80.3357696533;10;79.5345773697;6;21.0;61.7284317017;19;54.2134950161;
90;11;32.5999984741;82.4144668579;10;79.6614990234;6;20.0;63.7705345154;20;54.663869381;
91;11;33.5999984741;81.4908370972;10;79.7525100708;6;20.0;65.8109588623;21;55.0792489052;
92;11;33.5999984741;83.0272064209;11;80.8143725395;6;21.0;64.8496932983;21;55.4612913132;
93;11;35.5999984741;85.0705108643;12;80.9658843279;7;20.0;66.886756897;20;55.8119988441;
94;11;37.2999992371;87.113571167;13;83.0040895939;7;20.0;68.922164917;22;56.133582592;
95;11;38.0379981995;89.8563232422;15;84.6897462606;7;21.0;67.8464813232;21;56.4283537865;
96;11;38.6198616028;91.828414917;16;86.0790891647;7;20.0;68.962638855;21;56.5655794144;
97;11;37.9682235718;93.2454986572;17;87.2334680557;7;20.0;70.0;21;56.628036499;
98;11;38.216632843;93.5512084961;16;88.0378764868;7;21.0;68.0;18;56.690372467;
99;11;39.313583374;94.6882858276;20;88.6131712198;7;20.0;69.0;17;56.7525100708;
100;12;39.7035446167;95.7172546387;20;89.1747434139;7;20.0;70.0;16;56.8143725395;
