Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;5;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;5;20.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.72283363342;10.6951856613;4;23.0419120789;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.184431076;11.0209560394;5;24.004350543;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;11.9680833817;11.4571752548;5;24.8085255623;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;13.9680833817;11.8107032776;5;25.4750021696;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;15.9680833817;12.0916318893;5;26.0268363953;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;17.0387840271;12.3113050461;5;26.4866900444;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;18.0659427643;12.4808797836;5;26.6541694403;1;15.9499998093;13.879781723;6;28.0;
18;2;19.0950222015;12.5;5;26.7922235727;1;16.9500007629;14.0;6;28.0;
19;2;20.0282497406;12.5;6;26.9393253326;1;17.9500007629;14.0;6;28.0;
20;2;20.0613479614;12.5;5;27.0956480503;1;18.2999992371;14.0;6;28.0;
21;2;20.0965213776;12.5;5;27.261295557;1;18.2999992371;14.0;6;28.0;
22;2;20.1337909698;12.5;5;27.4362905025;1;18.2999992371;14.0;6;28.0;
23;2;20.1731643677;12.5;5;27.6205644608;1;18.2999992371;14.0;7;28.0;
24;2;20.2146263123;12.5;5;27.8139474392;1;18.2999992371;14.0;7;28.0;
25;2;20.2581386566;12.5;5;28.016159296;1;18.2999992371;14.0;7;28.0;
26;2;19.625;13.4048480988;5;28.2268030643;1;18.2999992371;14.0;7;28.0;
27;2;19.625;13.4680404663;5;28.445360899;1;18.2999992371;14.0;7;28.0;
28;2;19.625;13.5336084366;6;28.6711919308;1;18.2999992371;14.0;7;28.0;
29;2;20.4510192871;12.5;6;28.9035346508;1;18.2999992371;14.0;8;28.0;
30;2;20.5032958984;12.5;6;29.141512394;1;18.2999992371;14.0;8;28.0;
31;2;20.5568408966;12.5;7;29.3841423988;1;18.2999992371;14.0;8;28.0;
32;2;20.6114311218;12.5;7;29.6303496361;1;18.2999992371;14.0;8;28.0;
33;2;19.625;13.5;6;29.8789830208;1;18.2999992371;14.0;8;28.0;
34;2;19.625;14.5;6;30.1288366318;1;18.2999992371;14.0;8;28.0;
35;2;20.625;12.5;6;30.3786706924;1;18.2999992371;14.0;8;28.0;
36;2;19.625;13.5;6;30.6272368431;1;18.2999992371;14.0;8;28.0;
37;2;20.625;12.5;6;30.8733024597;1;18.2999992371;14.0;8;28.0;
38;2;20.9464931488;12.5;6;31.1156759262;1;18.2999992371;14.0;8;28.0;
39;2;21.0010261536;12.5;7;31.353228569;1;18.2999992371;14.0;9;28.0;
40;2;19.625;13.5;7;31.5849161148;1;18.2999992371;14.0;9;28.0;
41;2;19.625;14.5;7;31.8097963333;1;18.2999992371;14.0;9;28.0;
42;2;19.625;15.5;8;32.0270428658;1;18.2999992371;14.0;10;28.0;
43;2;20.625;13.5;8;32.2359538078;1;18.2999992371;14.0;10;28.0;
44;2;21.2530899048;12.5;8;32.4359588623;1;18.2999992371;14.0;10;28.0;
45;2;21.2980918884;12.5;9;32.6266198158;1;18.2999992371;14.0;10;28.0;
46;2;21.3409900665;14.5;9;32.8076286316;1;18.2999992371;14.0;10;28.0;
47;2;21.3817157745;16.5;9;32.9788007736;1;18.2999992371;14.0;10;28.0;
48;2;21.4202308655;18.5;10;33.1400680542;1;18.2999992371;14.0;11;28.0;
49;2;21.4565162659;20.5;10;33.2914676666;1;18.2999992371;15.0;11;28.0;
50;2;21.4905796051;22.5;10;33.4331302643;1;18.2999992371;16.0;11;28.0;
51;2;21.5224533081;22.5;11;33.5652666092;1;18.2999992371;17.0;11;28.0;
52;2;21.5521850586;22.5;11;33.6881551743;1;18.2999992371;18.0;11;28.0;
53;2;21.5798339844;22.5;11;33.8021306992;1;18.2999992371;19.0;11;28.0;
54;3;21.6054801941;22.5;11;46.6575689316;1;18.2999992371;19.0;11;28.0;
55;3;22.6292037964;23.5;11;47.3874998093;1;18.2999992371;19.0;11;28.0;
56;3;23.6499996185;24.5;11;47.9715299606;1;18.2999992371;19.0;12;28.0;
57;3;24.6499996185;25.5;12;48.4994401932;1;18.2999992371;19.0;12;28.0;
58;3;25.6499996185;26.5;12;48.9707527161;1;18.2999992371;19.0;12;28.0;
59;3;26.6499996185;27.5;12;49.3868265152;1;18.2999992371;19.0;12;28.0;
60;3;27.6499996185;27.5;13;49.7504434586;1;18.2999992371;19.0;12;28.0;
61;3;28.6499996185;27.5;13;50.0653820038;1;18.2999992371;19.0;12;28.0;
62;3;29.6499996185;27.5;13;50.3360214233;1;18.2999992371;19.0;13;28.0;
63;3;30.6499996185;27.5;15;50.5670089722;1;18.2999992371;19.0;14;28.0;
64;3;31.1051540375;27.5;15;50.75;1;18.2999992371;19.0;14;28.0;
65;3;31.1875;27.5;15;50.75;1;18.2999992371;19.0;14;28.0;
66;3;31.1875;27.5;15;50.75;1;18.2999992371;19.0;15;28.0;
67;3;31.1875;27.5;15;50.75;1;18.2999992371;19.0;15;28.0;
68;3;31.1875;27.5;15;50.75;1;18.2999992371;19.0;15;28.0;
69;3;31.1875;27.5;17;50.75;1;18.2999992371;19.0;15;28.0;
70;3;31.1875;27.5;17;50.75;1;18.2999992371;19.0;15;28.0;
71;3;31.1875;27.5;17;52.3068752289;1;18.2999992371;19.0;16;28.0;
72;3;31.6225948334;28.0;17;53.574760437;1;18.2999992371;19.0;16;28.0;
73;3;29.9424591064;29.3899993896;18;54.5946207047;1;18.2999992371;19.0;16;28.0;
74;3;30.132604599;30.6872596741;19;55.4090204239;1;18.2999992371;19.0;16;28.0;
75;3;30.334897995;31.9097423553;20;55.7747268677;1;18.2999992371;19.0;17;28.0;
76;3;31.3999996185;30.0;20;55.8944940567;1;18.2999992371;19.0;17;28.0;
77;3;32.4000015259;29.0;20;56.0;1;18.2999992371;19.0;17;28.0;
78;5;31.6499996185;31.0;19;80.0;1;18.2999992371;19.0;17;28.0;
79;5;34.6500015259;32.0;20;82.3999992609;1;18.2999992371;19.0;17;28.0;
80;5;36.6500015259;34.0;21;84.4570002556;1;18.2999992371;19.0;17;28.0;
81;6;34.6500015259;37.0;20;87.2325723171;1;18.2999992371;19.0;17;28.8400001526;
82;6;33.6500015259;40.0;21;89.4826439619;1;18.4890003204;19.4200000763;18;29.4629440308;
83;6;32.6500015259;42.0;22;91.2142808437;1;18.6291618347;19.7314720154;18;29.9158058167;
84;6;29.6499996185;45.0;23;92.5007055998;1;18.7310562134;19.9579029083;19;30.0;
85;6;28.3999996185;48.0;23;93.4420487881;1;18.75;20.0;19;30.0;
86;6;28.1000003815;51.0;24;94.0793559551;1;18.75;20.0;20;30.0;
87;7;28.1000003815;54.0;22;93.864846468;1;18.75;20.0;20;30.0;
88;7;28.1000003815;57.0;21;93.7026836872;1;18.75;20.0;21;30.0;
89;7;28.1000003815;59.0;22;93.5889296532;1;18.75;20.0;21;30.0;
90;7;28.1000003815;61.0;22;93.5199072361;1;16.75;21.0;19;30.0;
91;7;28.1000003815;63.0;22;93.4921338558;2;16.75;23.0;18;31.0;
92;7;28.1000003815;65.0;23;93.5022785664;2;18.75;22.0;18;31.1799999475;
93;7;28.1000003815;67.0;17;93.5471088886;2;16.75;24.0;17;31.3902759552;
94;7;29.1000003815;66.0;17;93.6234679222;2;15.75;26.0;17;31.6350997686;
