Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;5;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.59000015259;10.3999996185;3;21.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.88844013214;10.3632001877;3;22.0603717566;1;9.8956489563;10.8792181015;4;22.0;
11;2;9.96358394623;10.4951858521;3;23.2074631453;1;9.94999980927;11.0;4;23.5400009155;
12;2;10.2216796875;11.0209560394;3;24.1828715801;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;12.0082511902;11.4571752548;3;25.0006883144;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;14.0082511902;11.8107032776;3;25.6814495325;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;16.0082511902;12.0916318893;3;26.2481688261;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;17.0885848999;12.3113050461;3;26.723449707;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;18.1192131042;12.4808797836;3;26.9068236351;1;15.9499998093;13.879781723;5;28.0;
18;2;19.1518688202;12.5;2;27.0611462593;1;16.9500007629;14.0;5;28.0;
19;2;20.0887584686;12.5;4;27.2247776985;1;17.9500007629;14.0;5;28.0;
20;2;20.1255760193;12.5;5;27.3977591991;1;18.2999992371;14.0;5;28.0;
21;2;20.1644954681;12.5;5;27.5800426006;1;18.2999992371;14.0;5;28.0;
22;2;20.2055091858;12.5;6;27.7714805603;1;18.2999992371;14.0;5;28.0;
23;2;20.24858284;12.5;7;27.9718174934;1;18.2999992371;14.0;6;28.0;
24;2;20.2936592102;12.5;7;28.1806821823;1;18.2999992371;14.0;6;28.0;
25;2;19.625;13.4542045593;7;28.3975830078;1;18.2999992371;14.0;6;28.0;
26;2;20.3894557953;12.5;7;28.6219055653;1;18.2999992371;14.0;6;28.0;
27;2;20.4399280548;12.5;7;28.8529140949;1;18.2999992371;14.0;6;28.0;
28;2;20.4919052124;12.5;7;29.089756012;1;18.2999992371;14.0;6;28.0;
29;2;20.5451946259;12.5;7;29.3314704895;1;18.2999992371;14.0;7;28.0;
30;2;19.625;13.5;7;29.5770010948;1;18.2999992371;14.0;7;28.0;
31;2;19.625;14.5;6;29.8252120018;1;18.2999992371;14.0;7;28.0;
32;2;20.625;12.5;7;30.0749063492;1;18.2999992371;14.0;7;28.0;
33;2;19.625;13.5;7;30.3248500824;1;18.2999992371;14.0;7;28.0;
34;2;20.625;12.5;8;30.5737948418;1;18.2999992371;14.0;7;28.0;
35;2;20.8791046143;12.5;8;30.8205022812;1;18.2999992371;14.0;7;28.0;
36;2;19.625;13.5;8;31.0637698174;1;18.2999992371;14.0;7;28.0;
37;2;20.625;12.5;8;31.3024535179;1;18.2999992371;14.0;7;28.0;
38;2;19.625;13.5;8;31.5354895592;1;18.2999992371;14.0;8;28.0;
39;2;20.625;12.5;8;31.7619123459;1;18.2999992371;14.0;8;28.0;
40;2;19.625;13.5;8;31.9808688164;1;18.2999992371;14.0;8;28.0;
41;2;19.625;14.5;8;32.1916303635;1;18.2999992371;14.0;8;28.0;
42;2;20.625;12.5;9;32.3935980797;1;18.2999992371;14.0;9;28.0;
43;2;19.625;13.5;10;32.5863051414;1;18.2999992371;14.0;9;28.0;
44;2;20.625;12.5;10;32.7694153786;1;18.2999992371;14.0;9;28.0;
45;2;19.625;13.5;10;32.9427189827;1;18.2999992371;14.0;9;28.0;
46;2;20.625;15.5;10;33.1061229706;1;18.2999992371;14.0;9;28.0;
47;2;21.4488773346;17.5;11;33.259642601;1;18.2999992371;14.0;9;28.0;
48;2;21.4834194183;19.5;11;33.4033899307;1;18.2999992371;14.0;10;28.0;
49;2;21.5157623291;21.5;11;33.5375595093;1;18.2999992371;15.0;10;28.0;
50;2;21.5459518433;22.5;12;33.6624164581;1;18.2999992371;16.0;10;28.0;
51;2;21.5740432739;22.5;13;33.7782831192;1;18.2999992371;17.0;10;28.0;
52;2;21.600112915;22.5;13;33.8855285645;1;18.2999992371;18.0;10;28.0;
53;2;21.6242446899;22.5;15;33.9845552444;1;18.2999992371;19.0;10;28.0;
54;2;21.6465244293;22.5;15;34.0;1;18.2999992371;19.0;11;28.0;
55;3;21.6499996185;22.5;14;34.0;1;18.2999992371;19.0;11;28.0;
56;3;21.6499996185;22.5;15;34.0;1;18.2999992371;19.0;11;28.0;
57;3;21.6499996185;22.5;16;34.0;1;18.2999992371;19.0;11;28.0;
58;3;21.6499996185;22.5;15;34.0;1;18.2999992371;19.0;11;28.0;
59;3;21.6499996185;22.5;15;34.0;1;18.2999992371;19.0;12;28.0;
60;3;21.6499996185;22.5;15;34.0;1;18.2999992371;19.0;12;28.0;
61;3;21.6499996185;22.5;15;34.0;1;18.2999992371;19.0;12;28.0;
62;3;21.6499996185;22.5;15;35.0;1;18.2999992371;19.0;14;28.0;
63;3;22.6499996185;23.5;16;35.0700000525;1;18.2999992371;19.0;14;28.0;
64;3;23.6499996185;24.5;15;35.1441510916;1;18.2999992371;19.0;14;28.0;
65;3;23.6499996185;25.5;15;35.2225923538;1;18.2999992371;19.0;14;28.0;
66;3;23.6499996185;26.5;15;35.305452466;1;18.2999992371;19.0;14;28.0;
67;3;23.6499996185;27.5;18;35.3928465843;1;18.2999992371;19.0;15;28.0;
68;3;23.6499996185;28.4749927521;18;35.4848741293;1;18.2999992371;19.0;15;28.0;
69;3;23.6499996185;28.5394115448;18;35.5816155672;1;18.2999992371;19.0;15;28.0;
70;3;23.6499996185;28.607131958;18;35.6831297874;1;18.2999992371;19.0;15;28.0;
71;3;23.6499996185;28.6781902313;19;35.7894508839;1;18.2999992371;19.0;15;28.0;
72;3;23.6499996185;28.752614975;19;35.9005856514;1;18.2999992371;19.0;15;28.0;
73;3;23.6499996185;28.8304100037;19;37.2345223427;1;18.2999992371;19.0;16;28.0;
74;3;23.9155006409;29.4381656647;21;38.344840765;1;18.2999992371;19.0;16;28.0;
75;3;24.1285934448;29.9424343109;21;39.266449213;1;18.2999992371;19.0;16;28.0;
76;3;24.2971229553;30.3605079651;21;40.0356881618;1;18.2999992371;19.0;16;28.0;
77;3;24.4292736053;28.9097423553;21;40.5380403996;1;18.2999992371;19.0;17;28.0;
78;3;24.4993133545;30.0;22;40.8577799797;1;18.2999992371;19.0;17;28.0;
79;3;24.526260376;31.0;23;41.1718039513;1;18.2999992371;19.0;17;28.0;
80;3;24.5499992371;31.2202625275;24;41.3883810043;1;18.2999992371;19.0;17;28.0;
81;3;24.5499992371;31.3718662262;24;41.6124079227;1;18.2999992371;19.0;18;28.8400001526;
82;4;24.5499992371;31.5286865234;23;41.8431537151;1;18.4890003204;19.4200000763;17;29.4629440308;
83;4;24.5499992371;31.6902084351;24;42.079770565;1;18.6291618347;19.7314720154;17;29.9158058167;
84;5;24.5499992371;31.8558387756;23;42.3213024139;1;18.7310562134;19.9579029083;17;30.0;
85;5;24.5499992371;32.0249099731;23;42.566696167;1;18.75;20.0;17;30.0;
86;5;24.5499992371;32.196685791;23;42.8148188591;1;18.75;20.0;17;30.0;
87;5;24.5499992371;32.3703727722;24;43.0644760132;1;18.75;20.0;18;30.0;
88;5;24.5499992371;34.196685791;24;43.3144345284;1;18.75;20.0;18;30.0;
89;5;24.5499992371;35.196685791;24;43.5634460449;1;18.75;20.0;18;30.0;
90;5;24.5499992371;36.196685791;24;43.8102712631;1;18.75;20.0;19;30.0;
91;5;24.5499992371;37.196685791;24;44.0537056923;1;18.75;20.0;19;30.0;
92;5;24.5499992371;38.196685791;24;45.2926025391;1;18.75;20.0;19;30.0;
93;5;25.5499992371;40.196685791;25;45.5858941078;2;17.75;22.0;18;31.0;
