Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.6999998093;4;21.0;
4;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;4;20.0;2;9.14999961853;10.6999998093;2;22.0;
7;1;9.5;10.0;4;20.0;2;9.95000076294;10.5;2;22.0900000334;
8;1;9.5;10.0;4;20.3999996185;2;9.9702501297;10.5;2;22.618019104;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.0890541077;10.7100000381;2;23.0738848448;
10;1;9.66343975067;10.3632001877;3;20.9903717041;2;10.1916246414;10.8792181015;2;23.442843914;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;10.2746400833;11.0;2;25.2073103189;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;10.6716451645;11.7700004578;2;26.7482377291;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;12.3826637268;12.4126424789;2;28.074546814;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;14.3826637268;12.9308347702;2;29.2133922577;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.3826637268;13.3366470337;3;30.2012972832;
16;1;14.7228336334;12.3113050461;4;24.9617595673;3;17.6041641235;13.6469516754;2;31.0766849518;
17;1;15.7228336334;12.4808797836;4;25.0;3;18.696352005;13.879781723;2;31.7709991932;
18;1;16.7228336334;12.5;4;25.0;3;19.7984752655;14.0;2;32.2698645592;
19;1;17.625;12.5;4;25.0;3;20.9107208252;14.0;2;32.8134241104;
20;1;17.625;12.5;4;25.0;3;21.383020401;14.0;2;33.400015831;
21;1;17.625;12.5;6;25.0;3;21.5150032043;14.0;2;34.0264167786;
22;1;17.625;12.5;6;25.0;3;20.2999992371;15.0;2;34.6877307892;
23;1;17.625;12.5;6;25.0;3;21.2999992371;14.0;2;35.3773875237;
24;1;17.625;12.5;6;25.0;3;21.9599113464;14.0;2;36.0872850418;
25;1;15.625;13.5;7;25.0;3;22.119638443;14.0;2;36.8080816269;
26;2;15.625;14.8000001907;7;26.0;3;22.2818183899;14.0;3;37.5296325684;
27;2;15.625;15.8000001907;7;26.0900000334;3;22.4441661835;14.0;4;38.2415313721;
28;2;16.625;13.8269996643;8;26.1871190071;3;22.6043434143;14.0;5;38.9337024689;
29;3;17.625;12.8561353683;7;26.2917383909;3;22.7600822449;14.0;5;39.5969734192;
30;3;18.625;12.8875217438;7;26.4042263031;3;22.9093170166;14.0;5;40.2235612869;
31;3;19.625;12.9212675095;7;26.5249304771;3;23.0503005981;14.0;7;40.8074121475;
32;3;19.9681091309;12.5;7;26.6541694403;3;23.1816673279;14.0;7;41.344373703;
33;3;19.625;13.3270845413;7;26.7922235727;4;24.302482605;14.5;6;42.8321943283;
34;3;19.625;13.3961114883;7;26.9393253326;4;23.4122428894;15.0;6;43.4303714037;
35;3;18.0613479614;13.5;7;27.0956480503;4;22.5108337402;16.0;6;44.0036436319;
36;3;17.0965213776;14.5;7;27.261295557;4;21.5984764099;17.0;7;44.5570802689;
37;3;16.1337909698;15.5;7;27.4362905025;4;20.6756649017;18.0;8;45.0967441797;
38;3;15.1731653214;16.5;8;27.6205644608;4;19.7430782318;19.0;8;45.6293132305;
39;3;14.5896272659;17.5;8;27.8139474392;4;19.5015220642;20.0;8;46.1617128849;
40;3;14.6331386566;18.5;8;28.016159296;4;19.5518627167;21.0;10;46.7007701397;
41;3;14.6786355972;19.5;10;28.2268030643;4;19.5949802399;22.0;10;47.1118502617;
42;3;14.7260303497;20.5;10;28.445360899;4;19.6000003815;23.0;11;47.544028759;
43;3;14.7752056122;21.5;7;28.6711919308;4;19.6000003815;24.0;11;48.0209121704;
44;3;14.8260183334;22.5;7;28.9035346508;4;20.6000003815;24.0;10;48.5427899361;
45;3;14.8782958984;23.5;8;29.141512394;4;19.6000003815;27.0;11;49.1086950302;
46;3;14.9318408966;24.5;8;29.3841423988;5;18.6000003815;27.0;9;61.2161855698;
47;3;15.9864320755;22.5;9;29.6303496361;5;19.6000003815;29.0;9;62.3211894035;
48;3;15.0418281555;23.5;9;29.8789830208;5;21.0;31.0;9;63.4213280678;
49;3;15.0977706909;24.5;9;30.1288366318;5;22.0;33.0;9;64.5083942413;
50;4;16.1539878845;22.5;6;50.3786706924;5;24.0;33.0;9;65.5737934113;
51;4;15.0;24.5;7;51.827237606;5;25.9025497437;34.0;9;66.6087436676;
52;4;16.0;26.5;7;53.0909023285;5;26.36510849;35.0;10;67.6045885086;
53;4;19.0;26.5;9;54.1736345291;6;24.36510849;34.0;9;68.5531921387;
54;4;20.0;27.5;8;55.0895624161;6;25.36510849;35.0;10;69.447353363;
55;4;22.0;28.5;9;55.8585615158;6;26.36510849;36.0;10;70.2811956406;
56;4;24.0;28.5;10;56.5024900436;6;26.9826622009;37.0;12;71.0282850266;
57;4;26.0;28.5;10;57.0270428658;6;24.9826622009;39.0;12;71.588514328;
58;4;27.625;27.5;11;57.2359538078;6;25.9826622009;39.0;12;72.1004695892;
59;4;28.625;27.5;12;57.4359588623;6;26.9826622009;40.0;13;72.5628213882;
60;4;29.125;27.5;12;57.6266198158;6;27.4641342163;41.0;14;72.9758720398;
61;4;29.125;27.5;13;57.8076286316;7;28.5570697784;43.0;13;74.3412618637;
62;4;29.125;27.5;13;57.9788007736;7;29.6392822266;45.0;16;74.8216458559;
63;4;29.125;27.5;12;58.1400680542;7;29.7113685608;47.0;14;75.28411448;
64;4;29.125;27.5;13;58.2914676666;7;30.7740821838;46.0;14;75.7353067398;
65;4;29.125;27.5;13;58.4331302643;7;29.8282661438;48.0;14;76.1821609735;
66;4;29.125;27.5;13;58.5652666092;7;29.874797821;49.0;15;76.5669906139;
67;4;29.125;27.5;13;58.6881551743;7;30.8999996185;47.0;15;76.875654459;
68;4;29.125;27.5;17;58.8021306992;8;29.8999996185;48.0;15;78.0655782223;
69;5;27.125;28.5;14;73.7700691223;8;28.0079994202;34.0;14;65.3816075325;
70;5;29.125;28.5;13;73.8262500763;8;26.1970005035;35.4199981689;14;67.2767884731;
71;5;31.125;29.5;13;73.7936248779;8;27.3371620178;34.7314720154;14;68.94932127;
