Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;5;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;9.59000015259;10.1999998093;5;20.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;9.8956489563;11.0792179108;3;23.0;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.1750001907;11.0;3;24.7000008821;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.5574998856;11.7700004578;4;26.1690288782;
13;1;11.7228336334;11.4571752548;6;23.6214065552;2;12.2523422241;12.4126424789;4;27.4157934189;
14;1;12.7228336334;11.8107032776;6;24.1832637787;2;14.2523422241;12.9308347702;4;28.4674659967;
15;1;13.7228336334;12.0916318893;6;24.6226100922;2;16.2523422241;13.3366470337;4;29.3608939648;
16;1;14.7228336334;12.3113050461;6;24.9617595673;2;17.4150733948;13.6469516754;4;30.135217905;
17;1;15.7228336334;12.4808797836;6;25.0;2;18.4845218658;13.879781723;4;30.7230784893;
18;1;16.7228336334;12.5;6;25.0;2;19.5626926422;14.0;4;31.1118502617;
19;1;17.625;12.5;7;25.0;2;20.6501674652;14.0;4;31.544028759;
20;1;17.625;12.5;7;25.0;2;21.0974063873;14.0;4;32.0209121704;
21;1;17.625;12.5;7;25.0;2;21.2047042847;14.0;4;32.5427899361;
22;1;17.625;12.5;8;25.0;2;20.2999992371;15.0;4;33.1086950302;
23;1;17.625;12.5;8;25.0;2;21.2999992371;14.0;5;33.7161855698;
24;2;17.625;12.5;7;25.0;2;21.5861415863;14.0;5;34.3611893654;
25;2;15.625;13.5;7;25.0;2;21.7312660217;14.0;5;35.0379443169;
26;2;14.625;14.5;7;25.0;2;21.8835372925;14.0;5;35.7390680313;
27;2;13.625;15.5;7;25.0;2;22.0412902832;14.0;5;36.4557781219;
28;2;12.625;16.5;7;25.0;2;22.2025489807;14.0;4;37.1782588959;
29;2;12.0;17.5;7;25.0;2;22.36510849;14.0;4;37.8961582184;
30;2;12.0;18.5;7;25.0;2;22.5266342163;14.0;5;38.5991659164;
31;2;12.0;19.5;7;25.0;2;22.6848106384;14.0;5;39.2776012421;
32;2;12.0;20.5;8;25.0;2;22.8374595642;14.0;6;39.9229507446;
33;2;12.0;21.5;7;25.0;2;22.9826622009;14.0;6;40.5282850266;
34;2;13.0;19.5;7;25.0;2;23.1188621521;14.0;6;41.088514328;
35;2;14.0;18.5;7;25.0;2;23.2449150085;14.0;6;41.6004695892;
36;2;15.0;17.5;7;25.0;2;21.3601055145;15.0;6;42.0628213882;
37;2;16.0;16.5;8;25.0;2;20.4641342163;16.0;6;42.4758720398;
38;2;14.0;17.5;8;25.0;2;19.5570697784;17.0;6;42.8412618637;
39;2;13.0;18.5;8;25.0;2;18.6392822266;18.0;7;43.1616458893;
40;2;12.0;19.5;8;25.0;2;17.7113685608;19.0;8;43.4403705597;
41;2;12.0;20.5;8;25.0;2;17.4740829468;20.0;8;43.6811828613;
42;2;12.0;21.5;9;25.0;2;17.5282669067;21.0;10;43.8879890442;
43;2;12.0;22.5;9;25.0;2;17.574798584;22.0;10;44.0;
44;2;12.0;23.5;9;25.0;2;17.6000003815;23.0;10;44.0;
45;2;12.0;24.5;9;25.0;2;17.6000003815;25.0;10;44.0;
46;2;13.0;22.5;10;25.0;2;17.6000003815;27.0;11;44.0;
47;2;12.0;23.5;11;25.0;2;17.6000003815;29.0;11;44.0;
48;2;12.0;24.5;12;25.0;2;17.6000003815;31.0;11;44.0;
49;2;13.0;22.5;12;25.0;2;17.6000003815;33.0;11;44.0;
50;2;12.0;23.5;13;25.0;2;17.6000003815;34.0;11;44.0;
51;2;12.0;24.5;13;25.0;2;17.6000003815;35.0;11;44.0;
52;2;13.0;22.5;14;25.0;2;17.6000003815;36.0;11;44.0;
53;3;12.0;23.5;14;25.0;2;17.6000003815;37.0;11;44.0;
54;3;12.0;24.5;14;25.0;2;18.6000003815;35.0;11;44.0;
55;3;13.0;22.5;14;25.0;2;17.6000003815;36.0;11;44.0;
56;3;12.0;23.5;15;25.0;2;17.6000003815;37.0;11;44.0;
57;3;12.0;24.5;15;25.0;2;18.6000003815;35.0;12;44.0;
58;3;13.0;22.5;15;25.0;2;17.6000003815;36.0;12;44.0;
59;3;12.0;23.5;17;25.0;2;17.6000003815;37.0;12;44.0;
60;3;13.0;21.5;17;25.0;3;18.6000003815;35.0;12;44.0;
61;3;14.0;20.5;18;25.0;3;17.6000003815;36.0;13;44.0;
62;3;15.0;19.5;18;25.0;3;17.6000003815;37.0;15;44.0;
63;3;16.0;18.5;18;25.0;3;18.6000003815;35.0;15;44.0;
64;3;17.0;17.5;19;25.0;3;17.6000003815;36.0;15;44.0;
65;3;17.625;17.5;19;25.0;3;17.6000003815;37.0;15;44.0;
66;3;17.625;17.5;19;25.0;3;18.6000003815;35.0;16;44.0;
67;3;17.625;17.5;20;25.0;3;17.6000003815;36.0;17;44.0;
68;3;17.625;17.5;17;25.0;3;17.6000003815;37.0;16;44.0;
69;3;17.625;17.5;17;25.0;3;18.6000003815;35.0;16;44.0;
70;3;17.625;17.5;17;25.0;3;17.6000003815;36.0;20;44.0;
71;3;17.625;17.5;17;25.0;3;17.6000003815;37.0;20;44.0;
72;3;17.625;17.5;16;25.0;3;18.6000003815;35.0;21;44.0;
73;3;17.625;17.5;16;26.0;3;17.6000003815;36.0;20;44.0;
74;3;18.625;18.5;16;26.0199999809;3;17.6000003815;37.0;20;44.0;
75;3;19.625;19.5;16;26.0401959419;3;18.6000003815;35.0;20;44.0;
76;3;19.625;20.5;16;26.0605818033;3;17.6000003815;36.0;21;44.0;
77;3;19.625;21.5;16;26.0811508894;3;17.6000003815;37.0;21;45.3199996948;
78;3;19.625;22.5;18;26.1018965244;3;16.6000003815;36.0;21;46.3582401276;
79;3;19.625;22.5;18;26.1228116751;3;16.0;34.0;21;47.1666984558;
80;4;19.625;22.5;16;26.1438889503;3;17.0;33.0;20;47.5526294708;
81;4;19.625;22.5;17;26.1651208401;3;18.0;32.0;20;47.8066806793;
82;4;19.625;22.5;17;26.1864993572;3;19.0;31.0;20;48.0;
83;4;19.625;22.5;17;26.2080165148;3;20.0;30.0;20;48.0;
84;4;19.625;22.5;17;26.2296639681;3;20.75;29.0;20;48.0;
85;4;19.625;22.5;18;26.2514331341;3;20.75;28.0;20;48.0;
86;4;19.625;22.5;17;26.2733153105;3;20.75;27.0;17;48.0;
87;4;19.625;22.5;12;26.2953014374;4;21.75;27.0;15;49.0;
88;4;19.625;22.5;12;27.3173824549;4;22.75;27.0;16;49.1799999475;
89;4;20.625;23.5;12;27.3695489168;4;20.75;29.0;14;49.3902759552;
90;4;21.625;24.5;12;27.4223824739;4;19.75;31.0;14;49.6350997686;
91;4;21.8636322021;25.5;12;27.4758665562;4;18.75;33.0;14;49.9190331697;
92;4;21.8706474304;26.5;12;28.5409010649;5;17.75;34.9595184326;13;50.2468225956;
93;4;22.1052474976;28.0;13;29.3871666193;5;16.75;35.0;13;50.6232366562;
94;4;22.0255012512;28.9791431427;13;30.0491634607;5;16.5902290344;37.0;14;51.0528378487;
95;4;22.434513092;28.6872596741;13;30.5628079176;5;17.0;37.0;15;51.539678812;
96;4;22.2593841553;29.5445022583;14;30.8131754398;5;18.0;38.0;15;52.0869245529;
97;5;22.2999992371;29.6584396362;13;30.8841775656;5;19.0;39.0;15;52.696410656;
98;5;22.2999992371;29.6826896667;13;30.9563003778;6;21.0;41.0;14;54.3681659698;
99;5;22.6183757782;29.0;14;31.0295112133;6;23.0;43.0;15;55.2799454927;
