Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;2;9.5;10.1999998093;3;21.0;1;9.72500038147;10.5;5;21.0;
8;2;9.72500038147;10.0;2;21.5299996138;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.84424972534;10.1999998093;2;22.0018314123;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.95041179657;10.3632001877;2;22.4280958176;1;9.8956489563;10.8792181015;5;22.0;
11;2;10.0463218689;10.4951858521;2;23.7177560329;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.3364953995;11.0209560394;3;24.8637619019;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;12.1614513397;11.4571752548;3;25.8837099075;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;14.1614513397;11.8107032776;3;26.8016016483;2;13.9499998093;13.1308345795;5;27.6732940674;
15;2;16.1614513397;12.0916318893;3;27.6436917782;2;15.9499998093;13.3366470337;5;28.4539033175;
16;2;17.4025764465;12.3113050461;3;28.4353666306;2;17.2110004425;13.6469516754;5;29.1033073664;
17;2;18.5043945312;12.4808797836;3;28.9781968594;2;18.2523422241;13.879781723;5;29.5541238785;
18;2;19.6179275513;12.5;3;29.5360116959;2;19.2996788025;14.0;5;29.7941719294;
19;2;20.6456031799;12.5;3;30.1467399597;2;20.3536891937;14.0;5;30.0669906139;
20;2;20.7830162048;12.5;3;30.8082637787;2;20.7650718689;14.0;5;30.375654459;
21;2;20.9318599701;12.5;5;31.5163917542;2;20.8345222473;14.0;5;30.7230784893;
22;2;21.0911884308;12.5;5;32.264708519;2;20.2999992371;14.8169231415;5;31.1118502617;
23;2;21.2595596313;12.5;5;33.0445957184;2;20.2999992371;14.9335546494;5;31.544028759;
24;2;21.4350337982;12.5;6;33.8454675674;2;21.0974063873;14.0;5;32.0209121704;
25;2;19.625;13.5;6;34.6552286148;2;21.2047042847;14.0;7;32.5427899361;
26;2;19.625;14.5;6;35.4609355927;2;20.2999992371;15.0;7;33.1086950302;
27;2;19.625;15.5;6;36.2495918274;2;21.2999992371;14.0;8;33.7161855698;
28;2;20.625;13.5;6;37.0089855194;2;21.5861415863;14.0;8;34.3611893654;
29;2;19.625;14.5;6;37.7284460068;2;21.7312660217;14.0;8;35.0379443169;
30;2;19.625;15.5;6;38.399433136;2;21.8835372925;14.0;8;35.7390680313;
31;2;18.625;14.5;4;39.0158834457;2;22.0412902832;14.0;8;36.4557781219;
32;2;18.625;14.5;4;39.5742921829;2;22.2025489807;14.0;8;37.1782588959;
33;2;17.625;13.5;6;40.0735645294;2;22.36510849;14.0;8;37.8961582184;
34;2;17.625;13.5;6;40.5146827698;2;22.5266342163;14.0;8;38.5991659164;
35;2;16.625;13.5;6;40.9002714157;2;22.6848106384;14.0;8;39.2776012421;
36;2;16.625;14.5;6;41.2341346741;2;22.8374595642;14.0;8;39.9229507446;
37;2;17.0;15.5;6;41.5208072662;2;22.9826622009;14.0;8;40.5282850266;
38;2;17.7171821594;16.5;7;41.7651824951;2;23.1188621521;14.0;8;41.088514328;
39;3;17.7721672058;17.5;7;41.972202301;2;23.2449150085;14.0;8;41.6004695892;
40;3;17.8187446594;18.5;7;42.0;2;21.3601055145;15.0;8;42.0628213882;
41;3;16.8187446594;17.5;8;42.0;2;20.4641342163;16.0;9;42.4758720398;
42;3;16.8187446594;17.5;8;42.0;2;19.5570697784;17.0;9;42.8412618637;
43;3;17.0;17.5;8;42.0;2;18.6392822266;18.0;9;43.1616458893;
44;3;18.0;17.5;9;42.0;2;19.7113685608;20.0;11;43.4403705597;
45;3;19.0;17.5;8;42.0;2;17.7740821838;22.0;10;43.6811828613;
46;3;19.625;18.5;8;42.0;2;17.5282669067;24.0;10;43.8879890442;
47;3;19.625;19.5;8;42.0;2;17.574798584;26.0;11;44.0;
48;3;19.625;21.5;9;42.0;2;17.6000003815;28.0;12;44.0;
49;3;19.625;23.5;10;42.0;2;17.6000003815;29.0;12;44.0;
50;3;20.625;22.5;11;42.0;2;17.6000003815;30.0;12;44.0;
51;3;21.625;22.5;9;42.0;2;18.6000003815;28.0;12;44.0;
52;3;22.625;22.5;9;42.0;2;19.6000003815;27.0;13;44.0;
53;3;23.4500007629;22.5;9;42.0;2;20.6000003815;26.0;13;44.0;
54;3;23.4500007629;22.5;9;42.0;2;21.6000003815;25.0;13;44.0;
55;3;23.4500007629;22.5;9;42.0;2;22.6000003815;24.0;13;44.0;
56;3;23.4500007629;22.5;9;42.0;2;23.6000003815;24.0;13;44.0;
57;3;23.4500007629;22.5;10;42.0;2;23.8999996185;24.0;13;44.0;
58;3;23.4500007629;22.5;10;42.0;2;23.8999996185;24.0;13;44.0;
59;3;23.4500007629;22.5;10;42.0;2;23.8999996185;24.0;13;44.0;
60;3;23.4500007629;22.5;12;42.0;2;21.8999996185;25.0;13;44.0;
61;3;23.4500007629;22.5;12;42.0;2;20.8999996185;26.0;13;44.0;
62;3;23.4500007629;22.5;12;42.0;2;19.8999996185;27.0;16;44.0;
63;3;23.4500007629;22.5;12;42.0;2;18.8999996185;28.0;16;44.0;
64;3;23.4500007629;22.5;12;42.0;2;17.8999996185;29.0;17;44.0;
65;4;24.4500007629;23.5;12;43.0;2;17.6000003815;30.0;17;44.0;
66;4;25.4500007629;24.5;12;43.0499999523;2;17.6000003815;31.0;18;44.0;
67;4;25.4500007629;25.5;13;43.1019749641;2;17.6000003815;32.0;18;44.0;
68;6;25.6979446411;26.5;10;53.1559499502;2;18.6000003815;30.0;19;44.0;
69;6;26.7100887299;28.5;10;53.6119443178;2;19.6000003815;29.0;19;44.0;
70;6;27.4500007629;30.10597229;11;54.0443730354;2;20.6000003815;28.0;20;44.0;
71;6;28.4500007629;31.1349868774;11;54.4519820213;2;21.6000003815;27.0;20;44.0;
72;6;29.4500007629;32.1650238037;11;54.8341904879;2;22.6000003815;26.0;21;44.0;
73;7;28.3376922607;33.5;10;55.1910225153;2;23.6000003815;25.0;21;44.0;
74;7;29.0903129578;33.2281532288;10;57.3203648329;2;23.8999996185;24.0;21;45.3199996948;
75;7;27.7440834045;34.0;11;60.1047605276;3;22.0890007019;25.4200000763;17;66.3582401276;
76;7;27.8306083679;36.3899993896;11;61.6444301605;3;22.0890007019;26.4200000763;17;68.9666976929;
77;7;29.0354232788;38.6872596741;10;62.927031517;3;22.0890007019;27.9579029083;18;70.9222297668;
78;7;28.3518562317;38.6872596741;11;63.8482826948;3;22.0890007019;28.9579029083;18;72.4920825958;
79;7;28.1560401917;39.6872596741;11;64.5034797192;3;22.4890003204;30.0;18;73.7504787445;
80;7;25.2064151764;42.6872596741;12;66.0305678844;4;22.4890003204;31.0;19;74.5872459412;
81;8;25.2508163452;46.3524017334;11;66.4182733297;4;23.4890003204;32.0;20;75.2287311554;
82;8;25.2897624969;49.3901138306;9;66.7273344994;4;24.4890003204;33.0;20;75.711025238;
83;8;25.1499996185;52.42943573;10;66.9574594498;4;26.0;34.0;20;76.0;
84;8;25.1499996185;55.4703712463;11;67.1952917576;4;24.2999992371;36.0;20;76.0;
85;8;25.1499996185;58.5129241943;11;67.4407534599;4;23.2999992371;38.0;20;76.0;
86;8;25.1499996185;61.2222290039;12;67.6937298775;4;22.2999992371;40.0;20;76.0;
87;9;25.1499996185;63.3056983948;11;67.954069376;4;22.2999992371;42.0;20;76.0;
88;9;25.1499996185;65.3923416138;12;68.2215801477;4;22.2999992371;44.0;20;76.0;
89;9;26.1499996185;64.4821395874;12;68.4960300922;4;22.2999992371;46.0;21;76.0;
90;10;25.1499996185;66.5750427246;11;83.777145505;4;22.2999992371;48.0;21;77.0;
91;10;27.1499996185;70.482131958;12;85.1146093607;5;24.2999992371;52.0;21;78.0399999619;
92;10;30.1499996185;71.482131958;12;86.3630402088;5;26.2999992371;56.0;22;78.2611838579;
