Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;12.1999998093;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;11.0;3;21.0900000334;2;7.0;11.8999996185;4;22.0;
3;2;8.16349983215;10.0;3;21.1871190071;2;8.14999961853;10.6999998093;4;22.0900000334;
4;2;8.17806816101;10.0;3;21.2917383909;2;8.31349945068;10.5;4;22.1871190071;
5;2;8.19376087189;10.0;3;21.4042263031;2;8.32806777954;10.5;4;22.2917383909;
6;2;9.31595134735;10.0;3;21.5249304771;2;9.44064044952;10.5;4;22.4042263031;
7;2;9.84310913086;10.0;3;21.6541694403;2;10.0409517288;10.5;4;22.5249304771;
8;2;9.87218856812;10.0;3;22.2087649107;2;10.0681095123;10.5;4;23.0894187689;
9;2;9.99697208405;10.1999998093;3;22.7014135122;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;10.1078176498;10.3632001877;3;23.1436295509;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;10.2073163986;10.4951858521;3;24.4502608776;2;10.3983440399;11.0;4;25.8316864967;
12;2;10.5013093948;11.0209560394;3;25.6018667221;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;12.3275251389;11.4571752548;3;26.6129477024;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;14.3275251389;11.8107032776;3;27.5041275024;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;16.3275241852;12.0916318893;4;28.2981133461;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;17.5498218536;12.3113050461;4;29.0167398453;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;18.6352043152;12.4808797836;5;29.4582490921;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;19.7259407043;12.5;5;29.883644104;2;20.0653820038;14.0;5;33.5542383194;
19;2;20.7238197327;12.5;5;30.3288545609;2;21.1997051239;14.0;5;34.1899633408;
20;2;20.8239917755;12.5;6;30.7909274101;2;21.692741394;14.0;5;34.8591008186;
21;2;20.9279594421;12.5;6;31.2663087845;2;21.843296051;14.0;5;35.5546751022;
22;2;21.0349197388;12.5;6;31.7509255409;2;21.9998016357;14.0;5;36.2682390213;
23;2;21.1439590454;12.5;6;32.2403049469;2;22.1603527069;14.0;6;36.9902019501;
24;2;21.2540683746;12.5;7;32.7297272682;2;22.3227958679;14.0;6;37.7102985382;
25;2;21.3641891479;12.5;7;33.2144021988;2;22.4848175049;14.0;6;38.4181499481;
26;2;19.625;13.5;7;33.6896543503;2;22.6440830231;14.0;6;39.1038570404;
27;2;20.625;12.5;7;34.1511049271;2;22.7983665466;14.0;6;39.758556366;
28;2;19.625;13.5;7;34.5948324203;2;22.9456748962;14.0;6;40.374874115;
29;2;20.625;12.5;7;35.0175008774;2;23.0843467712;14.0;6;40.947227478;
30;2;21.625;12.5;7;35.4164476395;2;21.2131252289;15.0;6;41.4719495773;
31;2;21.9687004089;12.5;7;35.7897262573;2;20.3311882019;16.0;6;41.9472465515;
32;2;22.0526885986;12.5;7;36.1361055374;2;19.438129425;17.0;6;42.3730211258;
33;2;22.1306228638;12.5;6;36.455031395;2;18.5339279175;18.0;6;42.7505970001;
34;2;22.202381134;12.5;6;36.7465581894;3;18.6188831329;19.5;5;44.0823974609;
35;2;22.2679748535;12.5;6;37.0112600327;3;19.3935394287;20.0;5;44.5316182375;
36;2;22.3275337219;12.5;6;37.2501325607;3;19.7196140289;21.0;5;44.9656711817;
37;2;22.3812789917;12.5;7;37.4644937515;3;19.817276001;22.0;6;45.3913326263;
38;2;20.3812789917;13.5;7;37.6558866501;3;19.9130496979;23.0;8;45.7941719294;
39;2;19.625;14.5;7;37.8259963989;3;20.0036888123;24.0;8;46.0669906139;
40;2;19.625;15.5;7;37.9765739441;3;20.0650730133;25.0;8;46.375654459;
41;2;20.625;13.5;7;38.0;4;21.1345233917;26.5;9;47.7230784893;
42;2;21.625;12.5;7;38.0;4;22.2126922607;27.5;10;48.2718502283;
43;2;22.5499992371;12.5;8;38.0;4;22.6000003815;26.5799999237;10;48.8877726793;
44;2;22.5499992371;14.5;9;38.0;4;22.6997509003;26.0;12;49.5750360489;
45;2;22.5499992371;16.5;10;38.0;4;23.5047054291;27.0;12;50.3369618654;
46;2;22.5499992371;18.5;10;38.0;4;24.622127533;29.0;12;51.1756856441;
47;2;22.5499992371;20.5;11;38.0;4;25.7494564056;31.0;14;52.0918400288;
48;2;22.5499992371;22.5;11;38.0;5;27.420665741;33.0;7;68.0842678547;
49;2;22.5499992371;22.5;12;38.0;5;29.0312690735;36.0;8;69.8997945786;
50;2;22.5499992371;22.5;12;38.0;5;29.6000003815;38.0;8;71.7024712563;
51;2;22.5499992371;22.5;13;38.0;5;31.8999996185;38.7720146179;9;73.4839801788;
52;2;22.5499992371;22.5;14;38.0;5;34.7072563171;38.0;10;75.2373185158;
53;2;22.5499992371;22.5;14;38.0;6;35.9872360229;39.0;10;76.9561796188;
54;2;22.5499992371;22.5;14;38.0;6;37.2760925293;39.0;10;78.6344413757;
55;3;22.5499992371;22.5;12;70.0;6;38.5709533691;39.0;10;80.2658085823;
56;3;23.5499992371;23.5;12;71.9199981689;6;39.4568328857;39.0;10;81.8436579704;
57;3;24.5499992371;24.5;11;73.3039360046;7;38.2474899292;40.0;9;83.2673530579;
58;3;25.5499992371;25.5;12;74.2557525635;7;37.282661438;40.0;9;84.54429245;
59;3;26.5499992371;26.5;13;74.8881416321;7;39.1852149963;39.0;10;85.7787284851;
60;3;27.5499992371;27.5;13;75.0;7;40.3477706909;39.0;10;87.9589796066;
61;3;28.5499992371;27.5;12;75.0;7;41.9907684326;40.0;10;89.0950379372;
62;3;29.5499992371;27.5;14;75.0;7;43.2418823242;41.0;10;90.1590590477;
63;3;30.5499992371;27.5;15;75.0;7;43.7107887268;42.0;10;92.1451784372;
64;3;31.5499992371;27.5;15;75.0;7;44.9326629639;44.0;10;95.5214976072;
65;3;32.5499992371;27.5;15;75.0;7;46.4828262329;46.4199981689;10;98.4056766033;
66;3;31.5499992371;28.5;16;75.0;7;47.7257843018;47.7314720154;12;100.852686524;
67;3;31.5499992371;29.5;16;75.0;7;48.308921814;48.957901001;12;102.678486228;
68;3;31.5499992371;30.5;15;75.0;7;46.5957260132;51.0;12;104.171880364;
69;3;29.5499992371;32.5;16;75.0;7;45.498336792;51.5825614929;12;105.242241859;
70;3;29.0;34.5;16;77.8699998856;7;40.5121078491;53.5932502747;11;106.008428454;
71;4;30.0;36.5;15;79.9691753387;7;35.9172859192;58.2564163208;11;106.559074759;
72;4;31.0;38.5;15;81.424580574;7;33.455909729;61.6148300171;11;106.973726869;
73;4;32.0;40.5;15;82.1435155869;7;34.4707107544;64.6040039062;13;107.3370502;
74;4;33.0;42.5;16;82.5640974045;7;35.4858474731;67.6040039062;13;107.655203342;
