Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;2;8.0;10.1999998093;4;21.0;1;8.14999961853;10.5;5;21.0;
5;2;8.14999961853;10.0;4;21.0599999428;1;8.14999961853;10.5;5;21.0;
6;2;9.23849964142;10.0;4;21.1229639053;1;9.14999961853;10.5;5;21.0;
7;2;9.75266647339;10.0;4;21.1889609098;1;9.72500038147;10.5;5;21.0;
8;2;9.76751613617;10.0;4;21.6699410677;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.87573719025;10.1999998093;4;22.0818096399;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.96840667725;10.3632001877;4;22.4358423948;2;9.8956489563;11.0792179108;4;23.0;
11;2;10.0480642319;10.4951858521;4;23.611035943;2;10.1750001907;11.0;4;24.7000008821;
12;2;10.3124837875;11.0209560394;5;24.615765214;2;10.5574998856;11.7700004578;5;26.1690288782;
13;2;12.1056518555;11.4571752548;5;25.4640146494;2;12.2523422241;12.4126424789;5;27.4157934189;
14;2;14.1056518555;11.8107032776;5;26.1761806011;2;14.2523422241;12.9308347702;5;28.4674659967;
15;2;16.1056518555;12.0916318893;5;26.7751014233;2;16.2523422241;13.3366470337;5;29.3608939648;
16;2;17.2071437836;12.3113050461;5;27.2831678391;2;17.4150733948;13.6469516754;5;30.135217905;
17;2;18.2451515198;12.4808797836;5;27.4996597767;2;18.4845218658;13.879781723;5;30.7230784893;
18;2;19.2852573395;12.5;5;27.687142849;2;19.5626926422;14.0;5;31.1118502617;
19;2;20.2296066284;12.5;6;27.883649826;2;20.6501674652;14.0;5;31.544028759;
20;2;20.2738208771;12.5;6;28.0888605118;2;21.0974063873;14.0;5;32.0209121704;
21;2;20.3199939728;12.5;6;28.3023359776;2;21.2047042847;14.0;5;32.5427899361;
22;2;19.625;13.4907007217;6;28.5235154629;2;21.3221263885;14.0;5;33.1086950302;
23;2;19.625;13.5570545197;6;28.7517154217;2;21.4494552612;14.0;6;33.7161855698;
24;2;20.4691352844;12.5;7;28.986133337;2;21.5861415863;14.0;6;34.3611893654;
25;3;17.625;14.5;6;29.22585392;2;21.7312660217;14.0;6;35.0379443169;
26;3;16.625;15.7677564621;6;29.4698610306;2;21.8835372925;14.0;6;35.7390680313;
27;3;15.625;16.8409576416;6;29.7170505524;2;22.0412902832;14.0;6;36.4557781219;
28;3;14.625;17.9151153564;6;29.9662499428;2;22.2025489807;14.0;6;37.1782588959;
29;4;14.0;18.9898757935;5;30.2162384987;2;22.36510849;14.0;6;37.8961582184;
30;4;15.0;18.5;5;30.4657707214;2;20.5266342163;15.0;7;38.5991659164;
31;4;15.229798317;19.5;5;30.7136011124;2;19.6848106384;16.0;7;39.2776012421;
32;4;15.0;18.5;5;30.9585089684;3;19.8374595642;17.5;6;40.9229507446;
33;4;16.0;18.5;6;31.1993217468;3;19.9826622009;18.5;6;41.6882849932;
34;4;15.0;17.5;6;31.4349379539;3;19.1188621521;19.5799999237;6;42.4322582483;
35;4;15.0;16.5;7;31.6643476486;3;19.2472572327;20.0;6;43.1545934677;
36;4;15.0;16.5;7;31.8866472244;3;19.0601062775;21.7770614624;6;43.8569933176;
37;4;15.549495697;17.5;7;32.1010527611;3;19.1641349792;22.8970851898;6;44.5428626537;
38;4;15.0;16.5;7;32.3069086075;4;19.7221431732;23.0;5;45.2169163227;
39;4;16.0;16.5;8;32.5036902428;4;19.8738059998;24.0;7;45.8847243786;
40;4;17.0;16.5;10;32.6910057068;4;19.4113693237;26.0;8;46.5522208214;
41;4;16.0;15.5;10;32.8685903549;4;19.4740829468;27.5559253693;9;47.2252116203;
42;4;15.7704334259;15.5;10;33.0363025665;4;20.325674057;27.0;9;47.9089012146;
43;5;15.8081684113;16.5;10;45.9441108704;4;19.4329719543;26.0;10;48.5427899361;
44;5;15.0;18.5;10;46.7295875549;4;18.5282669067;27.0;12;49.1086950302;
45;5;16.0;20.5;10;47.4519224167;4;21.5282669067;27.0;12;49.7161855698;
46;5;17.0;22.5;10;48.1087017059;4;22.8861427307;28.0;12;50.3611893654;
47;5;18.0;24.5;10;48.6997461319;4;24.0312690735;29.0;15;51.0379443169;
48;5;19.0;25.8644962311;10;49.2267656326;4;23.6000003815;30.0;15;51.7390680313;
49;5;20.0;26.9199695587;11;49.6929311752;4;25.6000003815;30.0;15;52.4557781219;
50;5;21.0;27.971244812;12;50.0653820038;4;27.5025501251;29.0;16;53.1782588959;
51;5;24.0;27.5;12;50.3360214233;4;27.9651069641;29.0;17;53.8961582184;
52;5;27.0;27.5;13;50.5670089722;4;28.1266365051;29.0;17;54.5991659164;
53;5;28.4801540375;27.5;13;50.75;4;28.2848129272;29.0;18;55.2776012421;
54;6;29.5625;27.5;12;50.75;4;26.4374599457;30.0;19;55.9229507446;
55;6;30.5625;27.5;14;50.75;4;25.5826644897;31.0;19;56.5282850266;
56;6;31.1875;27.5;14;50.75;4;24.5826644897;30.0;18;57.088514328;
57;6;31.1875;27.5;14;50.75;5;23.5826644897;30.0;18;57.6004695892;
58;7;31.1875;27.5;14;50.75;5;23.5826644897;31.0;17;58.0628213882;
59;7;31.1875;27.5;14;50.75;5;23.0641345978;32.0;18;58.4758720398;
60;7;31.1875;27.5;14;50.75;5;22.8570709229;33.0;18;58.8412618637;
61;7;31.1875;27.5;14;51.75;5;22.9392852783;34.0;18;59.1616458893;
62;7;32.1875;28.5;13;51.8799999952;5;23.0113716125;35.0;15;59.4403705597;
63;7;33.1875;29.5;14;52.0254310369;5;23.0740833282;36.0;15;59.6811828613;
64;7;33.4744720459;30.5;14;52.1877241135;5;23.1282653809;37.0;16;59.8879890442;
65;7;29.5109882355;33.5;13;53.3683350086;5;23.1747970581;38.0;16;60.0;
66;7;30.1875;35.5;14;53.6987118721;5;23.2000007629;39.0;15;61.0;
67;8;31.1875;38.4093551636;14;54.0656853914;5;24.2000007629;41.0;16;61.1599999666;
68;8;28.6465568542;40.5;11;54.4719877243;5;25.2000007629;43.0;14;61.3437439203;
69;8;28.3749485016;43.5;10;54.9202170372;5;25.2000007629;45.0;15;61.5541238785;
70;8;29.1116733551;43.5;9;55.4127362967;5;26.2000007629;44.0;15;63.6252536774;
71;8;29.5375003815;46.4093551636;10;56.131557703;6;25.3080005646;45.0;15;65.3922734261;
72;9;28.7078514099;46.5;9;58.3661932945;6;24.8826580048;45.0;18;66.9169464111;
73;9;28.7070941925;46.5;9;60.3829541206;6;24.043806076;44.0;18;68.0170240402;
74;9;29.8514575958;47.8215103149;9;62.2245686054;6;23.9493408203;43.0;19;68.9935779572;
75;9;31.9733371735;45.5;9;63.9338815212;6;25.7670516968;42.0;19;69.9081990719;
76;9;30.0755138397;46.5;9;66.2661619186;6;24.9293441772;42.0;19;70.4980168343;
77;9;32.0999984741;47.4063644409;9;67.496747613;6;25.0620536804;43.0;20;71.1503186226;
78;10;32.4437713623;48.5;9;78.1890856028;6;26.208820343;44.0;20;72.8636212349;
79;10;32.0999984741;55.5;9;79.8833816051;6;24.0499992371;48.0;20;73.6738886833;
80;10;34.0999984741;62.5;9;81.6133311987;6;24.0499992371;52.0;21;74.5354266167;
81;10;35.0999984741;69.4414825439;10;83.365018487;6;24.0499992371;56.0;21;75.4384453297;
82;10;36.0999984741;74.4679260254;10;85.123429656;6;23.3027992249;58.0;22;76.370454669;
83;10;37.0999984741;77.6879119873;10;86.8729901314;6;22.3125991821;59.0;23;77.3168085814;
84;11;38.0999984741;81.1576919556;10;88.5981817245;7;23.2726650238;60.0;22;78.2615549564;
85;11;38.8298950195;83.8407897949;12;90.2841988802;7;24.0;62.0;22;79.188508749;
86;11;38.9476318359;86.513671875;11;91.9175747633;7;25.0;64.0;23;80.0824043751;
87;11;40.0556106567;86.1694488525;11;93.4867184162;7;26.0;66.0;23;80.9299601316;
88;11;39.1541061401;88.8020248413;13;94.9823197126;7;26.75;68.0;24;81.7206982374;
89;11;39.2434921265;90.4063415527;13;96.3975864649;7;26.75;70.0;24;82.447406292;
