Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;4;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;4;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;9.81949996948;10.9099998474;3;22.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.1206493378;10.8792181015;3;23.1000000238;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.1975002289;11.0;3;24.8149009943;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.5833530426;11.7700004578;4;26.3006643057;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;12.2819604874;12.4126424789;4;27.5660959482;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;14.2819604874;12.9308347702;4;28.6384222507;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;16.2819595337;13.3366470337;4;29.5544860363;
16;1;14.7228336334;12.3113050461;5;24.9617595673;2;17.4586315155;13.6469516754;4;30.3533427715;
17;1;15.7228336334;12.4808797836;5;25.0;2;18.5335998535;13.879781723;6;30.9674448967;
18;1;16.7228336334;12.5;5;25.0;2;19.6176757812;14.0;6;31.3838531971;
19;1;17.625;12.5;6;25.0;2;20.7113685608;14.0;6;31.8446035385;
20;1;17.625;12.5;7;25.0;2;21.1650352478;14.0;6;32.350376606;
21;1;17.625;12.5;8;25.0;2;20.2999992371;15.0;8;32.9006829262;
22;1;17.625;12.5;8;25.0;2;20.2999992371;15.470205307;8;33.4936323166;
23;1;17.625;12.5;8;25.0;2;21.2999992371;14.0;9;34.1257500648;
24;1;17.625;12.5;9;25.0;2;21.6782932281;14.0;9;34.7918796539;
25;1;15.625;13.5;9;25.0;2;21.8281726837;14.0;9;35.4852027893;
26;1;14.625;14.5;9;25.0;2;21.9841690063;14.0;9;36.1974048615;
27;1;13.625;15.5;9;25.0;2;22.1444149017;14.0;9;36.9189891815;
28;1;12.625;16.5;9;25.0;2;22.3067722321;14.0;9;37.6397333145;
29;2;13.0;17.7999992371;8;26.0;2;20.3067722321;14.0;9;38.3492431641;
30;2;14.0;18.7999992371;8;26.0900000334;2;20.2999992371;14.0;9;39.0375461578;
31;2;14.0;19.8269996643;8;26.1871190071;2;20.2999992371;14.0;9;39.6956548691;
32;2;14.2671012878;20.5;9;26.2917383909;2;20.2999992371;14.0;9;40.3160324097;
33;2;14.290640831;21.5;10;26.4042263031;2;20.2999992371;14.0;9;40.8929109573;
34;2;14.3159503937;22.5;10;26.5249304771;2;20.2999992371;14.0;9;41.4224338531;
35;2;14.3431091309;23.5;11;26.6541694403;2;20.2999992371;14.0;9;41.9026298523;
36;2;14.3721885681;24.5;12;26.7922235727;2;20.2999992371;14.0;9;42.3332462311;
37;2;15.4032497406;22.5;12;26.9393253326;2;20.2999992371;14.0;9;42.7154788971;
38;2;14.4363479614;23.5;13;27.0956480503;2;20.2999992371;14.0;9;43.051656723;
39;2;14.4715213776;24.5;13;27.261295557;2;20.2999992371;14.0;9;43.3449144363;
40;2;15.5087909698;22.5;13;27.4362905025;2;20.2999992371;14.0;9;43.5988855362;
41;2;14.5481653214;23.5;13;27.6205644608;2;20.2999992371;14.0;9;43.8174438477;
42;2;14.5896272659;24.5;14;27.8139474392;2;20.2999992371;14.0;9;44.0;
43;2;15.6331386566;22.5;14;28.016159296;2;20.2999992371;14.0;9;44.0;
44;2;14.6786355972;23.5;14;28.2268030643;2;20.2999992371;14.0;9;44.0;
45;2;14.7260303497;24.5;16;28.445360899;2;20.2999992371;16.0;10;44.0;
46;2;15.7752056122;22.5;16;28.6711919308;2;20.2999992371;18.0;12;44.0;
47;2;14.8260183334;23.5;17;28.9035346508;2;20.2999992371;20.0;12;44.0;
48;3;14.8782958984;24.5;15;45.141512394;2;20.2999992371;22.0;13;44.0;
49;3;16.0;23.5;15;46.0241417885;2;20.2999992371;24.0;13;44.0;
50;3;16.0;25.5;16;46.8294539452;2;20.2999992371;24.0;13;44.0;
51;4;17.0;26.8151741028;12;65.5598168373;2;20.2999992371;24.0;13;44.0;
52;4;20.0;24.939491272;11;67.119717598;2;20.2999992371;24.0;13;44.0;
53;5;21.0;26.0644187927;10;68.4898290634;2;20.2999992371;24.0;13;44.0;
54;5;23.0;27.0644187927;10;69.6809020042;2;20.2999992371;24.0;14;44.0;
55;5;24.0;31.0644187927;11;70.7087574005;2;20.2999992371;24.0;14;44.0;
56;5;26.0;35.0644187927;11;71.4318971634;2;20.2999992371;24.0;14;44.0;
57;5;28.0;39.0644187927;12;72.0283670425;2;20.2999992371;24.0;14;44.0;
58;6;30.0;43.0644187927;11;72.5472192764;2;20.2999992371;24.0;14;44.0;
59;6;31.5499992371;44.7924575806;11;72.8097963333;2;20.2999992371;24.0;15;44.0;
60;6;32.5499992371;45.9048995972;10;73.0270428658;2;20.2999992371;24.0;15;44.0;
61;6;33.1500015259;47.0135192871;11;73.2359538078;2;20.2999992371;24.0;16;44.0;
62;6;33.1500015259;48.1179771423;12;73.4359588623;2;20.2999992371;24.0;17;44.0;
63;6;34.1500015259;46.2179794312;11;74.6266198158;2;20.2999992371;24.0;17;44.0;
64;6;34.1500015259;48.3133087158;10;75.8476285934;2;20.2999992371;24.0;17;44.0;
65;6;36.1500015259;51.4038162231;11;76.0999846458;2;20.2999992371;24.0;18;44.0;
66;6;38.474357605;51.489402771;12;76.344805479;2;20.2999992371;24.0;19;44.0;
67;7;37.8114242554;54.5700340271;10;76.582128644;2;20.2999992371;24.0;19;44.0;
68;7;38.4870681763;55.5700340271;10;76.8120791912;2;20.2999992371;24.0;20;44.0;
69;7;38.8636817932;55.5700340271;10;77.0348559618;2;20.2999992371;24.0;21;44.0;
70;7;37.8908729553;57.5700340271;11;77.2507190704;2;20.2999992371;24.0;21;44.0;
71;7;37.9187660217;58.844078064;12;77.4599781036;2;20.2999992371;24.0;21;44.0;
