Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;4;20.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;10.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;8.0;10.0;4;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;8.0;10.0;4;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;9.0;10.0;4;20.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;9.5;10.0;4;20.0;2;10.0409517288;10.5;4;22.5249304771;
8;1;9.5;10.0;4;20.3999996185;2;10.0681095123;10.5;4;23.0894187689;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.1951189041;10.7100000381;4;23.5836213827;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.3063154221;10.8792181015;4;23.9926425219;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.3983440399;11.0;4;25.8316864967;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;10.8121290207;11.7700004578;5;27.4540388584;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;12.541469574;12.4126424789;5;28.8682081699;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;14.541469574;12.9308347702;5;30.1005516052;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;14.7228336334;12.3113050461;4;24.9617595673;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;15.7228336334;12.4808797836;5;25.0;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;16.7228336334;12.5;6;25.0;2;20.0653820038;14.0;5;33.5542383194;
19;2;17.625;12.5;6;25.0;2;21.1997051239;14.0;5;34.1899633408;
20;2;17.625;12.5;6;25.0;2;21.692741394;14.0;5;34.8591008186;
21;2;17.625;12.5;7;25.0;2;21.843296051;14.0;5;35.5546751022;
22;2;17.625;12.5;7;25.0;2;21.9998016357;14.0;5;36.2682390213;
23;2;17.625;12.5;7;25.0;2;22.1603527069;14.0;6;36.9902019501;
24;2;17.625;12.5;7;25.0;2;22.3227958679;14.0;6;37.7102985382;
25;2;17.625;12.5;7;25.0;2;22.4848175049;14.0;6;38.4181499481;
26;2;17.625;12.5;8;25.0;3;23.6440830231;14.3000001907;5;40.1038570404;
27;3;17.625;12.5;6;25.0;3;24.7983665466;14.3000001907;5;40.9185563326;
28;3;17.625;12.5;6;25.0;3;24.9456748962;14.5799999237;5;41.7186180353;
29;3;17.625;12.5;6;25.0;3;25.3866882324;14.0;5;42.5013513565;
30;3;17.625;12.5;6;25.0;3;23.5628032684;15.0;5;43.2661215067;
31;3;17.625;12.5;5;25.0;3;22.3311882019;16.0;5;44.0142371655;
32;3;17.625;12.5;5;25.0;3;21.438129425;17.0;5;44.7486755848;
33;3;17.625;12.5;5;25.0;3;20.5339279175;18.0;5;45.4736754894;
34;4;18.625;13.1999998093;4;26.0;3;19.6188831329;19.0;5;46.1942477226;
35;4;19.625;13.1999998093;3;26.1000000238;3;19.3935394287;20.0;4;46.9156470299;
36;4;19.625;12.5;4;26.2088999748;3;19.4586143494;21.0;5;47.6428394318;
37;4;17.625;13.5;4;26.3272645473;3;19.5149345398;22.0;5;48.3799986839;
38;4;16.625;14.5;5;26.4556473494;3;19.5633716583;23.0;5;49.1086950302;
39;4;15.625;15.5;5;26.5945794582;3;19.6000003815;24.0;6;49.7161855698;
40;4;14.625;16.5;5;26.7445563078;3;19.6000003815;25.0;6;50.3611893654;
41;4;14.0;17.5;5;26.9060227871;4;20.6000003815;26.5;6;52.0379443169;
42;4;14.0;18.5;5;27.0793559551;4;21.6000003815;27.5;6;52.8990679979;
43;4;14.0;19.5;6;27.2648479939;4;20.6000003815;26.0;7;53.7995220423;
