Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.6999998093;4;21.0;
4;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
5;2;8.0;10.1999998093;3;21.0;1;8.14999961853;10.5;4;21.0;
6;2;9.22500038147;10.0;3;21.0900000334;1;9.14999961853;10.5;4;21.0;
7;2;9.74524974823;10.0;3;21.1871190071;1;9.72500038147;10.5;4;21.0;
8;2;9.76710128784;10.0;3;21.7036092281;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.88331222534;10.1999998093;3;22.1564130783;1;9.81949996948;10.7100000381;3;21.758436203;
10;2;9.98519229889;10.3632001877;2;22.557236433;1;9.8956489563;10.8792181015;3;22.0;
11;2;10.075378418;10.4951858521;2;23.8035871983;1;9.94999980927;11.0;3;23.5400009155;
12;2;10.3558073044;11.0209560394;2;24.8916251659;1;10.296500206;11.7700004578;3;24.8252849579;
13;2;12.1677207947;11.4571752548;2;25.8364036083;1;11.9499998093;12.4126424789;3;25.8616695404;
14;2;14.1677207947;11.8107032776;2;26.6592981815;1;12.9499998093;12.9308347702;3;26.6732940674;
15;2;16.1677207947;12.0916318893;2;27.3839819431;1;13.9499998093;13.3366470337;4;27.2939033508;
16;2;17.3441429138;12.3113050461;2;28.0334718227;2;14.9499998093;13.6469516754;3;27.759563446;
17;2;18.4139690399;12.4808797836;2;28.407397747;2;15.9499998093;13.879781723;3;28.0;
18;2;19.4894981384;12.5;4;28.7683298588;2;16.9500007629;14.0;4;28.0;
19;3;20.4728736877;12.5;3;29.1538929939;2;17.9500007629;14.0;4;28.0;
20;3;20.5596256256;12.5;4;29.562889576;2;18.2999992371;14.0;4;28.0;
21;3;20.6516494751;12.5;4;29.9934945107;2;18.2999992371;14.0;4;28.0;
22;3;20.7485351562;12.5;5;30.4432339668;2;18.2999992371;14.0;4;28.0;
23;3;20.8497276306;12.5;5;30.9089989662;2;18.2999992371;14.0;5;28.0;
24;3;20.9545249939;12.5;4;31.3870959282;2;18.2999992371;14.0;5;28.0;
25;3;21.0620956421;12.5;4;31.8733391762;2;18.2999992371;14.0;5;28.0;
26;3;19.625;13.5;4;32.36317873;2;18.2999992371;14.0;5;28.0;
27;3;19.625;14.5;5;32.8518595695;3;18.2999992371;14.0;4;28.0;
28;3;19.625;14.8555583954;5;33.3346033096;3;18.2999992371;14.0;4;28.0;
29;3;19.625;15.8555583954;5;33.8067913055;3;18.2999992371;14.0;4;28.0;
30;3;19.625;16.8555583954;5;34.2641468048;3;18.2999992371;14.0;4;28.0;
31;3;18.625;15.8555583954;5;34.7028827667;3;18.2999992371;14.0;4;28.0;
32;3;18.625;15.8555583954;5;35.1198272705;3;18.2999992371;14.0;4;28.0;
33;3;17.625;14.8555583954;4;35.5124940872;3;18.2999992371;14.0;4;28.0;
34;3;17.625;14.8555583954;4;35.8791179657;3;18.2999992371;14.0;4;28.0;
35;3;16.625;13.8555583954;4;36.2186422348;3;18.2999992371;14.0;4;28.0;
36;3;16.625;14.5;5;36.530673027;4;19.2999992371;14.5;3;29.0;
37;3;15.625;13.5;5;36.8154029846;4;20.2999992371;14.5;3;29.1599999666;
38;3;16.625;14.5;6;37.0735216141;4;20.2999992371;14.0;3;29.3437439203;
39;3;17.625;15.5;6;37.3061151505;4;18.2999992371;15.0;4;29.5541238785;
40;3;16.625;14.5;5;37.5145664215;4;17.2999992371;16.0;5;29.7941719294;
41;3;16.625;14.5;5;37.7004623413;4;16.2999992371;17.0;6;30.0669906139;
42;3;15.625;13.5;6;37.8655099869;4;15.2999992371;18.0;7;30.375654459;
43;3;16.625;14.5;5;38.0;4;14.2999992371;19.0;8;30.7230784893;
44;3;15.625;13.5;4;38.0;4;14.0;20.0;9;31.1118502617;
45;3;16.0;14.5;4;38.0;4;14.0;21.0;9;31.544028759;
46;3;16.9249992371;15.5;4;38.0;4;14.0;22.0;10;32.0209121704;
47;3;16.9249992371;16.5;5;38.0;4;14.0;23.0;10;32.5427899361;
48;3;16.9249992371;17.5;4;38.0;5;14.0;24.0;9;48.1086950302;
49;3;17.9249992371;18.5;4;38.0;5;15.0;25.0;8;49.4661855698;
50;3;18.9249992371;19.5;4;38.0;5;16.0;26.0;8;50.7805638313;
51;3;17.9249992371;20.5;5;38.0;5;17.0;29.0;8;52.0452342033;
52;3;18.0;21.5;5;38.0;5;18.0;32.0;8;53.2553377151;
53;3;19.0;22.5;5;38.0;5;19.0;35.0;8;54.4071044922;
54;3;19.625;22.5;5;38.0;5;20.0;38.0;9;55.4973487854;
55;4;19.625;22.5;5;38.0;5;21.0;41.0;10;56.5231761932;
56;4;19.625;22.5;5;38.0;5;22.0;42.0;11;57.4819288254;
57;4;19.625;22.5;7;38.0;5;24.0;40.0;12;58.2776012421;
58;4;19.625;22.5;6;38.0;5;24.0;41.0;13;58.9229507446;
59;4;19.625;22.5;6;38.0;5;24.5499992371;42.0;14;59.5282850266;
60;4;19.625;22.5;6;38.0;5;25.5499992371;40.0;14;60.088514328;
61;4;19.625;22.5;7;38.0;5;24.5499992371;41.0;15;60.6004695892;
62;5;19.625;22.5;7;39.0;5;24.5499992371;42.0;16;61.0628213882;
63;5;20.625;23.5;7;39.0900000334;5;25.5499992371;40.0;15;61.4758720398;
64;5;21.625;24.5;7;39.1871190071;5;24.5499992371;41.0;16;61.8412618637;
65;5;21.8921012878;25.5;7;39.2917383909;5;24.5499992371;42.0;16;62.1616458893;
66;5;21.625;26.5;7;39.4042263031;5;25.5499992371;40.0;16;62.4403705597;
67;5;21.625;27.5;8;39.5249304771;5;24.5499992371;41.0;16;62.6811828613;
68;5;21.625;28.2624664307;8;39.6541694403;5;24.5499992371;42.0;17;62.8879890442;
69;5;21.9971885681;27.5;8;39.7922235727;5;25.5499992371;40.0;18;63.0;
70;5;21.625;28.396112442;6;39.9393253326;6;24.5499992371;41.0;18;63.0;
71;5;21.625;28.4696617126;8;40.0956480503;6;24.5499992371;42.0;19;63.0;
72;5;21.625;27.5;9;40.261295557;6;25.5499992371;41.0;19;63.0;
