Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;2;9.5;10.1999998093;4;21.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.81500053406;10.1999998093;4;21.8264003992;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.91094017029;10.3632001877;4;22.1992716789;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.99483585358;10.4951858521;4;23.4054436684;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.2662248611;11.0209560394;5;24.4501843452;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;12.0683965683;11.4571752548;5;25.3486692905;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;14.0683965683;11.8107032776;5;26.1225088835;2;13.9499998093;13.1308345795;5;27.6732940674;
15;2;16.0683956146;12.0916318893;5;26.7957427502;2;15.9499998093;13.3366470337;5;28.4539033175;
16;2;17.2117881775;12.3113050461;5;27.3919057846;2;17.2110004425;13.6469516754;5;29.1033073664;
17;2;18.2696170807;12.4808797836;5;27.7113106251;2;18.2523422241;13.879781723;5;29.5541238785;
18;2;19.3328781128;12.5;5;28.0173821449;2;19.2996788025;14.0;5;29.7941719294;
19;2;20.3039112091;12.5;5;28.3487696648;2;20.3536891937;14.0;5;30.0669906139;
20;2;20.3784732819;12.5;5;28.7054548264;2;20.7650718689;14.0;5;30.375654459;
21;2;20.4587268829;12.5;7;29.0869145393;2;20.8345222473;14.0;5;30.7230784893;
22;2;20.5445556641;12.5;7;29.4920539856;2;20.2999992371;14.8169231415;5;31.1118502617;
23;2;19.625;13.5;7;29.9191560745;2;20.2999992371;14.9335546494;6;31.544028759;
24;2;19.625;13.9757471085;7;30.3658571243;2;21.0974063873;14.0;6;32.0209121704;
25;3;18.625;13.5;6;30.8291530609;2;21.2047042847;14.0;6;32.5427899361;
26;3;16.625;15.5;8;31.3054442406;2;20.2999992371;15.0;6;33.1086950302;
27;3;16.625;15.5;8;31.790620327;2;21.2999992371;14.0;6;33.7161855698;
28;3;16.1528892517;16.5;8;32.2801818848;2;21.5861415863;14.0;6;34.3611893654;
29;3;15.6380405426;17.5;9;32.7693967819;2;21.7312660217;14.0;7;35.0379443169;
30;3;15.7481145859;18.5;10;33.2534770966;2;19.8835372925;15.0;7;35.7390680313;
31;3;15.0;17.5;10;33.7277650833;2;19.0412902832;16.0;7;36.4557781219;
32;3;16.0;17.5;10;34.187912941;2;18.2025489807;17.0;7;37.1782588959;
33;4;17.0;17.5;8;63.3800430298;4;18.36510849;18.5;5;38.8961582184;
34;4;16.0;19.5;8;65.813372612;4;18.5266342163;19.5;5;39.7591658831;
35;4;16.0;21.5;8;67.7445735931;4;18.3848114014;20.0;5;40.6213451624;
36;4;17.0;22.7238960266;8;69.2309808731;4;18.5374603271;21.0;5;41.4770746231;
37;4;18.0;23.9094600677;9;70.3562936783;4;18.6826629639;22.0;6;42.3224569559;
38;4;19.0;25.0815391541;9;71.2052955627;4;18.818862915;23.0;7;43.1555049419;
39;4;20.0;26.2398834229;10;71.5190839767;4;18.9449157715;24.0;7;43.9761240482;
40;4;21.0;27.3845424652;10;71.7816419601;4;19.0601062775;25.0;8;44.7858998775;
41;4;22.0;28.5158214569;11;72.0184679031;4;19.1641349792;26.0;9;45.5877223015;
42;4;23.0;29.6342334747;11;72.2309007645;4;19.2570705414;27.0;9;46.3852906227;
43;4;24.0;30.7404499054;12;72.4204978943;4;20.3392829895;25.0;10;47.1825580597;
44;5;26.0;28.8352489471;12;72.5889520645;4;19.4113693237;26.0;11;47.9831604958;
45;5;26.0;29.9194755554;12;72.7380180359;4;19.4740829468;27.0;12;48.7898778915;
46;5;26.4249992371;30.9940090179;14;72.75;4;20.5282669067;25.0;12;49.604174614;
47;5;27.4249992371;31.5;14;72.75;4;21.574798584;26.0;13;50.3611893654;
48;5;28.4249992371;33.5;14;72.75;4;22.6000003815;27.0;14;51.0379443169;
49;5;29.3499984741;35.5;15;72.75;4;23.6000003815;28.0;15;51.7390680313;
50;5;29.3499984741;37.5;15;72.75;4;24.6000003815;29.0;15;52.4557781219;
51;5;29.3499984741;39.5;15;73.75;4;25.6000003815;30.0;16;53.1782588959;
52;5;31.3499984741;38.5;16;73.8799999952;4;25.8999996185;29.0;17;53.8961582184;
53;5;31.3499984741;40.5;16;74.0254310369;4;25.8999996185;29.0;17;54.5991659164;
54;5;31.3499984741;42.5;17;74.1877241135;4;25.8999996185;29.0;19;55.2776012421;
55;6;32.3499984741;41.5;18;74.3683350086;4;25.8999996185;29.0;19;55.9229507446;
56;6;31.3499984741;43.5;18;74.5687118769;4;25.8999996185;29.0;19;56.5282850266;
57;6;31.3499984741;44.5;18;74.7902543545;4;25.8999996185;29.0;20;57.088514328;
58;6;32.3499984741;42.5;18;76.0342636108;4;25.8999996185;29.0;20;57.6004695892;
59;6;32.3499984741;44.5;19;76.3218820095;4;25.8999996185;29.0;21;58.0628213882;
60;6;33.3499984741;46.5;19;76.6342203617;5;25.8999996185;29.0;20;58.4758720398;
61;6;32.3499984741;46.5;20;77.9718848467;5;25.8999996185;29.0;21;58.8412618637;
62;6;33.5886306763;48.5;17;78.4250979424;5;25.8999996185;29.0;22;59.1616458893;
63;6;32.4249992371;52.5;14;78.9107387066;5;25.8999996185;29.0;22;59.4403705597;
64;7;33.4249992371;53.0509490967;12;79.428412199;5;25.8999996185;29.0;23;59.6811828613;
65;7;32.4249992371;56.0614051819;13;79.9771127701;5;25.8999996185;29.0;23;59.8879890442;
66;7;32.4249992371;59.0719451904;14;80.5551784039;5;25.8999996185;29.0;24;60.0;
67;8;33.4249992371;58.8450279236;14;81.1602684259;5;25.8999996185;29.0;24;60.0;
68;8;32.4249992371;60.3270835876;18;85.4791884422;5;25.8999996185;29.0;23;60.0;
69;8;34.0765609741;60.0083885193;17;88.9080796242;5;25.8999996185;29.0;23;61.0;
70;8;33.5282783508;62.1023406982;17;91.6262409687;5;26.8999996185;30.0;23;61.0399999619;
71;8;34.3093147278;63.1257171631;16;93.7776068449;5;27.8999996185;31.0;23;62.9019831419;
72;8;34.52734375;65.1366577148;17;95.0630531311;5;26.0890007019;33.4199981689;24;64.4205152988;
73;8;36.0;62.1476516724;17;97.1452199221;5;27.2291622162;33.7314720154;24;65.6526403427;
74;8;35.0;65.539642334;18;98.2594383955;5;25.3310565948;35.957901001;25;66.4115082026;
75;8;36.0;68.6644897461;19;99.2329469919;5;26.3500003815;35.0;26;66.9939851761;
76;9;38.0;66.7953491211;17;100.148706794;5;24.75;36.0;26;67.458206296;
77;9;36.0;70.9319610596;18;101.046011567;5;25.75;35.0;26;67.5390170813;
78;9;36.0;75.0739898682;18;101.919743538;5;26.75;35.0;27;67.6230624914;
79;10;38.0;73.8749237061;15;104.389054298;4;23.75;31.0;27;66.0;
80;10;37.0;79.0528335571;14;105.292359948;4;23.75;32.0;28;66.0;
81;10;38.0;84.2361221313;15;106.166996121;4;22.7999992371;33.0;28;66.0;
82;11;41.0;81.3831558228;15;107.012176514;4;21.7999992371;32.0;28;66.0;
83;11;38.0;87.5324554443;16;107.827820063;4;21.7999992371;32.0;28;66.0;
84;11;38.0;93.6831741333;18;108.614355803;4;21.7999992371;33.0;29;66.0;
85;11;40.0;93.8344192505;19;109.372546315;4;22.75;34.0;30;66.0;
86;12;39.0;96.0820465088;20;110.103347898;4;22.75;35.0;29;66.0;
87;12;38.0;100.553924561;20;110.807791471;4;22.75;36.0;29;66.0;
88;12;40.0;98.8057022095;21;111.361160159;4;22.75;37.0;30;66.0;
89;12;44.8361167908;102.557128906;22;111.883702874;4;22.75;38.0;30;66.0;
90;12;44.688369751;103.492042542;22;112.401842237;4;22.75;39.0;31;66.0;
