Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;4;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;1;9.8956489563;10.8792181015;4;22.0;
11;1;9.72283363342;10.4951858521;4;22.0419120789;1;9.94999980927;11.0;4;23.5400009155;
12;1;9.95943069458;11.0209560394;5;22.9143505096;1;10.296500206;11.7700004578;5;24.8252849579;
13;1;11.7228336334;11.4571752548;5;23.6214065552;1;11.9499998093;12.4126424789;5;25.8616695404;
14;1;12.7228336334;11.8107032776;5;24.1832637787;1;12.9499998093;12.9308347702;5;26.6732940674;
15;1;13.7228336334;12.0916318893;5;24.6226100922;1;13.9499998093;13.3366470337;5;27.2939033508;
16;1;14.7228336334;12.3113050461;5;24.9617595673;1;14.9499998093;13.6469516754;5;27.759563446;
17;1;15.7228336334;12.4808797836;5;25.0;1;15.9499998093;13.879781723;5;28.0;
18;1;16.7228336334;12.5;5;25.0;2;17.9500007629;14.1999998093;4;29.0;
19;1;17.625;12.5;5;25.0;2;19.9500007629;14.0;4;29.1599999666;
20;1;17.625;12.5;5;25.0;2;20.5609989166;14.0;4;29.3437439203;
21;1;17.625;12.5;7;25.0;2;20.6023406982;14.0;4;29.5541238785;
22;1;17.625;12.5;7;25.0;2;20.6496772766;14.0;4;29.7941719294;
23;1;17.625;12.5;7;25.0;2;20.7036876678;14.0;5;30.0669906139;
24;1;17.625;12.5;7;25.0;2;20.7650718689;14.0;5;30.375654459;
25;1;17.625;12.5;6;25.0;2;20.8345222473;14.0;5;30.7230784893;
26;1;17.625;12.5;8;25.0;2;20.9126911163;14.0;5;31.1118502617;
27;1;17.625;12.5;7;25.0;2;21.0001659393;14.0;5;31.544028759;
28;1;17.625;12.5;8;25.0;2;21.0974063873;14.0;5;32.0209121704;
29;1;17.625;12.5;8;25.0;2;21.2047042847;14.0;6;32.5427899361;
30;1;17.625;12.5;8;25.0;2;21.3221263885;14.0;6;33.1086950302;
31;1;17.625;12.5;8;25.0;2;21.4494552612;14.0;6;33.7161855698;
32;1;17.625;12.5;8;25.0;2;21.5861415863;14.0;6;34.3611893654;
33;1;17.625;12.5;8;25.0;2;21.7312660217;14.0;6;35.0379443169;
34;1;17.625;12.5;8;25.0;2;21.8835372925;14.0;6;35.7390680313;
35;1;17.625;12.5;8;25.0;2;22.0412902832;14.0;6;36.4557781219;
36;1;17.625;12.5;8;25.0;2;22.2025489807;14.0;6;37.1782588959;
37;2;18.625;13.0;7;26.0;2;22.36510849;14.0;6;37.8961582184;
38;2;19.625;13.0;7;26.1299999952;2;22.5266342163;14.0;6;38.5991659164;
39;2;17.8792495728;13.5;8;26.2754310369;2;22.6848106384;14.0;7;39.2776012421;
40;2;16.9119720459;14.5;8;26.4377241135;2;22.8374595642;14.0;7;39.9229507446;
41;2;15.9484882355;15.5;8;26.6183350086;2;22.9826622009;14.0;7;40.5282850266;
42;2;16.625;14.3091678619;8;26.8187118769;2;23.1188621521;14.0;8;41.088514328;
43;2;15.0342102051;14.5;8;27.0402543545;2;23.2449150085;14.0;8;41.6004695892;
44;2;14.4590568542;15.5;8;27.2842636108;2;23.3601055145;14.0;8;42.0628213882;
45;2;14.5139598846;16.5;9;27.5518820286;2;23.4641342163;16.0;8;42.4758720398;
46;3;15.0;15.5;6;56.5940244198;2;23.5570697784;18.0;8;42.8412618637;
47;3;15.0;16.9220123291;7;58.9238038063;2;23.6392822266;20.0;9;43.1616458893;
48;3;16.0;18.0806522369;7;60.8007266521;2;23.7113685608;22.0;9;43.4403705597;
49;3;17.0;19.2519741058;7;62.283782959;2;23.7740821838;24.0;9;43.6811828613;
50;3;18.0;20.4358615875;7;63.4570765495;2;23.8282661438;24.0;9;43.8879890442;
51;3;19.0;21.6319313049;7;64.4045262337;2;23.874797821;24.0;9;44.0;
52;3;22.0;21.6319313049;8;64.8651270866;2;23.8999996185;24.0;9;44.0;
53;3;23.0;23.6319313049;10;65.3195996284;2;23.8999996185;24.0;9;44.0;
54;3;26.0;25.5;10;65.7891392708;2;23.8999996185;24.0;10;44.0;
55;3;27.0;27.5;10;66.2699065208;2;23.8999996185;24.0;10;44.0;
56;3;29.0;29.5;12;66.757601738;2;23.8999996185;24.0;10;44.0;
57;4;30.625;30.5;11;67.2476010323;2;23.8999996185;24.0;10;44.0;
58;4;32.625;28.5;11;67.7351250648;2;23.8999996185;24.0;10;44.0;
59;4;33.8466529846;27.5;11;68.215420723;2;23.8999996185;24.0;11;44.0;
60;4;33.9547195435;27.5;13;68.6839466095;2;23.8999996185;24.0;11;44.0;
61;5;34.0601387024;27.5;10;79.1365451813;2;23.8999996185;24.0;11;44.0;
62;5;35.1619720459;28.5;11;79.9695892334;2;23.8999996185;24.0;13;44.0;
63;5;36.2594070435;29.5;11;80.754488945;2;23.8999996185;24.0;14;44.0;
64;5;37.3517684937;30.5;12;81.4876928329;2;23.8999996185;24.0;14;44.0;
65;5;38.4385452271;31.5;12;82.167052269;2;23.8999996185;24.0;15;44.0;
66;5;37.4385452271;33.5;12;82.7917280197;2;23.8999996185;24.0;15;44.0;
67;5;37.5704154968;34.5;13;83.3620491028;2;23.8999996185;24.0;15;44.0;
68;6;37.6501617432;35.5;13;83.8793344498;2;23.8999996185;24.0;15;44.0;
69;6;37.7221450806;36.5;13;84.3456993103;2;23.8999996185;24.0;15;44.0;
70;6;37.7867584229;37.5;15;84.7638559341;2;23.8999996185;24.0;15;45.3199996948;
71;6;36.8444595337;36.5;15;88.6826019287;2;24.1970005035;24.4200000763;16;46.3582401276;
72;6;37.5852584839;37.0;15;91.6424236298;2;24.4306030273;24.7314720154;16;47.1666984558;
73;6;39.1167602539;38.3899993896;15;93.828909874;2;24.6125068665;24.9579029083;16;47.5526294708;
74;6;40.0184631348;39.6872596741;16;96.3939676285;2;24.6993408203;25.0;16;47.8066806793;
75;6;42.3563690186;38.9097442627;16;97.1977323294;2;24.7565040588;25.0;16;48.0;
76;6;44.4520187378;39.0;15;102.009317398;2;24.7999992371;25.0;17;48.0;
77;6;46.5349998474;39.7000007629;17;105.400129676;2;24.7999992371;25.0;17;48.0;
78;7;42.9929199219;42.7000007629;15;107.846941948;2;22.7999992371;26.0;17;48.0;
79;8;41.2661743164;45.7000007629;14;109.28346765;2;21.7999992371;27.0;17;48.0;
80;8;40.3150024414;47.7000007629;14;110.186732531;2;20.7999992371;28.0;18;48.0;
81;8;39.3150024414;49.7000007629;15;110.847984076;2;19.7999992371;29.0;18;48.0;
82;8;38.3150024414;51.7000007629;15;111.49056983;2;18.7999992371;30.0;18;48.0;
83;8;37.7000007629;53.7000007629;14;112.12228322;2;17.7999992371;29.0;18;48.0;
84;8;38.7000007629;52.7000007629;14;112.714891672;2;17.7999992371;29.0;18;48.0;
85;8;37.7000007629;54.7000007629;15;113.17127037;2;17.7999992371;29.0;17;48.0;
86;8;37.7000007629;56.7000007629;15;114.664678574;2;18.75;29.0;18;48.0;
87;8;39.7000007629;56.7000007629;15;115.253434658;2;19.75;30.0;18;48.0;
88;9;39.7000007629;59.7000007629;11;125.877630711;2;20.75;31.0;18;48.0;
89;9;41.9526672363;60.7000007629;12;127.033212543;2;20.75;32.0;18;48.0;
90;9;44.2533187866;65.6999969482;12;128.18738842;2;19.75;31.0;19;48.0;
91;9;46.5214881897;70.6999969482;14;129.330660462;2;19.75;31.0;19;48.0;
92;10;48.7330665588;75.3651428223;13;130.453642726;2;19.75;31.0;19;48.0;
93;10;51.0453643799;76.4028625488;13;131.547336102;2;19.75;31.0;20;48.0;
