Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;2;8.0;10.1999998093;4;21.0;1;8.0;10.6999998093;5;21.0;
4;2;8.14999961853;10.0;3;21.0900000334;2;8.14999961853;10.6999998093;4;22.0;
5;2;8.16349983215;10.0;2;21.1871190071;2;8.29999923706;10.5;4;22.0900000334;
6;2;9.26710128784;10.0;2;21.2917383909;2;9.39524936676;10.5;4;22.1871190071;
7;2;9.79064083099;10.0;2;21.4042263031;2;9.99210166931;10.5;4;22.2917383909;
8;2;9.81595134735;10.0;1;21.9389723539;2;10.0156412125;10.5;4;22.8371437788;
9;2;9.93626880646;10.1999998093;1;22.4109756947;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;10.0424690247;10.3632001877;1;22.831872344;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;10.1371707916;10.4951858521;1;24.1073114872;2;10.3324222565;11.0;4;25.4997080564;
12;2;10.4241456985;11.0209560394;2;25.2262470722;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;12.2430105209;11.4571752548;2;26.2035200596;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;14.2430105209;11.8107032776;2;27.060199976;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;16.2430095673;12.0916318893;2;27.819549799;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;17.4421443939;12.3113050461;2;28.5040667057;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;18.5198516846;12.4808797836;2;28.912750721;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;19.6032028198;12.5;2;29.3074398041;2;19.9265136719;14.0;5;32.8895044327;
19;2;20.5941734314;12.5;3;29.7249407768;2;21.0501403809;14.0;5;33.4816474915;
20;2;20.6881122589;12.5;3;30.1631817818;2;21.5333709717;14.0;5;34.1130428314;
21;2;20.7867164612;12.5;3;30.6194429398;2;21.6754341125;14.0;5;34.7785673141;
22;2;20.8893737793;12.5;3;31.0903835297;2;21.825176239;14.0;5;35.4714341164;
23;2;20.9953365326;12.5;3;31.5721096992;2;21.9810714722;14.0;6;36.1833543777;
24;2;21.1037254333;12.5;4;32.0602788925;2;22.141254425;14.0;6;36.9048519135;
25;3;19.625;13.5;3;32.550242424;2;22.3035907745;14.0;6;37.6257123947;
26;3;20.625;12.5;3;33.0372152328;2;22.4657840729;14.0;6;38.3355398178;
27;3;21.4333724976;12.5;3;33.516456604;2;22.6254959106;14.0;6;39.0243473053;
28;3;19.625;13.5;3;33.9834604263;2;22.7804775238;14.0;6;39.6831235886;
29;3;19.625;14.5;3;34.4341192245;2;22.9287014008;14.0;6;40.3043012619;
30;3;20.625;12.5;3;34.8648700714;2;23.0684661865;14.0;6;40.8820743561;
31;3;21.625;12.5;3;35.2727956772;3;24.1984672546;14.5;5;42.4125490189;
32;3;21.936378479;12.5;3;35.6556835175;3;25.3178215027;14.5;5;43.0537177324;
33;3;19.936378479;13.5;4;36.0120429993;3;25.4260864258;14.5799999237;5;43.6690393686;
34;3;20.936378479;12.5;5;36.3410778046;3;25.8255348206;14.0;5;44.2625789642;
35;3;21.936378479;12.5;5;36.6426286697;3;25.6094017029;14.7770614624;5;44.839677453;
36;3;22.2445907593;12.5;5;36.9170885086;3;26.0889263153;14.0;5;45.4065597057;
37;3;22.306344986;12.5;5;37.1653108597;3;26.2164745331;14.0;5;45.9699261189;
38;3;22.3621940613;12.5;5;37.3885068893;3;26.3432331085;14.0;6;46.5365636349;
39;3;22.4124145508;12.5;5;37.5881471634;3;26.4707260132;14.0;6;47.1118502617;
40;3;20.4124145508;13.5;5;37.7658729553;3;26.6001663208;14.0;6;47.544028759;
41;3;19.625;14.5;5;37.9234199524;3;26.6974067688;14.0;6;48.0209121704;
42;3;19.625;15.5;5;38.0;3;26.8047046661;17.0;6;48.5427899361;
43;3;20.625;13.5;5;38.0;3;26.92212677;20.0;6;49.1086950302;
44;3;21.625;12.5;6;38.0;4;28.0494556427;24.0;6;50.7161855698;
45;3;22.5499992371;14.5;6;38.0;4;29.1861419678;28.0;6;51.521189332;
46;3;22.5499992371;16.5;7;38.0;4;29.3312683105;32.0;6;52.3816882372;
47;3;22.5499992371;18.5;8;38.0;4;27.8999996185;34.0;4;53.2931919098;
48;3;22.5499992371;20.5;8;38.0;4;28.8999996185;34.0;4;54.2499500513;
49;3;22.5499992371;22.5;8;38.0;4;29.8025493622;34.8970870972;5;55.2452495098;
50;3;22.5499992371;22.5;8;38.0;5;29.9651069641;35.033493042;4;56.2718126774;
51;3;22.5499992371;22.5;9;38.0;5;30.1266365051;34.0;4;57.3222444057;
52;3;22.5499992371;22.5;9;38.0;5;30.2848129272;35.0;4;58.3894515038;
53;3;22.5499992371;22.5;9;38.0;5;30.4374599457;35.5559234619;5;59.4669795036;
54;3;22.5499992371;22.5;9;38.0;5;30.5826644897;35.7720146179;6;60.549197197;
55;3;22.5499992371;22.5;10;38.0;6;29.4873695374;35.0;7;61.6313042641;
56;3;22.5499992371;22.5;10;38.0;6;27.5826644897;36.0;7;62.7091646194;
57;4;22.5499992371;22.5;9;48.0;7;29.5826644897;37.0;6;64.779006958;
58;4;23.5499992371;23.5;8;48.3999996185;7;29.0641345978;40.0;6;65.9970613718;
59;4;24.5499992371;24.5;7;48.7743997574;7;29.1570701599;41.0;8;67.2229501009;
60;4;25.5499992371;25.5;7;49.1219387054;7;27.2392845154;44.0;8;68.4548377991;
61;4;26.5499992371;26.5;6;49.4420347214;7;28.0113716125;45.0;9;69.690320611;
62;4;24.5499992371;27.5;6;49.7347183228;7;27.0740833282;47.8970870972;11;71.9264323711;
63;5;23.5499992371;28.5;5;50.0005426407;7;29.1282653809;49.033493042;13;75.0783298016;
64;5;23.5499992371;29.5;6;50.2404880524;7;28.7891864777;49.0;14;77.9328682423;
65;5;23.5499992371;30.5;6;50.4558610916;7;30.234046936;49.0;15;80.5344959497;
66;4;17.5499992371;26.5;5;38.0;9;27.435251236;51.0;16;95.140194416;
67;4;18.5499992371;24.5;4;38.0;9;27.7183132172;52.0;16;97.4411355257;
68;4;19.5499992371;23.5;5;38.0;9;27.8352508545;54.665145874;17;99.6117562056;
69;4;20.5499992371;22.5;5;38.0;9;29.0;57.7028579712;17;101.424434662;
70;4;21.5499992371;22.5;5;39.0;9;31.3581466675;61.5942153931;17;103.097732663;
71;4;22.5499992371;23.0;6;40.17000103;10;28.3581466675;67.0143585205;12;119.729766607;
72;4;20.9505004883;24.3899993896;7;41.1139965057;10;29.3581466675;72.4620285034;12;122.36547935;
73;4;20.1592674255;25.6872596741;7;41.8695478439;10;30.1723461151;77.9326324463;12;124.794305682;
74;4;20.2593841553;26.9097423553;7;42.3240308762;10;31.2000007629;83.4620285034;13;127.986083508;
75;4;21.2999992371;25.0;7;42.5640974045;11;33.2000007629;89.4620361328;13;130.05943656;
76;4;22.2999992371;24.0;6;42.773223877;11;35.2000007629;95.4620361328;14;131.967707872;
77;4;23.2999992371;24.0;6;42.9544582367;11;36.2000007629;101.462036133;15;133.661954641;
78;4;23.6647529602;24.0;6;43.0;11;37.2000007629;107.462036133;17;135.063792109;
79;4;23.6749992371;24.0;5;43.0;12;38.2000007629;113.462036133;16;136.333987594;
80;4;23.6749992371;24.0;6;43.0;13;39.9500007629;116.462036133;15;137.475801229;
81;4;21.6749992371;25.0;6;44.0;13;39.9500007629;120.462036133;16;138.396606445;
82;4;21.6749992371;27.0;5;44.0900000334;14;38.9500007629;127.462036133;18;139.111974716;
83;4;21.6749992371;29.0;5;44.1871190071;14;39.9500007629;131.028106689;19;139.761870265;
84;4;20.6749992371;31.0;6;44.2917383909;15;40.9500007629;131.086791992;18;140.349506736;
85;4;19.6749992371;33.0;7;44.4042263031;15;48.1972579956;136.674758911;19;141.879547358;
86;4;18.6749992371;33.0;6;44.5249304771;16;53.5144271851;136.760620117;18;143.557501078;
87;4;18.6749992371;33.0;5;44.6541694403;17;56.3357467651;140.847503662;19;144.376818895;
88;4;19.2999992371;33.0;7;44.7922235727;17;56.5226783752;147.935272217;20;146.210206747;
