Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;1;9.8956489563;10.8792181015;4;22.0;
11;1;9.72283363342;10.4951858521;4;22.0419120789;1;9.94999980927;11.0;4;23.5400009155;
12;1;9.95943069458;11.0209560394;5;22.9143505096;1;10.296500206;11.7700004578;5;24.8252849579;
13;1;11.7228336334;11.4571752548;5;23.6214065552;1;11.9499998093;12.4126424789;5;25.8616695404;
14;1;12.7228336334;11.8107032776;4;24.1832637787;1;12.9499998093;12.9308347702;5;26.6732940674;
15;1;13.7228336334;12.0916318893;4;24.6226100922;1;13.9499998093;13.3366470337;5;27.2939033508;
16;1;14.7228336334;12.3113050461;4;24.9617595673;1;14.9499998093;13.6469516754;5;27.759563446;
17;1;15.7228336334;12.4808797836;4;25.0;1;15.9499998093;13.879781723;5;28.0;
18;1;16.7228336334;12.5;4;25.0;1;16.9500007629;14.0;5;28.0;
19;1;17.625;12.5;5;25.0;1;17.9500007629;14.0;5;28.0;
20;1;17.625;12.5;5;25.0;1;18.2999992371;14.0;5;28.0;
21;1;17.625;12.5;5;25.0;1;18.2999992371;14.0;5;28.0;
22;1;17.625;12.5;5;25.0;1;18.2999992371;14.0;5;28.0;
23;1;17.625;12.5;5;25.0;1;18.2999992371;14.0;6;28.0;
24;2;17.625;12.5;4;25.0;1;18.2999992371;14.0;7;28.0;
25;2;17.625;12.5;5;25.0;1;18.2999992371;14.0;8;28.0;
26;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
27;4;18.625;12.8000001907;4;26.0;1;18.2999992371;14.0;8;28.0;
28;4;19.625;12.8000001907;4;26.0900000334;1;18.2999992371;14.0;8;28.0;
29;4;19.625;12.8269996643;5;26.1871190071;1;18.2999992371;14.0;8;28.0;
30;4;19.625;12.8561353683;6;26.2917383909;1;18.2999992371;14.0;8;28.0;
31;4;19.625;13.1458692551;8;26.4042263031;1;18.2999992371;14.0;8;28.0;
32;4;19.625;13.2021131516;9;26.5249304771;1;18.2999992371;14.0;9;28.0;
33;4;19.9681091309;12.5;10;26.6541694403;1;18.2999992371;14.0;9;28.0;
34;4;19.625;13.3270845413;10;26.7922235727;1;18.2999992371;14.0;9;28.0;
35;4;19.625;13.3961114883;11;26.9393253326;1;18.2999992371;14.0;9;28.0;
36;4;19.625;13.4696626663;11;27.0956480503;1;18.2999992371;14.0;9;28.0;
37;4;18.0965213776;13.5;11;27.261295557;1;18.2999992371;14.0;9;28.0;
38;4;18.625;13.5;11;27.4362905025;1;18.2999992371;14.0;9;28.0;
39;4;19.625;13.7181453705;11;27.6205644608;1;18.2999992371;14.0;9;28.0;
40;4;18.2146263123;13.5;11;27.8139474392;1;18.2999992371;14.0;9;28.0;
41;4;17.2581386566;14.5;11;28.016159296;1;18.2999992371;14.0;10;28.0;
42;4;17.625;13.5;11;28.2268030643;1;18.2999992371;14.0;10;28.0;
43;4;18.625;14.113401413;11;28.445360899;1;18.2999992371;14.0;11;28.0;
44;4;19.625;14.2226800919;12;28.6711919308;1;18.2999992371;14.0;11;28.0;
45;4;18.4510192871;13.5;13;28.9035346508;1;16.2999992371;15.0;11;28.0;
46;4;17.5032958984;14.5;13;29.141512394;1;15.2999992371;16.0;11;28.0;
47;4;16.5568408966;15.5;14;29.3841423988;1;14.2999992371;17.0;11;28.0;
48;4;15.6114320755;16.5;13;29.6303496361;1;13.2999992371;18.0;11;28.0;
49;4;16.6668281555;18.5;12;29.8789830208;1;12.2999992371;19.0;12;28.0;
50;4;17.7227706909;19.5;12;30.1288366318;1;12.0;20.0;12;28.0;
51;4;18.7789878845;20.5;13;30.3786706924;1;12.0;21.0;12;28.0;
52;4;19.8352012634;21.5;15;30.6272368431;1;12.0;22.0;13;28.0;
53;4;20.89112854;22.5;15;30.8733024597;1;12.0;23.0;13;28.0;
54;4;20.9464931488;22.5;14;31.1156759262;1;12.0;24.0;13;28.0;
55;4;21.0010261536;22.5;15;31.353228569;1;12.0;25.0;14;28.0;
56;4;21.0544757843;22.5;15;31.5849161148;1;12.0;26.0;14;28.0;
57;4;21.1066055298;22.5;16;31.8097963333;1;12.0;27.0;13;28.0;
58;4;21.1572036743;22.5;13;32.0270428658;1;12.0;28.0;13;28.0;
59;4;21.2060852051;22.5;12;32.2359538078;2;12.0;29.0;11;36.5;
60;4;19.625;22.5;12;32.4359588623;2;13.0;31.0;11;36.8400001526;
61;4;19.625;22.5;12;32.6266198158;2;14.0;33.0;11;37.1635437012;
62;4;19.625;22.5;12;33.8076286316;2;15.0;35.0;14;37.4692811966;
63;4;20.625;23.5;12;33.9988007545;2;17.0;34.0;15;37.7562685013;
64;4;21.625;24.5;13;34.1802639961;2;17.0;36.0;15;38.0239543915;
65;4;21.8590431213;25.5;13;34.3520494699;4;20.0;39.0;13;40.272151947;
66;4;21.8636302948;26.5;13;35.5142811537;4;23.6224689484;39.0;15;40.8209993839;
67;4;22.625;28.5;14;35.697163105;4;22.7254486084;42.0;15;41.3984024525;
68;5;24.872926712;29.5;13;35.8715578318;5;22.8199119568;45.0;14;54.7607898712;
69;5;23.8776321411;31.5;13;36.0377857685;5;24.9061431885;46.0;14;56.0525496006;
70;5;23.8823757172;33.5;13;36.1962070465;5;24.9845180511;49.7941741943;15;57.3398709297;
71;5;23.8777923584;36.0825614929;14;36.3423343897;5;26.0554618835;52.0669937134;17;58.6272950172;
72;5;24.8850631714;34.0932502747;14;36.3967254162;6;28.1194458008;51.3756561279;17;59.9169096947;
73;5;25.625;33.6983642578;13;36.4517909288;6;28.1749992371;52.3615379333;18;61.1105270386;
74;5;25.9249782562;33.1148300171;13;36.5075092316;6;29.1749992371;54.5559234619;19;62.3385009766;
75;5;25.9326171875;33.1257171631;13;36.5638571978;6;31.1749992371;53.5440292358;19;63.6072063446;
76;5;25.9403705597;33.1366577148;13;36.6208100319;6;31.1749992371;55.0209121704;19;64.9216012955;
77;5;26.2396812439;32.5;13;38.8715970516;6;32.1749992371;56.5427856445;21;66.2843990326;
78;5;26.9155006409;35.3457984924;12;39.9506663084;6;34.1749992371;55.1086959839;19;67.6823711395;
79;5;26.4114112854;37.0597763062;13;40.8358126879;6;34.1749992371;56.7161865234;20;69.9723787308;
80;5;26.7183380127;39.4247436523;13;41.5634529591;6;36.1749992371;59.3611907959;19;71.4008886814;
81;5;26.5708065033;41.6732215881;14;42.0192332268;7;39.1749992371;59.0379486084;19;72.8829548359;
82;5;27.5830612183;41.4932250977;14;42.2876853943;7;39.6946678162;61.7390670776;20;76.1059100628;
83;5;28.9669685364;39.7144393921;14;42.5460650921;7;40.8130607605;64.6105575562;18;79.090370059;
84;5;28.9300308228;40.4285202026;15;42.7031042576;7;41.9262504578;67.5051498413;19;81.8605279922;
85;6;24.5499992371;43.3515548706;15;42.8642679453;7;43.03490448;69.4076538086;16;84.1033245325;
86;6;23.2999992371;45.4321365356;15;43.029497385;7;45.0992660522;68.3019104004;15;86.0135080814;
87;6;22.2999992371;47.5147476196;16;43.1987140179;7;41.6000022888;71.8397903442;18;88.798112154;
88;6;21.2999992371;46.599357605;15;43.3718187809;7;41.6000022888;75.7198562622;18;90.5068525076;
89;6;22.6518497467;44.8452682495;14;43.5486913919;7;42.6000022888;77.1614151001;18;92.1011919975;
90;6;21.0902099609;45.9296875;15;43.7291895151;7;42.6000022888;81.7198562622;20;93.5690230131;
91;6;20.8172454834;47.9296875;17;43.9131476879;7;43.6000022888;85.7198562622;20;94.9047883749;
