Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;8.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;9.0;10.0;5;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;9.5;10.0;5;20.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;9.5;10.0;5;20.3999996185;2;10.0409517288;10.5;4;22.9589728117;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.3643379211;11.0;4;25.6606454849;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.773645401;11.7700004578;5;27.2614676952;
13;1;11.7228336334;11.4571752548;6;23.6214065552;2;12.4981412888;12.4126424789;5;28.6526534557;
14;1;12.7228336334;11.8107032776;6;24.1832637787;2;14.4981412888;12.9308347702;5;29.8608493805;
15;1;13.7228336334;12.0916318893;6;24.6226100922;2;16.4981403351;13.3366470337;5;30.9217379093;
16;1;14.7228336334;12.3113050461;6;24.9617595673;2;17.7662620544;13.6469516754;5;31.8725180626;
17;1;15.7228336334;12.4808797836;6;25.0;2;18.8754138947;13.879781723;5;32.6429929733;
18;1;16.7228336334;12.5;6;25.0;2;19.9946746826;14.0;5;33.2167277336;
19;1;17.625;12.5;6;25.0;2;21.1237640381;14.0;5;33.8314290047;
20;1;17.625;12.5;6;25.0;2;21.6120700836;14.0;5;34.4827160835;
21;1;17.625;12.5;8;25.0;2;21.7586097717;14.0;5;35.1645216942;
22;1;17.625;12.5;8;25.0;2;21.9120159149;14.0;5;35.8691868782;
23;1;17.625;12.5;8;25.0;2;22.0705661774;14.0;6;36.5877075195;
24;1;17.625;12.5;8;25.0;2;22.2322330475;14.0;6;37.3101301193;
25;1;17.625;12.5;8;25.0;2;22.3947792053;14.0;6;38.0260667801;
26;1;17.625;12.5;8;25.0;2;22.5558643341;14.0;6;38.7252779007;
27;1;17.625;12.5;8;25.0;2;22.713186264;14.0;7;39.3982591629;
28;1;17.625;12.5;10;25.0;2;22.8646087646;14.0;7;40.0367603302;
29;1;17.625;12.5;10;25.0;2;23.0082702637;14.0;7;40.6341733932;
30;1;17.625;12.5;10;25.0;2;21.1426887512;15.0;7;41.1857595444;
31;1;17.625;12.5;10;25.0;3;21.2667961121;16.5;6;42.6886959076;
32;1;17.625;12.5;10;25.0;3;21.3799552917;17.0;6;43.3019706011;
33;1;17.625;12.5;10;25.0;3;20.7429428101;18.0;6;43.8898960352;
34;1;17.625;12.5;10;25.0;3;19.8752250671;19.0;6;44.4572162628;
35;1;17.625;12.5;10;25.0;3;19.70287323;20.0;7;45.0097681284;
36;1;17.625;12.5;10;25.0;3;19.8271980286;21.0;7;45.5540940762;
37;1;17.625;12.5;10;25.0;3;19.9496707916;22.0;7;46.0970613956;
38;1;17.625;12.5;11;25.0;3;20.0718383789;23.0;7;46.6454980373;
39;1;17.625;12.5;12;25.0;3;19.5825443268;25.0;7;47.1118502617;
40;1;17.625;12.5;12;25.0;3;19.6000003815;26.5559253693;8;47.544028759;
41;1;17.625;12.5;12;25.0;3;19.6000003815;27.7720146179;8;48.0209121704;
42;1;17.625;12.5;13;25.0;3;19.6000003815;29.0104560852;9;48.5427899361;
43;1;17.625;12.5;13;25.0;3;20.6000003815;27.2713947296;10;49.1086950302;
44;1;17.625;12.5;13;25.0;3;19.6000003815;28.5543479919;11;49.7161855698;
45;1;17.625;12.5;13;25.0;3;21.6000003815;28.5543479919;11;50.3611893654;
46;1;17.625;12.5;13;25.0;3;23.0312671661;29.5543479919;11;51.0379443169;
47;1;17.625;12.5;13;25.0;3;22.6000003815;30.5543479919;11;51.7390680313;
48;1;17.625;12.5;14;25.0;3;24.6000003815;30.0;11;52.4557781219;
49;1;17.625;12.5;15;25.0;3;26.5025501251;30.0;11;53.1782588959;
50;1;17.625;12.5;15;25.0;3;27.6651096344;29.0;12;53.8961582184;
51;1;17.625;13.5;16;25.0;3;28.1266345978;29.0;13;54.5991659164;
52;1;17.625;14.5;16;25.0;3;28.2848110199;29.0;13;55.2776012421;
53;1;17.625;15.5;16;25.0;3;28.4374599457;29.0;13;55.9229507446;
54;1;17.625;16.5;16;25.0;3;28.5826625824;29.0;14;56.5282850266;
55;1;17.625;17.5;16;25.0;3;26.5826625824;30.0;13;57.088514328;
56;1;17.625;17.5;17;25.0;3;27.5826625824;29.0;13;57.6004695892;
57;1;17.625;17.5;17;25.0;3;28.5826625824;29.0;14;58.0628213882;
58;2;17.625;17.5;13;35.0;3;29.0641345978;29.0;14;58.4758720398;
59;3;18.625;18.5;12;35.3999996185;3;29.1570701599;29.0;15;58.8412618637;
60;3;19.625;19.5;12;35.7743997574;4;29.239282608;29.0;16;59.1616458893;
61;3;20.625;20.5;13;36.1219387054;4;29.3113689423;29.0;16;59.4403705597;
62;3;21.625;21.5;13;36.4420347214;4;27.3740825653;30.0;16;59.6811828613;
63;3;22.1994571686;22.5;13;36.7347183228;4;26.4282665253;31.0;17;59.8879890442;
64;3;22.2653121948;22.5;13;37.0005426407;4;25.4747982025;32.0;18;60.0;
65;3;22.3251228333;22.5;13;37.2404880524;4;24.5;33.0;18;60.0;
66;3;22.3791103363;22.5;13;37.4558610916;4;23.5;34.0;18;60.0;
67;3;22.4275684357;22.5;12;37.6481971741;4;23.2000007629;35.0;19;60.0;
68;3;22.4708442688;22.5;13;37.8191757202;4;23.2000007629;36.0;20;61.7999992371;
69;3;22.5093154907;22.5;13;38.9705476761;4;22.3080005646;35.0;21;64.2535362244;
70;3;23.5433731079;23.5;13;39.0399999619;4;23.4014415741;36.0;21;65.4975911379;
71;3;24.5499992371;24.5;13;39.0811839104;4;23.4814510345;36.0;22;66.2707949877;
72;3;24.5499992371;25.5;15;39.1235535145;4;23.8115882874;37.0;23;66.870210886;
73;3;24.8027992249;26.5;16;39.1671074629;4;23.2892951965;37.0;23;67.3541692495;
74;4;24.8125991821;27.5;15;39.211841464;4;23.0499992371;38.0;24;67.4577066898;
75;4;24.5499992371;28.1059207916;15;39.2577478886;4;22.3779830933;40.0;25;67.5676511526;
76;4;24.8329925537;27.5;15;39.3048160076;4;22.402721405;42.0;26;67.6841644049;
77;4;24.5499992371;28.1524085999;16;39.3530313969;4;22.4289360046;44.0;26;67.8073750734;
78;4;24.8544311523;27.5;16;39.4023760557;4;22.0499992371;42.0;27;67.9373728037;
79;4;24.5499992371;28.2011871338;16;40.7408760786;4;21.0499992371;44.0;27;68.0742022991;
80;4;25.1666984558;28.0;16;41.8333324194;4;21.0499992371;46.0;27;68.2178573608;
81;4;25.4125003815;28.3899993896;16;42.7164266109;4;22.0;48.0;28;68.3682756424;
82;4;25.2404937744;29.5110454559;17;43.4283804893;4;23.0;50.0;29;68.5253331661;
83;4;25.3808403015;29.7776222229;17;43.8271318674;4;24.0;53.0;29;68.6888401508;
84;4;25.4499988556;29.9135665894;17;43.9216469526;4;24.75;55.3444213867;30;68.8585371971;
85;4;25.8823699951;29.0;17;44.0192348957;4;24.75;57.4292678833;32;69.0340931416;
86;4;25.9043273926;29.0;18;44.119808197;4;24.75;59.5170440674;33;69.2151043415;
87;4;25.9269561768;29.0;17;44.2232589722;4;24.75;61.6075515747;33;69.4010946751;
88;4;25.4499988556;30.0;17;44.3294582367;4;24.75;63.7005462646;33;69.5915186405;
89;4;25.4499988556;30.164730072;17;44.4382565022;4;24.75;65.7957611084;34;69.7857651711;
90;5;25.9986076355;29.0;12;64.5494835377;4;24.75;67.8928833008;35;69.9831638336;
91;5;26.4499988556;31.0;13;66.4629478455;4;26.75;63.9915809631;35;70.1829924583;
92;5;26.049161911;32.0;13;68.1480424404;4;24.75;66.0914916992;35;70.3844876289;
93;5;25.0751495361;34.0;12;69.5811376572;4;24.75;68.1922454834;36;70.586853981;
