Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;2;9.0;10.1999998093;5;21.0;1;8.0;10.6999998093;5;21.0;
4;2;10.0;10.0;5;21.0599999428;1;8.14999961853;10.5;5;21.0;
5;2;11.0;10.0;5;21.1229639053;2;8.14999961853;10.6999998093;4;22.0;
6;2;12.2526664734;10.0;5;21.1889609098;2;9.375;10.5;4;22.0900000334;
7;2;12.7675161362;10.0;5;21.2580518723;2;9.9702501297;10.5;4;22.1871190071;
8;2;12.7830619812;10.0;5;21.7428686619;2;9.99210166931;10.5;4;22.7236096859;
9;2;12.8921451569;10.1999998093;5;22.1586660147;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;12.9856996536;10.3632001877;5;23.3744058609;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;13.2592411041;10.9097137451;5;24.4179002047;2;10.3025445938;11.0;4;25.3486820459;
12;2;15.2592411041;11.3658018112;5;25.3010519743;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;17.2592411041;11.7372808456;5;26.0431767702;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;18.3539218903;12.0336990356;5;26.6668455601;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;19.3895931244;12.2662630081;5;27.194732666;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;20.4273662567;12.446267128;5;27.4794170856;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;21.4672393799;12.5;5;27.6658837795;2;18.7531986237;13.879781723;5;32.049197197;
18;2;22.5091934204;12.5;5;27.86140275;2;19.8610706329;14.0;5;32.573600769;
19;2;22.625;13.358420372;6;28.0656666756;2;20.9790611267;14.0;5;33.1419348717;
20;2;23.3147754669;12.5;6;28.2782502174;2;21.4569339752;14.0;5;33.7516689301;
21;2;22.625;13.4834747314;6;28.4986059666;2;21.5941238403;14.0;5;34.3986358643;
22;2;23.4121856689;12.5;6;28.7260642052;2;20.2999992371;15.0;5;35.0769786835;
23;2;23.4633636475;12.5;6;28.9598350525;2;21.2999992371;14.0;6;35.7792286873;
24;2;22.625;13.5;7;29.1990156174;2;22.0503253937;14.0;6;36.4965333939;
25;4;22.625;13.7597045898;5;29.4425997734;2;22.2117195129;14.0;6;37.2190332413;
26;4;21.624584198;13.5;5;29.6894927025;2;22.3742828369;14.0;6;37.9363632202;
27;4;21.625;13.5;5;29.9385285378;2;22.5356807709;14.0;6;38.6382322311;
28;4;22.625;14.5;5;30.1884908676;2;22.6936016083;14.0;6;39.3150119781;
29;4;22.625;15.0942459106;5;30.4381356239;2;22.8458766937;14.0;6;39.9582691193;
30;4;20.625;16.2190685272;5;30.6862158775;2;22.9906101227;14.0;6;40.5611724854;
31;4;19.625;17.3431072235;4;30.9315071106;2;23.1262626648;14.0;5;41.1187410355;
32;4;18.625;18.4657535553;3;31.1728301048;2;23.2517166138;14.0;7;41.627913475;
33;4;17.625;19.5864143372;3;31.4090747833;2;21.3662796021;15.0;7;42.0874586105;
34;4;17.0;20.704536438;3;31.6392197609;2;20.4696769714;16.0;6;42.4977617264;
35;4;17.0;21.8196105957;3;31.8623495102;2;19.56199646;17.0;7;42.8605298996;
36;4;17.0;22.9311752319;4;32.0776662827;2;18.6436195374;18.0;7;43.1784667969;
37;5;18.0;21.9311752319;4;32.2844991684;2;17.7151546478;19.0;7;43.4549474716;
38;5;18.6390113831;21.9311752319;4;32.4823098183;2;18.7773628235;17.0;7;43.693734169;
39;5;18.6835193634;22.5;5;32.6706910133;2;19.8310890198;16.0;7;43.8987360001;
40;5;18.7259063721;23.5;6;32.8493652344;2;20.8772144318;15.0;7;44.0;
41;5;18.7661075592;24.5;7;33.0181760788;2;21.8999996185;14.0;7;44.0;
42;6;18.0;23.5;6;44.6770820618;2;22.8999996185;14.0;7;44.0;
43;7;21.0;24.5;5;65.2861433029;2;23.8999996185;14.0;7;44.0;
44;7;24.8733825684;26.5;5;67.0488958359;2;23.8999996185;14.0;7;44.0;
45;7;26.9047393799;28.5;4;68.5823392868;2;23.8999996185;16.0;7;44.0;
46;7;27.9339675903;30.5;4;69.8921175003;2;23.8999996185;18.0;8;44.0;
47;7;28.5861320496;31.5;5;70.9948654175;2;23.8999996185;20.0;8;44.0;
48;7;28.6113109589;33.5;7;71.9135828018;2;23.8999996185;22.0;9;44.0;
49;7;28.6345901489;34.5;7;72.6467199326;2;23.8999996185;24.0;9;44.0;
50;7;28.6499996185;35.5;8;73.169752121;2;23.8999996185;24.0;8;44.0;
51;7;28.6499996185;36.5;10;73.3582448959;2;23.8999996185;24.0;8;44.0;
52;7;29.6499996185;37.5;7;73.5;2;23.8999996185;24.0;7;44.0;
53;7;30.6499996185;38.5;7;73.5;2;23.8999996185;24.0;7;44.0;
54;7;31.6499996185;39.5;8;73.5;2;23.8999996185;24.0;7;44.0;
55;9;32.6500015259;40.5;4;101.75;2;23.8999996185;24.0;8;44.0;
56;9;30.6499996185;44.5;5;104.130001068;3;24.8999996185;25.0;7;45.0;
57;9;31.625;48.5;5;105.296779633;3;25.8999996185;26.0;7;45.1599999666;
58;9;33.625;49.5;6;106.539559364;3;25.8999996185;27.0;8;45.3437439203;
59;9;33.625;53.5;6;107.439126015;3;25.8999996185;28.0;9;45.5541238785;
60;9;35.0;56.8729553223;6;108.081121445;3;25.8999996185;29.0;8;45.7941719294;
61;9;38.0;55.9277954102;7;108.206936836;3;25.8999996185;29.8970870972;9;46.0669906139;
62;9;39.0;57.9784698486;10;109.25;4;25.8999996185;30.0334949493;9;46.375654459;
63;9;41.25;61.0;10;109.289999962;4;26.4345226288;29.0;9;46.7230784893;
64;9;44.25;61.0;10;108.83118391;4;25.8999996185;30.0;6;47.1118502617;
65;9;44.25;64.0;11;109.24105382;4;25.8999996185;30.5559253693;6;47.544028759;
66;9;45.25;67.0;10;108.917107463;4;25.8999996185;30.7720146179;6;48.0209121704;
67;9;47.25;66.75;11;109.089341044;4;26.8047046661;29.0;6;48.5427899361;
68;9;47.6749992371;66.419670105;11;113.898546696;4;26.92212677;29.0;5;49.1086950302;
69;9;49.686416626;69.5570831299;13;117.546725631;4;25.0494556427;30.0;4;51.1383590698;
70;9;51.3908920288;69.6894683838;16;120.255365014;4;22.8999996185;31.4200000763;4;52.9435548782;
71;9;51.0214767456;72.8168945312;17;122.212946415;4;24.8999996185;31.7314720154;5;54.5695590973;
72;10;51.1143493652;75.9394836426;16;123.014682412;4;24.3310565948;30.9579029083;7;55.8140106201;
73;10;51.1764678955;79.0574188232;15;123.341903806;4;24.3500003815;31.0;7;56.9552202225;
74;10;53.3241729736;76.1709518433;18;123.560645103;5;25.3500003815;32.0;6;58.0498046875;
75;10;52.3560638428;76.2803268433;18;123.771627545;5;27.3500003815;30.0;6;58.9492816925;
76;11;53.3771629333;77.3858184814;16;138.958329082;5;26.7999992371;31.0;6;59.8307771683;
77;11;54.3958320618;75.4791641235;14;140.107060909;5;21.7999992371;34.0;5;61.6789522171;
78;11;53.405708313;80.5285339355;15;141.163715363;5;22.7999992371;36.0;2;62.5203952789;
79;11;54.4158744812;85.5793685913;12;143.117629051;5;23.7999992371;39.0;2;63.3056435585;
80;11;57.2117652893;90.5285339355;12;143.940008759;5;22.7999992371;42.0;2;64.0273077488;
81;11;57.2965011597;97.5285339355;12;144.660478294;5;21.0499992371;43.0;3;64.6813563108;
82;11;57.4660453796;104.528533936;14;145.285363674;5;21.0499992371;45.0;2;65.2668780088;
83;11;58.5285377502;107.528533936;16;145.823879421;5;18.0;45.0;3;65.7855989933;
84;11;57.5823898315;113.528533936;17;146.286674678;5;18.0;47.0;2;66.2412593365;
85;11;57.6286697388;119.528533936;17;146.68468678;5;18.0;49.0;2;66.6389677525;
86;11;58.6684684753;122.528533936;17;146.929621637;5;18.0;51.0;4;66.9846037626;
87;11;57.6929588318;128.528533936;20;147.038228691;5;19.0;51.0;2;67.2843312025;
88;11;57.7038230896;134.528533936;25;147.148947001;5;20.0;52.0;3;67.5043625832;
89;12;58.7148933411;137.151046753;25;147.261369705;4;21.0;53.0;3;67.5569496155;
