Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;2;8.0;10.1999998093;5;21.0;1;8.0;10.6999998093;5;21.0;
4;2;8.14999961853;10.0;5;21.0900000334;1;8.14999961853;10.5;5;21.0;
5;2;8.16349983215;10.0;5;21.1871190071;1;8.14999961853;10.5;5;21.0;
6;2;9.26710128784;10.0;5;21.2917383909;1;9.14999961853;10.5;5;21.0;
7;2;9.79064083099;10.0;5;21.4042263031;1;9.72500038147;10.5;5;21.0;
8;2;9.81595134735;10.0;5;21.9389723539;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.93626880646;10.1999998093;5;22.4109756947;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;10.0424690247;10.3632001877;5;22.831872344;1;9.8956489563;10.8792181015;5;22.0;
11;2;10.1371707916;10.4951858521;5;24.1073114872;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.4241456985;11.0209560394;5;25.2262470722;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;10.6759061813;11.4571752548;5;26.2035200596;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;13.4796075821;11.8107032776;5;27.060199976;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;15.4796075821;12.0916318893;4;27.819549799;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;16.6787414551;12.3113050461;4;28.5040667057;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;17.7564506531;12.4808797836;4;28.912750721;1;15.9499998093;13.879781723;6;28.0;
18;2;18.839799881;12.5;4;29.3074398041;1;16.9500007629;14.0;6;28.0;
19;2;19.928604126;12.5;5;29.7249407768;1;17.9500007629;14.0;6;28.0;
20;2;20.6881122589;12.5;3;30.1631817818;1;18.2999992371;14.0;6;28.0;
21;2;20.7867164612;12.5;3;30.6194429398;1;18.2999992371;14.0;6;28.0;
22;2;20.8893737793;12.5;3;31.0903835297;1;18.2999992371;14.0;6;28.0;
23;2;20.9953365326;12.5;3;31.5721096992;1;18.2999992371;14.0;7;28.0;
24;2;21.1037254333;12.5;3;32.0602788925;1;18.2999992371;14.0;7;28.0;
25;2;21.2135620117;12.5;4;32.550242424;1;18.2999992371;14.0;7;28.0;
26;2;21.3238048553;12.5;4;33.0372152328;1;18.2999992371;14.0;8;28.0;
27;2;21.4333724976;12.5;4;33.516456604;1;18.2999992371;14.0;8;28.0;
28;2;21.5412025452;12.5;4;33.9834604263;1;18.2999992371;14.0;8;28.0;
29;2;21.6462783813;12.5;4;34.4341192245;1;18.2999992371;14.0;8;28.0;
30;2;21.7476768494;12.5;4;34.8648700714;1;18.2999992371;14.0;8;28.0;
31;2;21.8445968628;12.5;4;35.2727956772;1;18.2999992371;14.0;8;28.0;
32;2;21.936378479;12.5;4;35.6556835175;1;18.2999992371;14.0;8;28.0;
33;2;19.936378479;13.5;3;36.0120429993;1;18.2999992371;14.0;8;28.0;
34;2;20.936378479;12.5;3;36.3410778046;1;18.2999992371;14.0;8;28.0;
35;3;21.936378479;12.5;2;36.6426286697;1;18.2999992371;14.0;8;28.0;
36;3;22.2445907593;12.5;3;36.9170885086;1;18.2999992371;14.0;9;28.0;
37;3;22.306344986;12.5;3;37.1653108597;1;18.2999992371;14.0;9;28.0;
38;3;22.3621940613;12.5;3;37.3885068893;1;18.2999992371;14.0;9;28.0;
39;3;22.4124145508;12.5;3;37.5881471634;1;18.2999992371;14.0;9;28.0;
40;3;20.4124145508;13.5;3;37.7658729553;1;18.2999992371;14.0;9;28.0;
41;3;19.625;14.5;5;37.9234199524;1;18.2999992371;14.0;9;28.0;
42;3;19.625;15.5;5;38.0;1;18.2999992371;14.0;10;28.0;
43;3;20.625;13.5;5;38.0;1;18.2999992371;14.0;10;28.0;
44;3;21.625;12.5;6;38.0;1;18.2999992371;14.0;10;28.0;
45;3;22.5499992371;14.5;6;38.0;1;18.2999992371;14.0;11;28.0;
46;3;22.5499992371;16.5;6;38.0;1;18.2999992371;14.0;11;28.0;
47;3;22.5499992371;18.5;5;38.0;1;18.2999992371;14.0;11;28.0;
48;3;22.5499992371;20.5;5;38.0;1;18.2999992371;14.0;11;28.0;
49;3;22.5499992371;22.5;6;38.0;1;18.2999992371;15.0;12;28.0;
50;3;22.5499992371;22.5;6;38.0;1;18.2999992371;16.0;12;28.0;
51;3;22.5499992371;22.5;7;38.0;1;18.2999992371;17.0;12;28.0;
52;3;22.5499992371;22.5;7;38.0;1;18.2999992371;18.0;13;28.0;
53;3;22.5499992371;22.5;7;38.0;1;18.2999992371;19.0;13;28.0;
54;3;22.5499992371;22.5;7;38.0;1;18.2999992371;19.0;13;28.0;
55;3;22.5499992371;22.5;7;38.0;1;18.2999992371;19.0;14;28.0;
56;3;22.5499992371;22.5;7;38.0;1;18.2999992371;19.0;15;28.0;
57;3;22.5499992371;22.5;7;38.0;1;18.2999992371;19.0;15;28.0;
58;3;22.5499992371;22.5;9;38.0;1;18.2999992371;19.0;14;28.0;
59;3;22.5499992371;22.5;9;38.0;1;18.2999992371;19.0;15;28.0;
60;3;22.5499992371;22.5;9;38.0;1;18.2999992371;19.0;15;28.0;
61;3;22.5499992371;22.5;9;38.0;1;18.2999992371;19.0;15;28.0;
62;3;22.5499992371;22.5;11;38.0;1;18.2999992371;19.0;15;28.0;
63;3;22.5499992371;22.5;13;38.0;1;18.2999992371;19.0;16;28.0;
64;3;22.5499992371;22.5;13;38.0;1;18.2999992371;19.0;16;28.0;
65;3;22.5499992371;22.5;14;38.0;1;18.2999992371;19.0;15;28.0;
66;3;22.5499992371;22.5;14;38.0;1;18.2999992371;19.0;15;28.0;
67;3;22.5499992371;22.5;13;38.0;1;18.2999992371;19.0;14;28.0;
68;3;22.5499992371;22.5;13;38.0;1;18.2999992371;19.0;15;28.0;
69;3;22.5499992371;22.5;13;38.0;1;18.2999992371;19.0;15;28.0;
70;3;22.5499992371;22.5;14;38.0;1;18.2999992371;19.0;15;28.0;
71;3;22.5499992371;22.5;13;39.3900003433;1;18.2999992371;19.0;19;28.0;
72;3;22.8627510071;23.0;10;40.5194797516;1;18.2999992371;19.0;19;28.0;
73;3;21.0382518768;24.3899993896;13;41.424580574;1;18.2999992371;19.0;19;28.0;
74;3;20.1720180511;25.6872596741;13;42.1435155869;1;18.2999992371;19.0;20;28.0;
75;3;20.2593841553;26.9097423553;13;42.5640974045;1;18.2999992371;19.0;20;28.0;
76;3;21.2999992371;25.0;14;42.773223877;1;18.2999992371;19.0;20;28.0;
77;3;22.2999992371;24.0;15;42.9544582367;1;18.2999992371;19.0;20;28.0;
78;3;23.2999992371;24.0;15;43.0;1;18.2999992371;19.0;21;28.0;
79;3;21.6749992371;25.0;15;43.0;1;18.2999992371;19.0;21;28.0;
80;3;20.6749992371;26.0;16;44.0;1;18.2999992371;19.0;21;28.0;
81;3;22.6749992371;25.0;15;44.0599999428;1;18.2999992371;19.0;22;28.8400001526;
82;3;24.6749992371;26.0;16;44.1229639053;1;18.4890003204;19.4200000763;22;29.4629440308;
83;4;25.6749992371;27.0;15;55.6889609098;1;18.6291618347;19.7314720154;22;29.9158058167;
84;4;26.6749992371;29.0;16;56.3905515671;1;18.7310562134;19.9579029083;23;30.0;
85;4;27.6749992371;31.0;16;57.0533376932;1;18.75;20.0;23;30.0;
86;4;27.6749992371;32.0;16;57.6729201078;1;18.75;20.0;23;30.0;
87;4;27.6749992371;33.0;16;58.5121407509;1;18.75;20.0;23;30.0;
88;5;27.6749992371;34.0;16;59.2915040255;1;18.75;20.0;24;30.0;
89;5;27.6749992371;35.0;15;60.0060732365;1;18.75;20.0;24;30.0;
90;5;27.6749992371;36.0;17;60.654117465;1;18.75;20.0;24;30.0;
91;5;27.6749992371;37.0;16;61.2366760969;1;18.75;20.0;24;30.0;
92;5;27.6749992371;38.0;15;61.7569642067;1;18.75;20.0;24;30.0;
93;5;27.6749992371;40.0;15;62.2197253704;1;18.75;20.0;24;30.0;
94;5;27.6749992371;42.0;16;62.2008063793;1;18.75;20.0;25;30.0;
95;5;27.6749992371;44.0;16;62.1967225075;1;18.75;20.0;25;30.0;
