Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;6;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;9.5;10.0;6;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;9.5;10.0;6;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;2;9.59000015259;10.5999994278;5;21.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;9.88844013214;10.3632001877;5;22.0403716564;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;9.95908355713;10.4951858521;5;23.1648870707;2;10.3324222565;11.0;4;25.4997080564;
12;2;10.212100029;11.0209560394;5;24.1145527363;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;10.4257745743;11.4571752548;5;24.9032200575;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;12.4257745743;11.8107032776;5;25.551191926;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;14.4257745743;12.0916318893;5;26.0812602043;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;14.8682832718;12.3113050461;4;26.5158250332;2;17.7094402313;13.6469516754;4;31.5947263241;
17;2;14.9660606384;12.4808797836;4;26.6542395353;2;18.8129119873;13.879781723;4;32.3400559425;
18;2;16.5400867462;13.1616954803;4;26.7592135668;2;19.9265136719;14.0;4;32.8895044327;
19;2;17.5400867462;13.2036857605;4;26.8690023422;2;21.0501403809;14.0;4;33.4816474915;
20;2;18.5400867462;13.2476005554;4;26.9835908413;2;21.5333709717;14.0;4;34.1130428314;
21;2;19.5400867462;13.4917955399;4;27.1029317379;2;21.6754341125;14.0;4;34.7785673141;
22;2;19.625;13.5514659882;4;27.2269430161;2;21.825176239;14.0;4;35.4714341164;
23;2;19.625;13.6134719849;4;27.3555057049;2;21.9810714722;14.0;5;36.1833543777;
24;2;19.625;13.6777524948;4;27.4884619713;2;22.141254425;14.0;5;36.9048519135;
25;2;19.625;13.7442312241;3;27.6256144047;2;20.2999992371;15.0;6;37.6257123947;
26;2;19.625;13.8128070831;10;27.7667250633;2;21.2999992371;14.0;6;38.3355398178;
27;3;19.625;13.8833627701;3;42.5446789265;2;22.2999992371;14.0;6;39.0243473053;
28;3;21.280090332;13.5;3;43.4781694412;2;22.7804775238;14.0;6;39.6831235886;
29;3;22.3134250641;14.5;5;44.3357262611;3;23.9287014008;14.5;5;41.3043012619;
30;3;21.625;16.5;5;45.1143534184;3;23.0684661865;15.5;5;42.0420743227;
31;3;21.625;18.5;5;45.8147249222;3;22.1984672546;16.5799999237;5;42.7562929392;
32;3;21.625;19.9643917084;6;46.4403772354;3;21.6201629639;17.0;5;43.4478416443;
33;3;21.625;21.0747833252;7;46.9968373775;3;20.4260864258;18.7770614624;6;44.1194673777;
34;3;21.625;22.1860580444;7;47.4907798767;3;19.523191452;19.8970851898;5;44.7754456997;
35;3;21.625;22.695400238;8;47.9293308258;3;19.3094024658;21.0334949493;5;45.4211599827;
36;3;21.625;22.9188194275;9;48.3167152405;3;19.9197616577;21.0;6;46.0626475811;
37;3;21.625;23.1217002869;9;48.4757122993;3;20.0640945435;22.0;7;46.7061219215;
38;3;21.625;23.2329998016;10;48.6334490776;3;19.5087108612;24.0;7;47.3575139046;
39;4;21.625;23.3434143066;10;48.7894363403;3;19.5580348969;25.7720146179;7;48.0209121704;
40;4;21.625;23.4526062012;10;48.9432044029;3;19.6000003815;27.0104560852;7;48.5427899361;
41;4;21.625;23.5602436066;11;49.0943078995;3;19.6000003815;28.2713947296;8;49.1086950302;
42;4;21.625;23.666015625;12;49.2423329353;3;19.6000003815;29.5543479919;9;49.7161855698;
43;4;21.625;23.7696342468;13;49.3868989944;3;20.6000003815;27.8580932617;9;50.3611893654;
44;4;21.625;23.8708305359;13;49.5276641846;3;19.6000003815;29.1805953979;9;51.0379443169;
45;4;21.625;23.9693660736;14;49.6643266678;3;20.6000003815;29.1805953979;8;51.7390680313;
46;4;21.625;26.9693641663;13;49.7966270447;3;22.6000003815;30.0;9;52.4557781219;
47;4;21.625;29.9693641663;13;49.9243483543;3;24.5025501251;30.0;9;53.1782588959;
48;4;21.625;32.9693641663;14;50.047317028;3;25.6651096344;30.0;9;53.8961582184;
49;4;21.625;35.9693641663;14;50.1654019356;3;26.8266353607;30.0;11;54.5991659164;
50;5;21.625;38.9693641663;15;50.2785124779;3;27.9848117828;29.0;11;55.2776012421;
51;5;21.625;39.4949569702;15;50.3865962029;3;26.1374607086;30.0;7;55.9229507446;
52;5;21.625;39.5706176758;16;50.4896378517;3;25.1374607086;29.0;8;56.5282850266;
53;5;21.625;39.6427459717;16;50.5876550674;3;25.6000003815;29.0;9;57.088514328;
54;5;21.625;39.7113571167;15;50.6806955338;3;25.8999996185;29.0;8;57.6004695892;
55;5;21.625;39.7764892578;15;50.7688341141;3;25.8999996185;29.0;8;58.0628213882;
56;6;21.625;39.8381843567;14;65.8521695137;3;25.8999996185;29.0;9;58.4758720398;
57;6;22.625;40.8965187073;14;66.6808209419;3;25.8999996185;29.0;9;58.8412618637;
58;6;23.625;41.9515762329;13;67.4193744659;3;25.8999996185;29.0;10;59.1616458893;
59;6;24.625;43.0;13;68.0072898865;3;25.8999996185;29.0;11;59.4403705597;
60;6;25.625;44.0;13;68.5162696838;4;25.8999996185;29.0;10;59.6811828613;
61;6;26.625;45.0;12;68.9513263702;4;25.8999996185;29.0;10;59.8879890442;
62;6;27.625;45.0;13;69.3190898895;4;25.8999996185;29.0;10;60.0;
63;6;27.7467956543;45.0;15;69.6270179749;4;25.8999996185;29.0;10;60.0;
64;7;27.816078186;45.0;13;69.8827629089;4;25.8999996185;29.0;11;60.0;
65;7;27.8736209869;45.0;13;70.0;4;25.8999996185;29.0;11;60.0;
66;7;27.8999996185;45.0;15;70.0;4;25.8999996185;29.0;13;60.0;
67;7;27.8999996185;45.0;14;70.0;4;25.8999996185;29.0;13;60.0;
68;7;27.8999996185;45.0;14;70.0;4;25.8999996185;29.0;14;60.0;
69;7;27.8999996185;45.0;14;70.0;4;25.8999996185;29.0;14;61.7999992371;
70;7;27.8999996185;45.0;14;70.0;4;24.0890007019;30.4200000763;14;63.2535362244;
71;8;27.8999996185;45.0;13;70.0;4;25.2291622162;29.7314720154;14;64.417591095;
72;8;27.8999996185;45.0;13;72.2799992561;4;23.3310565948;30.9579029083;12;65.1052589417;
73;8;28.2532501221;45.8260002136;14;74.1439070702;4;24.3500003815;30.0;12;66.6133613586;
74;8;28.5357513428;46.4991836548;14;75.6476011276;4;23.75;32.0;12;67.0399999619;
75;8;28.7576675415;47.0410842896;15;76.849796772;4;25.75;32.0;14;67.0811839104;
76;8;28.9296417236;47.4742584229;15;77.6283936501;5;26.75;33.0;13;67.1235535145;
77;8;29.0249996185;47.7398757935;15;77.733025074;5;26.0027999878;35.0;13;67.1671074629;
78;8;29.0249996185;47.813117981;15;77.8310003281;5;25.75;37.0;13;67.211841464;
79;8;27.0249996185;48.8817024231;15;77.9225444794;5;24.7999992371;38.0;13;67.2577478886;
80;8;26.0249996185;49.9457817078;15;78.0;5;23.7999992371;38.0;13;67.3048160076;
81;8;25.0249996185;51.0;16;78.0;5;23.7999992371;39.0;13;67.3530313969;
82;8;26.0249996185;52.9457817078;17;78.0;5;23.7999992371;41.0;15;67.4023760557;
83;8;27.0249996185;53.9457817078;17;78.0;5;24.75;43.0;15;68.4528282881;
84;8;28.0249996185;55.9457817078;18;78.0;5;25.75;46.0;16;68.5643625259;
85;9;29.0249996185;57.9457817078;15;83.0;5;26.75;48.7521820068;17;68.6799135208;
86;9;30.0249996185;60.9457817078;15;83.1500000954;5;26.75;50.7784729004;17;68.7995170355;
87;9;31.0249996185;63.9457817078;15;83.2967748642;5;26.75;52.8052787781;18;68.9231969118;
88;9;32.0250015259;66.9457855225;16;83.4399585724;5;26.75;54.832572937;18;69.0509637594;
