Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;3;22.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;8.0;10.0;5;20.0;2;8.31349945068;10.5;3;22.1871190071;
5;1;8.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
6;1;9.0;10.0;5;20.0;2;9.44064044952;10.5;2;22.4042263031;
7;1;9.5;10.0;5;20.0;2;10.0409517288;10.5;2;22.5249304771;
8;1;9.5;10.0;5;20.3999996185;2;10.0681095123;10.5;2;23.0894187689;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.1951189041;10.7100000381;2;23.5836213827;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.3063154221;10.8792181015;2;23.9926425219;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.3983440399;11.0;2;25.8316864967;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.8121290207;11.7700004578;2;27.4540388584;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;12.541469574;12.4126424789;2;28.8682081699;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;14.541469574;12.9308347702;2;30.1005516052;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;16.541469574;13.3366470337;2;31.1863336563;
16;1;14.7228336334;12.3113050461;5;24.9617595673;2;17.8257961273;13.6469516754;2;32.1621966362;
17;1;15.7228336334;12.4808797836;5;25.0;2;18.9405918121;13.879781723;4;32.9572491646;
18;1;16.7228336334;12.5;5;25.0;3;20.0653820038;14.0;3;33.5542383194;
19;1;17.625;12.5;5;25.0;3;19.9500007629;14.0;3;34.1899633408;
20;1;17.625;12.5;5;25.0;3;21.2999992371;14.0;3;34.8591008186;
21;1;17.625;12.5;7;25.0;3;21.843296051;14.0;5;35.5546751022;
22;1;17.625;12.5;7;25.0;3;21.9998016357;14.0;5;36.2682390213;
23;1;17.625;12.5;7;25.0;3;22.1603527069;14.0;6;36.9902019501;
24;1;17.625;12.5;7;25.0;3;22.3227958679;14.0;6;37.7102985382;
25;1;17.625;12.5;7;25.0;3;22.4848175049;14.0;6;38.4181499481;
26;1;17.625;12.5;8;25.0;3;22.6440830231;14.0;6;39.1038570404;
27;1;17.625;12.5;8;25.0;3;22.7983665466;14.0;6;39.758556366;
28;1;17.625;12.5;9;25.0;3;22.9456748962;14.0;6;40.374874115;
29;1;17.625;12.5;9;25.0;4;23.0843467712;14.0;3;45.197227478;
30;1;17.625;12.5;9;25.0;4;24.2131252289;14.0;3;45.8494496346;
31;1;17.625;12.5;9;25.0;4;25.3311882019;14.0;3;46.4504904747;
32;1;17.625;12.5;9;25.0;4;26.438129425;14.0;3;46.9999580383;
33;1;17.625;12.5;9;25.0;4;25.5339279175;15.0;3;47.4989013672;
