Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;5;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;9.5;10.0;5;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;9.5;10.0;5;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;9.72283363342;10.6951856613;3;23.0419120789;2;10.3324222565;11.0;4;25.4997080564;
12;2;10.184431076;11.0209560394;4;24.0843504667;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;11.9860839844;11.4571752548;4;24.9883174896;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;13.9860839844;11.8107032776;4;25.7775342464;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;15.9860839844;12.0916318893;4;26.4784322977;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;17.1403942108;12.3113050461;4;27.1171889305;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;18.2078056335;12.4808797836;4;27.4969480038;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;19.2846469879;12.5;4;27.8840510845;2;19.9265136719;14.0;5;32.8895044327;
19;2;20.2739105225;12.5;5;28.3200027943;2;21.0501403809;14.0;5;33.4816474915;
20;2;20.3720016479;12.5;5;28.8073790073;2;21.5333709717;14.0;5;34.1130428314;
21;2;20.4816608429;12.5;5;29.3477458954;2;21.6754341125;14.0;5;34.7785673141;
22;2;20.6032428741;12.5;5;29.9413113594;2;21.825176239;14.0;5;35.4714341164;
23;2;20.7367954254;12.5;5;30.586581707;2;21.9810714722;14.0;6;36.1833543777;
24;2;20.881980896;12.5;5;31.2800674438;2;22.141254425;14.0;6;36.9048519135;
25;2;19.625;13.5;6;32.0160870552;2;22.3035907745;14.0;6;37.6257123947;
26;2;20.625;12.5;6;32.7867279053;2;22.4657840729;14.0;6;38.3355398178;
27;2;19.625;13.5;6;33.5820074081;2;22.6254959106;14.0;6;39.0243473053;
28;2;20.625;12.5;6;34.3902606964;2;22.7804775238;14.0;6;39.6831235886;
29;2;19.625;13.5;6;35.1987380981;3;23.9287014008;14.5;5;41.3043012619;
30;2;18.625;13.5;6;35.9943685532;3;25.0684661865;14.5;5;42.0420743227;
31;2;17.625;13.5;6;36.7645931244;3;23.4594669342;15.0;5;42.7562929392;
32;2;17.625;14.5;6;37.4981632233;3;22.6201629639;16.0;7;43.4478416443;
33;2;17.4370880127;15.5;6;38.1857919693;3;21.7757644653;17.0;7;44.1194673777;
34;2;16.966802597;16.5;7;38.8205833435;3;20.9268798828;18.0;8;44.7754456997;
35;2;15.966802597;15.5;7;39.3982028961;3;20.0744743347;19.0;8;45.4211599827;
36;2;16.0;15.5;7;39.9167966843;3;19.9197616577;20.0;8;46.0626475811;
37;2;15.0;14.5;7;40.3767118454;3;20.0640945435;21.0;8;46.7061219215;
38;2;16.0;15.5;7;40.780087471;3;20.2088775635;22.0;8;47.3575139046;
39;3;17.0;16.5;6;41.1303920746;3;20.3554420471;23.0;8;48.0209121704;
40;3;17.6293373108;17.5;6;41.4319667816;3;20.5047054291;24.0;8;48.5427899361;
41;3;17.6971931458;18.5;6;41.6896247864;3;20.622127533;25.0;8;49.1086950302;
42;3;17.7551651001;19.5;6;41.9083213806;3;20.7494564056;26.0;9;49.7161855698;
43;3;17.8043727875;20.5;7;42.0;3;20.8861427307;27.0;9;50.3611893654;
44;3;16.8043727875;19.5;8;42.0;3;22.0312690735;25.0;11;51.0379443169;
45;3;16.8043727875;19.5;8;42.0;3;21.6000003815;26.0;11;51.7390680313;
46;3;17.0;19.5;9;42.0;3;20.6000003815;29.0;12;52.4557781219;
47;3;18.0;19.5;9;42.0;3;21.5025501251;32.0;13;53.1782588959;
48;3;20.0;21.5;10;42.0;3;21.6651077271;35.0;13;53.8961582184;
49;3;21.625;22.5;10;42.0;3;21.8266372681;38.0;13;54.5991659164;
50;3;22.625;22.5;11;42.0;3;21.9848136902;39.0;13;55.2776012421;
51;3;23.4500007629;22.5;12;42.0;3;22.1374607086;40.0;13;55.9229507446;
52;3;23.4500007629;22.5;12;42.0;3;22.2826652527;41.0;13;56.5282850266;
53;3;23.4500007629;22.5;12;42.0;3;21.2826652527;40.0;14;57.088514328;
54;3;23.4500007629;22.5;13;42.0;3;21.2826652527;40.0;17;57.6004695892;
55;3;23.4500007629;22.5;13;42.0;4;22.2826652527;41.0;16;58.0628213882;
56;3;23.4500007629;22.5;14;42.0;4;22.7641353607;42.0;18;58.4758720398;
57;3;23.4500007629;22.5;15;42.0;4;23.8570709229;40.0;18;58.8412618637;
58;4;23.4500007629;22.5;16;42.0;4;22.9392852783;41.0;18;59.1616458893;
59;4;23.4500007629;22.5;16;42.0;4;23.0113716125;42.0;18;59.4403705597;
60;4;23.4500007629;22.5;16;42.0;4;24.0740833282;40.0;19;59.6811828613;
61;4;23.4500007629;22.5;17;42.0;5;23.1282653809;41.0;18;59.8879890442;
62;4;23.4500007629;22.5;18;42.0;5;23.1747970581;42.0;20;60.0;
63;4;23.4500007629;22.5;18;42.0;5;24.2000007629;40.0;21;60.0;
64;4;23.4500007629;22.5;18;42.0;5;23.2000007629;41.0;21;60.0;
65;4;23.4500007629;22.5;20;42.0;5;23.2000007629;42.0;22;60.0;
66;5;23.4500007629;22.5;19;42.0;5;24.2000007629;40.0;23;60.0;
67;5;23.4500007629;22.5;20;42.0;5;23.2000007629;41.0;24;60.0;
68;5;23.4500007629;22.5;20;42.0;5;23.2000007629;42.0;24;60.0;
69;5;23.4500007629;22.5;21;42.0;5;24.2000007629;40.0;24;61.0;
70;5;23.4500007629;22.5;21;42.0;5;24.2000007629;42.0;24;61.1599999666;
71;5;23.4500007629;22.5;21;42.0;5;25.2000007629;44.0;25;63.1669431925;
72;5;23.4500007629;22.5;22;42.0;5;22.2000007629;45.0;23;64.8615142107;
73;5;23.4500007629;22.5;22;42.0;5;23.2000007629;45.0;22;66.3052289486;
74;5;23.4500007629;22.5;23;42.0;5;20.2000007629;46.0;23;67.3159162998;
75;5;23.4500007629;22.5;23;43.6800003052;5;21.6973991394;45.0;24;68.195173502;
76;5;23.827999115;23.0;23;45.0469760895;5;19.5809078217;45.0;22;69.0056989193;
77;5;24.1355705261;23.3899993896;24;46.1407337189;5;20.6762828827;44.0;22;69.4864394665;
78;5;22.2693367004;24.6872596741;24;47.0048980713;5;22.0;46.0;23;70.0273103714;
79;5;21.2693367004;24.6872596741;24;47.5335483551;5;24.0;48.0;24;70.6303071976;
80;5;21.2693367004;25.6872596741;24;47.8199977875;7;20.0;51.3151550293;13;94.0456681252;
81;5;20.6187667847;26.6872596741;24;48.0;7;20.0;56.6478347778;13;96.0682792664;
82;5;19.6592674255;27.6872596741;24;48.0;7;22.0;62.0107040405;13;98.0610003471;
83;5;18.6592674255;28.6872596741;22;48.0;7;23.0;68.6478347778;13;100.00615406;
84;5;18.5;29.6872596741;22;48.0;8;25.0;75.6478347778;14;102.887541771;
85;6;18.5;30.6872596741;21;48.0;9;27.0;82.6478347778;13;104.870435357;
86;6;18.5;31.6872596741;21;48.0;9;28.0;88.6478347778;15;106.7918787;
87;6;18.5;32.6872596741;18;48.0;10;30.0;95.6478347778;15;109.644557357;
88;7;18.5;33.6872596741;16;58.0;10;33.0;99.6478347778;16;111.60340476;
89;7;18.5;33.6872596741;17;58.5;10;33.0;106.647834778;15;113.516182184;
90;7;19.5;34.6872596741;17;58.9724998474;10;34.0;113.450973511;16;115.387436271;
91;7;20.5;35.6872596741;19;59.4144172668;10;38.0;111.450973511;18;118.168729424;
92;7;22.0;36.6872596741;19;59.8236904144;11;37.0;119.450973511;17;119.872190475;
