Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;4;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;4;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.59000015259;10.3999996185;3;21.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.88844013214;10.3632001877;3;22.0903717279;1;9.8956489563;10.8792181015;4;22.0;
11;2;9.97033405304;10.4951858521;3;23.2838120461;1;9.94999980927;11.0;4;23.5400009155;
12;2;10.238858223;11.0209560394;4;24.3146933317;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;12.0379104614;11.4571752548;4;25.1981878281;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;14.0379104614;11.8107032776;4;25.9559320211;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;16.0379104614;12.0916318893;4;26.6120283604;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;17.1704521179;12.3113050461;4;27.1901185513;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;18.2242145538;12.4808797836;4;27.4906733036;1;15.9499998093;13.879781723;5;28.0;
18;2;19.2832355499;12.5;4;27.7773330212;1;16.9500007629;14.0;5;28.0;
19;2;20.2499008179;12.5;5;28.0890238285;1;17.9500007629;14.0;5;28.0;
20;2;20.3200302124;12.5;5;28.4260663986;1;18.2999992371;14.0;5;28.0;
21;2;20.3958644867;12.5;5;28.788336277;1;18.2999992371;14.0;5;28.0;
22;2;20.4773750305;12.5;6;29.1751885414;1;18.2999992371;14.0;5;28.0;
23;2;20.5644168854;12.5;6;29.585392952;1;18.2999992371;14.0;6;28.0;
24;2;20.6567134857;12.5;5;30.0170898438;1;18.2999992371;14.0;7;28.0;
25;2;20.7538452148;12.5;5;30.4677705765;1;18.2999992371;14.0;8;28.0;
26;3;20.8552474976;12.5;4;30.9342932701;1;18.2999992371;14.0;8;28.0;
27;3;20.9602165222;12.5;5;31.4129357338;1;18.2999992371;14.0;8;28.0;
28;3;21.0679111481;12.5;5;31.8994894028;1;18.2999992371;14.0;8;28.0;
29;3;19.625;13.5;6;32.3893885612;1;18.2999992371;14.0;8;28.0;
30;3;20.625;12.5;6;32.877872467;1;16.2999992371;15.0;8;28.0;
31;3;21.3975219727;12.5;7;33.360165596;1;15.2999992371;16.0;9;28.0;
32;3;19.625;13.5;8;33.8316650391;1;14.2999992371;17.0;9;28.0;
33;3;19.625;14.5;8;34.2881155014;1;13.2999992371;18.0;9;28.0;
34;3;20.625;12.5;8;34.7257604599;1;12.2999992371;19.0;9;28.0;
35;3;21.625;12.5;8;35.141462326;1;12.0;20.0;9;28.0;
36;3;19.625;13.5;8;35.5327749252;1;12.0;21.0;9;28.0;
37;3;20.625;12.5;8;35.8979701996;1;12.0;22.0;9;28.0;
38;3;21.625;12.5;8;36.2360286713;1;12.0;23.0;10;28.0;
39;3;22.1531066895;12.5;9;36.5465888977;1;12.0;24.0;10;28.0;
40;3;20.1531066895;13.5;9;36.8298740387;1;12.0;25.0;11;28.0;
41;3;21.1531066895;12.5;9;37.0865974426;1;12.0;26.0;11;28.0;
42;3;19.625;13.5;10;37.3178625107;1;12.0;27.0;12;28.0;
43;3;20.625;12.5;10;37.5250654221;1;13.0;25.0;13;28.0;
44;3;19.625;13.5;10;37.7098016739;1;12.0;26.0;13;28.0;
45;3;19.625;14.5;8;37.8737831116;1;12.0;27.0;14;28.0;
46;3;20.625;16.5;8;38.0;1;13.0;25.0;14;28.0;
47;3;21.625;18.5;9;38.0;1;12.0;26.0;15;28.0;
48;4;22.5499992371;20.5;10;38.0;1;12.0;27.0;15;28.0;
49;4;22.5499992371;21.5;10;38.0;1;13.0;25.0;15;28.0;
50;4;22.5499992371;22.5;11;38.0;1;12.0;26.0;16;28.0;
51;4;22.5499992371;22.5;12;38.0;1;12.0;27.0;17;28.0;
52;4;22.5499992371;22.5;12;38.0;1;13.0;25.0;17;28.0;
53;4;22.5499992371;22.5;13;38.0;1;12.0;26.0;18;28.0;
54;4;22.5499992371;22.5;14;38.0;1;12.0;27.0;19;28.0;
55;4;22.5499992371;22.5;14;38.0;1;13.0;25.0;19;28.0;
56;4;22.5499992371;22.5;14;38.0;1;12.0;26.0;20;28.0;
57;4;22.5499992371;22.5;14;38.0;1;13.0;24.0;21;28.0;
58;4;22.5499992371;22.5;16;38.0;1;14.0;23.0;22;28.0;
59;4;22.5499992371;22.5;16;38.0;1;15.0;22.0;22;28.0;
60;4;22.5499992371;22.5;16;38.0;1;16.0;21.0;23;28.0;
61;4;22.5499992371;22.5;17;38.0;1;17.0;20.0;23;28.0;
62;4;22.5499992371;22.5;17;38.0;1;18.0;19.0;23;28.0;
63;4;22.5499992371;22.5;17;38.0;1;18.2999992371;19.0;25;28.0;
64;4;22.5499992371;22.5;17;38.0;1;18.2999992371;19.0;25;28.0;
65;5;23.5499992371;23.5;16;40.0;1;18.2999992371;19.0;25;28.0;
66;5;25.5499992371;25.5;17;40.1599999666;1;18.2999992371;19.0;26;28.0;
67;5;26.8042488098;27.5;19;40.3360220194;1;18.2999992371;19.0;26;28.0;
68;5;27.0756034851;29.5;19;40.5294902325;1;18.2999992371;19.0;26;28.0;
69;5;27.1191368103;31.5;18;40.7418522835;1;18.2999992371;19.0;26;28.0;
70;5;24.8027915955;33.3091659546;18;40.9745469093;1;18.2999992371;19.0;26;28.0;
71;5;25.8100624084;33.4093551636;16;41.2289632559;1;18.2999992371;19.0;26;28.0;
72;5;27.0090560913;33.0943527222;16;42.9490830898;1;18.2999992371;19.0;27;28.0;
73;5;26.8627510071;34.6170082092;16;44.4429867268;1;18.2999992371;19.0;29;28.0;
74;5;25.0382518768;36.3517532349;16;45.7487430573;1;18.2999992371;19.0;29;28.0;
75;5;24.8461284637;36.3513183594;15;46.90604949;1;18.2999992371;19.0;29;28.0;
76;5;24.2593841553;38.5981826782;16;47.8035954237;1;18.2999992371;19.0;29;28.0;
77;5;26.4788856506;35.0;17;48.5283714533;1;18.2999992371;19.0;30;28.0;
78;5;27.2624130249;34.7388763428;17;49.2630782127;1;18.2999992371;19.0;30;28.0;
79;5;28.7194404602;34.0;18;49.8979471922;1;18.2999992371;19.0;30;28.0;
80;6;25.6749992371;36.7914428711;19;50.5199474096;1;18.2999992371;19.0;30;28.0;
81;6;25.0433197021;38.0;20;51.1701812744;1;18.2999992371;19.0;31;28.0;
82;6;24.0557060242;40.0;20;51.842993021;1;18.2999992371;19.0;31;28.0;
83;6;23.0682983398;41.5474967957;21;52.5316476822;1;18.2999992371;19.0;31;28.0;
84;6;21.0810890198;41.5474967957;21;53.2285693884;1;18.2999992371;19.0;32;28.0;
85;6;20.7940654755;42.5474967957;21;53.9256658554;1;18.2999992371;19.0;32;28.0;
86;6;21.8072128296;44.5474967957;23;54.6147185564;1;18.2999992371;19.0;32;28.0;
87;6;21.8205223083;46.5474967957;23;55.2877957821;1;18.2999992371;19.0;32;28.0;
88;6;20.8339767456;46.5474967957;22;56.9376478195;1;18.2999992371;19.0;33;28.0;
89;6;21.375;49.5474967957;21;57.6180429459;1;18.2999992371;19.0;33;28.8400001526;
90;7;21.8612651825;49.5474967957;20;58.2669723034;1;18.4890003204;19.4200000763;33;29.4629440308;
91;7;21.2526664734;51.5474967957;20;58.8809198141;1;18.6291618347;19.7314720154;34;29.9158058167;
92;7;21.0;54.5474967957;21;59.4577670097;1;18.7310562134;19.9579029083;34;30.0;
93;7;22.2830619812;54.0;23;59.9967101812;1;18.75;20.0;34;30.0;
94;7;21.0;56.665145874;24;60.4980982542;1;18.75;20.0;34;30.0;
95;7;21.0;58.7028579712;25;60.9632270336;1;18.75;20.0;34;30.0;
96;8;21.0;57.7421760559;25;61.3941084146;1;18.75;20.0;34;30.0;
