Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;13.0;6;20.0;
3;2;8.19999980927;12.1000003815;5;24.2100000381;1;8.0;12.0;6;20.0;
4;2;9.24199962616;11.5;5;24.4615590572;1;8.0;11.0;6;20.0;
5;2;9.89231204987;11.5;5;24.7617404461;1;8.0;10.0;6;20.0;
6;2;11.1285228729;11.5;5;25.1182861328;1;9.0;10.0;6;20.0;
7;2;12.2354860306;11.5;5;25.5394377708;1;9.5;10.0;6;20.0;
8;2;12.6618309021;11.5;5;26.5190200806;1;9.5;10.0;6;20.3999996185;
9;2;12.9557065964;11.7299995422;5;27.4903030396;2;9.59000015259;10.5;5;21.7264003754;
10;2;13.2470912933;11.9106416702;5;29.579957962;2;9.88844013214;10.3632001877;5;22.0903717279;
11;2;13.8739871979;12.5274600983;5;31.5853943825;2;9.97033405304;10.4951858521;5;23.2838120461;
12;2;15.8089971542;13.0216779709;5;33.5446128845;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;17.8089962006;13.4066829681;5;35.495262146;2;12.0379104614;11.4571752548;5;25.1981878281;
14;2;19.8089962006;13.6998376846;5;37.4641695023;2;14.0379104614;11.8107032776;5;25.9559320211;
15;2;21.8089962006;13.9190797806;5;39.2984323502;2;16.0379104614;12.0916318893;5;26.6120283604;
16;2;23.5359153748;14.0;5;41.0724630356;2;17.1704521179;12.3113050461;5;27.1901185513;
17;2;25.0681228638;14.0;6;42.8931350708;2;18.2242145538;12.4808797836;5;27.4906733036;
18;2;26.6143264771;14.0;6;44.69622612;2;19.2832355499;12.5;5;27.7773330212;
19;2;27.4088668823;14.0;6;46.4165668488;2;20.2499008179;12.5;5;28.0890238285;
20;2;27.9249687195;14.0;6;47.997341156;2;20.3200302124;12.5;6;28.4260663986;
21;3;28.3992023468;14.0;5;49.3976860046;2;20.3958644867;12.5;6;28.788336277;
22;3;28.8193054199;14.0;6;50.5964508057;2;20.4773750305;12.5;6;29.1751885414;
23;3;29.1789340973;14.0;6;51.5914974213;2;20.5644168854;12.5;6;29.585392952;
24;3;29.4774494171;14.0;6;52.395614624;2;20.6567134857;12.5;6;30.0170898438;
25;3;29.7186832428;14.0;6;53.0309696198;2;20.7538452148;12.5;7;30.4677705765;
26;3;29.9092903137;14.0;6;53.5238361359;3;20.8552474976;12.5;7;30.9342932701;
27;3;30.0571498871;14.0;6;53.9006099701;3;20.9602165222;12.5;7;31.4129357338;
28;3;30.1701831818;14.0;6;55.0;3;21.0679111481;12.5;8;31.8994894028;
29;3;31.1999988556;14.5;6;55.1349999905;3;19.1773853302;13.5;8;32.3893885612;
30;3;30.1999988556;15.5675001144;6;55.2866927385;3;16.625;15.5;8;32.877872467;
31;3;29.1999988556;16.6433467865;6;55.4567073584;3;15.625;17.5;8;33.360165596;
32;3;28.6370105743;17.0;6;55.646709919;3;14.625;19.5;9;33.8316650391;
33;3;27.6940116882;18.0;6;55.8583663702;3;14.0;21.5;9;34.2881155014;
34;3;26.7575092316;19.0;6;56.0932941437;3;14.0;23.5;9;34.7257604599;
35;3;25.8279876709;20.0;7;56.3530030251;3;14.0;25.5;9;35.141462326;
36;3;26.9058990479;21.0;7;56.6388223171;3;14.0;27.5;10;36.5327749252;
37;3;27.991645813;23.0;7;56.9518177509;4;15.0;28.8729419708;8;51.9379701614;
38;3;29.0855445862;25.0;6;57.2926990986;4;19.0;25.8729419708;8;53.0672125816;
39;3;29.1999988556;27.0;6;57.6617217064;4;22.2432670593;24.8729419708;8;54.0895168781;
40;3;30.1999988556;29.0;7;58.0585894585;4;21.2527999878;25.8729419708;8;55.0042713881;
41;3;32.1999969482;29.0;7;58.482363224;4;22.2625999451;26.8729419708;8;55.8147085905;
42;3;33.544708252;29.0;8;58.9313902855;4;23.2726650238;27.8729419708;8;56.5269367695;
43;3;33.6794166565;29.0;9;59.4032559395;4;24.9079933167;25.8729419708;9;57.1489713192;
44;3;33.8209762573;29.0;9;59.8947763443;4;23.9185829163;26.8729419708;9;57.6898510456;
45;3;33.9684333801;29.0;10;60.4020352364;4;23.9294319153;27.8729419708;10;58.1589220762;
46;3;34.1206092834;29.0;12;60.9204697609;4;23.9405345917;29.8729419708;10;58.4528282881;
47;3;34.2761383057;29.0;12;61.4450087547;4;24.9518871307;30.8729419708;10;58.5043625832;
48;3;32.2761383057;30.0;12;61.9702534676;4;25.9634819031;32.8729400635;10;58.5569496155;
49;3;33.2761383057;29.0;13;62.490691185;4;26.9003143311;35.5;10;58.6105561256;
50;3;32.1999969482;30.0;13;63.0009231567;4;26.9123764038;38.5;10;58.6651450396;
51;3;31.1999988556;30.0;13;63.4958906174;4;26.9246559143;41.5;11;58.72067523;
52;3;31.1999988556;31.0;13;63.971075058;4;26.9371528625;42.5;11;58.7771017551;
53;3;31.1913223267;32.0;16;64.4226579666;4;26.949848175;43.5;13;58.8343759775;
54;3;30.3267974854;33.0;16;64.8476257324;4;26.9627342224;44.5;13;58.8924454451;
55;4;29.4542865753;34.0;13;75.2438220978;4;26.9757995605;45.5;13;58.9512542486;
56;4;29.5731468201;36.0;13;78.9785966873;4;26.9890327454;45.7999992371;13;59.0107431412;
57;4;29.7335777283;36.0;15;82.0168170929;5;27.0024185181;45.7999992371;10;83.0708494186;
58;4;30.7335777283;37.2291984558;15;84.4515542984;5;28.0159416199;46.7999992371;10;84.3315083981;
59;4;32.7335777283;38.6162643433;15;86.3894538879;5;29.0295906067;47.7999992371;11;85.3502502441;
60;5;33.3939094543;37.6162643433;14;87.7231082916;5;30.043346405;48.7999992371;11;86.1553092003;
61;5;33.4784088135;38.0;15;88.3996486664;5;31.0571975708;49.7999992371;14;86.7818317413;
62;5;31.5552845001;40.0;17;89.0047931671;5;31.5499992371;51.7999992371;19;87.2653918266;
63;5;31.0910930634;42.0;18;89.5422420502;5;32.5499992371;52.4647827148;19;87.4406147003;
64;5;30.5532741547;44.0;18;90.016535759;5;34.0991401672;50.7999992371;19;87.5030794144;
65;5;31.6086273193;43.0;18;90.4327287674;5;34.5499992371;51.7999992371;20;87.5655794144;
