Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.72283363342;10.4951858521;6;22.0419120789;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;9.95943069458;11.0209560394;6;22.9143505096;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;11.7228336334;11.4571752548;6;23.6214065552;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;12.7228336334;11.8107032776;6;24.1832637787;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;13.7228336334;12.0916318893;6;24.6226100922;
16;1;18.1463851929;13.943564415;7;28.0;1;14.7228336334;12.3113050461;6;24.9617595673;
17;1;19.1463851929;14.0;7;28.0;1;15.7228336334;12.4808797836;6;25.0;
18;1;20.1463851929;14.0;7;28.0;1;16.7228336334;12.5;7;25.0;
19;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
20;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
21;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
22;1;20.3999996185;14.0;8;28.0;1;17.625;12.5;7;25.0;
23;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
24;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
25;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
26;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
27;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
28;2;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
29;3;20.3999996185;14.0;6;28.0;1;17.625;12.5;8;25.0;
30;3;20.3999996185;14.0;7;28.0;1;17.625;12.5;8;25.0;
31;3;20.3999996185;14.0;7;28.0;1;15.625;13.5;8;25.0;
32;3;20.3999996185;14.0;7;28.0;1;14.625;14.5;9;25.0;
33;3;20.3999996185;14.0;7;28.0;1;13.625;15.5;9;25.0;
34;3;20.3999996185;14.0;7;28.0;1;12.625;16.5;9;25.0;
35;3;20.3999996185;14.0;7;28.0;1;12.0;17.5;9;25.0;
36;4;21.3999996185;14.5;6;29.0;1;12.0;18.5;9;25.0;
37;4;22.3999996185;14.5;6;29.0399999619;1;12.0;19.5;9;25.0;
38;4;22.7119998932;14.0;6;29.0811839104;1;12.0;20.5;9;25.0;
39;4;22.3999996185;14.5405921936;6;29.1235535145;1;12.0;21.5;10;25.0;
40;4;22.7370662689;14.0;6;29.1671074629;1;12.0;22.5;10;25.0;
41;4;20.7501316071;15.0;6;29.211841464;1;12.0;23.5;10;25.0;
42;4;19.763551712;16.0;7;29.2577478886;1;12.0;24.5;11;25.0;
43;4;20.3999996185;14.6288738251;7;29.3048160076;1;12.0;25.5;11;25.0;
44;4;21.3999996185;16.6288738251;7;29.3530313969;1;12.0;26.5;11;25.0;
45;4;22.8059082031;18.6288738251;8;29.4023760557;1;12.0;27.5;11;25.0;
46;4;22.8207130432;20.6288738251;8;29.4528282881;1;12.0;28.5;11;25.0;
47;4;22.8358478546;22.6288738251;8;29.5043625832;1;12.0;29.5;11;25.0;
48;4;22.8513088226;24.0;9;29.5569496155;1;13.0;27.5;12;25.0;
49;4;22.8670845032;24.0;10;29.6105561256;1;12.0;28.5;10;25.0;
50;4;22.8831672668;24.0;10;29.6651450396;1;12.0;29.5;11;25.0;
51;4;22.3999996185;24.832572937;11;29.72067523;1;13.0;27.5;11;25.0;
52;5;22.3999996185;24.8603382111;10;29.7771017551;1;12.0;28.5;11;25.0;
53;5;22.9331302643;24.0;10;29.8343759775;1;12.0;29.5;12;25.0;
54;6;23.3999996185;25.9171886444;10;30.8924454451;1;13.0;27.5;13;25.0;
55;6;24.9677333832;26.0;10;30.9012542367;1;12.0;28.5;13;25.0;
56;6;25.985376358;27.0;10;30.9157431126;1;12.0;29.5;14;25.0;
57;6;26.3999996185;29.0;10;30.9353494048;1;13.0;27.5;14;25.0;
58;6;28.0212554932;29.0;11;30.9595576525;1;12.0;28.5;15;25.0;
59;6;28.3999996185;30.0;11;31.9878948331;1;12.0;29.5;16;25.0;
60;6;30.2725925446;30.0;10;32.0499256849;1;12.0;30.5;16;25.0;
61;6;30.4583187103;32.0;12;32.1158404946;1;12.0;31.5;16;25.0;
62;6;31.0123157501;32.0;12;32.1852626801;1;12.0;32.5;17;25.0;
63;6;30.9042167664;33.0;13;32.2578421831;1;12.0;33.5;17;25.0;
64;6;30.8088474274;34.0;12;32.3332536221;2;12.0;34.5;16;37.75;
65;6;30.7249202728;34.5779190063;12;32.4111935496;2;14.0;33.5;16;38.3874998093;
66;6;30.6512718201;34.5943527222;12;32.4913781881;3;17.0;34.5;15;39.9715299606;
67;6;27.8815975189;35.6110610962;12;32.57354182;4;19.0;35.5;15;40.5694402456;
68;6;27.688709259;34.628036499;12;32.657435894;4;20.0;36.5;16;41.1149038076;
69;6;26.3999996185;35.6452713013;13;34.2575207353;4;21.0;37.5;16;41.609418869;
70;6;27.6870193481;35.3692092896;12;35.5202966332;4;21.625;37.5;18;42.0558959246;
71;6;28.0466766357;35.922908783;13;36.5027468801;4;21.625;36.5;18;42.4582285881;
72;6;28.3218231201;36.3350372314;13;37.2666486502;4;21.625;35.5;19;42.8208955526;
73;6;27.5353660583;37.6366539001;12;38.6971160769;4;22.625;34.5;19;43.1486245394;
74;6;28.6000003815;39.5034370422;12;38.8398448229;4;23.625;33.5;19;43.4331297874;
75;7;30.6000003815;38.797164917;11;38.9923178554;4;24.625;32.5;19;44.2094509602;
76;7;30.9863910675;39.8243141174;11;39.1533052325;4;25.625;31.5;19;44.2535862923;
77;7;29.8390254974;41.851940155;12;39.3216395378;4;26.625;30.5;19;44.9589922428;
78;7;29.6000003815;43.8800201416;13;39.4962137938;4;27.625;29.5;19;45.5833883286;
79;7;29.8078613281;44.015422821;13;39.6759793162;4;28.625;28.5;20;45.5390644073;
80;7;27.6000003815;45.4431343079;14;39.8599457145;4;29.625;27.5;20;45.5162138939;
81;8;26.6000003815;46.5263900757;13;41.0471807122;4;27.7807731628;28.5;21;45.5129721165;
82;8;26.6000003815;47.6147613525;14;41.2118108869;5;26.7189445496;29.5;22;45.5276026726;
83;8;26.6000003815;50.6706466675;14;41.3805215359;5;25.6632995605;30.5;21;45.5584847927;
84;8;25.6000003815;52.7835197449;16;41.552306056;5;24.6132202148;31.5;21;45.6040890217;
85;9;26.6000003815;53.8979301453;15;41.7262424827;5;23.9431476593;32.5;22;45.6629765034;
86;9;25.6000003815;53.8108215332;15;41.9014904797;5;23.9025840759;33.5;22;45.733777523;
87;9;23.6000003815;57.8108215332;16;42.0772883892;5;23.8660755157;34.5;22;45.8151893616;
88;9;22.6000003815;60.9905967712;15;42.2529505193;5;23.8332176208;35.5;22;47.3171153069;
89;9;22.0;63.2820892334;16;42.4278631508;5;23.957988739;36.5;22;48.5610735416;
90;9;22.0;65.3734741211;16;42.6014822423;5;24.0626831055;37.5;23;49.4756131172;
91;9;22.0;67.4627456665;16;42.7733299732;5;24.1000003815;38.5;23;50.1624999046;
92;9;23.0;66.5497894287;17;42.9429901242;5;24.1000003815;39.5;23;50.588698864;
93;9;23.0;66.4863586426;17;44.1101048291;5;24.1000003815;40.5;24;52.2370066643;
94;9;24.0;66.5123901367;17;44.2493695915;6;24.1000003815;41.5;24;54.2651395798;
95;9;25.0;66.5639343262;17;44.3880306184;6;24.4239997864;42.5;25;55.2171955109;
96;9;25.0;66.5906448364;18;44.525629133;6;24.3915996552;43.5;26;55.9532866478;
97;9;26.0;67.6175613403;20;44.6617732048;6;24.3624401093;44.5;26;56.3569836617;
98;9;25.0;67.6446151733;20;44.7961308658;7;24.3361949921;45.5;25;57.2438220978;
99;9;25.9812030792;69.6717224121;20;44.9284241796;8;24.6258888245;46.5;22;70.1153969765;
100;9;25.0;69.6988220215;20;45.0572387576;8;25.573299408;48.5;22;71.0398392677;
101;9;25.0;70.7258529663;21;45.1173250973;8;26.525970459;50.5;22;72.583170414;
102;9;26.0;72.7527618408;21;45.1787056923;8;26.7863025665;52.5;22;73.9584593773;
103;9;26.0249996185;74.7794799805;22;45.2411193252;8;27.0037536621;54.5;23;75.1718001366;
104;9;26.0249996185;76.8059692383;24;45.3043285906;8;27.1830787659;56.5;25;75.2674856186;
105;9;26.0249996185;78.8321838379;24;45.3681167364;8;27.0747680664;57.5;23;76.3502402306;
106;9;26.0249996185;80.8580856323;25;45.432286948;8;27.9772930145;56.5;22;77.317222476;
107;9;25.0249996185;81.6370697021;25;45.496660918;8;29.8895626068;57.5;22;79.2314596176;
108;9;26.0;82.6722869873;26;45.5610769391;8;31.8106079102;59.5;21;80.6864950657;
109;9;27.0;83.2679367065;27;45.6253886819;8;35.0238990784;63.5;22;81.563680768;
110;9;28.0;83.298324585;28;45.6894644201;9;33.1995849609;67.5;23;82.2641820908;
111;9;29.0;83.0534133911;29;45.7531857491;9;34.3427734375;68.5;23;82.7279433012;
112;9;30.0;82.0831375122;29;45.816446811;9;33.4500007629;71.5;22;83.945876956;
113;9;31.0;81.1124343872;31;45.8791526854;9;34.4500007629;74.5;22;84.3065603971;
114;9;32.0;80.1412506104;32;45.9412193894;9;36.4500007629;74.5;23;84.6811125278;
115;9;33.0;79.1695480347;33;46.0025726557;9;35.4500007629;77.5;23;85.0722333193;
116;9;33.5999984741;79.1972885132;35;46.0631473064;9;35.4500007629;80.5;24;86.4028106928;
117;9;33.5999984741;79.2244338989;34;46.1130099595;10;37.4500007629;81.5;23;86.7720005512;
118;9;33.5999984741;79.2440490723;35;46.1321610212;10;37.4500007629;84.1627502441;25;87.1733211279;
119;9;33.5999984741;79.2421417236;34;46.1515995562;11;37.4500007629;86.180480957;24;87.6089938879;
120;9;33.5999984741;79.2404327393;35;46.1712826788;11;38.4500007629;85.1984405518;23;88.0809761286;
121;9;33.5999984741;79.2388916016;37;46.1911711097;11;37.4500007629;87.5032653809;23;88.5908180475;
122;9;32.5999984741;80.2374954224;37;47.1008110046;11;37.4500007629;88.5290222168;24;89.1394995451;
123;9;32.5999984741;81.8217849731;37;48.0254820287;11;37.4500007629;89.5550537109;24;90.7272554636;
124;10;32.5999984741;83.4143676758;37;48.958042264;11;39.4500007629;88.5813522339;25;91.3834017515;
125;10;32.5999984741;85.0101547241;38;49.8912083805;11;41.4500007629;88.6079025269;27;92.0767707825;
126;10;32.5999984741;86.6039505005;38;51.81787166;11;42.4500007629;88.6346817017;27;92.8044030666;
127;10;33.5999984741;89.1906890869;39;52.7439085543;11;43.4500007629;88.6616744995;27;93.5620834827;
128;10;35.5999984741;89.3865280151;39;53.6509850919;11;44.4500007629;88.6888656616;28;94.3443629742;
129;10;34.5999984741;92.5836029053;40;54.5341971219;12;45.4500007629;88.7162322998;28;95.1446735859;
130;10;35.0;95.7814331055;42;56.3897327185;12;46.4500007629;88.7437438965;28;95.9555450678;
131;10;36.8890647888;99.9796295166;42;57.2599172592;12;46.6500015259;88.7713928223;27;96.7689124346;
132;10;39.0012207031;101.134269714;42;58.0997358859;12;46.6500015259;88.7991638184;28;97.5764952898;
133;10;38.1125335693;104.343360901;44;58.9086389542;12;46.6500015259;88.8270111084;29;99.4582294226;
134;10;38.2229614258;107.551719666;45;59.6869396865;12;46.6500015259;88.9166183472;29;101.340240836;
