Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;13.0;6;20.0;
3;2;8.0;12.3000001907;3;24.0;1;8.0;12.0;6;20.0;
4;2;9.19999980927;11.5;3;24.0824999809;1;8.0;11.0;6;20.0;
5;2;9.81650066376;11.5;3;24.1709132195;1;8.0;10.0;6;20.0;
6;2;10.9512739182;11.5;3;24.2655123472;1;9.0;10.0;6;20.0;
7;2;11.9796543121;11.5;3;24.3665570021;1;9.5;10.0;6;20.0;
8;2;12.309967041;11.5;3;24.9479533434;1;9.5;10.0;6;20.3999996185;
9;2;12.4843864441;11.7299995422;3;25.4396128654;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;12.6318836212;11.9106416702;3;25.7580183744;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;12.7274065018;12.0;3;27.1600502729;2;9.94783401489;10.4951858521;4;23.1319121122;
12;2;14.7343997955;12.6000003815;3;28.3389384747;2;10.2046804428;11.0209560394;4;24.1014695168;
13;2;16.7343997955;13.0788002014;3;29.3238868713;2;11.9899349213;11.4571752548;4;24.9131449461;
14;2;18.7343997955;13.4505519867;3;30.1508336067;2;13.9899349213;12.1982250214;4;25.5874900818;
15;2;19.951915741;13.7328653336;3;30.8559100628;2;15.7228336334;12.5128993988;4;26.1475405693;
16;2;21.0370197296;13.943564415;3;31.2740080357;2;17.0659427643;12.3113050461;4;26.6159290075;
17;2;22.1285877228;14.0;3;31.6006228924;2;18.0950222015;12.4808797836;4;26.7922235727;
18;2;23.2265720367;14.0;3;31.9480605125;2;18.7228336334;13.0376672745;5;26.9393253326;
19;2;23.5844173431;14.0;3;32.3153066635;2;20.0613479614;12.5;5;27.0956480503;
20;2;22.3999996185;15.0;4;32.7008662224;2;20.0965213776;12.5;5;27.261295557;
21;2;22.3999996185;15.4102602005;4;33.1027493477;2;19.625;13.4045181274;4;27.4362905025;
22;2;22.3999996185;15.5308246613;5;33.5184831619;2;19.625;13.4745159149;4;27.6205644608;
23;2;22.3999996185;15.6555452347;5;33.945145607;2;20.2146263123;12.5;4;27.8139474392;
24;2;22.3999996185;15.7835435867;5;34.3794298172;2;19.625;13.5;5;28.016159296;
25;2;22.3999996185;15.9138288498;5;34.817732811;3;20.3036365509;12.5;4;28.2268030643;
26;3;22.3999996185;15.5;4;36.2562675476;3;19.625;13.5;4;28.445360899;
27;3;23.3999996185;16.0;5;36.7961888313;3;19.625;13.8781442642;4;28.6711919308;
28;4;22.7073554993;17.0;5;37.3385924101;3;19.625;12.5;4;28.9035346508;
29;4;21.8356170654;18.0;5;37.8805897236;3;17.625;13.5;4;29.141512394;
30;4;20.9605960846;19.0;5;38.419611454;3;16.625;14.5;3;29.3841423988;
31;4;20.081319809;20.0;5;38.9534865618;3;15.625;15.5;3;29.6303496361;
32;4;19.6860466003;21.0;5;39.4805010557;3;14.625;16.5;3;29.8789830208;
33;4;19.4441509247;22.0;5;39.9994181395;3;14.0;17.5;3;30.1288366318;
34;4;19.0102806091;23.0;6;40.5094668865;3;14.0;18.5;3;30.3786706924;
35;4;19.1070823669;24.0;6;41.0103056431;3;14.0;19.5;3;30.6272368431;
36;4;19.1969718933;25.0;6;41.5019540787;3;14.0;20.5;3;30.8733024597;
37;4;19.2798843384;26.0;7;41.9847145081;3;14.0;21.5;4;31.1156759262;
38;4;19.3558807373;27.0;8;42.4590778351;3;14.0;22.5;4;31.353228569;
39;5;20.4251365662;25.0;7;42.9256296158;3;14.0;23.5;4;31.5849161148;
40;5;19.4879150391;26.0;9;43.3849599361;3;15.0;25.2000007629;3;32.8097963333;
41;5;19.5445461273;27.0;9;43.8375813961;3;16.0;25.5;3;33.0770428181;
42;5;20.5954055786;25.0;10;44.2838611603;3;16.2362499237;26.5;4;33.337928772;
43;5;21.6408977509;26.0;10;44.7024803162;3;16.2479438782;27.5;5;33.5919088125;
44;6;22.6749992371;27.0;9;60.0162696838;3;16.2600898743;28.5;6;33.8385645151;
45;6;24.6749992371;29.0;10;61.0872173309;3;16.0;30.348361969;8;34.0776019096;
46;7;26.6749992371;31.0;9;62.0828237534;3;17.0;28.3889808655;8;34.3088440895;
47;7;28.6749992371;33.0;10;63.0002317429;3;16.0;29.4310302734;9;34.5322238207;
48;7;30.6749992371;33.0;11;63.8398361206;3;16.0;30.4745082855;11;34.7477718592;
49;7;32.6749992371;34.0;11;64.6044707298;3;17.0;28.5194129944;10;34.955604434;
50;7;34.0750007629;34.0;12;65.2985930443;3;16.0;29.5657310486;12;35.1559098959;
51;7;35.0750007629;34.0;12;65.9275517464;3;17.0;29.5657310486;13;35.3489356041;
52;7;35.663105011;34.0;12;67.4970078468;3;18.3736763;30.5657310486;13;35.5349760056;
53;7;36.7398300171;35.0;13;67.9188122749;3;19.0;31.5657310486;13;35.7143573761;
54;8;37.7750015259;36.0;13;68.2126188278;3;20.4065284729;32.5;14;35.8825509548;
55;8;37.7750015259;37.0;14;68.4942865372;3;21.0;33.5;14;35.9600640535;
56;8;37.7750015259;38.0;14;68.7626972198;3;21.625;32.8720436096;14;36.0392494202;
57;8;35.7750015259;40.0;15;69.0169973373;3;21.625;31.9274749756;14;36.120018959;
58;8;34.7750015259;41.5;15;69.2565994263;3;22.1020050049;29.5;14;36.2022752762;
59;8;33.7750015259;42.5;15;69.4811697006;3;22.1205120087;28.5;14;36.2859115601;
60;8;32.7750015259;43.5;15;70.6906089783;3;22.1393299103;27.5;14;36.3708124161;
61;8;32.7750015259;45.5;16;70.9250278473;3;22.1584320068;27.5;14;36.4568536282;
62;9;32.7750015259;47.5;15;73.7781023979;3;21.625;28.5;17;36.5439035892;
63;9;32.0838127136;49.5187492371;16;76.1366196871;3;21.625;29.2807331085;17;36.6318233013;
64;9;31.2264785767;49.5380096436;17;78.0681809187;3;21.625;29.3422775269;17;36.7204678059;
65;9;31.6786766052;50.0;17;79.6473418474;3;22.2371063232;27.5;17;36.8096864223;
66;9;33.7866516113;48.6531257629;18;80.7581813335;3;21.625;27.5;19;36.8993241787;
67;9;33.6999969482;48.2891311646;17;81.3576909304;3;21.625;27.5;19;36.989222765;
68;9;33.6999969482;49.6200942993;18;81.9083110094;3;21.625;27.5;19;37.079221487;
69;10;34.6999969482;52.411365509;17;83.4140957594;4;22.625;28.5;16;38.1691586971;
70;10;37.0984649658;54.8115310669;17;83.9128776789;4;23.625;29.5;16;38.3988724947;
71;10;39.1120986938;57.8551673889;13;84.2336894274;4;23.625;30.5;17;38.6462064981;
72;10;38.1260108948;58.9004020691;13;84.4853134155;4;24.625;31.5;17;38.9128465652;
73;10;37.6999969482;61.6808776855;14;84.6737564802;4;25.625;32.5;17;39.2005339861;
74;10;36.6999969482;64.6808776855;12;84.8672429323;4;25.6499996185;32.5;17;39.5110234022;
75;11;37.6999969482;69.2868041992;10;86.0656306744;4;25.6499996185;32.5;16;39.8460283279;
76;11;39.6999969482;74.309753418;10;86.3287504911;4;25.6499996185;32.5;16;40.2071509361;
77;11;41.6999969482;79.3332824707;10;86.5993698835;4;23.6499996185;32.5;17;40.5957963467;
78;11;41.9000015259;84.3573913574;12;86.8773336411;4;23.625;32.5;19;41.0130734444;
79;11;42.8999977112;84.8441848755;12;87.1624522209;4;23.625;32.5;19;42.8194446564;
