Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;9.59000015259;10.6999998093;5;21.7264003754;
10;2;13.5380001068;11.9106416702;5;25.1224999428;2;9.66343975067;10.3632001877;5;22.0403716564;
11;2;14.5992498398;12.0;5;26.4923068285;2;9.72283363342;10.4951858521;5;24.0255018473;
12;2;15.6841535568;12.6000003815;5;27.6432056427;2;10.1483440399;11.4407634735;5;25.7556272745;
13;2;17.6841526031;13.0788002014;5;28.6060497761;2;11.7228336334;12.2551708221;5;27.2101818323;
14;2;19.6841526031;13.4505519867;5;29.4186617136;2;13.7228336334;12.9279375076;5;28.3987699747;
15;2;21.014465332;13.7328653336;5;30.1192717552;2;15.7228336334;13.4636869431;5;29.3516368866;
16;2;22.1540718079;13.943564415;5;30.5450415611;2;16.7228336334;13.8773756027;5;30.1089882851;
17;2;23.3105201721;14.0;6;30.8938384056;2;17.7228336334;14.1889572144;5;30.7124433517;
18;2;24.4849185944;14.0;6;31.2803442478;2;18.7228336334;14.4191141129;6;31.0265097618;
19;2;25.6781730652;14.0;6;31.7057936192;2;19.7228336334;14.5;5;31.1880934238;
20;2;26.8908958435;14.0;6;32.1706562042;2;20.5249996185;14.5;5;31.3590252399;
21;3;28.1233291626;14.0;5;32.6744441986;2;20.5249996185;14.5;5;31.539277792;
22;3;29.3752212524;14.0;5;33.2155370712;2;20.5249996185;14.5;5;31.7287261486;
23;3;30.6077690125;14.0;5;33.7910437584;2;20.5249996185;14.5;5;31.9271392822;
24;4;30.8955230713;14.0;4;34.3967266083;3;20.5249996185;14.5;6;32.1341717243;
25;4;31.1983642578;14.0;4;35.0270137787;4;20.5249996185;14.5;5;32.3493585587;
26;4;31.513507843;14.0;4;35.6751141548;4;20.5249996185;14.5;6;32.5721123219;
27;4;31.837556839;14.0;4;36.3332462311;4;20.5249996185;14.5;6;32.8017237186;
28;4;32.1666221619;14.0;4;36.9929685593;4;21.3803863525;14.5;6;33.0373649597;
29;4;32.4964828491;14.0;5;38.6455907822;4;19.4334068298;15.5;7;32.8780984879;
30;4;33.8227958679;14.5;5;39.3726252317;4;18.4875717163;16.5;7;32.7628865242;
31;4;35.1413116455;14.5450000763;5;40.0833468437;4;17.5426483154;17.5;7;32.6866106987;
32;4;35.4481124878;14.5935592651;4;40.7713249922;4;16.5983867645;18.5;7;32.6444849968;
33;4;33.7397918701;15.0;4;41.4314365387;4;15.6545181274;19.5;7;32.6320414543;
34;4;35.0136032104;14.7021131516;4;42.0600247383;4;15.1857681274;20.5;7;32.6451153755;
35;4;36.2675476074;17.7021141052;4;43.6549304724;4;15.241853714;21.5;8;33.6798419952;
36;4;38.3274650574;21.7021141052;5;44.367910862;4;15.0;23.5;8;33.8226460218;
37;4;38.7115936279;25.7021141052;5;45.0684592724;4;16.0;25.5;10;33.9873604774;
38;4;40.5342292786;29.7021141052;5;45.7605429888;4;16.2671012878;27.5;10;34.1713727713;
39;4;40.8802719116;33.0;5;46.4489769936;4;16.2906417847;29.5;10;34.3723397255;
40;4;41.2244873047;34.0;6;47.1391105652;4;16.3159503937;31.5;12;34.5881800652;
41;4;41.5695571899;34.0;6;47.8365135193;5;16.3431091309;33.5;8;49.817061305;
42;4;41.918258667;34.0;7;48.5466701984;5;17.3721885681;34.9315299988;8;50.8073807955;
43;5;42.2733383179;34.0;6;49.2291741371;5;18.4032497406;36.1150779724;9;51.7271208763;
44;5;42.6145858765;34.0;6;49.8335132599;5;19.4363479614;35.2903709412;10;52.5742385387;
45;5;42.9167556763;34.0;7;50.4848613739;5;19.4715213776;35.4570846558;10;53.3502104282;
46;5;43.2424316406;34.0;6;51.1828830242;5;20.5087909698;36.6150054932;11;54.0591294765;
47;5;43.5914421082;34.0;7;51.9261305332;5;21.5481643677;37.7640228271;11;54.7068109512;
48;6;43.9630661011;34.0;6;52.7118782997;5;23.5896263123;35.9041366577;12;55.29996562;
49;6;44.3559379578;34.0;6;53.5360050201;5;25.8242168427;34.9041366577;12;55.8455421925;
50;6;44.7680015564;34.0;7;56.5928826332;5;27.8417701721;35.5;13;56.2565281391;
51;7;46.2964401245;34.7000007629;6;60.2963261604;5;28.9440879822;36.5;13;56.5535037518;
52;7;48.6481628418;36.2291984558;5;62.7548265457;5;30.0197715759;37.5;14;56.8529860973;
53;7;48.4162139893;38.6162643433;5;64.9634833336;5;30.7919197083;38.5;14;57.1542155743;
54;7;48.044303894;40.8922767639;6;66.7966731787;5;30.8596992493;37.5;15;57.3999562263;
55;7;49.4769668579;40.0;6;68.3635449409;5;30.9149894714;36.5;15;57.6167416573;
56;7;50.776725769;41.0;5;70.867437005;5;30.963766098;35.5;15;57.8396887779;
57;7;50.8896865845;42.665145874;6;72.2173784971;5;31.0139293671;34.5;15;58.0673890114;
58;8;53.9139785767;43.7028579712;5;74.4699401855;5;31.0651607513;33.5;15;58.2984018326;
59;8;56.9139785767;45.7421760559;5;75.7416340113;5;31.1171398163;32.5847816467;15;58.5312795639;
60;8;59.5499191284;47.7831115723;5;76.9493793249;5;31.1695365906;32.5763053894;16;58.7645850182;
61;8;53.5499191284;52.8256645203;5;78.0883615017;5;31.2220306396;32.5686721802;16;58.9969158173;
62;8;50.5499191284;57.5349731445;5;79.1570578814;5;31.2743053436;32.5618057251;16;59.2269277573;
63;8;51.5499191284;57.5285186768;14;80.156743288;5;31.3260593414;32.5556259155;15;59.4533548355;
64;9;52.5499191284;60.2966957092;6;90.5908434391;5;31.3770046234;32.5500640869;15;59.6750307083;
65;9;54.5499191284;63.3926010132;7;91.9867833853;5;31.4268798828;32.5450592041;16;59.8908987045;
66;10;55.5913772583;66.4934082031;6;93.3042416573;5;31.4754505157;32.5405502319;16;60.1000351906;
67;10;56.697769165;67.825668335;8;94.5453782082;5;31.5225067139;32.5364952087;16;60.3016467094;
68;10;55.7966308594;72.7099304199;9;95.6523292065;5;29.5678710938;33.5328445435;16;60.4950828552;
69;10;56.888092041;75.825668335;10;96.5813629627;5;29.586391449;34.5295639038;18;62.6776518822;
70;10;57.9723510742;77.9463653564;11;97.4747743607;5;29.996471405;36.0233383179;18;64.5172076225;
71;11;56.9723510742;81.996711731;10;98.3326253891;6;30.3337135315;37.4079589844;17;66.0569534302;
72;11;55.9723510742;84.6145782471;10;100.155716181;6;31.6081428528;39.7007980347;16;68.3426008224;
73;11;56.9723510742;88.7264175415;11;101.010409355;7;33.8302459717;42.9197921753;17;70.2797698975;
74;11;58.2434921265;93.9328842163;12;101.743770361;7;33.1491203308;44.0;17;70.8693498373;
75;11;58.8167648315;98.0949478149;10;102.448250055;7;31.9702568054;47.0;17;74.8163722754;
76;11;58.25;102.259277344;11;103.138236046;8;32.7997894287;52.0;17;77.7187254429;
77;11;58.25;105.697372437;14;103.815073252;8;33.9854049683;56.6384468079;17;79.6013834476;
78;12;58.25;107.99848175;14;104.378338695;8;33.7134132385;59.907913208;17;81.1320984364;
79;12;58.25;110.303443909;16;104.905755281;8;31.4609909058;64.966293335;18;82.491332531;
80;12;56.25;113.61139679;17;105.440105915;10;32.7890396118;66.0;16;83.8768985271;
81;12;55.25;116.921424866;14;107.437652826;10;33.807220459;68.0;17;86.3055915833;
82;12;54.5650024414;120.766456604;16;109.496164322;10;34.6984176636;73.0;17;87.8263193369;
83;12;54.8638381958;121.667694092;19;111.604643345;10;35.7457847595;77.1970672607;18;89.4291626215;
84;12;53.1436805725;125.62109375;20;114.751068592;10;36.1938171387;80.0;19;91.1320912838;
85;12;56.0382881165;131.620819092;21;118.122394562;11;35.214881897;81.8093185425;18;92.9489002228;
86;12;59.0081062317;132.65927124;23;120.602215171;11;33.2000007629;87.5924377441;17;95.8861066103;
87;12;57.5273094177;139.727172852;24;123.124720216;11;35.2000007629;88.0558700562;18;98.7640496492;
88;12;56.1124687195;146.813903809;30;125.681223273;11;36.2000007629;93.1277160645;18;103.080998302;
89;12;57.3681221008;147.907775879;31;128.263329506;11;37.7270736694;91.5924377441;19;107.071622014;
90;12;54.6263313293;154.996704102;31;130.863202453;12;40.0856208801;90.5924377441;18;110.794792295;
91;12;55.0450172424;158.779510498;32;133.473750472;13;38.5071983337;94.3558044434;18;114.24939847;
92;12;59.1862640381;151.779510498;33;136.088636875;13;39.1794586182;99.5731735229;18;117.223988295;
93;12;57.4769020081;155.779510498;35;138.62358582;13;39.8554077148;99.5924377441;19;120.148387194;
94;12;59.1826438904;160.779510498;36;141.086116552;13;40.7959365845;102.592437744;19;122.990897775;
95;12;61.3165931702;157.779510498;37;143.556010604;13;42.079460144;103.982955933;20;125.715789676;
96;12;61.4771385193;158.779510498;38;146.022254348;13;41.9829559326;104.982955933;21;128.220290661;
97;12;63.6236877441;160.779510498;39;148.471689701;13;42.1569519043;108.0;22;130.649276495;
98;12;63.8186759949;160.779510498;42;150.88850379;13;43.0999984741;110.0;23;133.014339924;
99;12;64.0330200195;163.779510498;42;153.254207373;13;46.0999984741;112.0;24;135.327839375;
100;14;65.9373931885;164.779510498;41;155.548232555;13;45.2116737366;116.0;25;137.598842621;
101;15;67.0591964722;162.779510498;43;157.749168396;13;45.5252914429;120.0;26;139.759144306;
102;15;65.5039825439;162.779510498;44;159.836448193;14;46.8145141602;122.0;23;158.965308905;
103;15;63.6049385071;165.779510498;44;161.676736355;15;44.8145141602;128.787750244;23;162.262603045;
104;15;65.7060089111;163.779510498;45;163.344733477;15;45.7249984741;132.867248535;25;165.391877651;
105;15;64.0844726562;165.779510498;46;164.881164312;15;47.7249984741;137.948135376;24;168.311761856;
106;15;67.2381134033;169.932632446;46;167.180348396;15;47.7249984741;143.030288696;27;170.996215105;
107;15;71.3680343628;173.30090332;48;169.433201909;15;49.7249984741;148.113525391;30;173.433749437;
108;17;77.4592971802;175.3956604;51;171.539953589;16;51.7249984741;152.197662354;30;175.625180244;
109;17;83.6494522095;178.399993896;51;172.615252852;16;53.7249984741;156.282501221;31;177.580687761;
110;17;88.8379669189;181.399993896;53;173.616948724;16;54.5870285034;160.367843628;32;179.316819668;
111;17;93.0246353149;184.399993896;53;174.555007696;17;55.7351531982;160.399383545;30;183.700740814;
112;17;97.100402832;187.399993896;55;175.439702153;17;57.8625564575;159.616317749;30;187.710082531;
113;17;101.172271729;189.621185303;54;176.17989707;17;59.9705810547;159.886901855;31;191.007816792;
114;17;104.231079102;189.831558228;55;177.806203604;17;63.07604599;157.542633057;32;194.393894911;
115;17;108.279792786;191.034454346;55;179.501450896;17;67.0295028687;158.215576172;32;196.833602428;
116;17;113.0806427;193.250549316;57;180.225094795;17;74.4419250488;161.898483276;33;199.108095407;
117;17;116.245918274;195.480026245;57;180.864788055;17;79.056892395;165.584411621;34;202.285629869;
118;17;118.086471558;197.722976685;61;181.528620839;17;81.1276779175;171.266769409;33;204.774485707;
119;17;119.152862549;198.979354858;60;182.216049433;17;83.3668899536;173.939483643;34;207.439150929;
120;17;120.221595764;200.180099487;60;182.926278353;17;85.2523040771;176.597061157;37;210.122218251;
121;17;121.292633057;199.515274048;60;183.658244848;17;86.684173584;179.234710693;37;212.963340521;
122;17;122.313499451;209.248916626;62;184.410607934;17;88.1768417358;181.848358154;42;216.202924252;
123;17;121.355232239;215.591125488;61;185.181743622;17;87.5866317749;182.434707642;43;219.845536232;
124;17;120.429458618;222.399993896;62;185.969748378;17;88.0654678345;183.991226196;45;223.867137909;
125;17;123.209823608;225.399993896;62;186.772450566;17;88.6186294556;185.51612854;47;228.209167004;
126;17;123.395881653;232.399993896;64;187.587434411;17;90.2500762939;188.00831604;47;232.779232502;
