Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;14.4463853836;12.6000003815;5;27.1976003647;2;10.184431076;11.0209560394;4;23.944350481;
13;2;16.4463844299;13.0788002014;5;27.9822878838;2;11.954583168;11.4571752548;4;24.6819975376;
14;2;18.4463844299;13.4505519867;5;28.5892841816;2;13.9545841217;11.8107032776;4;25.2750298977;
15;2;19.4834518433;13.7328653336;5;29.0542362928;2;15.9545841217;12.0916318893;4;25.746127367;
16;2;20.4965171814;13.943564415;5;29.211841464;2;16.9756240845;12.3113050461;3;26.1175945997;
17;2;21.5099372864;14.0;6;29.2577478886;2;17.9828968048;12.4808797836;3;26.1887089014;
18;2;22.5237102509;14.0;6;29.3048160076;2;18.9902935028;12.5;4;26.2221269608;
19;2;22.7914447784;14.0;6;29.3530313969;2;19.8999786377;12.5;4;26.2560760975;
20;2;22.8059082031;14.0;7;29.4023760557;2;19.907617569;12.5;5;26.2905418873;
21;2;22.8207130432;14.0;7;29.4528282881;2;19.9153709412;12.5;5;26.3255085945;
22;2;22.8358478546;14.0;7;29.5043625832;2;19.9232387543;12.5;5;26.3609591722;
23;2;22.8513088226;14.0;7;29.5569496155;2;19.9312152863;12.5;6;26.3968753815;
24;2;22.8670845032;14.0;7;29.6105561256;2;19.9392967224;12.5;6;26.4332377911;
25;2;22.8831672668;14.0;7;29.6651450396;2;19.947479248;12.5;6;26.4700255394;
26;2;22.3999996185;14.832572937;8;29.72067523;3;19.9557552338;12.5;5;26.5072168112;
27;2;22.3999996185;14.8603372574;8;29.7771017551;3;19.625;12.5;5;26.5447884798;
28;2;22.9331302643;14.0;8;29.8343759775;3;19.625;13.1179151535;3;26.5827163458;
29;2;22.3999996185;14.9171876907;8;29.8924454451;3;17.9811115265;13.5;3;26.6209751368;
30;2;22.9677333832;14.0;7;29.9512542486;3;16.9897193909;14.5;4;26.6595385075;
31;2;22.985376358;14.0;7;30.0107431412;3;15.9983959198;15.5;4;26.6983793974;
32;2;22.3999996185;15.0;7;30.0708494186;3;15.0071353912;16.5;4;26.7374696732;
33;2;23.0212554932;14.0;7;30.1315076351;3;14.3909301758;17.5;4;26.7767804861;
34;2;22.3999996185;15.0;7;30.1926498413;3;14.3997755051;18.5;4;26.8162822723;
35;2;23.0577945709;14.0;8;30.2542052269;3;14.4086637497;19.5;4;26.8559447527;
36;2;22.3999996185;15.0;8;30.3161010742;3;14.4175872803;20.5;4;27.8957372904;
37;2;23.0948295593;14.0;8;30.3782629967;3;15.4265403748;21.5;4;28.1056284904;
38;2;23.1134796143;14.0;8;30.4406147003;3;16.4355163574;22.5;5;28.342498064;
39;2;23.132183075;14.0;8;30.5030794144;3;16.7520618439;23.5;5;28.6098515987;
40;2;23.1509227753;14.0;8;30.5655794144;3;16.8122177124;24.5;5;28.9114009142;
41;2;23.1696739197;16.0;8;30.628036499;3;16.880065918;25.5;5;29.2509772778;
42;2;22.3999996185;18.0;9;30.690372467;3;16.9564704895;26.5;5;29.6324045658;
43;2;23.2071113586;20.0;9;30.7525100708;3;17.0422916412;27.5;5;30.0593242645;
44;2;22.3999996185;22.0;9;30.8143725395;3;17.1383476257;28.5;5;30.534968853;
45;2;22.3999996185;24.0;9;30.8758842945;3;17.2453689575;29.5;5;31.0618829727;
46;2;23.2627639771;24.0;10;30.936971426;3;18.3639240265;27.5;8;31.6416020393;
47;2;22.3999996185;25.0;10;30.9975619316;3;17.4943599701;28.5;9;32.2743039131;
48;2;22.3999996185;25.4987812042;11;31.0575861931;3;17.63671875;29.5;9;32.9584653378;
49;2;22.3999996185;25.528793335;11;31.1169772148;3;18.7906551361;27.5;11;33.6905682087;
50;3;23.3999996185;26.5584888458;11;32.1756706238;3;18.0;28.5;11;34.4649026394;
51;4;24.3999996185;26.0;10;32.2736053467;3;20.0;29.5;11;35.2735290527;
52;4;24.3999996185;27.0;11;32.3719074726;3;20.5595302582;30.5;12;36.1064388752;
53;4;24.3999996185;29.0;11;32.4705245495;3;22.0;31.5;13;36.951941967;
54;4;24.3999996185;30.6734848022;11;32.5694049597;4;24.2013778687;32.5;9;52.797264576;
55;4;24.3999996185;30.7011489868;11;32.6684974432;4;24.9197158813;32.5;10;54.3793127537;
56;4;25.3999996185;29.0;12;32.7677519321;4;26.0987319946;32.5;11;55.8548803329;
57;4;25.4530010223;29.0;12;32.8671190739;4;26.2720336914;32.5;11;57.2118647099;
58;4;24.3999996185;30.0;12;32.9665496349;4;26.4370880127;32.5;12;58.4434831142;
59;4;25.3999996185;29.0;12;33.0659950972;4;24.4370880127;33.5;12;59.5478341579;
60;4;25.4990844727;29.0;13;34.1654073;4;23.625;34.5;12;60.5271966457;
61;5;26.5137729645;30.0;12;34.3347381353;5;24.625;36.5;12;62.3871591091;
62;5;27.5281124115;31.0;13;34.5080908537;5;26.625;37.5;13;63.1857068539;
63;5;27.5420970917;32.0;14;34.6855564117;5;25.625;39.5;12;63.7906167507;
64;5;27.555721283;33.0;13;34.867215395;5;26.5273685455;39.5;11;64.2266415358;
65;5;27.5689849854;34.0;13;35.053134203;5;26.286567688;41.5;10;64.6153694391;
66;5;27.5818824768;34.0;13;35.2433634996;5;26.2935791016;43.348361969;11;64.9595980644;
67;5;26.3999996185;35.0;13;37.0259894133;5;25.625;45.3889808655;10;65.2383646965;
68;5;27.8199996948;34.7000007629;10;38.4795404673;5;25.625;47.4310302734;10;65.3921557665;
69;5;27.1375198364;36.2291984558;10;39.6610914469;5;25.625;48.1745071411;10;65.4563041925;
70;5;27.369758606;37.6162643433;12;40.6324675083;6;25.625;48.2194137573;9;65.5224741697;
71;6;28.5353660583;35.8922767639;11;41.2787764072;6;25.9675559998;47.1999969482;9;65.5906432867;
72;6;27.6000003815;37.0;14;41.7206437588;6;25.9828948975;47.1999969482;10;65.6607804298;
73;6;27.6000003815;38.0;14;42.1729056835;6;25.9986763;47.1999969482;10;65.7328453064;
74;6;27.6000003815;38.5025520325;14;42.6348485947;6;26.0148906708;47.1999969482;10;65.8667883873;
75;6;26.6000003815;37.5025520325;15;43.1056480408;6;26.0315284729;47.2419967651;10;68.251914978;
76;7;27.1829738617;39.0;14;44.5843653679;7;25.8500003815;49.011554718;7;85.2306193113;
77;7;29.2221279144;38.0;15;45.3399450779;7;27.7405586243;47.5917739868;7;88.9032452106;
78;8;28.6000003815;40.0;14;47.1706873178;7;29.8873519897;50.8621902466;7;91.219606638;
79;8;30.6000003815;43.0;14;48.131115675;7;31.7363891602;53.2124252319;7;93.0206112862;
80;9;29.6000003815;46.8874168396;14;52.5484302044;6;30.7955112457;49.4000015259;8;90.8240158558;
81;9;29.6000003815;49.9444503784;15;53.7981548309;6;29.8143291473;52.4000015259;9;91.7657011747;
82;9;29.6000003815;52.9992485046;15;55.1929403543;6;30.096031189;54.4000015259;11;92.4295116663;
83;9;28.6000003815;56.0517807007;15;56.7517789602;6;28.7461833954;57.2482910156;11;93.0049481392;
84;9;27.6000003815;58.1020278931;16;58.4904358387;6;28.1287345886;58.1807327271;12;93.5029292107;
85;10;26.6000003815;60.1499824524;15;60.4178671837;7;27.2209968567;59.2422790527;11;93.9346499443;
86;11;25.6000003815;61.1956558228;14;63.5318698883;7;26.6937599182;58.4000015259;12;94.2120624781;
87;11;25.6000003815;63.239074707;14;65.764678061;7;26.3259391785;58.3816604614;12;94.3521524668;
88;12;26.0;65.2802734375;13;68.1347857714;7;26.6729927063;57.4000015259;12;94.4935853481;
89;12;26.0;67.3192901611;14;70.5861305594;7;26.0322418213;58.4000015259;12;94.6361711025;
90;12;26.0;69.3561859131;14;73.0155857801;7;27.043138504;57.4000015259;21;94.7797148228;
91;12;26.0;71.375;14;76.3437984586;7;28.0754356384;57.4000015259;22;94.9240175486;
92;12;27.0;73.7726211548;14;79.6227065325;7;28.0;60.4000015259;22;95.068877697;
93;12;29.0;76.7578582764;15;81.8638666272;7;29.4404964447;59.4000015259;22;95.2140917778;
94;12;30.0;79.7445755005;16;84.8798027039;7;28.699848175;61.4000015259;23;95.3594564199;
95;12;32.0;80.7326202393;17;86.6449406147;7;29.0931434631;62.4000015259;23;95.5047687292;
96;12;32.0;84.7218551636;17;88.2156178355;7;29.5385723114;62.4000015259;24;95.6498280764;
97;12;32.0;87.7121734619;19;89.6170900464;7;29.1321792603;64.4000015259;24;95.7944369316;
98;12;33.0;86.703453064;19;90.8812785745;7;29.1513309479;65.8075180054;25;95.9384014606;
99;12;33.192363739;89.375;20;92.0411756039;7;29.636138916;65.4000015259;25;96.0815331936;
100;12;33.0;91.1373596191;21;92.9868758917;7;29.6683444977;66.4000015259;25;96.2236499786;
