Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;2;11.6000003815;11.6999998093;5;24.0;1;9.5;10.0;5;20.0;
8;2;12.1999998093;11.5;5;24.5824990273;1;9.5;10.0;5;20.3999996185;
9;2;12.3747501373;11.7299995422;5;25.0799144506;2;9.59000015259;10.5;4;21.7264003754;
10;2;12.5239744186;11.9106416702;5;25.4473171234;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;12.6341962814;12.0;5;26.8615596294;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;14.6448526382;12.6000003815;5;28.0615547895;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;16.6448535919;13.0788002014;5;29.0782005787;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;18.6448535919;13.4505519867;5;29.9492080212;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;19.8914279938;13.7328653336;5;30.7124946117;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;20.9939956665;13.943564415;5;31.2046608925;2;16.9954986572;12.3113050461;4;26.2195074558;
17;2;22.1077842712;14.0;5;31.6227197647;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;23.2332000732;14.0;5;32.0801706314;2;19.0164165497;12.5;5;26.3530313969;
19;2;23.6240501404;14.0;5;32.5767202377;2;19.9294319153;12.5;5;26.4023760557;
20;2;23.773015976;14.0;5;33.1109733582;2;19.9405345917;12.5;6;26.4528282881;
21;2;23.9332923889;14.0;10;33.6802859306;2;19.9518871307;12.5;6;26.5043625832;
22;3;24.1040859222;14.0;6;46.0523643494;2;19.9634819031;12.5;6;26.5569496155;
23;3;25.2842025757;15.0;5;47.6471161842;2;19.9753131866;12.5;7;26.6105561256;
24;3;26.4720458984;16.0;5;49.2173404694;2;19.9873752594;12.5;7;26.6651450396;
25;3;24.4720458984;18.0;5;50.7398777008;2;19.9996566772;12.5;7;26.72067523;
26;3;25.4720458984;18.0;5;52.1946754456;2;20.0121517181;12.5;7;26.7771017551;
27;3;26.4720458984;19.0;5;53.5656766891;3;20.024848938;12.5;7;26.8343759775;
28;4;27.2571144104;20.0;4;54.8412160873;3;19.625;13.2337503433;7;26.8924454451;
29;4;27.4492912292;21.0;5;56.0139722824;3;18.0508003235;13.5;7;26.9512542486;
30;4;27.6348609924;22.0;5;57.0805978775;3;17.064031601;14.5;7;27.0107431412;
31;4;27.8117160797;22.8541049957;6;58.0411329269;3;16.0774173737;15.5;7;27.0708494186;
32;4;27.9781265259;23.0570220947;6;58.8983535767;3;15.0909414291;16.5;7;27.1315076351;
33;4;28.1328048706;23.2278327942;6;59.6571025848;3;14.4795894623;17.5;7;27.1926498413;
34;4;28.2749252319;23.3703422546;5;60.3236856461;3;14.4933462143;18.5;7;27.2542052269;
35;4;28.4040985107;23.4883441925;6;61.7344608307;3;14.5071964264;19.5;7;27.3161010742;
36;4;29.5203380585;24.0;7;62.114956975;3;14.5211229324;20.5;8;27.3782629967;
37;4;30.6239871979;24.0174999237;8;62.456360817;3;14.5351085663;21.5;8;27.4406147003;
38;4;31.036907196;28.0174999237;9;62.7613002062;3;14.5491380692;22.5;9;27.5030794144;
39;4;31.1283893585;32.0175018311;9;63.0327893496;3;14.5631923676;23.5;10;27.5655794144;
40;4;31.2098369598;36.0175018311;10;63.2740322351;3;14.577255249;24.5;10;27.628036499;
41;4;31.2822093964;40.0175018311;11;63.4728286266;3;14.5913085938;25.5;10;27.690372467;
42;4;31.3418483734;43.5;11;63.5129028559;3;14.6053333282;26.5;11;27.7525100708;
43;4;31.3538703918;43.5;12;63.5537842512;3;14.6193141937;27.5;12;27.8143725395;
44;4;31.3661346436;43.5;13;63.5954560041;3;14.633234024;28.5;12;27.8758842945;
45;4;31.3786354065;43.5;14;63.6378990412;3;14.6470737457;29.5;14;27.936971426;
46;4;31.391368866;43.5;15;63.6810919046;3;15.6608181;27.5;14;27.9975619316;
47;4;31.4043273926;43.5;16;63.7250107527;3;14.674451828;28.5;14;28.0575861931;
48;6;31.4175033569;43.5;14;73.7696297169;3;14.68795681;29.5;14;28.1169772148;
49;6;32.4308891296;44.5;13;74.2149199247;3;15.7013196945;27.5;15;28.1756706238;
50;6;33.4444732666;45.5;11;74.6352517605;3;14.7145261765;28.5;15;28.2336053848;
51;6;33.4582557678;46.5;11;75.0293306112;3;15.727560997;27.5;14;28.2907235622;
52;6;33.4722175598;47.5;11;75.3965398073;3;16.0;27.5;12;28.346971035;
53;6;33.4863510132;48.5;12;75.7368727922;3;17.753068924;27.5;12;28.4022974968;
54;6;32.9749984741;49.3760757446;12;76.0508435965;3;18.7655162811;27.5;13;28.4566559792;
55;6;33.5150909424;48.5;12;77.3393917084;3;19.0;27.5;15;28.5100040436;
56;6;34.9749984741;50.4244537354;13;77.6237809658;3;19.625;27.5;16;28.5623030663;
57;6;37.5443763733;50.5;15;78.0102568865;3;19.625;27.5;16;28.6135182381;
58;6;37.8488693237;52.473651886;15;80.9115737677;3;20.438041687;24.5;16;28.6636190414;
59;6;39.1050033569;53.4850006104;16;83.2776175737;4;19.625;24.5;16;48.9625790119;
60;6;37.4961051941;56.2519760132;17;85.1812369823;5;22.4603309631;24.5;15;51.0228762627;
61;7;36.1618652344;59.3858795166;16;86.702673316;5;24.4710845947;26.5;15;52.0473321676;
62;8;35.3720626831;59.2706260681;15;88.861667037;4;21.625;26.5;14;51.6569390297;
63;8;37.4758224487;60.0719451904;16;89.4688147306;4;22.4917907715;26.5;15;52.2588272095;
64;9;37.434047699;61.0825614929;16;89.9632577896;4;22.501739502;27.5;15;52.742852211;
65;9;36.75;64.09324646;16;90.3058056831;4;22.5114135742;28.5;16;53.1290030479;
66;9;36.75;66.3004455566;16;90.6275757551;4;22.5208129883;29.5;16;53.25;
67;9;36.75;68.3394699097;18;90.9795062542;4;22.5249996185;30.5;16;53.25;
68;10;37.5016860962;68.1257171631;17;92.3638228178;4;22.5249996185;31.5;17;53.25;
69;10;37.75;69.5;18;92.7575088739;4;22.5249996185;32.5;18;53.25;
70;10;38.75;73.1476516724;18;94.189664185;4;22.5249996185;33.5;18;53.25;
71;10;39.5521202087;73.1586914062;18;94.586093843;4;22.5249996185;34.5;19;53.25;
72;10;39.75;76.1697769165;20;95.0294106007;4;22.5249996185;35.5;19;53.25;
73;11;40.75;79.5730895996;18;95.5181082487;4;22.5249996185;36.5;19;53.25;
74;11;40.6017379761;77.5;18;97.0497234464;4;22.5249996185;37.5;19;53.25;
75;11;40.75;81.6446609497;18;97.5957016349;4;22.5249996185;38.5;19;53.25;
76;11;43.6341323853;82.6492233276;20;98.1788219213;4;22.5249996185;39.5;19;53.25;
77;12;42.0072860718;83.2256622314;19;98.7929466963;4;22.5249996185;40.5;18;53.25;
78;12;41.75;84.0263671875;20;99.4308943748;4;22.5249996185;41.5;18;53.25;
79;13;42.9218559265;88.21900177;18;101.084633529;4;22.5249996185;42.5;18;54.1593742371;
80;13;42.75;87.1074981689;19;101.695572793;4;22.5249996185;43.5;20;55.9940576553;
81;13;41.75;90.9811019897;20;102.309923172;4;22.7770004272;45.0;20;57.442782402;
82;13;40.75;94.993850708;20;102.918604136;4;22.9791984558;46.3899993896;20;58.5707535744;
83;13;40.75;95.7775726318;21;103.513191074;4;23.1392993927;47.6872596741;21;59.2903623581;
84;13;38.9984130859;99.8044281006;22;104.086268485;4;23.2653312683;48.9097442627;22;59.5839514732;
85;13;39.75;100.229255676;22;104.631695777;4;23.3313884735;50.0;22;59.6947021484;
86;13;38.75;100.241943359;23;105.144767851;4;23.3563079834;51.0;23;59.8029289246;
87;13;39.75;102.727302551;25;105.622264534;4;23.380657196;52.0;24;59.9084525108;
88;13;40.5038452148;102.688476562;24;106.062392116;4;23.4044017792;53.0;24;60.0111150742;
89;13;39.3921585083;106.735832214;25;106.464640975;4;23.4274997711;54.0;25;60.1107802391;
90;13;40.8259506226;107.919364929;26;106.829588145;5;22.2999992371;56.0;24;60.2073340416;
91;13;41.9794578552;107.492141724;27;107.15866819;5;23.2999992371;56.0;24;60.3006839752;
92;13;43.3522186279;112.493515015;27;107.453943223;5;23.4926528931;57.0;25;60.3907594681;
93;13;44.8453941345;116.494338989;29;107.691797405;5;22.2999992371;59.0;25;60.4775099754;
94;13;45.369178772;120.121513367;30;107.890348017;5;22.2999992371;60.7000007629;25;60.5609045029;
95;13;45.5890350342;123.12487793;30;108.059987098;5;22.2999992371;61.7000007629;25;60.6409311295;
96;13;45.6059989929;126.129302979;31;108.062267601;5;22.2999992371;62.7000007629;26;60.7175951004;
97;13;45.6062278748;129.134658813;32;108.066270649;5;22.2999992371;63.7000007629;26;60.7909178734;
98;13;45.606628418;132.140869141;33;108.071800023;5;22.2999992371;64.6999969482;26;60.8609347343;
99;13;45.6071815491;135.147781372;34;108.078679025;5;22.2999992371;65.6999969482;28;60.9276947975;
100;13;45.6078681946;138.155349731;35;108.086748064;5;22.2999992371;66.6999969482;28;60.9912576675;
