Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;4;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;4;23.0;2;8.0;10.3000001907;5;21.0;
6;1;10.6000003815;11.5;4;23.0;2;9.22500038147;10.0;5;21.0900000334;
7;1;11.6000003815;11.5;4;23.0;2;9.74524974823;10.0;5;21.1871190071;
8;1;11.8999996185;11.5;4;23.4599990845;2;9.76710128784;10.0;5;21.7036092281;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;9.88331222534;10.1999998093;5;22.1564130783;
10;2;12.1463851929;12.1106414795;3;25.0;2;9.98519229889;10.3632001877;5;22.557236433;
11;2;12.5000009537;12.0;3;26.3100007772;2;10.075378418;10.4951858521;4;23.8035871983;
12;2;14.479385376;12.6000003815;3;27.3884794712;2;10.3558073044;11.0209560394;4;24.8916251659;
13;2;16.479385376;13.0788002014;3;28.2645379305;2;12.1677207947;11.4571752548;4;25.8364036083;
14;2;18.479385376;13.4505519867;4;28.9741871357;2;14.1677207947;11.8107032776;4;26.6592981815;
15;3;19.5989227295;13.7328653336;4;29.553845644;2;16.1677207947;12.0916318893;4;27.3839819431;
16;3;20.1463851929;13.943564415;5;29.8389433622;2;17.3441429138;12.3113050461;4;28.0334718227;
17;3;21.6980686188;14.0;5;30.0257995129;2;18.4139690399;12.4808797836;4;28.407397747;
18;3;22.7541255951;14.0;5;30.2278568745;2;19.4894981384;12.5;5;28.7683298588;
19;3;23.0683574677;14.0;5;30.4455661774;2;20.4728736877;12.5;5;29.1538929939;
20;3;23.1336688995;14.0;5;30.67922616;2;20.5596256256;12.5;5;29.562889576;
21;3;23.2037677765;14.0;6;30.9289507866;2;20.6516494751;12.5;5;29.9934945107;
22;3;23.2786846161;14.0;6;31.1946372986;2;20.7485351562;12.5;6;30.4432339668;
23;3;23.3583908081;14.0;6;31.4759366512;2;20.8497276306;12.5;6;30.9089989662;
24;3;23.442779541;14.0;6;31.7722277641;2;20.9545249939;12.5;7;31.3870959282;
25;3;23.5316677094;14.0;6;32.0825982094;2;21.0620956421;12.5;7;31.8733391762;
26;3;23.6247787476;14.0;6;32.4058337212;2;21.1715011597;12.5;8;32.36317873;
27;4;23.7217502594;14.0;6;32.7404198647;2;21.2817153931;12.5;8;32.8518595695;
28;4;22.3999996185;15.0;6;33.0845546722;2;21.3916683197;12.5;8;33.3346033096;
29;4;22.3999996185;16.0;6;33.4361743927;2;17.625;14.5;8;33.8067913055;
30;4;22.3999996185;16.7180862427;6;33.7929954529;2;16.625;16.5;8;34.2641468048;
31;4;23.3999996185;14.7180871964;6;34.1525669098;2;15.625;18.5;8;34.7028827667;
32;4;22.3999996185;15.7180871964;6;34.5123343468;2;14.625;20.5;8;35.1198272705;
33;4;23.3999996185;14.0;6;34.8697094917;2;14.0;22.5;8;35.5124940872;
34;4;24.3999996185;14.0;6;35.2221455574;2;14.0;24.5;9;35.8791179657;
35;4;24.5666427612;14.0;6;35.5672092438;2;14.0;26.5;10;36.2186422348;
36;4;22.5666427612;15.0;6;35.9026479721;2;14.0;28.3530502319;11;36.530673027;
37;4;23.5666427612;14.0;6;36.2264471054;2;14.0;29.571472168;11;36.8154029846;
38;4;24.5666427612;14.0;7;36.5368766785;2;14.0;30.7707824707;12;37.0735216141;
39;4;22.5666427612;15.0;7;36.8325195312;3;14.0;31.9514656067;11;50.0561151505;
40;4;21.5666427612;15.0;7;37.1122875214;3;15.0;33.1142807007;11;50.9020662308;
41;4;23.5666427612;17.0;7;37.3754243851;3;16.0;34.2601966858;12;51.6719923019;
42;4;25.2126274109;19.0;8;37.6214895248;3;17.0;35.3903236389;13;52.3649501801;
43;4;23.2126274109;21.0;8;37.8503379822;3;18.0;36.505859375;13;52.9707527161;
44;4;24.2126274109;23.0;7;38.062087059;3;19.0;37.5999984741;15;53.3868265152;
45;4;22.3999996185;24.0;7;39.2570819855;4;20.0;38.5999984741;14;53.7504434586;
46;4;24.3999996185;25.0;8;39.4558548927;5;22.0;36.5999984741;14;54.0653820038;
47;4;26.3999996185;26.0;8;39.6392827034;5;22.0;37.5999984741;15;54.3360214233;
48;4;27.712059021;27.0;8;39.8081527948;5;23.0;38.5999984741;15;54.5670089722;
49;5;27.6242713928;28.0;8;39.9633272886;5;25.4551544189;35.5999984741;15;54.75;
50;5;27.9889984131;29.0;8;40.1018965244;5;27.5375003815;34.5999984741;15;54.75;
51;5;28.0305690765;29.0;8;40.1228116751;5;29.4625015259;33.5999984741;15;55.75;
52;5;28.0368423462;29.0;8;40.1438889503;5;31.4625015259;34.5;16;55.7999999523;
53;7;28.0431671143;29.0;6;40.1651208401;5;33.4625015259;35.5;16;56.8519749641;
54;7;25.7000007629;29.0;6;40.1864993572;5;35.3354454041;36.5;17;57.0134499073;
55;7;27.0559501648;29.0;7;40.2080165148;5;36.0875015259;37.5;17;57.187310338;
56;7;27.7000007629;29.6040077209;7;41.2296639681;5;36.6389160156;38.5;18;57.3743041754;
57;7;28.7000007629;30.6148319244;7;41.3614331484;5;36.6969528198;39.3889808655;19;57.575165987;
58;7;29.7000007629;31.6257171631;7;41.5041943789;5;36.760307312;39.4310302734;20;57.7906014919;
59;7;30.0692634583;32.6366577148;8;41.6587353945;5;36.8292999268;38.4745101929;22;58.0212686062;
60;7;30.1090297699;33.6476516724;8;43.8258389235;5;36.9042358398;38.5194129944;22;58.2677559853;
61;7;32.1525344849;36.6586914062;9;44.0562657118;5;36.9853782654;38.5657310486;22;58.5305591822;
62;7;34.6018791199;38.0;9;44.3015217781;6;37.0729637146;38.6134490967;20;80.5600540638;
63;7;34.0120582581;41.6003684998;10;44.5622478724;6;36.167175293;40.6625442505;21;81.9439680576;
64;8;34.7229690552;42.0;11;46.8870524168;7;36.2681312561;42.7129898071;19;93.1508693695;
65;8;34.7079772949;45.7000007629;11;48.868812561;7;39.782409668;41.5;19;94.5975065231;
66;8;33.0332794189;48.6844825745;12;50.5636845827;8;42.4903793335;44.5;18;111.881451964;
67;8;34.7275886536;47.5243835449;12;52.0336117744;8;42.6114807129;48.8720436096;18;116.114884377;
68;8;33.009475708;48.8485527039;13;53.1645900011;8;43.9275817871;51.4686355591;18;119.761229277;
69;9;32.7366256714;50.0051651001;13;54.0785598755;8;43.3020935059;55.5699996948;17;122.89161706;
70;9;31.9610767365;50.6826896667;14;55.9917178154;8;44.5872421265;59.6760864258;19;125.479470968;
71;9;33.9684677124;52.4909515381;15;56.9443866014;8;46.2350692749;63.7868041992;18;127.2750597;
72;9;34.4538955688;54.7328681946;15;57.8973122835;8;48.4366607666;66.9020080566;18;128.716561079;
73;9;32.5999984741;57.2076377869;16;58.8490573168;8;49.7190933228;70.0215072632;19;130.049597979;
74;10;33.9909820557;55.6082305908;16;59.7970581055;8;47.9055595398;74.1450653076;22;131.17390871;
75;10;34.1017417908;55.785194397;17;61.6364291906;8;44.9055595398;78.2723846436;22;131.990293026;
76;10;35.8236541748;58.3911132812;15;62.4891750813;8;43.2000007629;82.403137207;22;132.780462027;
