Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;4;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;4;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.4463853836;12.6000003815;5;27.1976003647;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.4463844299;13.0788002014;5;27.9822878838;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;18.4463844299;13.4505519867;5;28.5892841816;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;19.4834518433;13.7328653336;5;29.0542362928;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;20.4965171814;13.943564415;5;29.211841464;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;21.5099372864;14.0;6;29.2577478886;1;15.7228336334;12.4808797836;4;25.0;
18;2;22.5237102509;14.0;6;29.3048160076;1;16.7228336334;12.5;5;25.0;
19;2;22.7914447784;14.0;6;29.3530313969;1;17.625;12.5;5;25.0;
20;2;22.8059082031;14.0;6;29.4023760557;1;17.625;12.5;5;25.0;
21;2;22.8207130432;14.0;7;29.4528282881;1;17.625;12.5;5;25.0;
22;4;22.8358478546;14.0;5;29.5043625832;1;17.625;12.5;5;25.0;
23;4;22.8513088226;14.0;5;29.5569496155;1;17.625;12.5;5;25.0;
24;4;22.8670845032;14.0;5;29.6105561256;1;17.625;12.5;6;25.0;
25;4;22.8831672668;14.0;5;29.6651450396;1;17.625;12.5;6;25.0;
26;4;22.8995437622;14.0;5;29.72067523;1;17.625;12.5;6;25.0;
27;4;22.9162025452;14.0;6;29.7771017551;1;17.625;12.5;6;25.0;
28;4;22.9331302643;14.0;6;29.8343759775;1;17.625;12.5;6;25.0;
29;4;22.9503116608;14.0;6;29.8924454451;1;17.625;12.5;6;25.0;
30;4;22.9677333832;14.0;6;29.9512542486;2;18.625;13.1000003815;5;26.0;
31;4;22.985376358;14.0;6;30.0107431412;2;17.625;13.5;5;26.0700000525;
32;4;22.3999996185;15.0;6;30.0708494186;2;16.625;14.5;6;27.3941510916;
33;4;23.0212554932;14.0;6;30.1315076351;2;15.625;15.5;7;28.4569673538;
34;4;21.0394515991;15.0;6;30.1926498413;2;14.625;16.5;7;29.293027997;
35;4;20.0577945709;16.0;6;31.2542052269;2;14.0;17.5;7;29.9436507225;
36;4;20.0762615204;17.0;7;31.376101017;3;14.0;18.5;6;30.4494355917;
37;4;20.0948295593;18.0;7;31.501226902;3;14.0;19.5;6;30.5816155672;
38;4;19.4503669739;19.0;7;31.6295756102;3;14.0;20.5;6;30.6831297874;
39;4;18.4888725281;20.0;7;31.7611312866;3;14.0;21.5;6;30.7894508839;
40;4;17.528339386;21.0;7;31.8958679438;3;14.0;22.5;6;30.9005856514;
41;4;17.1687602997;22.0;7;32.0337485075;3;14.0;23.5;6;31.0165102482;
42;4;17.2101249695;23.0;9;33.174724102;3;14.0;24.5;7;31.1371679306;
43;4;18.8071117401;24.0;9;33.3687332869;3;14.0;25.5;8;31.2624664307;
44;4;20.4698677063;26.0;9;33.5676758289;3;14.0;26.5;8;31.3922762871;
45;4;21.8259925842;28.0;10;33.7714867592;3;14.0;27.5;9;31.5264284611;
46;4;23.7314453125;31.0;10;33.9800803661;3;14.0;28.5;9;31.6647143364;
47;5;23.5493488312;34.0;6;62.9433493614;3;14.0;29.5;10;31.8068845272;
48;5;25.5777435303;36.0;7;65.1736638546;3;14.0;30.5;11;31.9526493549;
49;5;27.0;39.1938171387;7;66.930146575;3;15.0;32.2000007629;10;33.1016800404;
50;5;29.0;40.3166809082;7;68.2718411684;3;16.0;33.2000007629;10;33.3036100864;
51;5;31.0683422089;40.3159866333;8;69.2834156752;3;16.0;34.2350006104;12;33.5100140572;
52;5;32.5569801331;40.6168022156;9;70.0499244928;3;16.0;35.2713813782;13;33.7204848528;
53;5;32.8771934509;41.645362854;9;70.3121085167;3;17.0;33.3091659546;16;33.9345833063;
54;6;33.8982315063;41.9506645203;7;85.5530574322;3;18.272687912;34.3091659546;16;34.1518425941;
55;6;34.7202262878;42.7011489868;9;86.5469353199;4;19.2857437134;35.3091659546;10;54.371773243;
56;6;37.942035675;42.0;9;87.4627864361;4;21.0;37.3091659546;11;55.7938691378;
57;8;41.323261261;43.0;8;89.2994242907;4;23.0;39.3091659546;11;57.035209775;
58;8;40.4000015259;48.9800338745;9;90.0989983082;4;24.3276672363;40.5;12;58.1004332304;
59;8;43.3237762451;50.5699806213;9;90.8273129463;4;24.8675575256;40.5;13;59.0042737722;
60;8;43.9024353027;52.0;7;91.4905920029;4;24.882894516;40.5;13;59.7671351433;
61;8;43.9365234375;54.0;9;92.0958701372;4;24.8986740112;40.5;13;60.4113144875;
62;8;41.8250007629;58.3362808228;12;93.0550011396;4;24.9148902893;40.5;16;60.9428462982;
63;8;43.974773407;56.1854057312;12;98.8800942898;4;24.9315261841;40.5;16;61.1657025814;
64;8;43.5939331055;59.9382781982;13;102.695381641;4;24.9485740662;40.5;17;61.3867508173;
65;9;43.3657608032;60.0;13;105.65918541;4;24.9660148621;40.5;17;61.6055817604;
66;9;44.6510887146;59.0;13;107.955181122;4;24.5249996185;40.5;17;61.8218173981;
67;9;44.4827461243;59.0;14;109.188812852;4;24.5249996185;41.5;17;62.035112381;
68;9;42.2839202881;60.0;14;110.101033211;5;24.5249996185;42.5;16;62.2451558113;
69;9;44.0220756531;60.4587936401;15;111.02998817;6;24.5249996185;43.5;16;62.4516701698;
70;10;38.7765617371;63.6531066895;15;111.971739531;6;24.5249996185;45.5;16;62.2069957256;
71;10;37.3765640259;66.748008728;15;113.922139525;6;24.4349994659;46.2999992371;17;61.9970259666;
72;11;38.3765640259;66.3433532715;13;138.876924276;6;24.3540000916;47.1199989319;17;61.8176944256;
73;11;41.4999160767;69.7229309082;14;141.511813045;6;24.2810993195;47.9580001831;17;61.6653680801;
74;11;44.0617370605;72.9565887451;15;143.828781724;6;24.2154903412;48.8122024536;17;61.5368070602;
75;12;45.1254959106;77.1423721313;14;145.840812922;6;24.1564407349;49.6337509155;18;61.4291272163;
76;12;46.1910934448;80.5481109619;14;148.582578182;6;24.1032981873;49.5981445312;18;61.3397650719;
77;12;48.958404541;83.9461898804;15;150.022813857;6;24.0554676056;49.5699615479;18;61.2664399147;
78;12;52.0273094177;87.3350143433;15;151.287484348;6;24.0124206543;49.5481147766;19;61.2071280479;
79;12;54.0976486206;88.5912628174;15;152.141274869;6;23.9736785889;50.5316467285;19;61.1351747513;
80;12;56.1692581177;90.3463516235;16;152.939254105;6;24.5554141998;49.4973564148;19;63.0947549343;
81;12;55.9781913757;90.4008026123;17;154.717555285;6;24.7240715027;50.4301872253;20;64.6568388939;
82;12;60.648311615;92.4564666748;16;155.449206948;6;24.2103843689;52.1828994751;20;65.8903460503;
83;12;64.8239822388;97.5132446289;16;156.160169065;6;24.9553813934;51.7863578796;20;66.5905854702;
84;12;66.9925765991;101.231376648;16;156.849045694;6;24.2999992371;53.1345329285;21;67.0036633015;
85;12;69.0614624023;104.427177429;17;157.514815867;6;24.9853439331;52.3619194031;21;67.2257032394;
86;12;71.1280441284;107.391975403;18;158.156786501;6;24.9987354279;52.5081863403;22;67.4371802807;
87;12;73.1922454834;109.109611511;18;158.753525078;6;25.0119743347;52.6455688477;22;68.6381511688;
88;12;75.251914978;110.346603394;19;159.280619919;6;25.2999992371;54.7741622925;23;68.8887598515;
89;12;77.3046264648;111.548088074;20;159.709203392;7;25.0379314423;55.8941574097;22;70.8542513847;
90;12;79.3474807739;112.699989319;20;160.090960443;7;25.2999992371;56.9366188049;23;72.4645229578;
91;12;81.3856582642;113.828468323;22;160.46343413;7;24.0929260254;59.2637443542;24;73.7747290134;
92;12;83.4229125977;114.952598572;21;160.825921863;7;24.2999992371;61.4900512695;23;74.8453341722;
93;12;85.4591598511;116.072303772;21;161.177844495;7;25.2999992371;65.4560241699;23;75.5606526136;
94;12;85.4826202393;115.028587341;21;161.51873517;7;27.1753997803;65.5637435913;23;77.0410685539;
95;12;83.5284347534;118.107688904;23;161.848230779;7;28.2000007629;66.5637435913;25;77.5316962004;
96;12;83.5613861084;121.18636322;24;162.103682429;8;30.1295948029;68.5637435913;23;79.748018384;
97;12;84.5869293213;121.264350891;25;162.324696451;8;29.5599994659;73.3637390137;25;80.0410782099;
98;12;85.0072021484;120.7840271;26;162.540734559;8;30.5240001678;74.283744812;24;80.3317073584;
99;13;83.6514816284;124.238265991;25;163.296736926;8;28.4916000366;76.2117462158;22;79.4807758331;
100;13;82.3762283325;128.217147827;25;167.496930599;9;27.3724403381;74.4669418335;20;102.727552772;
