Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;2;9.0;11.6999998093;5;24.0;1;8.0;11.0;6;20.0;
5;2;9.80000019073;11.5;5;24.0750000477;1;8.0;10.0;6;20.0;
6;2;10.9225006104;11.5;5;24.1548187733;1;9.0;10.0;5;20.0;
7;2;11.9464464188;11.5;5;24.2396422625;1;9.5;10.0;5;20.0;
8;2;12.2718925476;11.5;5;24.8020402193;1;9.5;10.0;5;20.3999996185;
9;2;12.440612793;11.7299995422;5;25.2728075981;2;9.59000015259;10.5;4;21.7264003754;
10;2;12.5818424225;11.9106416702;5;25.5683498383;2;9.88844013214;10.3632001877;4;22.1203716993;
11;2;12.6705055237;12.0;5;26.9241136312;2;9.97708320618;10.4951858521;4;23.3625431061;
12;2;14.6636190414;12.6000003815;5;28.0502605438;2;10.2565727234;11.0209560394;4;24.4552544355;
13;2;16.6636199951;13.0788002014;5;28.9755983353;2;12.0695371628;11.4571752548;4;25.4159293175;
14;2;18.6636199951;13.4505519867;5;29.7357566357;2;14.0695371628;11.8107032776;4;26.2685976028;
15;2;19.8273925781;13.7328653336;5;30.3666775227;2;16.0695381165;12.0916318893;4;27.0398178101;
16;2;20.8902492523;13.943564415;5;30.7032151222;2;17.2667045593;12.3113050461;4;27.7556357384;
17;2;21.9573497772;14.0;6;30.9410111904;2;17.7228336334;13.3190422058;4;28.218716383;
18;2;23.0286884308;14.0;6;31.1927320957;2;19.4470443726;12.5;5;28.6944839954;
19;2;23.3578186035;14.0;6;31.457960844;2;19.625;13.5;5;29.2229990959;
20;2;23.4373874664;14.0;7;31.736051321;2;19.625;13.7669000626;5;29.8048019409;
21;2;22.3999996185;15.0;7;32.0261163712;2;20.625;12.5;5;30.4388051033;
22;2;23.3999996185;14.0;7;32.3270235062;2;19.625;13.5;5;31.121984005;
23;2;23.6981067657;14.0;7;32.6373996735;3;19.625;14.5;5;31.8491544724;
24;2;23.7912197113;14.0;7;32.9556460381;4;20.625;12.5;4;32.6128931046;
25;2;23.8866939545;14.0;7;33.2799611092;4;19.625;13.5;4;33.4036521912;
26;2;21.9839878082;15.0;8;33.6083769798;4;20.625;12.5;4;34.2100963593;
27;2;21.0825119019;16.0;8;33.9388012886;4;19.625;13.5;4;35.0196552277;
28;2;20.181640625;17.0;7;34.2690696716;4;19.625;14.5;4;35.8192586899;
29;2;19.2807197571;18.0;7;34.5970001221;4;17.625;16.5;5;36.5961618423;
30;2;18.3791007996;19.0;7;34.9204511642;4;16.625;18.5;5;37.3387613297;
31;3;17.4761352539;20.0;6;35.2373766899;4;15.625;20.5;5;38.0372877121;
32;3;16.5712127686;21.0;6;35.5458788872;4;14.625;22.5;6;38.6842908859;
33;3;15.5712127686;20.0;7;35.8442521095;4;14.0;24.5;6;39.2748651505;
34;3;16.3999996185;20.0;7;36.1310186386;4;14.0;26.5;6;39.8066234589;
35;3;17.3999996185;20.0;8;36.4049510956;4;15.0;25.5;6;41.2794542313;
36;3;16.3999996185;19.0;8;36.6650886536;4;17.0;25.5;6;41.7251389027;
37;3;16.3999996185;18.0;9;36.910736084;4;17.0;24.5;6;42.1174814701;
38;3;17.3999996185;18.0;9;37.1414585114;4;17.0;23.5;6;42.4606587887;
39;3;18.3999996185;18.0;9;38.3570632935;5;18.0;23.5;5;42.7594044209;
40;3;18.3999996185;17.5;10;38.5775790215;5;17.0;22.5;6;43.0186547041;
41;3;19.3999996185;17.5100002289;10;38.7834229469;5;17.0;21.5;7;43.1887089014;
42;3;18.3999996185;16.5200977325;10;38.9749752283;6;17.0;20.5;6;43.2221269608;
43;3;17.7181739807;15.0;11;39.1527479887;6;18.0;20.5;6;43.2560760975;
44;3;18.324344635;16.0;10;39.317356348;6;19.0;20.5;7;43.2905418873;
45;3;20.3305683136;19.0;9;39.4694932699;6;20.0;20.5;7;43.3255085945;
46;3;19.0;22.0;10;39.6099009514;6;21.0;20.5;7;44.3609591722;
47;3;21.3431663513;25.0;10;39.6651208401;6;22.625;21.2000007629;7;44.4368753433;
48;3;20.0;27.0;11;39.6864993572;6;23.625;22.2280006409;7;44.5144217014;
49;3;21.3559494019;29.0;12;39.7080165148;6;24.625;23.2280006409;7;44.5935790539;
50;3;22.0;30.6040077209;12;39.7296639681;6;23.625;27.2280006409;8;44.6743242741;
51;3;23.0;31.6148319244;14;39.7514331341;6;23.8875999451;31.2280006409;8;44.7566299438;
52;3;24.0;32.6257171631;14;39.7733153105;6;23.625;35.2280006409;10;44.8404642344;
53;3;24.3999996185;33.6366577148;15;39.7953014374;6;23.9079933167;38.5;10;44.9257911444;
54;4;24.3999996185;34.6476516724;12;54.8173824549;6;23.9185829163;39.5;11;45.0125699043;
55;4;26.3999996185;33.0;13;55.5895489454;6;23.9294319153;40.5;11;45.1007554531;
56;5;26.3999996185;35.0;12;56.7536658049;6;23.625;42.4816627502;12;45.1902979612;
57;5;26.3999996185;37.0;14;57.8077511787;6;23.9518871307;42.5;13;45.2811430693;
58;5;27.3999996185;36.0;14;58.739983201;7;23.9634819031;43.5;10;60.3732318878;
59;5;26.3999996185;38.0;13;59.5470904112;7;25.9753131866;42.5;10;61.2165008783;
60;5;26.3999996185;39.0;15;60.2329862118;7;25.9873752594;44.5;11;61.9802567959;
61;5;28.3999996185;37.0;15;60.8067873716;7;25.625;47.5;9;62.6635936499;
62;5;28.3999996185;38.0;15;62.2807346582;8;27.625;45.5;11;63.2689585686;
63;5;30.3999996185;40.0;16;62.7183830738;8;28.024848938;47.5;11;63.8012834787;
64;5;33.4000015259;39.0;16;63.0852129459;9;28.625;49.5;13;64.2671140432;
65;5;33.4000015259;41.0;17;63.2197268009;9;29.0508003235;47.5;13;64.673820138;
66;5;34.4000015259;43.0;17;63.2981808186;9;29.625;48.5;16;65.0289626122;
67;5;36.0;42.0;18;63.3786350489;9;31.625;49.9075202942;16;65.2461225986;
68;5;35.0;43.8889808655;18;63.4610869884;9;32.0909423828;47.5;16;66.3464736938;
69;5;35.0;44.9310302734;20;63.5455276966;9;33.625;49.5;15;66.497153759;
70;5;36.0;42.9745101929;21;65.972495079;9;36.668346405;50.5;16;67.650036335;
71;5;35.1979980469;43.0291595459;21;67.9096268415;9;38.1749992371;51.5;16;67.84504354;
72;5;34.3570709229;44.3152656555;21;69.4340225458;9;38.1749992371;55.1212692261;16;68.0432752371;
73;5;33.4829788208;43.3744392395;22;70.6277205944;9;38.1749992371;58.1647834778;17;70.623908639;
74;5;33.5814361572;43.4358711243;22;71.2024143934;9;39.2163391113;59.0;20;72.8087080717;
75;5;30.6000003815;45.4995384216;23;71.4847949743;9;40.0459976196;59.3899993896;21;74.6481388807;
76;5;29.6000003815;47.5654067993;24;71.7533595562;9;39.6446037292;61.5876541138;21;76.1971116066;
77;5;28.6000003815;49.6334342957;25;71.9694042206;9;38.8048171997;60.669090271;21;77.3459178209;
78;5;27.6000003815;51.7035598755;26;72.0983172655;9;38.6092681885;59.0;22;78.0204445124;
79;5;27.2000007629;53.7757148743;26;72.2298676968;10;34.6092681885;62.0;22;78.5994803905;
80;5;28.2000007629;52.8498039246;28;72.3638960123;10;34.6092681885;64.0;22;79.0091317892;
81;6;27.2000007629;54.9257240295;29;72.5002219677;10;34.6092681885;67.1768112183;21;79.4289844036;
82;6;27.2000007629;57.003364563;29;72.6386460066;10;32.6092681885;67.0;21;79.8585406542;
83;6;28.2000007629;57.0780639648;29;72.7789490223;10;32.4500007629;69.0;21;80.2972185612;
84;6;27.2000007629;59.1712608337;29;72.6208944321;11;33.4500007629;72.0;20;80.7443501949;
85;6;27.1100006104;61.2656440735;23;72.4942266941;11;33.4500007629;75.0;21;81.1991808414;
86;6;28.0289993286;60.3610458374;23;72.3956785202;11;33.4500007629;79.0;21;81.6608707905;
87;6;26.9561004639;62.4572677612;24;73.3222677708;11;33.4500007629;82.5846939087;22;82.1284983158;
88;6;27.8904895782;65.5541229248;24;73.4512716532;12;33.4500007629;85.6597442627;21;82.6010622978;
89;6;28.8904895782;63.6514015198;24;73.6304805279;12;33.4500007629;88.7365722656;22;83.0774905682;
90;6;27.8904895782;65.7489013672;24;73.8618921041;12;34.4500007629;87.0;23;83.556646347;
91;6;28.7304668427;68.8464126587;24;74.1479862928;12;33.4500007629;91.0;23;84.0373404026;
92;6;28.7304668427;66.9437103271;25;74.4916093349;12;33.4500007629;95.0;23;84.5183401108;
93;7;27.7304668427;69.0406036377;24;74.8912265301;12;34.4500007629;96.0;22;84.9983863831;
94;7;28.6138095856;72.1345672607;24;75.3364973068;12;33.4500007629;99.3883056641;22;85.4762041569;
95;8;30.5824298859;69.2187576294;22;75.8481881618;11;33.4500007629;102.461471558;23;85.9505207539;
96;8;28.5541858673;72.3020553589;21;76.428147316;11;34.4500007629;102.532608032;23;86.4200804234;
97;8;28.5287685394;75.384262085;21;77.0770106316;11;33.4500007629;105.601615906;22;86.8836603165;
98;8;28.5287685394;70.4652099609;20;77.7937188148;11;34.4500007629;105.668418884;21;87.3400862217;
99;8;27.5287685394;72.5447158813;20;78.5750398636;11;34.4500007629;105.732963562;22;87.7882459164;
100;8;28.4667720795;75.6226348877;21;79.4151763916;11;33.4500007629;108.795196533;23;88.2271029949;
101;8;30.450094223;72.6988067627;20;80.3055257797;11;34.4500007629;108.855102539;22;88.6557068825;
