Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.5;3;24.0;1;6.0;14.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.0824999809;1;7.0;13.0;6;20.0;
3;2;8.21650028229;12.1000003815;3;24.1709132195;1;8.0;12.0;6;20.0;
4;2;9.23418235779;11.5;3;24.2655123472;1;8.0;11.0;6;20.0;
5;2;9.85310268402;11.5;3;24.3665570021;1;8.0;10.0;6;20.0;
6;2;11.009967804;11.5;3;24.474288702;1;9.0;10.0;6;20.0;
7;2;12.0422868729;11.5;3;24.5889251232;1;9.5;10.0;6;20.0;
8;2;12.3766775131;11.5;3;25.1865421534;1;9.5;10.0;6;20.3999996185;
9;2;12.5559635162;11.7299995422;3;25.6949875355;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;12.7084960938;11.9106416702;3;27.1417825222;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;13.142534256;12.5274600983;3;28.3631775379;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;14.8423318863;13.0216779709;3;29.3867480755;2;10.184431076;11.0209560394;5;23.944350481;
13;2;16.8423309326;14.4066829681;3;30.2478077412;2;11.954583168;11.4571752548;5;24.6819975376;
14;2;18.1463851929;14.8390903473;4;30.9825508595;2;13.9545841217;11.8107032776;5;25.2750298977;
15;3;19.1463851929;15.1768360138;5;31.462151289;2;15.9545841217;12.0916318893;5;25.746127367;
16;3;20.1463851929;15.3848609924;5;31.8010213375;2;16.9756240845;12.3113050461;5;26.1175945997;
17;3;21.1463851929;15.5204086304;6;32.1601791382;2;17.9828968048;12.4808797836;5;26.1887089014;
18;3;23.1463851929;14.0;6;32.5383319855;2;18.7228336334;12.8566131592;5;26.2221269608;
19;3;23.7614994049;14.0;6;32.93369627;2;19.8999786377;12.5;5;26.2560760975;
20;3;23.8801078796;14.0;6;33.3439974785;2;19.625;12.8768224716;6;26.2905418873;
21;3;22.3999996185;15.0;7;33.7664942741;2;19.625;13.0162162781;7;26.3255085945;
22;3;22.3999996185;16.0;7;34.198029995;2;19.9232387543;12.5;7;26.3609591722;
23;4;22.3999996185;17.0;6;34.6351132393;2;19.625;13.0443840027;6;26.3968753815;
24;4;22.3999996185;17.3175563812;6;35.0740184784;2;19.9392967224;12.5;6;26.4332377911;
25;4;22.3999996185;17.5370101929;6;35.5109086037;2;19.947479248;12.5;8;26.4700255394;
26;4;21.3999996185;16.5370101929;6;35.9419665337;3;19.625;13.0880098343;7;26.5072168112;
27;4;21.3999996185;16.5370101929;6;36.3635292053;3;19.625;13.1028871536;7;26.5447884798;
28;4;20.9090576172;17.0;6;36.7722110748;3;19.625;13.1179151535;8;26.5827163458;
29;4;20.0316619873;18.0;6;37.1650123596;3;19.9811115265;12.5;8;26.6209751368;
30;4;19.1495037079;19.0;6;37.5394020081;3;17.9897193909;13.5;8;26.6595385075;
31;4;18.2618198395;20.0;7;37.8933706284;3;16.9983959198;14.5;7;26.6983793974;
32;4;17.3680114746;21.0;7;38.2254543304;4;16.0071353912;15.5;4;31.7374696732;
33;4;17.0676364899;22.0;7;38.5347280502;4;15.625;16.5;4;31.9267805815;
34;4;17.1604194641;23.0;7;38.820775032;4;16.3997764587;17.5;4;33.1130571365;
35;4;17.2462329865;24.0;7;39.0836362839;4;18.408662796;18.5;4;33.3259032965;
36;4;17.3250904083;25.0;7;39.3237485886;4;19.6415786743;19.5;4;33.5355519056;
37;4;16.3250904083;24.0;7;40.5418720245;4;19.6818656921;21.2424144745;4;33.7416785955;
38;4;17.3250904083;24.0;7;40.8915222883;4;19.9668769836;21.5;4;33.944000721;
39;4;19.3250904083;25.0;7;41.2428948879;4;20.0124015808;22.5;4;34.1422761679;
40;4;19.5749187469;26.0;7;41.5997723341;4;20.057012558;23.5;5;34.3363047838;
41;4;19.622592926;27.0;7;41.9661037922;4;19.8332080841;25.3320960999;6;34.5259268284;
42;4;20.6651477814;25.0;8;42.2525589466;4;20.1433334351;25.5;6;34.7110207081;
43;4;19.6749992371;26.0;9;42.5378723145;4;19.9023628235;27.3792533875;6;34.8915028572;
44;4;18.6749992371;26.0;9;42.8573079109;4;19.9352169037;28.4033794403;7;35.0673229694;
45;4;18.6749992371;27.0;9;43.2130148411;4;20.2651462555;28.5;8;35.2384618521;
46;4;19.0;28.0;11;43.6067101955;4;19.9974384308;30.452671051;9;35.4049291611;
47;4;20.0;29.0;12;44.0395004749;4;20.8249912262;31.452671051;8;35.5667593479;
48;4;21.0;30.0;12;44.5116910934;4;20.8474025726;33.452671051;9;35.7240083218;
49;4;22.0;30.0;14;45.0225958824;4;22.5336742401;35.452671051;9;35.8767515421;
50;4;23.0;31.0;15;45.5703659058;5;22.5423622131;37.452671051;8;50.993604064;
51;4;24.0;32.0;15;46.1518626213;5;24.0;40.452671051;10;51.8195174932;
52;4;24.3999996185;33.0;15;46.7625956535;5;26.5406417847;40.5;11;52.5647810698;
