Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;12.0;3;20.0;
4;1;9.0;11.5;4;23.0;1;8.0;11.0;3;20.0;
5;1;9.60000038147;11.5;4;23.0;2;8.0;10.3000001907;2;21.0;
6;1;10.6000003815;11.5;4;23.0;2;9.22500038147;10.0;2;21.0900000334;
7;1;11.6000003815;11.5;4;23.0;2;9.74524974823;10.0;2;21.1871190071;
8;1;11.8999996185;11.5;4;23.4599990845;2;9.76710128784;10.0;2;21.7036092281;
9;2;12.0380001068;11.9299993515;3;24.8212833405;2;9.88331222534;10.1999998093;2;22.1564130783;
10;2;12.4463853836;11.9106416702;3;25.0;2;9.98519229889;10.3632001877;2;22.557236433;
11;2;12.5000009537;12.0;3;26.2300007343;2;10.075378418;10.4951858521;2;23.8035871983;
12;2;14.4553852081;12.6000003815;3;27.2181913853;2;10.3558073044;11.0209560394;2;24.8916251659;
13;2;16.4553852081;13.0788002014;3;27.9928700924;2;12.1677207947;11.4571752548;2;25.8364036083;
14;2;18.4553852081;13.4505519867;4;28.589247942;2;14.1677207947;11.8107032776;2;26.6592981815;
15;3;19.4834403992;13.7328653336;3;29.0429638624;2;16.1677207947;12.0916318893;3;27.3839819431;
16;3;20.1463851929;13.943564415;3;29.1887089014;3;17.3441429138;12.3113050461;3;28.0334718227;
17;3;21.5029983521;14.0;3;29.2221269608;3;18.4139690399;12.4808797836;4;28.407397747;
18;3;22.5130233765;14.0;3;29.2560760975;3;19.4894981384;12.5;4;28.7683298588;
19;3;22.7768230438;14.0;4;29.2905418873;3;20.4728736877;12.5;4;29.1538929939;
20;3;22.7871627808;14.0;4;29.3255085945;3;20.5596256256;12.5;4;29.562889576;
21;3;22.7976531982;14.0;5;29.3609591722;3;20.6516494751;12.5;4;29.9934945107;
22;3;22.8082866669;14.0;5;29.3968753815;3;20.7485351562;12.5;5;30.4432339668;
23;3;22.8190612793;14.0;5;29.4332377911;4;20.8497276306;12.5;4;30.9089989662;
24;4;22.8299713135;14.0;4;29.4700255394;4;20.9545249939;12.5;4;31.3870959282;
25;4;22.3999996185;14.0;4;29.5072168112;4;21.0620956421;12.5;4;31.8733391762;
26;4;22.8521652222;14.0;5;29.5447884798;4;21.1715011597;12.5;4;32.36317873;
27;4;22.8634357452;14.0;5;29.5827163458;4;21.2817153931;12.5;4;32.8518595695;
28;4;22.8748149872;14.0;5;29.6209751368;4;21.3916683197;12.5;4;34.3346033096;
29;4;22.8862915039;14.0;5;29.6595385075;4;18.625;14.5;4;34.8267912865;
30;4;20.8978614807;15.0;5;29.6983793974;4;18.625;16.5;4;35.3043427467;
31;4;19.9095134735;16.0;5;29.7374696732;4;17.8590431213;18.5;5;35.76346457;
32;4;18.9212398529;17.0;6;30.7767804861;4;16.8636322021;20.5;5;36.2009781599;
33;4;18.9330329895;18.0;7;30.8162822723;4;16.2432594299;22.5;5;36.6143906116;
34;4;18.9448852539;19.0;7;30.8559447527;4;16.247926712;24.5;5;37.0019296408;
35;4;18.2567825317;20.0;7;30.8957372904;4;16.2526321411;26.5;5;37.3625311852;
36;4;17.2687206268;21.0;7;30.9356285334;4;16.2573738098;28.3530502319;5;37.6957938671;
37;4;16.8806877136;22.0;7;30.9755871296;4;16.2621517181;29.571472168;6;38.0019023418;
38;4;16.8926773071;23.0;7;31.015581131;4;16.2669620514;30.7707824707;6;38.2815381289;
39;4;16.90467453;24.0;7;31.0555787086;4;16.2718048096;31.9514656067;6;38.5357791185;
40;4;16.9166736603;25.0;8;31.0955479145;4;16.2766742706;33.1142807007;7;38.7659995556;
41;4;16.9286651611;26.0;8;31.135456562;4;16.2815723419;34.2601966858;7;38.9737776518;
42;4;16.9406356812;27.0;8;31.17527318;4;16.2864952087;35.3903236389;9;39.1608114243;
43;4;17.9525814056;25.0;9;31.2149660587;5;16.2914428711;36.505859375;8;39.3173824549;
44;4;18.6644897461;26.0;9;31.2545039654;5;16.0;37.5999984741;8;39.3395489454;
45;4;19.0;27.0;10;31.293856144;5;16.0;38.5999984741;9;39.3617914915;
46;4;20.6881561279;28.0;10;31.3329925537;5;17.3064041138;36.5999984741;9;39.3841004372;
47;4;21.6998977661;29.0;10;31.3718836308;5;17.311422348;35.5999984741;9;39.4064661264;
48;4;22.7115650177;30.0;10;31.4105007648;5;18.3164558411;35.5999984741;9;39.428878665;
49;4;23.7231502533;29.5;10;31.4488155842;5;19.9249992371;33.5999984741;9;39.4513280392;
50;4;24.7346458435;29.5;10;31.4868011475;6;20.9249992371;33.5;7;55.4738043547;
51;4;25.1460399628;29.5;10;31.5244314671;6;23.9249992371;35.5;7;56.2862974405;
52;4;25.1573295593;29.5;10;31.5616812706;6;26.9249992371;37.5;7;57.0193557739;
53;4;24.3999996185;30.5;11;31.5985264778;6;29.2667293549;39.5;8;57.6721372604;
54;4;25.1795578003;29.5;11;31.6349442005;6;30.5499992371;41.5;9;58.2471539974;
55;4;25.1904830933;29.5;11;31.6709127426;7;33.1644477844;42.5;9;59.7494039536;
56;4;25.2012729645;29.5;11;31.7064116001;7;35.1795654297;42.5;9;60.2254995108;
57;4;25.2119235992;29.5;12;31.7414214611;7;35.5507392883;42.5;11;60.6440615654;
58;4;24.3999996185;30.5;12;31.7759244442;7;35.6449127197;42.5;11;61.0127197504;
59;4;24.3999996185;30.8879623413;12;31.8099038601;7;35.7278633118;42.5;11;61.2451201677;
60;4;24.3999996185;30.9049530029;12;31.84334445;7;35.7801513672;42.5;12;61.3624979258;
61;4;24.3999996185;30.921672821;13;31.8762321472;7;35.8065605164;42.5;13;61.4820473194;
62;4;25.2628688812;29.5;15;31.9085543156;7;35.8334617615;42.5;13;61.6037187576;
63;4;25.2725658417;29.5;15;31.940299511;7;35.8608360291;42.5;15;61.7274552584;
