Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;2;9.5;10.3000001907;5;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.72500038147;10.0;5;21.5299996138;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.84424972534;10.1999998093;4;22.0018314123;
10;2;12.1463851929;12.1106414795;5;25.0;2;9.95041179657;10.3632001877;3;22.4280958176;
11;2;12.5000009537;12.0;5;26.2200007439;2;10.0463218689;10.4951858521;3;23.7177560329;
12;2;14.4523849487;12.6000003815;5;27.1977963448;2;10.3364953995;11.0209560394;3;24.8637619019;
13;2;16.4523849487;13.0788002014;5;27.9616857767;2;12.1614513397;11.4571752548;3;25.8837099075;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;14.1614513397;11.8107032776;3;26.8016016483;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;16.1614513397;12.0916318893;3;27.6436917782;
16;2;20.4769535065;13.943564415;5;29.1228116751;2;17.4025764465;12.3113050461;3;28.4353666306;
17;2;21.4832286835;14.0;5;29.1438889503;2;18.5043945312;12.4808797836;3;28.9781968594;
18;2;22.4895515442;14.0;5;29.1651208401;2;19.6179275513;12.5;4;29.5360116959;
19;2;22.7495365143;14.0;5;29.1864993572;2;20.6456031799;12.5;4;30.1467399597;
20;2;22.7559490204;14.0;6;29.2080165148;3;20.7830162048;12.5;5;30.8082637787;
21;2;22.7624053955;14.0;6;29.2296639681;3;20.9318599701;12.5;5;31.5163917542;
22;3;22.7688980103;14.0;5;29.2514331341;3;21.0911884308;12.5;6;32.264708519;
23;3;22.775428772;14.0;6;29.2733153105;3;21.2595596313;12.5;6;33.0445957184;
24;3;22.781993866;14.0;6;29.2953014374;3;21.4350337982;12.5;6;33.8454675674;
25;3;22.3999996185;14.3885908127;7;29.3173824549;3;21.6152305603;12.5;6;34.6552286148;
26;3;20.7952136993;15.0;7;29.3395489454;3;21.7974262238;12.5;6;35.4609355927;
27;3;19.801864624;16.0;7;29.3617914915;3;21.9787101746;12.5;5;37.2495918274;
28;3;20.3999996185;14.6808958054;7;29.3841004372;3;23.1561584473;12.8999996185;5;38.0389854908;
29;3;21.3999996185;14.6920499802;7;29.4064661264;3;20.1561584473;14.5;5;38.7890369892;
30;3;19.8219394684;15.0;7;29.428878665;3;18.8636322021;16.5;5;39.491199255;
31;3;20.3999996185;14.7144393921;7;29.4513280392;3;17.8706474304;18.5;5;40.1394007206;
32;3;21.3999996185;14.7256641388;7;29.4738043547;3;16.8777923584;20.5;5;40.7301272154;
33;3;19.8421401978;15.0;7;29.4962974787;3;17.2600631714;19.5;5;41.2622734308;
34;3;18.8488883972;16.0;8;29.5187973976;3;18.2674598694;19.5;4;41.7368097305;
35;3;17.855638504;17.0;8;29.5412938595;3;19.2749786377;19.5;4;42.1563475132;
36;3;16.8623886108;18.0;8;29.5637768507;3;19.8601779938;20.5;4;42.5246765614;
37;3;15.8691329956;19.0;8;29.5862361193;3;19.9430503845;21.5;5;42.8463158607;
38;3;14.8758707047;20.0;8;29.6086617708;3;18.9509181976;20.5;5;43.1261416674;
39;3;14.4825983047;21.0;9;29.6310436726;3;18.9588947296;20.5;6;43.3690776825;
40;3;14.4893131256;22.0;11;29.6533719301;3;19.9669761658;21.5;6;43.4332377911;
41;3;14.496011734;23.0;11;29.6756366491;3;18.9751586914;20.5;7;43.4700255394;
42;3;14.5026912689;24.0;11;29.6978281736;4;19.6526794434;22.3999996185;6;44.5072168112;
43;3;14.5093479156;25.0;13;29.7199368477;4;21.0;20.5;6;44.6147885323;
44;3;14.5159816742;26.0;13;29.7419531345;4;22.0;21.5;6;46.8577635288;
45;3;15.5225858688;25.0;13;29.7638677359;4;23.0;21.6295280457;6;48.7321332693;
46;3;16.5291595459;25.0;13;29.7856714725;4;24.378988266;25.6295280457;7;50.2746862173;
47;3;17.5357017517;25.0;13;29.8073554039;4;24.2972049713;29.6295280457;7;51.533424139;
48;4;18.5422058105;25.0;13;29.8289107084;4;25.8360481262;30.6295280457;7;52.5585075617;
49;4;19.0;25.0;13;29.8503289223;4;26.9463214874;33.4822807312;7;53.1321620941;
50;4;20.5550994873;24.0;14;29.8716015816;4;27.5249996185;35.5;8;53.6086015701;
51;4;21.5614814758;24.0;14;29.8927206993;4;28.9897994995;34.5;9;53.936501503;
52;4;22.0;24.9463615417;15;29.9136784077;4;29.7330856323;34.5;10;54.1303610802;
53;4;22.9741039276;24.0;16;29.9344670773;4;29.7516994476;34.5;10;54.33035326;
54;5;23.3999996185;25.9672336578;16;30.9550794363;4;29.770614624;34.5;11;54.5363028049;
55;5;24.9865226746;26.0;17;30.9755084515;4;29.789806366;34.5;11;54.7479908466;
56;5;24.3999996185;27.9877548218;14;30.9957473278;4;29.8092422485;34.5;11;54.9651539326;
57;5;24.3999996185;28.9978733063;13;31.0;4;29.8288974762;34.5;10;55.1874818802;
58;5;24.3999996185;30.0;14;31.0;4;29.8487377167;34.5;10;55.414618969;
59;6;24.3999996185;30.5;14;31.0;4;29.8687286377;34.5;12;55.646163702;
60;6;24.3999996185;30.5;14;31.0;4;29.8888378143;34.5;12;55.8816702366;
61;6;24.3999996185;30.5;14;31.0;4;29.909029007;34.5;12;56.1206505299;
62;6;24.3999996185;30.5;14;31.0;4;29.9292678833;34.5;15;56.3625769615;
63;6;24.3999996185;30.5;14;31.0;4;29.25;35.5;15;56.6068871021;
64;6;24.3999996185;30.5;15;31.0;4;29.9697418213;34.5;15;56.8529875278;
65;7;24.3999996185;30.5;15;31.0;4;29.9899024963;34.5;16;57.1002590656;
66;7;24.3999996185;29.5;15;31.0;4;30.0099639893;34.5;18;57.3480637074;
67;7;24.3999996185;30.5;15;31.0;4;30.0298938751;34.5;18;57.5957510471;
68;7;24.3999996185;30.5;15;31.0;4;30.049654007;34.5;19;59.9590389729;
69;8;24.3999996185;30.5;12;41.0;4;30.5272102356;35.0800018311;19;61.8727681637;
70;8;25.3999996185;31.5;12;41.3999996185;4;30.9027080536;35.5082702637;20;63.4138038158;
71;8;26.3999996185;32.5;11;41.8783998489;5;31.193693161;35.8158721924;19;64.5940256119;
72;8;27.3999996185;33.5;12;44.7892638445;5;28.4110183716;37.8158721924;19;65.3098487854;
73;8;30.4274997711;35.21875;13;46.3670450449;5;27.4110183716;39.0;19;65.8026309013;
74;9;31.7796554565;38.7672080994;13;47.6289795637;5;27.4110183716;40.9951095581;20;66.1663222313;
75;9;34.05493927;38.6162643433;12;48.6368699074;5;26.4938774109;42.0766181946;20;66.5248622894;
76;9;34.6888160706;40.8922767639;12;49.2766851187;5;25.4938774109;43.1567573547;21;66.8768620491;
77;9;35.477519989;42.6603012085;12;49.6706577539;6;25.2000007629;44.235370636;20;67.2210259438;
78;8;35.5411453247;43.2994537354;13;50.035831213;7;25.2000007629;45.3123092651;19;67.5561752319;
79;8;33.5978546143;44.3560142517;13;50.3741598129;7;25.2000007629;46.3874359131;18;68.8812608719;
80;8;32.6481056213;45.4135131836;12;50.6878138781;7;26.2000007629;48.4606323242;19;69.2253773212;
81;8;31.6923904419;46.4719276428;12;50.9790679216;7;27.2000007629;52.3874359131;19;69.5583622456;
82;9;30.7312316895;47.5312423706;11;52.1701563597;7;27.2000007629;55.3874359131;19;69.8796079159;
83;9;30.75;47.7336654663;12;52.3448582888;7;27.2000007629;58.3874359131;20;70.1886603832;
84;9;30.75;52.4858474731;12;52.5262827873;8;27.2000007629;61.3874359131;21;70.4852102995;
85;9;29.75;55.6371383667;13;52.7145501375;8;27.2000007629;63.3874359131;21;70.7690893412;
86;9;28.75;58.6639404297;13;52.9097619057;8;27.2000007629;65.3874359131;20;71.0402550697;
87;9;28.1499996185;61.6912384033;14;53.1119972467;8;27.2000007629;67.3874359131;21;71.2987821102;
88;9;28.1499996185;64.4314956665;14;53.3213095665;8;27.2000007629;69.3874359131;22;71.5448453426;
89;9;28.1499996185;65.6606521606;14;53.5377229452;9;27.2000007629;72.3874359131;21;71.7787079811;
90;9;28.1499996185;66.7688598633;15;53.7612279654;9;27.2000007629;75.070602417;22;72.0007048845;
91;9;28.1499996185;67.8806152344;11;53.9917780161;10;27.2000007629;77.1188354492;20;72.2112312317;
92;9;28.1499996185;68.9958877563;10;54.2292852402;10;27.2000007629;79.1647949219;19;72.398529768;
93;9;28.1499996185;70.1146392822;8;54.4736166;10;27.2000007629;78.1999969482;19;72.4700255394;
94;9;28.1499996185;71.2368087769;9;54.7245907784;10;27.2000007629;78.1999969482;20;72.5072168112;
95;9;28.1499996185;72.3622970581;10;54.981975317;10;27.2000007629;78.1999969482;20;73.5447884798;
96;9;28.1499996185;73.4909896851;11;55.2454826832;10;28.2000007629;80.1999969482;22;73.6127163172;
97;9;28.1499996185;74.6227416992;12;55.5147702694;10;29.2000007629;82.1999969482;22;73.6815661192;
98;9;28.1499996185;75.7573852539;16;55.7894380093;10;29.2000007629;84.1999969482;24;73.7513046265;
99;9;28.1499996185;76.8947219849;17;56.0690288544;10;30.2000007629;83.1999969482;26;73.8218966722;
100;9;28.1499996185;78.0345153809;17;56.3530302048;11;29.2000007629;85.1999969482;26;73.8933047056;
101;9;28.1499996185;79.1765213013;17;56.6408753395;11;29.2000007629;86.1999969482;27;73.9654893875;
102;9;28.1499996185;80.3204345703;17;56.9319472313;12;30.2000007629;84.1999969482;26;74.0384092331;
103;9;28.1499996185;81.4659729004;17;57.2255833149;12;29.2000007629;85.1999969482;27;74.1120208502;
104;10;29.1499996185;79.6127853394;17;57.521081686;12;29.2000007629;88.0;27;74.1862791777;
105;10;28.1499996185;80.7605438232;17;57.817707777;12;29.2000007629;90.0;27;74.2611371279;
106;10;28.1499996185;81.9088592529;18;58.1147022247;12;29.2000007629;92.0;28;75.3365463018;
107;10;29.1499996185;80.0573501587;20;58.411290884;13;30.2000007629;95.0;27;75.4424564838;
108;10;28.1499996185;83.6879043579;20;58.7066936493;13;31.2000007629;98.0;29;75.5494074821;
109;10;28.1499996185;84.8946838379;21;59.0001344681;13;31.2000007629;101.0;29;75.6573395729;
110;10;28.1499996185;86.1000900269;21;60.2908508778;13;31.2000007629;104.0;28;75.7661906481;
111;10;29.1499996185;88.3035964966;21;60.5031035542;13;31.2000007629;107.0;26;75.8758966923;
112;10;30.1499996185;90.5046768188;21;60.7186872363;13;32.2000007629;106.0;24;75.9863913059;
113;11;30.1499996185;92.7028274536;14;60.936186254;13;31.2000007629;108.0;20;76.0976060629;
114;11;30.1499996185;94.897605896;16;61.154309094;13;31.2000007629;110.0;21;76.2094707489;
115;12;30.1499996185;97.0885620117;16;61.3718862534;13;32.2000007629;109.0;21;76.3219138384;
116;12;30.1499996185;98.2753143311;18;61.5878682137;13;31.2000007629;111.0;21;76.4348618984;
117;12;31.1499996185;96.4575042725;18;61.8013238907;13;31.2000007629;112.371887207;21;76.5482404232;
118;12;30.1499996185;97.6348266602;20;62.0114352107;13;32.2000007629;110.410499573;23;76.661973238;
119;13;30.1499996185;98.8070068359;18;62.2174938917;12;31.2000007629;111.448814392;24;78.0457024574;
120;13;31.1499996185;96.9738464355;20;62.418897748;12;31.2000007629;112.933731079;24;79.4358147383;
121;13;30.1499996185;98.1351776123;20;62.6151425242;12;32.2000007629;111.423835754;23;80.8234903812;
122;13;30.1499996185;99.2908477783;18;63.3339022696;12;31.2000007629;112.917129517;22;82.2007961273;
123;13;31.1499996185;97.7845916748;18;64.0656101108;12;31.2000007629;114.411621094;21;83.5609378815;
124;13;31.1499996185;98.2052612305;18;64.8081322908;12;32.2000007629;112.905319214;23;84.8983960152;
125;13;32.1500015259;99.637512207;18;65.559001267;12;31.2000007629;114.396331787;25;86.2089467049;
