Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;14.4463853836;12.6000003815;5;27.1976003647;2;10.184431076;11.0209560394;4;23.944350481;
13;2;16.4463844299;13.0788002014;5;27.9822878838;2;11.954583168;11.4571752548;4;24.6819975376;
14;2;18.4463844299;13.4505519867;5;28.5892841816;2;13.9545841217;12.1288805008;4;25.2750298977;
15;2;19.4834518433;13.7328653336;5;29.0542362928;2;15.9545841217;12.0916318893;4;25.746127367;
16;2;20.4965171814;13.943564415;5;29.211841464;2;16.9756240845;12.3113050461;4;26.1175945997;
17;2;21.5099372864;14.0;6;29.2577478886;2;17.9828968048;12.4808797836;4;26.1887089014;
18;2;22.5237102509;14.0;6;29.3048160076;2;18.7228336334;12.8566131592;5;26.2221269608;
19;2;22.3999996185;14.3914451599;6;29.3530313969;2;19.8999786377;12.5;5;26.2560760975;
20;2;22.8059082031;14.0;6;29.4023760557;2;19.625;12.8768224716;5;26.2905418873;
21;2;22.3999996185;14.420712471;7;29.4528282881;3;19.625;13.0162162781;4;26.3255085945;
22;3;22.3999996185;14.4358482361;6;29.5043625832;3;19.625;12.5;4;26.3609591722;
23;3;22.3999996185;14.4513092041;6;29.5569496155;3;19.625;13.0443840027;5;26.3968753815;
24;3;22.8670845032;14.0;6;29.6105561256;3;19.9392967224;12.5;5;26.4332377911;
25;3;22.8831672668;14.0;6;29.6651450396;3;19.947479248;12.5;5;26.4700255394;
26;3;20.8995437622;15.0;6;29.72067523;4;19.625;13.0880098343;4;26.5072168112;
27;3;19.9162025452;16.0;7;29.7771017551;4;19.625;13.1028871536;4;26.5447884798;
28;3;18.9331302643;17.0;7;29.8343759775;4;19.625;13.1179151535;5;26.5827163458;
29;3;17.9503116608;18.0;7;29.8924454451;4;19.9811115265;12.5;5;27.6209751368;
30;3;16.9677333832;19.0;7;29.9512542486;4;18.9897193909;13.5;5;27.6995384693;
31;3;15.985376358;20.0;7;30.0107431412;4;18.9983959198;14.5;6;27.7795633078;
32;3;15.0032224655;21.0;7;30.0708494186;4;18.2504024506;15.5;6;27.8610231876;
33;3;14.621254921;22.0;7;31.1315076351;4;17.2687301636;16.5;6;27.943887949;
34;3;15.6394519806;23.0;7;31.2326498032;4;16.6623744965;17.5;6;28.0281237364;
35;3;16.6577949524;24.0;7;31.3353891373;4;16.6813278198;18.5;6;28.1136926413;
36;3;17.0006160736;25.0;7;31.4396545887;4;16.7005805969;19.5;6;28.200553298;
37;3;17.0318965912;26.0;7;31.5453704596;4;16.720123291;20.5;6;28.2886599302;
38;3;17.0636100769;27.0;7;31.6524561644;4;16.7399482727;21.5;7;28.3779631853;
39;3;18.0957374573;25.0;7;31.7608273029;4;16.7600421906;22.5;7;28.4684094191;
40;3;17.1282482147;26.0;9;31.870395422;4;16.7803916931;23.5;8;28.5599412918;
41;3;17.1611194611;27.0;9;31.9810678959;4;16.8009872437;24.5;8;28.65249753;
42;3;18.1943206787;25.0;10;32.0927485228;4;16.821811676;25.5;9;28.7460126877;
43;3;17.2278251648;26.0;10;32.2053383589;4;16.8428535461;26.5;9;28.8404182196;
44;3;17.2616004944;27.0;10;32.3187351227;4;16.8640937805;27.5;10;28.9356412888;
45;3;17.4513092041;27.0;11;32.43283391;4;16.8855190277;28.5;11;29.0316057205;
46;4;20.3298492432;29.0;13;33.5475275517;4;16.9071121216;29.5;12;29.1282321215;
47;4;21.4831676483;31.0;14;33.8152070045;4;17.9288520813;27.5;12;29.2254379988;
48;4;22.3457508087;33.0;15;34.10476017;4;16.9507236481;28.5;13;29.3231378794;
49;4;23.3979492188;35.0;16;34.4185377359;4;17.5336742401;28.5;14;29.421243906;
50;4;24.5331306458;36.0;17;34.7589901686;4;18.0;29.5;14;29.5196650028;
51;4;25.5246829987;36.5050239563;17;35.1286097765;4;19.4659404755;30.5;15;29.6183087826;
52;4;27.1685009003;35.6168022156;18;35.5298501253;4;20.5595302582;31.5;16;29.7170813084;
53;5;27.6717376709;35.645362854;17;35.9650220871;4;21.493347168;32.5;16;29.8158864975;
54;5;27.1821918488;36.6734848022;17;36.4361617565;4;22.2013778687;32.5;18;29.914627552;
55;5;27.9101600647;35.7011489868;18;36.9448738098;4;21.625;33.1212692261;18;30.0132071972;
56;5;27.3999996185;36.0;18;37.4921543598;4;22.2178630829;31.1647834778;18;30.1115274429;
57;5;29.1107959747;34.0;18;38.0781993866;4;22.775094986;28.5;19;30.2094910145;
58;5;26.3999996185;37.0;18;38.7022151947;4;21.625;29.5;19;30.3070008755;
59;5;29.0948295593;34.0;19;39.3622479439;4;22.2418193817;29.2959060669;20;30.4039609432;
60;5;29.8086738586;34.0;19;40.0550563335;4;21.625;30.3396263123;20;30.5002763271;
61;6;28.2459564209;35.0;13;50.7760505676;4;22.2303333282;29.4669322968;20;30.5958545208;
62;6;29.2790355682;37.0;13;52.9193224907;4;21.625;30.4903411865;21;30.6906046867;
63;6;31.3117713928;40.0;14;54.0821840763;5;22.625;32.4834213257;21;31.7844386101;
64;8;33.555721283;44.8986701965;12;56.2259428501;5;24.9264984131;29.5133628845;22;31.9172708988;
65;8;36.3760986328;44.8986701965;13;57.4014036655;5;24.5205669403;31.5;22;32.0502038002;
66;8;35.899887085;49.8986701965;15;58.5427858829;5;24.2935791016;33.5;23;32.1811397076;
67;8;35.7368888855;55.3058586121;14;59.6202821732;5;23.625;35.6403121948;22;32.2840846777;
68;8;38.2627639771;54.4765892029;14;60.6317228079;5;24.5889205933;34.6403121948;21;32.3875120878;
69;8;38.9774169922;56.0981063843;13;63.724221468;5;24.3395252228;35.4482879639;22;32.4913532734;
70;8;38.4838981628;56.3599243164;13;66.4239783287;5;24.3525619507;34.5999984741;22;32.5955395699;
71;8;37.1041603088;59.1471405029;14;68.7763808966;5;23.625;35.5999984741;22;32.7000024319;
72;8;37.6515846252;55.3970069885;14;70.834849596;5;24.378068924;34.5999984741;23;32.8046735525;
73;8;39.5159072876;56.0315208435;21;72.4796718359;5;24.3905162811;34.5999984741;23;32.9094842672;
74;9;36.1375198364;60.2622566223;12;84.8301831484;5;23.625;35.5999984741;23;33.0143666267;
75;9;39.5999984741;64.3939361572;13;86.5530738235;5;23.625;36.5999984741;23;33.1192526817;
76;9;41.5999984741;67.5344848633;14;88.0681754351;5;23.625;37.0936126709;24;34.3864592314;
77;10;41.8714981079;71.6840438843;13;89.4746087193;5;23.8500003815;37.7213363647;24;35.435949564;
78;10;42.7715911865;73.3222427368;14;90.8070472479;5;24.0255012512;38.2383995056;22;36.3018471003;
79;10;41.8484153748;77.3497695923;15;92.068788588;5;24.8743247986;36.6207504272;23;37.0196849108;
80;10;41.2647590637;79.8639984131;16;93.2640699148;6;25.898525238;34.6596794128;22;37.4741504192;
81;10;39.5999984741;82.9773864746;16;94.345389545;6;25.2379417419;35.0;23;37.7487645149;
82;10;38.8217468262;84.6297073364;19;95.2506973743;6;24.2999992371;37.0;23;38.0236232281;
83;12;37.5999984741;86.9873352051;18;96.1329231262;6;25.2906684875;36.3831596375;24;38.2983052731;
84;12;37.4035301208;90.2601394653;18;96.9913803339;6;26.0946311951;34.3831596375;25;38.5723891258;
85;12;35.5999984741;91.9054336548;18;97.8253894448;6;24.2999992371;36.3831596375;25;38.8454556465;
86;12;32.5999984741;91.8967208862;21;98.6342152357;6;25.2999992371;36.3831596375;26;39.1170890331;
87;12;32.5999984741;91.9132843018;22;99.3213674426;6;25.3904285431;37.3831596375;26;39.3868801594;
88;12;31.0;91.9132843018;20;99.9498260021;7;25.4139137268;38.3831596375;18;54.6544258595;
89;12;31.0;93.3497695923;20;100.567419767;7;26.4367408752;40.3831596375;18;55.9693324566;
90;12;32.1808853149;95.676902771;21;102.171203971;7;26.2999992371;43.3831596375;19;57.1861937046;
91;12;33.9943847656;100.004356384;21;102.818453729;7;28.2999992371;44.3831596375;19;58.2940919399;
92;12;34.1750183105;101.739242554;21;103.409332812;8;30.5010185242;46.6979522705;18;60.2890138626;
93;12;34.0;104.058006287;24;103.957380652;8;33.2791175842;48.7288665771;18;61.2328996658;
94;12;34.8867874146;107.085494995;24;104.489582658;8;34.5643539429;49.7589263916;19;62.0751438141;
95;13;34.1682357788;108.832931519;22;110.754526258;8;33.2999992371;52.7881355286;19;62.8015919924;
96;13;34.0;114.141410828;23;111.438061655;8;34.2999992371;53.7999992371;20;63.4309122562;
97;13;35.0;119.169685364;24;112.097643852;8;35.461479187;51.7999992371;20;63.991191268;
98;14;41.0;114.694320679;23;112.732440114;8;34.1954650879;52.7999992371;19;64.3943418264;
99;14;39.0;118.915618896;23;113.317707956;8;35.2225112915;51.7999992371;20;64.6573271751;
100;14;39.2679481506;120.580299377;24;113.835849524;8;34.6396560669;51.7999992371;20;64.9024983644;
