Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.5;3;24.0;1;6.0;14.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1100000143;1;7.0;13.0;6;20.0;
3;2;8.22200012207;12.1000003815;3;24.2308790684;1;8.0;12.0;6;20.0;
4;2;9.24617576599;11.5;3;24.3634339571;1;8.0;11.0;6;20.0;
5;2;9.87268733978;11.5;3;24.5084564686;1;8.0;10.0;6;20.0;
6;2;11.0525369644;11.5;3;24.666716814;1;9.0;10.0;6;20.0;
7;2;12.1000156403;11.5;3;24.8389433622;1;9.5;10.0;6;20.0;
8;2;12.4516830444;11.5;3;25.5041880608;1;9.5;10.0;6;20.3999996185;
9;2;12.6512565613;11.7299995422;3;26.0894298553;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;12.8268289566;11.9106416702;3;27.6572067738;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;13.297162056;12.5274600983;3;29.0203123093;2;9.72283363342;10.9951858521;5;23.0419120789;
12;2;15.03947258;13.0216779709;3;30.2077822685;2;9.95943069458;11.0209560394;5;23.964350462;
13;2;17.03947258;13.4066829681;3;31.2559218407;2;11.7228336334;11.4571752548;4;24.7233815193;
14;2;19.03947258;13.6998376846;3;32.2012615204;2;13.7228336334;11.8107032776;4;26.2840703726;
15;2;20.4553165436;13.9190797806;3;32.9144625664;2;15.7228336334;12.5640602112;4;27.5642777681;
16;2;21.6207237244;14.0;5;33.5084018707;2;16.7228336334;13.1761665344;4;28.58355093;
17;3;22.7989063263;14.0;4;34.1414051056;2;17.7228336334;13.656788826;4;29.3773798943;
18;3;23.9888076782;14.0;5;34.8082752228;2;18.7228336334;14.0236682892;5;29.9871627092;
19;3;24.4424819946;14.0;5;35.5021557808;2;19.7228336334;14.2975034714;5;30.4530693293;
20;3;24.6506462097;14.0;5;36.2146987915;2;20.5242729187;14.4983825684;5;30.5224741697;
