Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;8.0;12.1000003815;6;23.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;9.0;11.5;6;23.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;9.60000038147;11.5;6;23.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;10.6000003815;11.5;6;23.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;11.6000003815;11.5;6;23.0;2;9.84310913086;10.0;3;21.6541694403;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.87218856812;10.0;3;22.2087649107;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.99697208405;10.1999998093;3;22.7014135122;
10;2;12.1463851929;12.1106414795;5;25.0;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;12.5000009537;12.0;5;26.2400007248;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;12.3275251389;11.4571752548;3;26.6129477024;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;14.3275251389;11.8107032776;3;27.5041275024;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;16.3275241852;12.0916318893;4;28.2981133461;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;17.5498218536;12.3113050461;4;29.0167398453;
17;2;21.5237102509;14.0;6;29.3048160076;2;18.6352043152;12.4808797836;4;29.4582490921;
18;2;22.5378303528;14.0;6;29.3530313969;2;19.7259407043;12.5;4;29.883644104;
19;2;22.8059082031;14.0;6;29.4023760557;2;20.7238197327;12.5;5;30.3288545609;
20;2;22.3999996185;14.420712471;6;29.4528282881;2;20.8239917755;12.5;6;30.7909274101;
21;2;22.3999996185;14.4358482361;6;29.5043625832;2;20.9279594421;12.5;6;31.2663087845;
22;2;22.3999996185;14.4513092041;6;29.5569496155;2;21.0349197388;12.5;6;31.7509255409;
23;2;22.3999996185;14.0;8;29.6105561256;2;21.1439590454;12.5;6;32.2403049469;
24;3;22.3999996185;14.0;5;29.6651450396;2;21.2540683746;12.5;7;32.7297272682;
25;3;22.3999996185;14.0;6;29.72067523;2;21.3641891479;12.5;8;33.2144021988;
26;3;20.3999996185;15.0;6;29.7771017551;2;21.4732398987;12.5;8;33.6896543503;
27;3;19.3999996185;16.0;6;29.8343759775;2;21.5801715851;12.5;9;34.1511049271;
28;3;18.3999996185;17.0;6;29.8924454451;2;21.6839981079;12.5;9;34.5948324203;
29;3;17.3999996185;18.0;6;29.9512542486;2;17.6839981079;14.5;9;35.0175008774;
30;3;16.3999996185;19.0;6;30.0107431412;2;16.625;16.5;9;35.4164476395;
31;3;15.3999996185;20.0;6;30.0708494186;2;15.625;18.5;9;35.7897262573;
32;3;14.3999996185;21.0;6;30.1315076351;2;14.625;20.5;9;36.1361055374;
33;3;14.0;22.0;7;30.1926498413;2;14.0;22.5;9;36.455031395;
34;3;14.0;23.0;7;30.2542052269;2;14.0;24.5;9;36.7465581894;
35;3;14.0;24.0;7;30.3161010742;2;14.0;26.5;10;37.0112600327;
36;3;14.0;25.0;7;30.3782629967;2;14.0;28.5;13;37.2501325607;
37;3;14.0;26.0;7;30.4406147003;2;14.0;30.0750923157;13;37.4644937515;
38;3;14.0;27.0;8;30.5030794144;2;14.0;31.22514534;13;37.6558866501;
39;3;15.0;25.0;9;30.5655794144;2;14.0;32.3591194153;13;37.8259963989;
40;3;14.0;26.0;10;30.628036499;2;14.0;33.4781990051;13;37.9765739441;
41;3;14.0;27.0;10;30.690372467;2;14.0;34.5836029053;11;38.0;
42;3;15.0;25.0;10;30.7525100708;2;14.0;35.5999984741;12;38.0;
43;3;14.825753212;26.0;12;30.8143725395;2;14.0;36.5999984741;13;38.0;
44;3;14.8443117142;27.0;13;30.8758842945;2;14.0;37.5999984741;13;38.0;
45;3;15.8627653122;25.0;13;30.936971426;2;14.0;38.5999984741;14;38.0;
46;3;14.8810911179;26.0;15;30.9975619316;2;15.0;36.5999984741;14;38.0;
47;3;14.899269104;27.0;14;31.0575861931;2;14.0;37.5999984741;13;38.0;
48;3;15.0;26.0;14;31.1169772148;2;14.0;38.5999984741;14;38.0;
49;4;16.0;26.0;12;46.1756706238;2;15.0;36.5999984741;14;38.0;
50;5;18.0;27.0;9;59.7336053848;3;14.0;37.5999984741;9;62.0;
51;5;18.0;31.0;10;61.0975978374;3;16.0;37.5999984741;11;63.2000007629;
52;5;19.0;35.0;10;62.3257908821;3;18.0;38.5999984741;11;64.1576004028;
53;5;21.0;38.0;12;63.4180073738;4;20.9249992371;40.5999984741;11;65.9011039734;
54;6;23.0;41.0;10;77.1287350655;4;22.9249992371;43.5;12;66.4657306671;
55;7;23.0;45.0;9;78.6034202576;4;23.9249992371;46.5;12;66.88712883;
56;7;26.0;46.0;10;79.9112944603;4;24.9249992371;48.5;14;67.0;
57;7;26.0;49.0;10;81.061103344;4;26.9249992371;47.5;13;67.0;
58;7;28.0;52.0;11;81.9703931808;5;26.9249992371;48.5;13;67.0;
59;7;30.0;55.0;12;82.6664144993;5;27.9249992371;49.5;14;67.0;
60;8;33.0;54.0;11;83.2608189583;5;29.9249992371;48.4000015259;14;67.0;
61;8;34.0;56.0;13;83.6223721504;5;29.9249992371;49.4000015259;16;67.0;
62;8;36.0;55.0;14;83.9384293556;5;30.9249992371;50.4000015259;16;67.0;
63;8;39.0;52.0;14;84.2136268616;5;32.9249992371;48.4000015259;17;67.0;
64;8;39.4551544189;52.0;15;84.4396123886;5;32.9249992371;49.4000015259;18;67.0;
65;8;40.5374984741;52.0;16;84.4813876152;5;33.5249977112;50.4000015259;20;67.0;
66;9;41.5374984741;53.0;14;84.5;5;34.5249977112;48.4000015259;21;67.0;
67;9;42.5374984741;53.0;17;84.5;5;33.5249977112;49.4000015259;21;67.0;
68;9;42.6125030518;53.0;16;84.5;5;33.5249977112;50.4000015259;20;67.0;
69;8;42.6125030518;53.0;16;85.4468746185;6;32.5249977112;49.4000015259;19;67.0;
70;8;42.7820968628;53.0;17;88.170109272;6;32.5249977112;49.4000015259;18;67.0;
71;8;43.2656478882;54.0;16;90.3613414764;6;33.5249977112;50.4000015259;18;67.0;
72;8;43.6762542725;55.0;16;93.1010985374;6;32.5249977112;49.4000015259;18;67.0;
73;8;45.0221862793;57.0;17;94.3847718239;6;32.5249977112;49.4000015259;21;69.2700004578;
74;8;46.2510299683;58.7845535278;17;94.86257267;6;31.9780006409;47.5;22;71.0636076927;
75;8;46.3000030518;60.0;18;95.0712503195;6;32.2583236694;47.5;22;72.4639399052;
76;8;46.3000030518;61.0;19;95.280351162;6;32.4621124268;46.5;22;73.3106230497;
77;8;46.3000030518;62.0;17;95.4895812273;6;32.5;47.5;25;73.7759388685;
78;8;46.3000030518;62.0;16;95.6986669302;6;33.5;48.5906562805;26;74.0309717655;
79;9;46.3000030518;62.0;15;95.907356739;6;34.5;49.6319732666;24;74.2592742443;
80;9;44.3000030518;63.0;15;96.1154214144;6;34.8647537231;50.6743354797;24;74.3530313969;
81;9;43.3000030518;64.0;16;96.322653532;6;34.875;51.7177276611;27;74.4023760557;
82;9;42.3000030518;65.0;15;96.5288661718;6;34.875;52.7621383667;28;74.4528282881;
83;8;36.2000007629;57.0;15;78.7338918447;7;34.875;53.8075447083;26;92.5043625832;
