Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;5;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;5;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;5;23.4599990845;2;9.5;10.3000001907;5;21.3999996185;
9;1;12.0380001068;11.7299995422;5;23.8212833405;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;12.1463851929;12.1106414795;4;25.0;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.5000009537;12.0;4;26.2300007343;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;14.4553852081;12.6000003815;4;27.2181913853;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;16.4553852081;13.0788002014;4;27.9928700924;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;18.4553852081;13.4505519867;4;28.589247942;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;19.4834403992;13.7328653336;4;29.0429638624;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;20.4931354523;13.943564415;4;29.1887089014;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;21.5029983521;14.0;5;29.2221269608;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;22.5130233765;14.0;5;29.2560760975;2;19.0164165497;12.5;6;26.3530313969;
19;2;22.7768230438;14.0;5;29.2905418873;2;19.9294319153;12.5;5;26.4023760557;
20;2;22.7871627808;14.0;5;29.3255085945;2;19.9405345917;12.5;5;26.4528282881;
21;2;22.7976531982;14.0;5;29.3609591722;2;19.9518871307;12.5;5;26.5043625832;
22;2;22.8082866669;14.0;5;29.3968753815;2;19.9634819031;12.5;5;26.5569496155;
23;2;22.8190612793;14.0;5;29.4332377911;2;19.9753131866;12.5;5;26.6105561256;
24;2;22.3999996185;14.4299716949;5;29.4700255394;2;19.9873752594;12.5;5;26.6651450396;
25;2;22.3999996185;14.4410076141;5;29.5072168112;2;19.9996566772;12.5;5;26.72067523;
26;2;20.8521652222;15.0;5;29.5447884798;2;20.0121517181;12.5;5;26.7771017551;
27;2;19.8634357452;16.0;5;29.5827163458;2;20.024848938;12.5;4;26.8343759775;
28;2;18.8748149872;17.0;6;29.6209751368;2;19.625;13.2337503433;4;26.8924454451;
29;2;17.8862915039;18.0;6;29.6595385075;2;18.0508003235;13.5;4;26.9512542486;
30;2;16.8978614807;19.0;6;29.6983793974;2;17.064031601;14.5;4;27.0107431412;
31;2;15.9095134735;20.0;6;29.7374696732;2;16.0774173737;15.5;4;27.0708494186;
32;2;14.9212408066;21.0;6;29.7767804861;2;15.0909414291;16.5;5;27.1315076351;
33;2;14.5330343246;22.0;6;29.8162822723;2;14.4795894623;17.5;5;27.1926498413;
34;2;14.5448846817;23.0;7;29.8559447527;2;14.4933462143;18.5;5;27.2542052269;
35;2;14.5567836761;24.0;7;29.8957372904;2;14.5071964264;19.5;5;27.3161010742;
36;2;14.5687217712;25.0;7;29.9356285334;2;14.5211229324;20.5;5;27.3782629967;
37;2;14.5806884766;26.0;8;29.9755871296;3;15.5351085663;22.2000007629;4;28.4406147003;
38;2;14.5926761627;27.0;8;30.015581131;3;16.0;22.5;4;28.5430793762;
39;2;15.6046743393;25.0;7;30.0555787086;3;16.7971916199;23.5;4;28.6467633247;
40;2;14.6166734695;26.0;9;30.0955479145;3;16.8205223083;24.5;5;28.7515900135;
41;2;14.6286640167;27.0;9;30.135456562;3;16.8441085815;25.5;5;28.8574799299;
42;2;15.6406364441;25.0;10;30.17527318;3;16.8679332733;26.5;5;28.9643515348;
43;2;14.6525821686;26.0;11;30.2149660587;3;16.8919792175;27.5;7;29.0721204281;
44;2;14.6644897461;27.0;11;30.2545039654;4;16.9162273407;28.5;5;29.1807003021;
45;2;15.0;25.0;12;30.293856144;4;16.0;30.4133720398;6;29.2900028229;
46;2;14.0;26.0;11;30.3329925537;4;17.0;29.4471225739;7;29.3999379873;
47;2;15.0;25.0;12;30.3718836308;4;16.0;31.4816627502;7;29.5104144812;
48;2;16.0;25.0;12;30.4105007648;4;16.0;32.6572914124;8;29.621339798;
49;2;17.0;25.0;13;30.4488155842;4;17.3384819031;29.6818847656;7;29.7326202393;
50;2;18.0;25.0;15;30.4868011475;4;18.7145252228;30.6818847656;7;29.8441615105;
51;2;19.0;25.0;15;30.5244314671;4;20.0899372101;31.6818847656;7;29.9558686018;
52;2;20.7573299408;24.0;15;30.5616812706;4;20.0;32.6818847656;8;30.067646265;
53;3;21.0;25.0;12;59.3485264778;4;22.1402206421;32.5;8;30.1793992519;
54;3;23.0;25.0;11;61.3974449635;4;22.7903633118;32.5;8;30.2910319567;
55;3;25.1904830933;26.0;12;62.9676923752;4;21.625;32.5;9;30.4024494886;
56;3;26.2012729645;27.0;12;64.118471384;4;21.625;32.5;9;30.5135573149;
57;3;27.2119235992;28.0;14;64.9346358776;4;21.625;31.9936122894;8;30.6242613792;
58;3;27.3999996185;30.0;13;65.5014531612;4;22.438041687;28.9936122894;8;30.7344684601;
59;4;29.3999996185;31.3879623413;12;66.5599038601;4;21.625;28.9936122894;8;30.844086647;
60;4;31.3999996185;32.4049530029;14;66.7233444452;4;21.625;29.9936122894;8;30.953025341;
61;4;32.4000015259;33.421672821;14;66.9016631842;4;22.4710845947;27.9936122894;8;31.0611953735;
62;4;34.2628707886;33.0;14;67.096278429;4;21.625;28.9936122894;10;31.1685090065;
63;4;35.272567749;34.0;15;67.3086345196;4;21.625;29.9936122894;10;31.2748808861;
64;4;35.4000015259;35.0;15;67.5401698351;4;22.501739502;27.9936122894;11;31.3802270889;
65;4;34.4000015259;36.4857292175;15;67.7902543545;5;21.625;28.9936122894;9;41.4844670296;
66;4;34.7249984741;36.0;16;68.0342636108;5;23.5208129883;28.5;11;41.9655790329;
67;4;33.7249984741;37.0;12;68.3018820286;5;24.5249996185;29.5;9;42.4024362564;
68;4;32.7249984741;38.0;8;68.5940244198;5;23.625;30.5;9;42.8123111725;
69;4;31.7249984741;39.0;4;68.9113030434;5;24.5249996185;31.5;8;43.1945447922;
70;4;30.7249984741;40.0;5;69.2539470196;5;24.5249996185;32.5;9;43.5490908623;
71;4;29.7249984741;41.0;5;73.3649563789;5;24.5249996185;33.5;9;43.8764269352;
72;4;29.9990634918;42.0;4;76.5108435154;5;24.5249996185;34.5;10;44.1774594784;
73;4;29.0214328766;41.0;5;78.8968455791;5;24.5249996185;35.5;13;44.4534230232;
74;5;29.0436420441;41.0;7;80.6952962875;5;24.5249996185;36.5;14;44.7057833672;
75;5;27.0765628815;41.0;7;81.6085355282;5;24.5249996185;37.5;15;44.936152935;
76;5;26.0765628815;39.0;7;82.3360991478;5;24.5249996185;38.5;15;45.2085578442;
77;5;26.0765628815;39.0;9;83.0864372253;5;24.5249996185;38.9852752686;16;46.7136025429;
78;5;26.0765628815;39.0;9;83.8512456417;5;23.8500003815;40.6168899536;16;47.9683008194;
79;5;26.0765628815;40.0;9;84.6212413311;5;24.9791984558;40.1237564087;16;49.0087459087;
80;5;26.0765628815;41.0;10;86.386613369;5;24.1592674255;41.5242118835;17;49.8726100922;
81;5;27.0765628815;43.0;10;87.1125420332;6;26.2593841553;41.8373565674;16;51.4329507351;
82;5;28.0765628815;45.0;10;87.8172447085;6;27.3313884735;43.0;17;51.7249834538;
83;5;28.0765628815;47.0;11;88.4922268391;6;27.5948085785;44.0;17;52.016462326;
84;5;29.0;49.0;12;89.1304485202;6;27.6333236694;45.0;18;52.3069952726;
85;5;29.6000003815;51.0;12;89.7265829444;7;27.4044017792;46.0;16;52.5962138176;
86;5;29.6000003815;52.0;12;90.2771116495;7;24.2999992371;48.8806381226;17;52.8837753534;
87;5;29.6000003815;53.0;13;90.7802693248;7;23.2999992371;50.9312019348;18;53.1693657637;
88;5;29.6000003815;54.0;13;91.2358717322;7;22.2999992371;52.983997345;15;53.4526972771;
89;5;29.6000003815;55.0;13;91.6450591087;7;23.2999992371;52.0390472412;14;53.7335101366;
90;5;29.6000003815;56.0;12;92.009999752;7;21.6523990631;53.0;14;54.0115706921;
91;5;29.6000003815;57.0;12;92.3335901499;7;22.2999992371;53.0;15;54.2866700888;
92;5;29.6000003815;58.0;12;92.6191790104;7;23.2999992371;54.2177581787;15;54.5586231947;
93;5;29.6000003815;59.0;14;92.8703346252;7;24.2999992371;55.2818145752;16;54.8272662163;
94;5;29.6000003815;60.0;14;93.057191968;7;25.2999992371;56.3480682373;16;55.0924546719;
95;5;30.6000003815;58.0;14;93.0514727831;7;23.7552947998;57.0;16;55.3540589809;
96;5;29.6000003815;59.0;14;93.0463255048;7;22.7779521942;59.0;17;55.6119642258;
97;5;29.6000003815;60.0;15;93.0416929722;7;21.8012561798;61.0;18;55.8660645485;
98;5;30.6000003815;58.0;15;93.0375236869;7;20.825176239;63.0;19;56.0645699501;
99;5;29.6000003815;59.0;16;93.0337713361;7;21.2999992371;63.0;20;56.2533888817;
100;5;29.6000003815;60.0;16;93.0303941965;7;20.0;64.9880523682;21;56.4410889149;
101;5;30.6000003815;58.0;16;93.0273547769;7;20.0;66.0675430298;21;56.6274921894;
102;5;29.6000003815;59.0;16;93.0246192813;7;20.0;67.1484451294;21;56.8124146461;
103;5;29.6000003815;60.0;17;93.022157371;7;20.0;68.2305984497;23;56.9956688881;
104;5;30.6000003815;58.0;17;93.019941628;7;20.0;69.313835144;24;57.1399610043;
105;5;29.6000003815;59.0;17;93.0179474354;7;20.0;70.3979721069;25;57.2611646652;
106;5;29.6000003815;60.0;18;93.0161526799;7;20.0;71.4828109741;25;57.3830943108;
107;5;30.6000003815;58.0;18;93.014537394;7;20.0;72.5681610107;25;57.5054576397;
108;5;29.6000003815;59.0;18;93.0130836368;7;20.0;73.6538162231;26;57.6279573441;
109;5;29.6000003815;60.0;18;93.0117752552;7;20.0;74.7395706177;27;57.7502937317;
110;5;30.6000003815;58.0;18;93.0105977058;7;20.0;75.8252029419;28;57.8721673489;
111;5;29.6000003815;58.0;19;93.0095379353;7;20.0;76.9105148315;26;57.9932823181;
112;5;30.6000003815;58.0;19;93.0085841417;7;20.0;77.9952926636;26;58.1133489609;
113;6;30.9500007629;58.0;20;93.0077257156;7;20.0;79.0793380737;26;58.2320871353;
114;6;30.9500007629;58.0;21;93.0069531202;7;20.0;80.1624603271;30;58.3492274284;
115;6;30.9500007629;58.0;21;93.0062578321;7;20.0;81.2444534302;30;58.464515686;
116;6;30.9500007629;58.0;18;93.0056320429;7;20.0;82.3251571655;24;58.5777130127;
117;6;29.9500007629;57.0;14;93.0050688386;7;21.0;80.4043960571;21;58.688598156;
118;6;29.9500007629;57.0;14;93.0045619607;7;20.0;81.4820175171;22;58.7969703674;
119;6;29.9500007629;57.0;15;93.0041057467;7;20.0;82.5578765869;23;58.9026489258;
120;6;29.9500007629;57.0;15;93.00369519;8;21.0;80.6318511963;22;59.0054745674;
121;6;29.9500007629;57.0;15;94.6651768088;8;20.0;81.7038269043;22;59.1053099632;
122;6;30.0310001373;58.0;15;96.2182610035;8;20.0;82.7737121582;23;59.2020397186;
123;6;29.6000003815;60.0;16;97.6401620507;8;20.0;89.202041626;23;59.2955703735;
