Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;14.4463853836;12.6000003815;5;27.1976003647;2;10.184431076;11.0209560394;5;23.9543504715;
13;2;16.4463844299;13.0788002014;5;27.9822878838;2;11.9568338394;11.4571752548;5;24.7025904655;
14;2;18.4463844299;13.4505519867;5;28.5892841816;2;13.9568338394;11.8107032776;5;25.3068172932;
15;2;19.4834518433;13.7328653336;5;29.0542362928;2;15.9568338394;12.0916318893;5;25.789717555;
16;2;20.4965171814;13.943564415;5;29.211841464;2;16.9854335785;12.3113050461;5;26.1736010313;
17;2;21.5099372864;14.0;6;29.2577478886;2;17.9954986572;12.4808797836;5;26.2577478886;
18;2;22.5237102509;14.0;6;29.3048160076;2;19.0058269501;12.5;6;26.3048160076;
19;2;22.3999996185;14.3914451599;6;29.3530313969;2;19.9185829163;12.5;6;26.3530313969;
20;2;22.8059082031;14.0;6;29.4023760557;2;19.9294319153;12.5;6;26.4023760557;
21;2;22.3999996185;14.420712471;7;29.4528282881;2;19.625;13.0609502792;6;26.4528282881;
22;3;22.3999996185;14.4358482361;6;29.5043625832;2;19.9518871307;12.5;6;26.5043625832;
23;3;22.3999996185;14.4513092041;6;29.5569496155;2;19.9634819031;12.5;7;26.5569496155;
24;3;22.8670845032;14.0;7;29.6105561256;3;19.9753131866;12.5;6;26.6105561256;
25;3;22.8831672668;14.0;7;29.6651450396;3;19.9873752594;12.5;6;26.6651450396;
26;3;20.8995437622;15.0;7;29.72067523;3;19.9996566772;12.5;6;26.72067523;
27;3;19.9162025452;16.0;7;29.7771017551;3;20.0121517181;12.5;7;26.7771017551;
28;3;18.9331302643;17.0;7;29.8343759775;3;20.024848938;12.5;7;26.8343759775;
29;3;17.9503116608;18.0;7;29.8924454451;3;18.0377349854;13.5;7;26.8924454451;
30;3;16.9677333832;19.0;7;29.9512542486;3;17.0508003235;14.5;7;26.9512542486;
31;3;15.985376358;20.0;7;30.0107431412;3;16.064031601;15.5;7;27.0107431412;
32;3;15.0032224655;21.0;8;30.0708494186;3;15.0774173737;16.5;7;27.0708494186;
33;3;14.621254921;22.0;8;30.1315076351;3;14.4659414291;17.5;7;27.1315076351;
34;3;14.6394519806;23.0;8;30.1926498413;3;14.4795894623;18.5;7;27.1926498413;
35;3;14.6577949524;24.0;8;30.2542052269;3;14.4933462143;19.5;6;27.2542052269;
36;3;14.6762619019;25.0;8;30.3161010742;3;14.5071964264;20.5;7;27.3161010742;
37;3;14.6948299408;26.0;9;30.3782629967;3;14.5211229324;21.5;7;27.3782629967;
38;3;14.7134790421;27.0;9;30.4406147003;3;14.5351085663;22.5;7;27.4406147003;
39;3;15.7321844101;25.0;10;30.5030794144;3;14.5491380692;23.5;8;27.5030794144;
40;3;14.7509241104;26.0;10;30.5655794144;3;14.5631923676;24.5;8;27.5655794144;
41;3;14.7696743011;27.0;11;30.628036499;3;14.577255249;25.5;9;27.628036499;
42;3;15.7884111404;25.0;12;30.690372467;3;14.5913085938;26.5;10;27.690372467;
43;3;14.8071117401;26.0;12;30.7525100708;3;14.6053333282;27.5;11;27.7525100708;
44;3;15.0;25.0;13;30.8143725395;3;14.6193141937;28.5;11;27.8143725395;
45;3;16.0;24.4071865082;14;30.8758842945;3;14.633234024;29.5;11;27.8758842945;
46;3;14.8627653122;24.0;14;30.936971426;3;15.6470737457;27.5;12;27.936971426;
47;3;15.0;23.0;14;30.9975619316;3;14.6608181;28.5;13;27.9975619316;
48;3;16.0;23.0;14;31.0575861931;3;14.674451828;29.5;13;28.0575861931;
49;3;17.0;23.0;14;31.1169772148;3;15.68795681;27.5;14;28.1169772148;
50;4;18.0;23.0;13;31.1756706238;3;14.7013196945;28.5;15;28.1756706238;
51;4;19.0;24.0;13;31.2336053848;3;15.7145261765;27.5;16;28.2336053848;
52;4;20.0;25.0;13;31.2907235622;3;16.7275619507;27.5;15;28.2907235622;
53;4;21.0;25.645362854;14;31.346971035;3;17.0;27.5;16;28.346971035;
54;4;22.0;25.6734848022;15;31.4022974968;3;18.753068924;27.5;17;28.4022974968;
55;4;22.3999996185;25.7011489868;15;31.4566559792;3;19.7655162811;27.5;17;28.4566559792;
56;4;23.3999996185;24.0;16;31.5100040436;3;19.625;27.5;18;28.5100040436;
57;4;23.4530010223;24.0;16;31.5623030663;3;19.625;27.5;18;28.5623030663;
58;4;22.3999996185;25.0;17;31.6135182381;4;19.625;26.9936122894;15;38.6135182381;
59;5;24.3999996185;25.0;16;33.6636190414;4;21.438041687;24.9936122894;15;39.06361866;
60;5;26.4990844727;27.0;17;33.8000789881;4;21.625;25.9936122894;15;39.4869787693;
61;5;27.8310241699;29.0;17;33.9386646748;4;21.625;27.9936122894;16;39.8823142052;
62;5;26.3999996185;31.0;17;34.0794066191;4;22.4710845947;26.9936122894;16;40.249024868;
63;5;26.3999996185;33.0;18;34.2223300934;4;21.625;28.9936122894;17;40.587126255;
64;6;27.1109771729;34.0;14;49.3674548864;4;21.625;29.9936122894;15;40.8971605301;
65;6;27.3999996185;35.0;15;50.2647936344;4;22.501739502;27.9936122894;15;41.180100441;
66;6;28.3999996185;36.6932373047;17;51.083725214;4;21.625;28.9936122894;17;41.4372487068;
67;6;29.7666378021;37.7304191589;16;51.8014681339;5;22.5208129883;27.5;16;41.6481971741;
68;6;30.7768230438;38.7690505981;16;52.4250780344;5;22.5249996185;27.5;16;41.8191757202;
69;7;32.272644043;39.0;15;52.978146553;5;22.5249996185;27.5;17;41.9705476761;
70;7;33.3080444336;39.0;17;53.4672545195;5;23.5249996185;28.5;16;43.0;
71;7;32.9300842285;39.8936004639;17;53.8997941017;5;24.5249996185;29.5;17;43.0299999714;
72;7;33.5729141235;39.0;17;54.2833347321;5;24.5249996185;30.5;17;43.0605909824;
73;7;33.238822937;39.7166213989;17;54.53145051;5;24.5249996185;31.5;17;43.091766119;
74;7;32.6749992371;40.7350120544;19;56.8124965429;5;24.5249996185;32.5;17;43.1235172749;
75;7;33.8722190857;40.4646339417;19;58.6612011194;5;24.5249996185;32.5;17;43.1558350325;
76;7;33.647769928;42.0241928101;19;61.1449558735;5;24.5249996185;32.5;18;43.1887089014;
77;7;35.4638061523;42.803855896;19;62.3766450882;5;24.5249996185;32.5;18;43.2221269608;
78;7;37.4658508301;42.8922767639;21;63.1986769438;5;24.5249996185;32.5;19;43.2560760975;
79;8;36.3250007629;46.8903274536;21;63.5643060207;6;24.5249996185;32.5;18;43.2905418873;
80;8;37.6925392151;47.0;21;63.9316226244;6;24.5249996185;32.5;18;44.7184140682;
81;8;36.3250007629;50.9571762085;23;64.2999742031;6;23.8500003815;34.0;18;45.8968024254;
82;8;37.2087554932;50.9915008545;24;64.6687140465;6;24.9791984558;33.3899993896;18;46.8620971441;
83;8;36.3250007629;53.0263710022;24;65.0372056961;6;24.1592674255;34.6872596741;19;47.6522554159;
84;8;36.3250007629;54.6546936035;24;65.4048275948;6;25.2593841553;33.9097442627;19;48.1249799728;
85;8;36.3250007629;55.7513008118;25;66.7709752321;6;25.3313884735;34.0;19;48.2890343666;
86;8;37.3250007629;57.6843032837;27;67.0850656629;6;25.3563079834;34.0;23;48.4515588284;
87;8;38.3250007629;58.8411178589;27;67.4015395641;7;25.380657196;34.0;22;48.6123341322;
88;8;38.3250007629;59.9960861206;29;67.7193643451;7;24.2999992371;35.0;23;48.7711586952;
89;8;39.0718536377;59.9042053223;29;68.0375856161;7;24.2999992371;36.0;23;48.9278484583;
90;8;38.3250007629;62.0172653198;30;68.3553242087;7;24.2999992371;37.0;24;49.0822383165;
91;8;38.3250007629;63.447467804;30;68.6717723608;7;24.2999992371;38.0;24;49.2341808081;
92;8;38.3250007629;64.5926895142;30;68.9861913323;7;24.2999992371;39.0;25;49.3835470676;
93;8;39.1622543335;64.3395462036;30;69.2979081869;7;24.2999992371;40.0;25;49.5302250385;
94;8;39.1849365234;65.4409179688;31;69.6063117981;7;24.2999992371;41.0;25;49.6741189957;
95;8;38.3250007629;67.5391082764;32;69.9108521938;7;24.2999992371;42.0;25;49.8151495457;
96;8;38.3250007629;68.4797973633;32;70.2110357881;7;24.2999992371;42.9486541748;25;49.9532520771;
97;8;38.3250007629;68.6001434326;33;70.4660578966;7;24.2999992371;43.0023193359;26;50.0883760452;
98;8;38.3250007629;68.6976013184;33;70.6910971999;7;24.2999992371;43.0536422729;26;50.2204825878;
99;8;39.3250007629;69.7973175049;34;70.9144546986;7;24.2999992371;43.1026535034;26;50.3495454788;
100;8;38.3250007629;70.8396759033;35;71.1356880665;7;24.2999992371;43.1493873596;26;50.4755473137;
101;8;39.3250007629;69.8316650391;35;71.3543926477;7;24.2999992371;43.1938781738;26;50.546787262;
102;8;38.3250007629;71.1259841919;35;71.5702015758;7;24.2999992371;43.2000007629;27;50.6092653275;
103;8;39.3250007629;69.8645324707;35;71.7827845216;7;24.2999992371;43.2000007629;27;50.6716458797;
104;8;39.4043655396;69.9209976196;37;71.9918456078;7;24.2999992371;43.2000007629;27;50.7338511944;
105;8;39.4248962402;69.9757080078;36;72.1971238852;7;24.2999992371;43.2000007629;25;50.7958042622;
106;9;38.3250007629;71.0285949707;36;72.398389101;7;24.2999992371;43.2000007629;25;50.857429266;
107;9;38.3250007629;72.0795974731;36;72.5954428315;7;24.2999992371;43.2000007629;25;50.9186518192;
108;9;39.3250007629;70.7806472778;36;72.7881159782;7;24.2999992371;43.2000007629;27;50.9793992043;
109;9;41.069190979;67.7771987915;32;72.976266861;7;24.2999992371;43.2000007629;26;51.0396008492;
110;9;38.3250007629;69.7740936279;32;73.1597787738;7;24.2999992371;43.2000007629;27;51.099189043;
111;9;40.3250007629;66.1001281738;32;74.2488265634;7;24.2999992371;43.2000007629;27;51.1580986977;
112;9;39.6181716919;67.5203704834;33;75.3054316044;7;24.2999992371;43.2000007629;26;51.2162678242;
113;9;39.6982116699;68.9461669922;33;77.3725995421;7;24.2999992371;43.2000007629;27;51.2736375332;
114;9;39.3250007629;72.3728866577;33;78.679184854;7;24.2999992371;43.2000007629;27;51.3301522732;
115;9;40.3250007629;75.7958526611;34;81.0325579047;7;24.2999992371;43.2000007629;28;51.3857607841;
116;9;41.3250007629;79.4104995728;34;82.495005846;7;24.2999992371;43.2000007629;29;51.440415144;
117;9;44.3250007629;77.4334716797;34;84.0137423873;7;24.2999992371;43.2000007629;27;51.4940712452;
118;9;44.1091537476;79.4573822021;36;85.5950214267;7;24.2999992371;43.2000007629;27;51.5466895103;
119;10;44.1903839111;81.4822692871;24;87.2466657162;7;24.2999992371;43.2000007629;23;51.5982339382;
120;10;44.2702636719;81.4822692871;23;88.9772745967;7;25.2999992371;43.2000007629;19;51.6486728191;
121;10;43.3250007629;81.4822692871;24;90.7949354053;7;26.2999992371;43.2000007629;16;51.6979782581;
122;11;43.3250007629;83.4822692871;24;92.705419302;7;27.2999992371;43.2000007629;16;51.7461266518;
