Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;10.184431076;11.0209560394;5;23.944350481;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;11.954583168;11.4571752548;5;24.6819975376;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;13.9545841217;11.8107032776;5;25.2750298977;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;15.9545841217;12.0916318893;5;25.746127367;
16;2;20.4834403992;13.943564415;5;29.1558350325;2;16.9756240845;12.3113050461;5;26.1175945997;
17;2;21.4931354523;14.0;5;29.1887089014;2;17.9828968048;12.4808797836;5;26.1887089014;
18;2;22.5029983521;14.0;5;29.2221269608;2;18.7228336334;12.8566131592;5;26.2221269608;
19;2;22.7666378021;14.0;7;29.2560760975;2;19.8999786377;12.5;5;26.2560760975;
20;2;22.7768230438;14.0;7;29.2905418873;2;19.625;12.8768224716;6;26.2905418873;
21;2;22.7871627808;14.0;7;29.3255085945;2;19.625;13.0162162781;7;26.3255085945;
22;2;22.7976531982;14.0;7;29.3609591722;2;19.9232387543;12.5;7;26.3609591722;
23;2;22.8082866669;14.0;9;29.3968753815;2;19.625;13.0443840027;8;26.3968753815;
24;2;22.8190612793;14.0;9;29.4332377911;2;19.9392967224;12.5;8;26.4332377911;
25;2;22.3999996185;14.4299716949;10;29.4700255394;2;19.947479248;12.5;8;26.4700255394;
26;2;20.8410072327;15.0;10;29.5072168112;2;19.625;13.0880098343;8;26.5072168112;
27;2;19.8521652222;16.0;10;29.5447884798;3;19.625;13.1028871536;8;26.5447884798;
28;2;18.8634357452;17.0;11;29.5827163458;3;19.625;13.1179151535;9;26.5827163458;
29;3;17.8748149872;18.0;8;58.3709751368;3;19.9811115265;12.5;9;26.6209751368;
30;3;19.3999996185;17.0;8;60.4220392704;3;17.9897193909;13.5;9;26.6595385075;
31;3;21.8978614807;17.0;9;61.99515903;3;16.9983959198;14.5;9;26.6983793974;
32;3;22.9095134735;17.0;10;63.1495294571;3;16.0071353912;15.5;11;26.7374696732;
33;3;23.9212398529;18.0;10;63.9699949026;3;15.0159301758;16.5;11;26.7767804861;
34;3;24.9330329895;19.0;10;64.5418109894;3;14.3997755051;17.5;12;26.8162822723;
35;3;24.9448852539;20.0;10;64.6059447527;3;14.4086637497;18.5;13;26.8559447527;
36;3;24.9567832947;21.0;11;64.6457372904;3;14.4175872803;19.5;13;26.8957372904;
37;3;24.9687213898;22.0;12;64.6856285334;3;14.4265403748;20.5;13;26.9356285334;
38;3;24.9806880951;23.0;12;64.7255871296;3;14.4355163574;21.5;14;26.9755871296;
39;3;24.9926757812;24.0;12;64.765581131;3;14.4445075989;22.5;16;27.015581131;
40;3;25.0046730042;25.0;12;64.8055787086;3;14.4535055161;23.5;16;27.0555787086;
41;4;26.0166740417;25.0;7;79.8455479145;3;14.4625053406;24.5;16;27.0955479145;
42;4;27.3999996185;27.0;14;80.635456562;3;14.4714984894;25.5;17;27.135456562;
43;5;30.0406360626;29.0;6;96.344647646;3;14.4804782867;26.5;17;27.17527318;
44;5;32.4000015259;32.0;7;97.7222559452;3;14.4894361496;27.5;17;27.2149660587;
45;5;36.064491272;35.0;7;98.9401481152;3;14.4983673096;28.5;17;27.2545039654;
46;5;38.0763511658;37.0;8;100.002472401;3;14.5072631836;29.5;18;27.293856144;
47;5;40.0881576538;38.0;7;100.918352127;3;15.5161170959;27.5;18;27.3329925537;
48;5;42.099899292;39.0;7;101.700227976;3;14.5249233246;28.5;19;27.3718836308;
49;5;43.6996688843;40.0;7;102.362353563;3;14.5336742401;29.5;19;27.4105007648;
50;6;44.787979126;41.0;7;102.825833559;3;15.5423622131;27.5;20;27.4488155842;
51;6;44.5249977112;42.0;9;103.119564056;3;14.550983429;28.5;17;27.4868011475;
52;6;45.2710380554;43.0;9;103.274431467;4;15.5595302582;27.5;16;27.5244314671;
53;6;45.2823295593;44.0;9;103.311681271;4;16.0;27.5;16;27.5616812706;
54;6;45.2935028076;45.0;9;103.348526478;4;17.5763778687;27.5;16;27.5985264778;
55;6;45.3045578003;46.0;10;103.384944201;4;18.0;27.5;16;27.6349442005;
56;6;45.3154830933;47.0;10;104.420912743;4;19.5928630829;27.5;17;27.6709127426;
57;6;46.3262710571;49.0;11;104.526411653;4;20.2259559631;26.5;17;27.7064116001;
58;6;47.3369216919;51.0;11;104.635572553;4;19.625;26.5;19;27.7414214611;
59;6;47.9135551453;55.0;14;104.748516798;4;20.2418193817;24.5;19;27.7759244442;
60;6;49.7248535156;58.3879623413;15;104.865356326;4;19.625;24.5;18;27.8099038601;
61;6;49.5365409851;61.4049530029;16;104.986191034;4;19.625;24.4669322968;20;27.84334445;
62;7;49.5486221313;61.3966674805;15;105.111106277;4;19.625;24.4903411865;18;27.8762321472;
63;7;47.5611114502;62.0394134521;15;105.240169883;4;19.625;24.5133628845;18;27.9085543156;
64;7;46.6240196228;65.107131958;16;105.373429298;4;20.2794246674;22.5133628845;19;27.940299511;
65;7;47.6373443604;64.6483383179;17;105.510908842;4;20.286567688;22.5;19;27.9714579582;
66;7;46.6510887146;66.7383422852;17;105.650585651;4;20.2935791016;22.5;18;28.0;
67;7;47.5650596619;67.3304138184;18;105.766510248;4;19.625;22.5;20;28.0;
68;8;45.676651001;68.4115600586;18;106.887167931;5;19.625;22.5;19;28.0;
69;8;44.6887168884;71.4960174561;19;107.042466402;5;19.625;22.5;19;28.0;
70;8;44.7012443542;76.5837249756;20;112.05044055;5;19.625;22.5;19;28.0;
71;9;45.279045105;78.2437667847;21;115.872174501;5;19.625;22.5;20;28.0;
72;9;45.7550430298;79.4100875854;22;118.735029817;5;19.625;22.5;20;28.0;
73;9;47.081451416;82.1987838745;21;120.83608377;5;19.625;22.5;18;28.0;
74;9;45.3321609497;86.2335586548;21;122.873785496;5;19.625;22.5;19;28.0;
75;11;46.4630470276;87.453994751;19;123.285576344;4;19.625;22.5;20;28.0;
76;11;45.5218048096;91.6806335449;19;123.709090114;4;19.625;22.5;20;28.0;
77;11;44.6709098816;95.9129943848;19;124.143579245;4;19.625;22.5;20;28.0;
78;11;45.7143554688;97.1504745483;20;125.588170409;4;19.625;22.5;21;28.0;
79;11;45.7588157654;102.39239502;21;126.116872787;4;19.625;22.5;22;28.0;
80;11;44.8041877747;108.326522827;21;126.65840745;4;19.625;22.5;22;28.0;
81;11;44.9658355713;110.618927002;22;128.211770177;4;19.625;22.5;22;29.0;
82;12;44.0211791992;116.915504456;23;128.845870733;4;19.8500003815;23.0;23;29.8400006294;
83;13;44.077583313;123.215377808;22;129.493699312;4;20.0255012512;23.3899993896;23;30.493881464;
84;13;44.249370575;125.51763916;23;130.154183745;4;20.1592674255;23.6872596741;23;30.997512579;
85;13;43.0154190063;130.821334839;24;130.826207042;4;20.2593841553;23.9097423553;21;31.2359306812;
86;13;44.0826225281;133.125534058;24;131.508625388;4;20.2999992371;24.0;20;31.2930147648;
87;14;44.1508598328;134.429321289;22;140.700280905;4;20.2999992371;24.0;20;31.3492259979;
88;14;45.2200241089;136.731781006;23;141.782513976;4;20.2999992371;24.0;21;31.4045140743;
89;14;45.2900009155;145.314651489;24;142.854909897;4;20.2999992371;24.0;21;31.4588325024;
90;14;46.3606681824;150.714309692;23;143.914327383;4;18.2999992371;25.0;22;31.5121388435;
91;14;48.4319076538;155.109405518;25;144.958136797;5;17.2999992371;26.0;21;31.564394474;
92;14;50.5036239624;160.499008179;29;145.984217882;5;16.2999992371;27.0;21;31.6155650616;
93;14;52.5756874084;164.882369995;32;146.980808258;5;15.2999992371;28.0;20;31.6656200886;
94;14;57.5398292542;162.134674072;32;147.922333002;5;14.2999992371;29.0;18;31.714533329;
95;14;61.0041122437;163.372650146;34;148.844094515;5;15.2999992371;28.0;18;31.7622823715;
96;15;65.1156768799;162.477340698;34;149.745584726;4;16.2999992371;28.0;19;31.8088488579;
97;15;65.5014190674;165.697998047;34;152.139997721;4;17.2999992371;28.0;19;31.8542180061;
98;15;67.8020019531;170.487167358;35;154.613697767;4;18.2999992371;28.0;18;31.898378849;
99;15;69.6004180908;173.265655518;38;157.157107592;4;16.2999992371;27.0;18;31.941324234;
100;16;72.7642593384;174.056884766;38;173.508936167;4;17.2999992371;27.0;13;31.983050108;
101;17;73.0843353271;180.837936401;37;178.008362412;3;18.2999992371;28.0;14;32.0;
102;17;77.2837371826;185.61769104;36;182.479300022;3;19.2999992371;29.0;8;32.0;
103;17;81.9388427734;193.359176636;37;186.005509257;3;20.2999992371;30.0;5;32.0;
104;18;83.4190444946;201.073272705;39;193.491139293;2;18.2999992371;19.0;6;28.0;
105;18;83.8351898193;208.75642395;44;197.117238522;2;16.2999992371;20.0;5;28.0;
106;20;86.0406723022;217.406188965;42;200.668520331;1;15.2999992371;21.0;5;28.0;
107;20;87.8600006104;224.24230957;43;205.129194617;1;14.2999992371;22.0;5;28.0;
108;21;91.9542160034;228.600646973;46;208.53026104;1;13.2999992371;23.0;6;28.0;
109;22;92.604927063;236.24230957;46;211.816091418;1;12.2999992371;24.0;4;28.0;
110;22;96.9401702881;239.833618164;49;214.976461768;1;12.0;25.0;4;28.0;
111;23;98.9460601807;246.396072388;49;217.947182894;1;12.0;26.0;5;28.0;
112;23;100.153633118;253.515136719;48;220.660688281;1;12.0;27.0;5;28.0;
113;23;103.837165833;255.137557983;50;223.114860892;1;12.0;28.0;5;28.0;
114;24;110.643608093;257.487548828;50;226.47116971;1;12.0;29.0;5;28.0;
115;24;118.761009216;261.833557129;51;229.784092426;1;12.0;30.0;6;28.0;
116;25;127.171882629;267.559936523;51;236.776234984;1;12.0;31.0;6;28.0;
117;25;137.839172363;272.739929199;51;242.758616805;1;12.0;32.0;7;28.0;
118;25;145.602752686;280.441345215;55;246.944419026;1;12.0;33.0;6;28.0;
119;26;153.481170654;285.78894043;56;250.16156745;1;12.0;34.0;6;28.0;
120;26;160.235107422;291.120941162;58;253.98862505;1;12.0;35.0;7;28.0;
121;26;166.966552734;297.43572998;60;256.482760549;1;12.0;36.0;7;28.0;
122;27;172.676300049;302.73223877;61;259.528388739;1;12.0;37.0;7;28.0;
123;27;174.700073242;306.009643555;63;263.355836749;1;12.0;38.0;7;28.0;
124;27;176.096664429;311.847473145;64;265.664984584;1;13.0;36.0;7;28.0;
125;27;179.692840576;317.44329834;59;270.055779099;1;12.0;37.0;7;28.0;
126;28;186.087966919;319.634796143;59;273.395465016;1;12.0;38.0;6;28.0;
127;31;184.482223511;332.136444092;56;276.481574297;1;13.0;36.0;6;28.0;
128;32;186.53894043;339.824768066;52;279.416745901;1;12.0;37.0;1;28.0;
129;32;189.123474121;348.792480469;54;283.33269465;1;12.0;38.0;1;28.0;
130;33;192.127105713;358.16583252;55;286.405855656;1;13.0;36.0;1;28.0;
131;34;196.033889771;365.226806641;54;289.291563272;1;12.0;37.0;1;28.0;
132;35;196.906997681;375.288574219;56;293.100340009;1;12.0;38.0;2;28.0;
133;35;197.57460022;387.351074219;58;297.118075013;1;13.0;36.0;1;28.0;
134;35;204.054046631;392.914245605;61;302.821772099;1;12.0;37.0;1;28.0;
135;35;208.778488159;404.120513916;64;308.767989635;1;12.0;38.0;1;28.0;
