Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;4;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;4;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;4;23.0;1;9.0;10.0;6;20.0;
7;2;11.6000003815;11.6999998093;3;24.0;1;9.5;10.0;6;20.0;
8;2;12.1999998093;11.5;1;24.5449991226;2;9.5;10.3000001907;5;21.3999996185;
9;2;12.3635005951;11.7299995422;1;24.9975861311;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;12.4992761612;11.9106416702;1;25.2742146254;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.5822649002;12.0;2;26.6045138836;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;14.5677394867;12.6000003815;2;27.7039059401;2;10.1911802292;11.0209560394;5;23.9749414921;
13;2;16.5677394867;13.0788002014;2;28.6013240814;2;11.9614667892;11.4571752548;5;24.7131726742;
14;2;18.5677394867;13.4505519867;3;29.3325686455;2;13.9614667892;11.8107032776;5;25.3067810535;
15;2;19.7064361572;13.7328653336;3;29.9338023663;2;15.7228336334;12.4286870956;5;25.7784451246;
16;2;20.7603874207;13.943564415;4;30.240152359;2;16.9828968048;12.3113050461;5;26.1504684687;
17;2;21.8184318542;14.0;5;30.4475870132;2;17.9902935028;12.4808797836;5;26.2221269608;
18;3;22.8806610107;14.0;4;38.7547602654;2;18.9978122711;12.5;6;26.2560760975;
19;3;23.3999996185;14.0;4;39.4686832428;2;19.907617569;12.5;6;26.2905418873;
20;3;25.2714576721;14.0;4;40.1839048862;2;19.9153709412;12.5;6;26.3255085945;
21;3;26.3463611603;14.0;4;40.8959820271;2;19.9232387543;12.5;6;26.3609591722;
22;3;26.3999996185;15.0;6;41.6008014679;2;19.9312152863;12.5;6;26.3968753815;
23;3;28.3999996185;14.0;6;42.2946634293;3;19.9392967224;12.5;6;26.4332377911;
24;3;29.5947151184;14.0;7;42.9743318558;4;19.947479248;12.5;5;26.4700255394;
25;3;24.3999996185;17.0;7;43.637049675;4;19.9557552338;12.5;5;26.5072168112;
26;3;24.3999996185;18.0;7;44.2805194855;4;19.9641227722;12.5;5;26.5447884798;
27;4;24.3999996185;19.4540119171;4;57.6528682709;4;19.9725780487;12.5;5;26.5827163458;
28;4;25.3999996185;20.6157798767;4;58.8900938034;4;19.9811115265;12.5;4;26.6209751368;
29;4;25.7743930817;21.7797489166;4;60.0500440598;4;17.9897193909;13.5;4;26.6595385075;
30;4;25.8849391937;22.9448795319;4;61.1291518211;4;16.9983959198;14.5;4;26.6983793974;
31;4;25.9842853546;24.1100940704;5;62.1262493134;4;16.0071353912;15.5;4;26.7374696732;
32;4;26.6731014252;25.2743015289;5;63.0421981812;4;15.0159301758;16.5;6;26.7767804861;
33;4;27.7521343231;26.4364242554;5;63.8794565201;4;14.3997755051;17.5;6;26.8162822723;
34;4;28.8221664429;27.5954341888;5;64.566113472;4;14.4086637497;18.5;6;26.8559447527;
35;4;29.8500003815;28.7503662109;6;65.1367273331;4;14.4175872803;19.5;7;26.8957372904;
36;4;30.8500003815;29.900352478;7;65.6562862396;4;14.4265403748;20.5;8;26.9356285334;
37;4;31.3051548004;31.0446395874;7;66.1151800156;4;14.4355163574;21.5;9;26.9755871296;
38;4;31.3875007629;35.0446395874;7;66.3774137497;4;14.4445075989;22.5;8;27.015581131;
39;4;31.3875007629;39.0446395874;8;66.625243187;4;14.4535055161;23.5;8;27.0555787086;
40;5;31.3875007629;43.0446395874;7;66.8581972122;4;14.4625053406;24.5;9;27.0955479145;
41;5;31.3875007629;47.0446395874;8;67.0760469437;4;14.4714984894;25.5;10;27.135456562;
42;6;31.3875007629;51.0446395874;8;67.2787904739;4;14.4804782867;26.5;11;27.17527318;
43;6;32.3875007629;49.7643966675;9;67.4666233063;4;14.4894361496;27.5;11;27.2149660587;
44;6;31.3875007629;50.8583106995;10;67.6399068832;4;14.4983673096;28.5;11;27.2545039654;
45;6;31.3875007629;51.9449539185;10;67.7991437912;4;14.5072631836;29.5;12;27.293856144;
46;6;33.3875007629;47.9449539185;10;68.9449424744;4;15.0;28.5;12;27.3329925537;
47;6;32.3875007629;50.9449539185;11;69.137992382;4;14.5249233246;28.5;13;27.3718836308;
48;6;33.3875007629;53.9449539185;11;70.3220014572;4;14.5336742401;29.5;14;27.4105007648;
49;6;36.3875007629;51.9449539185;12;70.4889608622;4;15.0;28.5;14;27.4488155842;
50;7;35.3875007629;55.9449539185;13;70.6100268364;5;14.550983429;28.5;13;27.4868011475;
51;7;35.3875007629;59.9449539185;14;70.7362384796;5;14.5595302582;29.5;13;27.5244314671;
52;7;37.3875007629;57.6100997925;15;70.8676567078;5;15.0;28.5;14;27.5616812706;
53;7;35.3875007629;60.6478118896;15;71.004324913;5;16.5763778687;28.5;14;27.5985264778;
54;7;35.3875007629;63.3221168518;16;71.1462665796;5;17.0;28.5;14;27.6349442005;
55;8;37.3875007629;59.3930892944;17;71.2934840918;5;18.5928630829;28.5;14;27.6709127426;
56;8;35.3875007629;61.4666976929;17;72.445956707;5;19.6009559631;28.5;13;27.7064116001;
57;8;36.3875007629;64.542930603;18;75.1125969887;5;19.625;28.5;14;28.7414214611;
58;8;38.6740951538;64.6965637207;19;77.3579359055;5;21.2418193817;27.5;15;28.9059244394;
59;8;37.9222831726;67.8623809814;19;79.2490714788;6;21.625;28.5;12;39.085334897;
60;8;39.1357879639;68.040802002;20;80.858202219;6;22.625;30.4669322968;12;39.681068182;
61;9;40.3184280396;69.2321624756;21;81.9163686037;6;23.9484882355;31.4903411865;12;40.2689669132;
62;10;39.4000015259;65.9449539185;20;82.5893503428;6;24.625;32.5133628845;14;40.8492048979;
63;11;38.4000015259;68.9449539185;20;83.2749447823;6;26.2794246674;32.5133628845;14;41.4225885868;
64;12;38.4000015259;73.3692626953;19;83.9339729548;6;27.3200817108;32.5;14;41.9904398918;
65;13;39.4000015259;72.9119415283;18;84.5309386253;6;27.4478492737;32.5;14;42.5524246693;
66;13;38.4000015259;76.7594985962;18;85.1542903185;6;26.8992958069;33.5;16;43.0845124722;
67;13;39.4000015259;76.9681854248;20;86.8020967245;6;26.3791103363;35.5;16;43.617164135;
68;13;40.4000015259;79.8494110107;20;87.5119585991;6;26.4275684357;36.5999984741;17;44.1521441936;
69;13;41.4000015259;81.8967437744;20;89.2422101498;6;27.2592315674;34.5999984741;17;44.6908988953;
70;13;41.4000015259;87.945602417;21;89.9895944595;6;26.5093154907;35.5999984741;16;45.2344098091;
71;13;43.3999977112;90.9959487915;22;91.7505015135;6;26.5433731079;34.5999984741;16;45.6789975166;
72;14;43.3999977112;98.0477371216;22;92.4960451126;6;26.5499992371;34.5999984741;16;46.1151270866;
73;15;45.3999977112;100.933830261;22;93.2496537566;6;26.5499992371;34.5999984741;17;46.5695996284;
74;15;45.3999977112;105.933830261;22;94.0069215298;6;26.5499992371;34.5999984741;17;47.0391392708;
75;16;44.3999977112;112.711006165;21;94.7634879947;6;26.5499992371;34.5999984741;18;47.5199065208;
