Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;9.0;10.0;6;20.0;
7;2;11.9000005722;11.5;5;24.1124999523;1;9.5;10.0;6;20.0;
8;2;12.2337493896;11.5;5;24.7075287104;1;9.5;10.0;6;20.3999996185;
9;2;12.4122591019;11.7299995422;5;25.2185473442;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.5655641556;11.9106416702;5;25.5628780127;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.6688642502;12.0;5;26.9924205542;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.6841106415;12.6000003815;5;28.2091608047;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.6841106415;13.0788002014;5;29.2439539433;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;18.6841106415;13.4505519867;5;30.1344041824;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;19.9469871521;13.7328653336;5;30.9182436466;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;21.0557193756;13.943564415;5;31.431794405;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;22.1759223938;14.0;5;31.8716888428;1;15.7228336334;12.4808797836;4;25.0;
18;2;23.3078918457;14.0;5;32.3509383202;2;17.7228336334;12.8000001907;4;26.0;
19;2;23.705280304;14.0;7;32.8686590195;2;19.625;12.8000001907;4;26.0499999523;
20;2;23.8605976105;14.0;7;33.4227776527;2;19.625;12.8149995804;5;26.1019749641;
21;2;24.0268325806;14.0;7;34.0099139214;2;19.625;12.8305921555;5;26.1559499502;
22;3;24.2029743195;14.0;6;34.6253342628;2;19.625;12.9623804092;5;26.2119446993;
23;3;24.3875999451;14.0;8;35.2630004883;2;19.625;12.9847774506;6;26.269973278;
24;3;24.5788993835;14.0;8;35.9157261848;2;19.625;13.0079889297;6;26.3300433159;
25;3;20.5788993835;16.0;8;36.5754442215;2;19.625;13.0320177078;5;26.3921557665;
26;3;20.5788993835;16.0;8;37.2335710526;2;19.9382343292;12.5;5;26.4563041925;
27;3;20.5788993835;17.0;8;37.8814382553;3;19.625;13.0825214386;4;26.5224741697;
28;3;20.3644313812;18.0;8;38.5107440948;3;19.625;12.5;4;26.5906432867;
29;3;19.5532226562;19.0;9;40.1139822006;3;19.625;13.1362571716;5;26.6607804298;
30;3;19.7341938019;20.0;10;40.6847982407;3;17.9986763;13.5;5;26.7328453064;
31;3;19.9054393768;21.0;10;41.2182331085;3;17.0148906708;14.5;5;26.8067884445;
32;3;19.6654701233;22.0;11;41.7108440399;3;16.0315284729;15.5;5;26.8825509548;
33;3;19.8132534027;23.0;11;42.160700798;3;15.0485744476;16.5;5;26.9600640535;
34;3;19.9482097626;24.0;12;42.5672740936;3;14.4410142899;17.5;5;27.0392494202;
35;3;20.0701828003;25.0;12;42.9312467575;3;14.4588308334;18.5;5;28.120018959;
36;3;20.1793746948;26.0;13;43.254278183;3;15.4770040512;20.2000007629;5;28.2322752476;
37;3;20.2762832642;27.0;13;43.5387535095;3;16.4955120087;21.2210006714;5;28.3465025425;
38;3;21.3616256714;25.0;13;43.7875471115;3;16.5143299103;22.2424144745;7;28.4625785351;
39;3;20.4362640381;26.0;13;44.0038080215;4;16.5334320068;23.2642364502;5;31.3508789539;
40;3;20.5011425018;27.0;14;44.1907844543;4;17.0;25.2864627838;6;31.6151300669;
41;3;21.5572357178;25.0;14;44.25;4;18.0;28.3090839386;5;31.8841599226;
42;3;20.5750007629;26.0;14;44.25;4;18.0;30.3189105988;6;32.1574544907;
43;3;21.5750007629;26.0;16;44.25;4;18.0;31.510219574;6;32.4344577789;
44;3;22.5750007629;27.0;17;44.25;4;18.6321792603;30.7373409271;6;32.7145757675;
45;3;23.5750007629;28.0;17;44.25;5;18.6523475647;31.8706760406;5;32.9971821308;
46;3;24.5750007629;29.0;17;44.25;5;18.0;33.0055732727;6;33.2816230059;
47;3;25.5750007629;30.0;18;44.25;5;19.0;32.1416816711;7;33.5672252178;
48;3;26.5750007629;29.0;18;44.25;5;18.713060379;32.2786483765;7;33.8533012867;
49;3;27.5750007629;29.0;19;44.25;5;18.322479248;33.4128341675;7;34.1391589642;
50;3;28.5750007629;29.0;20;44.25;5;19.7533454895;34.4128341675;7;34.4241076708;
51;3;28.9749984741;29.0;20;44.25;5;20.0;36.4128341675;7;34.7074664831;
52;3;28.9749984741;29.0;22;44.25;7;21.7931423187;38.4128341675;5;39.2086671591;
53;3;28.9749984741;29.0;22;44.25;7;23.0;41.4128341675;6;39.6463950872;
54;3;28.9749984741;29.0;22;44.25;7;25.0;43.4128341675;8;40.0796649456;
55;3;28.9749984741;29.0;23;44.25;7;26.9983959198;44.0687866211;8;40.5074058771;
56;3;28.9749984741;29.0;23;44.25;7;27.0635719299;44.1723403931;8;40.9286055565;
57;3;28.9749984741;29.0;23;44.25;7;25.625;44.2734680176;8;41.3423188925;
58;3;28.9749984741;29.0;23;44.25;7;25.625;43.3719329834;8;41.7476773262;
59;3;28.9749984741;29.0;20;44.25;7;25.625;42.4675178528;8;42.1438947916;
60;3;28.9749984741;29.0;21;44.25;7;26.5673103333;41.560043335;9;42.5302749872;
61;3;28.9749984741;29.0;21;44.25;7;25.625;42.6493606567;10;42.9062110186;
62;3;28.9749984741;29.0;21;44.25;7;26.6010398865;41.7353515625;10;43.2711913586;
63;3;28.9749984741;29.0;21;44.25;7;26.6172618866;41.8179206848;13;43.6247963905;
64;3;28.9749984741;29.0;21;44.25;7;26.625;42.8970031738;13;43.9666986465;
65;3;28.9749984741;29.0;22;46.2468742132;7;27.9690322876;41.9725723267;12;44.2966592312;
66;3;29.5665626526;29.7000007629;22;47.8334802389;7;25.625;43.0446052551;12;44.6145224571;
67;4;27.8840827942;31.2291984558;21;49.0700753927;6;25.625;44.1131248474;13;44.9202139378;
68;5;27.1163215637;32.6162643433;20;50.0233974457;6;26.625;42.1781616211;13;45.2137320042;
69;5;26.2819290161;33.8922767639;20;50.584585309;6;26.70495224;42.2397689819;14;45.4951412678;
70;5;25.6000003815;35.0;20;50.8808746338;6;27.1322631836;43.2980155945;14;45.7645688057;
71;5;25.6000003815;36.0;21;51.1338759661;6;27.1156196594;45.3529853821;15;46.015370369;
72;5;25.6000003815;37.0;20;51.209867835;7;27.6610393524;45.4000015259;14;46.1741883755;
73;5;25.6000003815;38.0;20;51.2375754118;7;28.6891918182;43.4000015259;15;46.2942764759;
74;5;25.6000003815;39.0;20;51.2655745745;7;28.2988491058;43.4000015259;16;46.4094297886;
75;5;26.6000003815;37.0;22;51.2938529253;7;28.3161392212;44.1141738892;17;47.5112893581;
76;6;25.6000003815;38.0;21;52.3223972321;7;27.4249992371;45.6579055786;18;48.3537888527;
77;6;26.6000003815;40.0;21;52.3011937737;7;27.6005020142;47.0916519165;18;49.0107512474;
78;6;28.6000003815;39.0;20;52.2852282524;7;27.7342681885;48.4326248169;21;49.5180330276;
79;6;27.6000003815;41.0;21;52.2739859223;8;29.4415588379;45.8097457886;21;50.760654211;
80;6;27.6000003815;43.0;21;52.2670015097;8;29.875;46.9000015259;21;50.8824746609;
81;6;27.6000003815;45.0;22;52.2638539672;8;30.7485580444;46.9000015259;22;51.0068986416;
82;6;27.6000003815;46.0;22;52.2641626596;9;27.875;49.9000015259;21;51.133921504;
83;6;27.6000003815;47.0;21;52.2675828338;9;26.875;52.9000015259;21;51.2635326385;
84;6;27.6000003815;48.0;22;52.273802042;9;25.875;54.884475708;21;51.3957141638;
85;6;27.6000003815;49.0;21;52.2825372219;9;27.1743144989;55.9000015259;21;51.5304406881;
86;6;27.6000003815;50.0;21;52.2935314178;10;27.875;57.8839988708;17;66.6676774025;
87;6;27.6000003815;51.0;21;52.3065513968;10;29.875;60.9390487671;17;67.8573788404;
88;6;27.6000003815;52.0;21;52.3213851452;10;32.2274017334;62.9000015259;16;68.9544658661;
89;6;27.6000003815;53.0;22;52.3378399014;11;31.875;66.9000015259;15;69.9483228922;
90;6;27.6000003815;54.0;23;52.3557401896;11;31.875;70.1177597046;15;70.8352116346;
91;6;28.6000003815;52.0;23;52.3749260902;11;31.875;74.1818161011;15;71.6173181534;
92;6;27.6000003815;53.0;23;52.3952517509;11;31.875;76.2480697632;16;72.3012852669;
93;6;27.6000003815;54.0;23;52.4165839553;11;32.3302955627;78.9000015259;16;72.8966240883;
94;6;28.6000003815;52.0;23;52.4388011098;12;32.3529510498;81.3983688354;15;73.4142603874;
95;6;27.6000003815;53.0;23;52.4617919922;12;31.875;84.4341125488;13;73.8653886318;
96;7;28.6000003815;55.0;23;53.4854546785;12;31.875;87.469078064;13;74.1619534492;
97;7;30.6000003815;54.0;23;53.5996958017;12;31.875;90.5032501221;13;74.3209238052;
98;7;29.9270000458;56.0;23;53.7215486169;12;31.875;93.5365982056;13;74.4809393883;
99;7;29.6000003815;58.0;24;53.851315856;12;31.875;96.5691146851;14;74.6417753696;
100;7;30.6000003815;58.0;24;53.9892935753;12;31.875;99.0008010864;14;74.8031921387;
