Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;5;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;5;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;5;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;5;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;5;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;5;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;5;24.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;12.2000007629;12.0;5;25.2000007629;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;14.1463851929;12.6000003815;5;26.1576004028;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;15.1463851929;13.0788002014;5;26.9011039734;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;16.1463851929;13.4505519867;5;27.4657306671;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;17.1463851929;13.7328653336;5;27.88712883;1;13.7228336334;12.0916318893;3;24.6226100922;
16;1;18.1463851929;13.943564415;6;28.0;1;14.7228336334;12.3113050461;3;24.9617595673;
17;1;19.1463851929;14.0;6;28.0;1;15.7228336334;12.4808797836;3;25.0;
18;1;20.1463851929;14.0;7;28.0;1;16.7228336334;12.5;4;25.0;
19;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;4;25.0;
20;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;5;25.0;
21;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;5;25.0;
22;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;5;25.0;
23;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;6;25.0;
24;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
25;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
26;1;20.3999996185;14.0;5;28.0;1;17.625;12.5;7;25.0;
27;1;20.3999996185;14.0;6;28.0;1;17.625;12.5;7;25.0;
28;1;20.3999996185;14.0;7;28.0;2;17.625;12.5;7;25.0;
29;1;20.3999996185;14.0;7;28.0;2;17.625;12.5;8;25.0;
30;1;18.3999996185;15.0;7;28.0;2;17.625;12.5;8;25.0;
31;1;17.3999996185;16.0;7;28.0;2;15.625;13.5;8;25.0;
32;2;16.3999996185;17.0;6;36.2846565247;2;14.625;14.5;7;25.0;
33;2;16.3999996185;18.0;7;36.6338834763;3;13.625;15.5;6;35.0;
34;2;16.3999996185;19.0;7;36.9676790237;3;13.625;16.5;6;35.3999996185;
35;2;16.3999996185;20.0;7;37.2844457626;3;14.0;17.5;6;35.7743997574;
36;2;16.3999996185;21.0;7;37.5829925537;3;15.0;18.5;6;36.1219387054;
37;2;17.0;22.0;8;37.862528801;3;16.0;19.5;6;36.4420347214;
38;2;18.0;23.0;7;38.1226501465;3;16.5744571686;20.5;7;36.7347183228;
39;2;18.5551929474;24.0;7;38.3633012772;3;16.6403121948;21.5;7;37.0005426407;
40;2;18.6634864807;25.0;8;38.584733963;3;16.7001228333;22.5;8;37.2404880524;
41;2;18.763130188;26.0;10;38.7874593735;3;16.7541103363;23.5;8;37.4558610916;
42;2;18.8543567657;27.0;10;38.97219944;3;16.8025684357;24.5;9;37.6481971741;
43;2;19.9374885559;25.0;10;39.1398324966;3;16.8458442688;25.5;9;37.8191757202;
44;2;19.0129241943;26.0;12;39.2913532257;4;16.8843154907;26.5;9;37.9705476761;
45;2;19.0811080933;27.0;12;39.4278259277;4;16.9183731079;27.5;9;38.0;
46;2;20.1425209045;25.0;12;39.5;4;16.9249992371;28.5;10;38.0;
47;2;21.1749992371;25.0;14;39.5;4;16.9249992371;29.5;10;38.0;
48;2;22.1749992371;25.0;14;39.5;4;17.9249992371;27.5;10;38.0;
49;2;23.1749992371;25.0;16;39.5;4;16.9249992371;28.5;11;38.0;
50;2;24.1749992371;25.0;16;39.5;4;16.9249992371;29.5;11;38.0;
51;2;25.1749992371;25.0;16;39.5;4;17.9249992371;27.5;13;38.0;
52;2;26.1749992371;24.0;16;39.5;4;18.9249992371;27.5;13;38.0;
53;2;27.1749992371;24.0;16;39.5;4;19.9249992371;27.5;14;38.0;
54;2;27.5750007629;24.0;16;39.5;4;20.9249992371;27.5;14;38.0;
55;2;27.5750007629;24.0;17;39.5;4;21.9249992371;27.5;15;38.0;
56;2;27.5750007629;24.0;17;39.5;4;22.5499992371;27.5;15;38.0;
57;2;27.5750007629;24.0;18;39.5;4;22.5499992371;26.5;16;38.0;
58;2;27.5750007629;24.0;19;39.5;4;22.5499992371;25.5;17;38.0;
59;2;27.5750007629;24.0;19;39.5;4;22.5499992371;24.5;17;38.0;
60;2;27.5750007629;24.0;20;39.5;4;22.5499992371;23.5;17;38.0;
61;2;27.5750007629;24.0;21;39.5;4;22.5499992371;22.5;18;38.0;
62;2;27.5750007629;24.0;23;39.5;4;22.5499992371;22.5;17;38.0;
63;2;27.5750007629;24.0;24;39.5;4;22.5499992371;22.5;19;38.0;
64;2;27.5750007629;24.0;23;39.5;4;22.5499992371;22.5;19;38.0;
65;2;27.5750007629;24.0;23;39.5;4;22.5499992371;22.5;19;38.0;
66;2;27.5750007629;24.0;22;39.5;4;22.5499992371;22.5;20;38.0;
67;2;27.5750007629;24.0;18;39.5;4;22.5499992371;22.5;20;38.0;
68;3;27.5750007629;24.0;17;39.5;4;22.5499992371;22.5;20;38.0;
69;3;27.5750007629;24.0;17;39.5;4;22.5499992371;22.5;20;38.0;
70;3;27.5750007629;24.0;17;41.0724992752;4;22.5499992371;22.5;21;38.0;
71;3;28.0726242065;24.7000007629;18;42.2858505249;4;22.5499992371;22.5;22;38.0;
72;3;26.1423530579;25.7000007629;17;43.1986646652;4;22.5499992371;22.5;22;38.0;
73;3;25.2047595978;26.7000007629;17;43.7845554352;4;22.5499992371;22.5;22;38.0;
74;3;24.2199993134;27.7000007629;16;44.0;4;22.5499992371;22.5;23;38.0;
75;3;23.2199993134;28.7000007629;16;44.0;4;22.5499992371;22.5;23;38.0;
76;3;22.2199993134;29.7000007629;16;44.0;4;22.5499992371;22.5;23;38.0;
77;3;21.2199993134;30.7000007629;17;45.0;4;22.5499992371;22.5;24;38.0;
78;4;23.2199993134;29.7000007629;17;45.0199999809;4;22.5499992371;22.5;24;38.0;
79;4;22.2199993134;31.7000007629;18;45.0401959419;4;22.5499992371;22.5;24;39.2600002289;
80;4;21.3999996185;33.7000007629;15;45.0605818033;4;22.8334999084;23.0;24;40.2707252502;
81;4;21.3999996185;35.7000007629;16;45.0811508894;4;23.0609130859;23.3899993896;24;41.068854332;
82;4;21.3999996185;37.7000007629;17;45.1018965244;4;23.2404937744;23.6872596741;21;41.6926231384;
83;4;21.3999996185;39.2509498596;17;45.1228116751;4;23.3808403015;23.9097423553;20;42.0;
84;4;21.3999996185;40.2614059448;17;45.1438889503;4;23.4499988556;24.0;19;42.0;
85;4;21.3999996185;41.2719459534;17;45.1651208401;4;23.4499988556;24.0;19;42.0;
86;4;21.3999996185;42.2825622559;17;45.1864993572;4;23.4499988556;24.0;17;42.0;
87;5;21.3999996185;43.2932510376;16;46.2080165148;4;23.4499988556;24.0;18;42.0;
88;5;22.3999996185;45.3040084839;16;46.2046639919;5;24.4499988556;25.0;16;43.0;
89;5;23.3999996185;47.3148345947;17;46.2039331794;5;25.4499988556;26.0;16;43.0599999428;
90;5;23.3999996185;49.325717926;17;46.2055653334;5;25.6884994507;27.0;15;43.1229639053;
91;5;23.3999996185;53.3148345947;17;46.2093264461;5;25.4499988556;28.0;13;43.1889609098;
92;5;24.3999996185;53.3148345947;17;46.2150049806;5;25.4499988556;29.0;13;43.2580518723;
93;5;23.3999996185;55.7636451721;18;46.2224092484;5;25.4499988556;29.0;13;43.3302885294;
94;5;23.3999996185;57.7562637329;19;46.2313657403;5;25.4499988556;29.0;13;43.4057120085;
95;5;24.3999996185;56.749622345;19;46.241717279;5;25.4499988556;29.0;14;43.484351635;
96;5;23.3999996185;58.7436447144;20;46.25332129;5;25.4499988556;29.0;14;43.5662232637;
97;5;23.3999996185;60.7382621765;20;46.2660483122;5;25.4499988556;29.0;14;43.6513283253;
98;5;24.3999996185;59.7334213257;20;46.2797807455;5;25.4499988556;29.0;15;43.7396525145;
99;5;23.3999996185;61.7290611267;21;46.2944117785;5;25.4499988556;29.0;15;43.8311642408;
100;5;23.3999996185;62.8472099304;22;46.3098441362;5;25.4499988556;29.0;15;43.9258141518;
101;5;24.3999996185;60.8549232483;22;46.3259893656;5;25.4499988556;29.0;16;44.0235335827;
102;5;23.3999996185;61.8629951477;22;46.3427666426;5;25.4499988556;29.0;16;44.1242339611;
103;5;23.3999996185;62.8713874817;23;46.3601023555;5;25.4499988556;29.0;17;44.2278065681;
104;5;24.3999996185;60.8800506592;23;46.3779290915;5;25.4499988556;29.0;18;44.3341217041;
105;5;23.3999996185;61.8889656067;24;46.3961854577;5;25.4499988556;29.0;16;44.4430289268;
106;5;23.3999996185;62.8980941772;24;46.4148150086;5;25.4499988556;29.0;16;44.5543570518;
107;6;24.3999996185;60.907409668;23;46.4337661266;5;25.4499988556;29.0;16;44.667914629;
108;6;23.3999996185;61.916885376;24;46.452991426;5;25.4499988556;29.0;16;44.7834908962;
109;6;23.3999996185;62.9264984131;23;46.4724474549;5;25.4499988556;29.0;18;44.9008569717;
110;6;24.3999996185;60.9362258911;23;46.4920942187;5;25.4499988556;29.0;18;45.0197672844;
111;6;23.3999996185;61.9460449219;23;46.5118947625;5;25.4499988556;29.0;19;45.1399610043;
112;6;23.3999996185;62.955947876;23;46.5318151712;5;25.4499988556;29.0;19;45.2611646652;
113;6;24.3999996185;60.9659042358;23;46.5518241525;5;25.4499988556;29.0;19;45.3830943108;
114;6;23.3999996185;61.9759101868;24;46.5718927979;6;25.4499988556;29.0;16;60.5054576397;
115;6;23.3999996185;62.603679657;25;46.5919943452;6;26.4499988556;30.0;16;61.6779565811;
116;6;23.3999996185;63.9802398682;25;46.6121041775;6;25.4499988556;32.0;17;62.7552680969;
117;6;23.3999996185;65.5284729004;26;46.6321992874;6;25.4499988556;34.0;18;63.7265450954;
118;6;23.3999996185;66.5425415039;26;46.6522586346;6;25.4499988556;36.0;20;64.5878353119;
119;6;23.3999996185;67.5565795898;26;46.6722625494;6;25.4499988556;38.0;20;65.3411302567;
120;6;23.3999996185;68.5705871582;27;46.6921927929;6;22.4499988556;40.0;19;65.9929037094;
121;6;23.3999996185;69.5845336914;27;46.7120325565;6;21.1499996185;42.0;19;66.5525240898;
122;6;24.3999996185;67.5984268188;27;46.7317662835;7;21.1499996185;44.0;16;67.0308055878;
123;6;23.3999996185;68.6122360229;28;46.7513793707;7;21.1499996185;46.0;15;67.4388637543;
124;6;23.3999996185;69.6259689331;28;46.7550688386;7;21.1499996185;48.0;13;67.688598156;
125;6;24.3999996185;67.6285476685;27;46.7545619607;7;21.1499996185;50.0;11;67.7969703674;
126;7;23.3999996185;68.6281890869;26;46.7541057467;6;21.1499996185;52.0;10;67.9026489258;
127;7;23.3999996185;69.6278686523;26;46.75369519;7;22.1499996185;51.0;9;68.0054745674;
128;7;24.3999996185;67.6275863647;28;46.7533257008;8;23.1499996185;51.0;7;74.6053099632;
129;7;23.3999996185;68.6273269653;28;46.7529931068;8;22.1499996185;54.0;10;74.8970398903;
130;7;23.3999996185;69.6270904541;27;46.8656800389;8;23.1499996185;54.0;7;75.1783652306;
131;7;24.3999996185;67.7059783936;27;46.9821931124;8;24.1499996185;55.0;7;75.4487609863;
132;7;23.3999996185;68.7875366211;26;48.1026055217;8;25.1499996185;56.0;6;75.7078261375;
133;7;24.3999996185;70.8718261719;25;48.3844860196;8;25.3205165863;57.0;6;75.9552779198;
134;7;26.3999996185;69.9588928223;26;48.6933795214;8;25.3696784973;58.0;11;76.1909489632;
