Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;3;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;3;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.81949996948;10.9099998474;4;22.758436203;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;10.1206493378;10.8792181015;4;23.1000000238;
11;1;11.6125736237;11.0209560394;2;22.9143505096;2;10.1975002289;11.0;4;24.8149009943;
12;1;11.8743057251;11.4571752548;2;23.6214065552;2;10.5833530426;11.7700004578;5;26.3006643057;
13;1;13.6125736237;11.8107032776;3;24.1832637787;2;12.2819604874;12.4126424789;5;27.5660959482;
14;1;14.6125736237;12.0916318893;3;24.6226100922;2;14.2819604874;12.9308347702;5;28.6384222507;
15;1;15.6125736237;12.3113050461;3;24.9617595673;2;16.2819595337;13.3366470337;5;29.5544860363;
16;1;16.6125736237;12.4808797836;3;25.0;2;17.4586315155;13.6469516754;5;30.3533427715;
17;1;17.6125736237;12.5;3;25.0;2;18.5335998535;13.879781723;5;30.9674448967;
18;1;18.6125736237;12.5;3;25.0;2;19.6176757812;14.0;5;31.3838531971;
19;1;19.5;12.5;4;25.0;2;20.7113685608;14.0;5;31.8446035385;
20;1;19.5;12.5;5;25.0;2;21.1650352478;14.0;5;32.350376606;
21;1;19.5;12.5;5;25.0;2;20.2999992371;15.0;5;32.9006829262;
22;2;19.5;12.5;4;25.0;2;20.2999992371;15.470205307;5;33.4936323166;
23;2;19.5;12.5;4;25.0;2;21.2999992371;14.0;6;34.1257500648;
24;2;19.5;12.5;4;25.0;2;21.6782932281;14.0;6;34.7918796539;
25;2;19.5;12.5;5;25.0;2;21.8281726837;14.0;6;35.4852027893;
26;2;19.5;12.5;5;25.0;2;21.9841690063;14.0;6;36.1974048615;
27;2;19.5;12.5;5;25.0;2;22.1444149017;14.0;7;36.9189891815;
28;2;17.5;13.5;5;25.0;2;22.3067722321;14.0;7;37.6397333145;
29;2;16.5;14.5;5;25.0;2;22.4689388275;14.0;7;38.3492431641;
30;2;15.5;15.5;6;25.0;2;20.628578186;15.0;7;39.0375461578;
31;2;14.5;16.5;6;26.0;2;19.7834472656;16.0;7;39.6956548691;
32;2;14.5;17.5;6;26.0399999619;2;18.9315223694;17.0;7;40.3160324097;
33;2;14.5;18.5;6;26.0811839104;2;18.071105957;18.0;7;40.8929109573;
34;2;15.0;19.5;6;26.1235535145;3;18.2009048462;19.5;6;42.4224338531;
35;2;16.0;20.5;6;26.1671074629;3;19.0200481415;20.5;7;43.0626298189;
36;2;17.0;21.5;6;26.211841464;3;19.1280918121;21.5799999237;6;43.6769901514;
37;2;17.3635520935;22.5;6;26.2577478886;3;19.5273227692;22.0;6;44.2696027756;
38;2;17.3773231506;23.5;6;26.3048160076;3;19.3109817505;23.7770614624;7;44.8458286524;
39;2;17.3914451599;24.5;6;26.3530313969;3;19.3866233826;24.8970851898;7;45.4119050503;
40;2;18.4059104919;22.5;7;26.4023760557;3;19.4526062012;26.0334949493;8;45.9745399952;
41;2;17.4207115173;23.5;7;26.4528282881;3;20.0442714691;26.0;8;46.540522337;
42;2;17.4358482361;24.5;7;26.5043625832;3;19.5589256287;28.0;10;47.1118502617;
43;2;18.4513092041;22.5;7;26.5569496155;3;20.6000003815;26.5559253693;10;47.544028759;
44;2;17.4670848846;23.5;8;26.6105561256;3;19.6000003815;27.7720146179;11;48.0209121704;
45;2;17.483165741;24.5;8;26.6651450396;3;21.5047054291;27.7720146179;12;48.5427899361;
46;2;18.4995422363;22.5;8;26.72067523;3;22.622127533;28.7720146179;12;49.1086950302;
47;2;17.5162029266;23.5;9;26.7771017551;3;23.7494564056;29.7720146179;13;49.7161855698;
48;2;17.5331306458;24.5;9;26.8343759775;3;24.8861427307;30.0;13;50.3611893654;
49;2;18.5503120422;23.5;10;26.8924454451;3;26.0312690735;30.0;13;51.0379443169;
50;2;19.5677337646;23.5;10;26.9512542486;3;25.6000003815;30.0;13;51.7390680313;
51;2;20.5853767395;23.5;10;27.0107431412;3;26.8999996185;29.0;13;52.4557781219;
52;2;21.0;23.5;11;27.0708494186;3;27.8025493622;29.0;14;53.1782588959;
53;2;22.6212539673;23.5;11;27.1315076351;3;27.9651069641;29.0;15;53.8961582184;
54;2;23.0;23.5;11;27.1926498413;3;28.1266365051;29.0;15;54.5991659164;
55;2;24.6577949524;22.5;11;27.2542052269;3;28.2848129272;29.0;15;55.2776012421;
56;3;25.5;24.5;11;28.3161010742;3;28.4374599457;29.0;16;55.9229507446;
57;4;27.1948299408;24.5;10;28.4682630301;3;28.5826644897;29.0;19;56.5282850266;
58;4;27.2134780884;25.5;10;28.6277337074;3;26.5826644897;30.0;19;57.088514328;
59;4;27.2321853638;26.5;10;28.7948178053;3;25.5826644897;30.0;19;57.6004695892;
60;4;27.2509231567;27.5;10;28.9698057175;3;25.5826644897;31.0;20;58.0628213882;
61;4;27.6909427643;27.5;10;29.1529669762;3;25.0641345978;32.0;20;58.4758720398;
62;4;27.2884101868;28.2624664307;10;29.3445419073;3;24.0641345978;30.0;21;58.8412618637;
63;4;27.8033618927;27.5;10;29.5447336435;3;24.0641345978;29.0;21;59.1616458893;
64;4;27.3257522583;28.396112442;11;29.7536978722;3;24.8999996185;29.0;21;59.4403705597;
65;4;26.5;29.4696617126;11;30.9715323448;3;25.8999996185;29.0;22;59.6811828613;
66;4;28.9914608002;28.5;11;31.2382669449;3;25.8999996185;29.0;22;59.8879890442;
67;4;28.5;31.5;11;31.5150363445;3;25.8999996185;29.0;22;60.0;
68;4;28.5;33.2169265747;12;31.8017041683;3;25.8999996185;29.0;22;60.0;
69;4;28.5;34.3390769958;14;32.0980321169;3;25.8999996185;29.0;22;61.7999992371;
70;5;28.5;35.465461731;13;32.4036713839;3;24.0890007019;30.4200000763;23;63.2535362244;
71;5;29.4048480988;34.0878372192;13;32.7181563377;3;25.2291622162;29.7314720154;23;64.417591095;
72;5;29.4680404663;34.7456741333;16;33.0409004688;3;23.3310565948;30.9579029083;23;65.1052589417;
73;5;29.5336074829;34.7977714539;16;34.497558713;3;24.3500003815;30.0;24;65.6133613586;
74;5;30.911693573;33.6895637512;16;35.747805357;3;22.75;31.0;23;66.0;
75;5;30.0945625305;35.1183242798;17;36.8248295784;3;23.75;30.0;23;66.0;
76;5;29.2123565674;37.4559555054;17;38.7630352974;3;24.75;30.0;23;66.0;
77;5;32.3458442688;35.7204284668;17;39.5058013201;3;22.75;30.0;25;66.0;
78;6;31.3999996185;38.8542900085;17;40.1294028759;3;20.75;31.0;25;66.0;
79;7;33.4000015259;37.9251251221;16;40.7671180964;3;19.75;32.0;25;66.0;
80;7;32.6426963806;39.0;16;41.4171030521;3;18.75;33.0;25;66.0;
81;7;29.3999996185;44.0;16;42.0773969889;3;17.75;34.0;25;66.0;
82;7;28.3999996185;47.1652526855;16;42.745952487;3;16.75;35.0;26;66.0;
83;7;27.3999996185;48.6701202393;17;43.4206733704;3;16.0;36.0;26;66.0;
84;8;26.3999996185;49.9681625366;16;44.0994440317;3;16.0;37.0;27;66.0;
85;8;25.3999996185;52.1217918396;16;44.7801635265;4;16.0;38.0;26;66.0;
86;8;24.3999996185;54.2784881592;16;45.4607726336;4;16.0;39.0;27;66.0;
87;8;23.3999996185;56.4379310608;16;47.1392761469;4;16.0;40.0;27;66.0;
88;8;24.0;59.5997695923;16;47.8437612057;4;16.0;41.0;27;66.0;
89;8;25.0;62.7635879517;16;49.5430004597;4;16.0;42.0;27;66.0;
90;8;26.0;66.7294387817;17;51.2652719021;4;16.0;43.0;28;66.0;
91;8;28.0;71.0096359253;17;53.7383463383;4;16.0;44.0;29;66.0;
92;8;29.0;75.4482116699;17;55.8586767912;5;16.0;45.0;28;66.0;
93;8;29.0;79.8789825439;18;57.6789919138;5;17.0;44.0;26;66.0;
94;9;29.0;82.1780319214;18;59.2573267221;5;18.0;43.0;25;66.0;
95;9;29.0;84.5605773926;19;60.4756083488;5;16.0;43.0;24;66.0;
96;10;30.0;86.2632293701;18;61.4519244432;5;17.0;42.0;23;66.0;
97;10;29.0;90.4035186768;19;62.3992269039;5;18.0;42.0;23;66.0;
98;10;30.0;91.2053451538;19;63.3155628443;5;19.0;43.0;24;66.0;
99;10;30.0;88.3603286743;21;64.1994862556;5;20.0;44.0;24;66.0;
100;10;29.0;89.5131759644;21;65.0500224829;5;21.0;42.0;25;66.0;
101;10;30.0;86.6451873779;21;65.8666192293;5;19.0;41.0;25;66.0;
102;11;30.0;84.7738723755;20;67.6490992308;5;18.0;41.0;25;66.0;
103;11;30.0;86.8988113403;19;67.378287673;5;19.0;41.0;26;66.0;
104;11;32.0;85.3030700684;20;67.179305315;5;20.0;39.0;29;66.0;
105;11;32.0;85.4377975464;20;67.0437743664;5;21.0;38.0;28;66.0;
106;11;30.0;81.5497970581;20;65.7061507702;7;23.0;39.0;21;68.1889609098;
107;10;27.0;78.6571121216;20;63.9826419353;8;23.0;40.0;15;71.0207681656;
108;10;28.0;77.7596817017;20;64.8816810846;8;25.0;44.0;14;71.3815395832;
109;10;28.0;77.8574523926;21;64.7152571678;8;26.3128128052;49.0;14;71.7815341949;
110;10;28.0;82.952293396;21;64.5886783004;8;25.4978618622;55.0;15;72.2253177166;
111;10;28.0;83.0759353638;22;64.4967970848;8;24.509513855;60.0;14;72.7176229954;
112;10;29.0;84.1931686401;23;65.4350578189;8;24.5212402344;64.7831115723;14;73.2631869316;
113;11;29.0;84.3041763306;23;67.0762081146;7;22.0;61.8256645203;15;72.0502382517;
114;13;31.0;90.0391693115;21;68.0126263499;7;22.0;60.8698272705;15;72.6756590605;
115;13;34.0;96.5213317871;24;70.0597168207;8;22.0;60.9155807495;14;73.3657701015;
116;14;37.0;97.6138458252;24;75.3820374608;7;21.0;53.0;15;72.0987867117;
117;14;38.0;103.669769287;22;78.3941149712;7;22.0;52.0;15;72.8209942579;
118;14;40.0;109.725715637;23;80.9507201314;7;23.0;52.0;15;73.6043081284;
119;15;41.0;110.151641846;19;83.1497746706;7;21.0;51.0;16;74.4437913895;
120;15;43.0;105.768608093;20;83.3845933676;7;20.0;51.0;17;75.3316121101;
121;16;43.0;108.796394348;22;85.4589917064;7;20.0;52.0;17;76.2570544481;
122;16;44.0;110.318893433;21;87.3325176835;7;20.0;53.0;14;77.2068383694;
123;16;45.0;111.374305725;23;90.9732883573;7;20.0;54.0;14;78.1657631397;
124;16;48.0;107.058189392;23;94.7008416653;7;20.0;55.0;15;79.1176401377;
125;16;49.0;106.743476868;24;99.4958436489;7;20.0;56.0;15;80.0464094877;
126;16;51.7999992371;109.424934387;25;103.488662243;7;20.0;57.0;15;80.9372829199;
127;16;54.7999992371;109.097854614;25;108.516593099;7;20.0;58.0;16;81.7777481079;
128;16;55.7999992371;112.758277893;23;112.633222103;7;20.0;59.0;17;82.5582809448;
129;16;57.7999992371;116.403038025;25;116.815083146;7;20.0;60.0;17;83.2726943493;
130;17;59.3530464172;117.029785156;26;121.04850781;7;20.0;61.0;13;83.9181070328;
131;17;58.7307357788;119.636924744;25;125.319873691;7;20.0;62.0;15;84.4945998192;
132;17;58.1252555847;118.801567078;26;129.615077257;7;20.0;63.0;11;85.0046672821;
133;17;59.536781311;117.969833374;26;133.919227242;7;20.0;64.0;9;85.4525752068;
134;17;59.9654159546;123.140991211;27;138.216624856;7;20.0;65.0;10;85.8437252045;
135;17;62.1648597717;122.998908997;28;142.491039753;7;21.0;63.0;10;86.1840982437;
136;19;61.8740692139;123.348442078;24;147.726182461;6;20.0;64.0;11;86.4798078537;
137;20;62.3538970947;127.698219299;21;151.867604256;6;20.0;65.0;11;86.628036499;
138;20;64.7563018799;133.046508789;22;155.764690876;6;21.0;63.0;13;86.690372467;
139;20;67.3234176636;132.391571045;22;159.63401711;6;20.0;64.0;13;86.8601250648;
140;20;65.9079971313;137.731750488;23;163.455091238;6;20.0;65.0;14;87.035733223;
141;20;66.5093307495;143.065414429;23;167.20844698;6;21.0;63.0;17;87.216792345;
142;20;69.1265869141;142.391113281;24;171.867836356;6;20.0;64.0;18;87.4028260708;
143;20;68.7588043213;148.707489014;24;176.490209579;6;20.0;65.0;19;87.5932881832;
144;20;71.4048919678;155.770324707;24;181.042214274;6;21.0;63.0;19;87.7875669003;
145;21;74.7532577515;158.51234436;24;184.579024673;6;20.0;64.0;18;87.984991312;
146;22;80.7532501221;161.093902588;23;188.025251985;6;20.0;65.0;18;88.1848387718;
147;22;86.7532577515;161.093902588;21;191.329086423;6;21.0;63.0;16;88.3863453865;
