Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;2;21.0;1;8.14999961853;10.5;5;21.0;
6;2;11.3000001907;10.0;2;21.1200000048;1;9.14999961853;10.5;5;21.0;
7;2;11.3360004425;10.0;2;21.664255619;1;9.72500038147;10.5;5;21.0;
8;2;11.4992771149;10.1999998093;2;22.151668787;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;11.6455011368;10.3632001877;2;22.5948637724;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;11.778459549;10.4951858521;2;23.90946877;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;12.1728410721;11.0209560394;2;25.0831897259;2;10.2220020294;11.0;4;24.9397995472;
12;2;14.1728401184;11.4571752548;2;26.1335980892;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;16.1728401184;11.8107032776;3;27.0845386982;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;17.4829559326;12.0916318893;3;27.961940527;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;18.6143722534;12.3113050461;3;28.7906582355;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;19.7612438202;12.4808797836;3;29.3714957237;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;20.9240226746;12.5;2;29.9672651291;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;22.1027526855;12.5;2;30.6146354675;2;19.6763763428;14.0;5;31.6729285717;
19;2;23.1843910217;12.5;3;31.310028553;2;20.7764091492;14.0;5;32.1624221802;
20;2;23.3930091858;12.5;4;32.0476689339;2;21.2365436554;14.0;5;32.6967763901;
21;2;23.6142997742;12.5;5;32.8195528984;2;20.2999992371;15.0;5;33.2746315002;
22;2;23.845867157;12.5;6;33.6156187057;2;21.2999992371;14.0;5;33.8931016922;
23;2;24.0846862793;12.5;6;34.4241409302;2;20.2999992371;15.0;6;34.5476427078;
24;2;24.3272418976;12.5;6;35.2323417664;2;21.2999992371;14.0;6;35.2320256233;
25;2;22.3272418976;13.5;6;36.0271549225;2;21.9272041321;14.0;6;35.9384479523;
26;2;21.5;14.5;6;36.7960615158;2;22.0861492157;14.0;6;36.6577949524;
27;2;21.5;15.5;6;37.5278816223;2;22.248003006;14.0;7;37.3800458908;
28;2;20.5;14.5;6;38.2134218216;2;22.4105091095;14.0;7;38.0948009491;
29;2;20.5;14.5;6;38.8458929062;2;20.4105091095;15.0;7;38.7918672562;
30;2;19.5;13.5;6;39.4210662842;2;19.4105091095;15.0;7;39.4618406296;
31;2;19.5;13.5;5;39.9371862411;2;19.4105091095;16.0;7;40.0966157913;
32;2;20.5;14.5;6;40.3946847916;2;19.0217380524;17.0;7;40.6897592545;
33;2;21.5;15.5;7;40.7957649231;2;18.1551952362;18.0;7;41.2367181778;
34;2;21.5;16.5;7;41.1439399719;2;17.2782611847;19.0;7;41.7348527908;
35;2;20.5;15.5;8;41.4435806274;2;17.090341568;20.0;7;42.1833162308;
36;2;20.5;15.5;8;41.6995124817;2;17.1912460327;21.0;8;42.5828151703;
37;2;19.5;14.5;6;41.9166870117;2;17.2811336517;22.0;9;42.9353084564;
38;2;19.5;14.5;6;42.0;2;17.3604450226;23.0;10;43.2436761856;
39;2;20.5;15.5;6;42.0;2;17.4298267365;24.0;10;43.5114040375;
40;2;21.5;16.5;6;42.0;2;17.4900665283;25.0;11;43.7423057556;
41;2;21.5;17.5;6;42.0;2;17.5420188904;26.0;11;43.9402961731;
42;2;21.5;18.5;6;42.0;2;17.586566925;27.0;12;44.0;
43;2;21.5;20.5;7;42.0;2;18.6000003815;25.0;14;44.0;
44;2;21.5;22.5;7;42.0;2;17.6000003815;26.0;14;44.0;
45;2;21.5;24.5;9;42.0;2;17.6000003815;27.0;14;44.0;
46;2;21.5;26.5;9;42.0;2;18.6000003815;25.0;16;44.0;
47;2;21.5;28.5;9;42.0;2;19.6000003815;25.0;16;44.0;
48;2;21.5;29.5;11;42.0;2;20.6000003815;25.0;16;44.0;
49;2;21.5;30.5;11;42.0;2;21.6000003815;25.0;17;44.0;
50;2;22.5;28.5;11;42.0;2;22.6000003815;25.0;18;44.0;
51;2;21.5;29.5;13;42.0;2;23.6000003815;25.0;18;44.0;
52;2;21.5;30.5;13;42.0;2;23.8999996185;24.0;20;44.0;
53;2;22.5;28.5;14;42.0;2;23.8999996185;24.0;20;44.0;
54;2;21.5;29.5;15;42.0;2;23.8999996185;24.0;21;44.0;
55;2;21.5;30.5;16;42.0;2;23.8999996185;24.0;22;44.0;
56;2;22.5;28.5;16;42.0;2;23.8999996185;24.0;23;44.0;
57;2;21.5;29.5;18;42.0;2;23.8999996185;24.0;23;44.0;
58;2;21.5;30.5;19;42.0;2;23.8999996185;24.0;24;44.0;
59;3;22.5;28.5;16;47.0;2;23.8999996185;24.0;25;44.0;
60;3;24.5;28.5;17;47.1500000954;2;23.8999996185;24.0;25;44.0;
61;3;23.5;30.5;17;47.2967748642;2;23.8999996185;24.0;24;44.0;
62;3;23.5;32.5;18;47.4399585724;2;23.8999996185;24.0;25;44.0;
63;3;23.5;34.5;18;47.5792236328;2;23.8999996185;24.0;24;44.0;
64;3;24.5;33.5;19;47.7142839432;3;23.8999996185;24.0;17;59.0;
65;3;23.5;35.5;20;47.8448963165;3;22.8999996185;26.0;17;59.75;
66;4;23.5;37.5;19;47.9708600044;3;24.8999996185;26.0;17;60.4193744659;
67;4;24.5;36.5;19;48.0920171738;4;23.8999996185;28.0;16;61.0072898865;
68;4;23.5;38.5;14;48.2082519531;4;23.8999996185;28.0;15;61.5162696838;
69;4;23.5;39.8457756042;15;49.9994883537;4;24.8999996185;29.0;13;61.9513263702;
70;4;24.7999992371;38.4236412048;15;51.4726638794;4;25.8999996185;29.0;11;62.3190898895;
71;4;24.0340003967;39.8879814148;16;52.6675820351;4;25.8999996185;29.0;12;62.6270179749;
72;4;24.2123565674;41.2560539246;16;53.6278967857;4;25.8999996185;29.0;12;62.8827629089;
73;4;25.3458442688;39.545841217;18;54.2477459908;4;25.8999996185;29.0;12;64.7913837433;
74;4;26.3999996185;38.6999359131;18;54.6205267906;4;24.0890007019;30.4200000763;12;66.3219814301;
75;4;27.3999996185;37.7603683472;19;54.8820991516;4;24.0890007019;30.4200000763;14;67.5369529724;
76;4;28.3999996185;36.8174667358;20;54.9590339661;4;24.0890007019;30.9579029083;15;68.2548675537;
77;4;29.3999996185;35.8713226318;21;55.0;5;25.4890003204;30.0;14;68.7775840759;
78;4;28.3999996185;35.9000015259;20;55.0;5;23.75;31.0;15;69.0;
79;4;27.3999996185;35.9000015259;20;55.0;6;23.75;31.0;13;70.0;
80;4;26.3999996185;36.9000015259;21;55.0;6;24.75;32.0;13;70.1799999475;
81;4;25.3999996185;37.9000015259;20;55.0;6;25.015499115;34.0;13;70.3902759552;
82;4;24.3999996185;38.9000015259;17;55.0;6;24.75;36.0;13;70.6350997686;
83;5;23.3999996185;40.9000015259;16;70.0;6;22.75;36.0;14;70.9190331697;
84;6;21.3999996185;44.9000015259;16;71.0499992371;6;21.75;37.0;14;71.2468225956;
85;6;21.0;48.9000015259;16;72.0049743652;6;20.75;38.0;14;71.6232366562;
86;6;22.0;49.9000015259;16;72.8543777466;6;19.75;39.0;15;72.0528378487;
87;6;23.0;52.9000015259;19;73.5945529938;6;18.75;40.0;15;72.539678812;
88;6;24.0;54.9000015259;19;74.2277812958;6;18.0;41.0;16;74.0869245529;
89;6;24.0;55.9000015259;21;74.7608165741;6;20.0;41.0;16;74.7564105988;
90;6;24.0;56.9000015259;21;75.2032966614;6;22.0;42.0;16;75.4911298752;
91;6;25.0;54.9000015259;21;76.5662899017;6;23.0;43.0;16;76.288906455;
92;6;25.0;56.9000015259;22;76.8611507416;6;21.0;43.0;18;77.1448936462;
93;6;25.0;59.9000015259;22;80.1245613098;6;21.0;44.0;18;79.0513445139;
94;6;25.0;62.9000015259;23;82.7345352173;6;23.0;46.0;18;80.1976214647;
95;6;25.0;65.9000015259;25;84.7740421295;6;22.0;48.0;19;81.4081147909;
96;7;25.0;68.9000015259;24;86.340139389;7;22.0;50.0;18;82.6737136841;
97;7;25.0;70.9000015259;25;87.3566379547;7;22.0;52.0;19;83.98483181;
98;7;27.0;69.9000015259;25;87.8745994568;7;22.0;55.0;19;85.3323713541;
99;7;27.0;71.9000015259;25;88.0;7;22.0;55.0;19;86.7086108923;
100;7;27.2000007629;73.9000015259;25;88.0;7;22.0;57.0;19;88.107831955;
101;7;28.2000007629;72.9000015259;29;88.0;7;22.0;59.0;20;89.526507616;
102;8;27.2000007629;74.9000015259;28;88.0;7;23.0;58.0;20;91.9629814625;
103;8;27.2000007629;76.9000015259;29;88.0;7;24.0;61.0;20;93.5966416597;
104;8;29.2000007629;72.9000015259;29;87.7000007629;7;24.0;64.0;20;95.2769947052;
105;8;27.1100006104;74.9000015259;28;87.4300003052;7;24.0;67.0;22;97.0060209036;
106;8;27.0289993286;76.9000015259;28;87.1870002747;7;25.0;69.7101211548;22;98.7832084894;
107;8;28.9561004639;72.9000015259;28;87.6073799133;7;26.0;71.7880477905;23;100.60457468;
108;8;27.0822143555;74.9000015259;27;88.9361419678;7;27.0;72.8675384521;23;102.462253332;
109;8;28.1808433533;77.9000015259;28;88.6625285149;7;25.0;72.8675384521;23;104.344772816;
110;8;31.0927581787;74.9000015259;30;89.0036644936;7;24.0;73.8675384521;23;106.129253149;
111;8;29.1890411377;77.9000015259;30;88.7277036905;7;24.0;74.8675384521;23;107.856351614;
112;9;30.1001358032;79.9000015259;30;89.0637272596;7;25.0;69.8675384521;27;109.591605663;
113;9;31.1947727203;81.0;30;89.1018965244;7;25.0;70.8675384521;27;111.316888332;
114;9;32.2000007629;82.0;30;88.822812438;7;26.0;72.8675384521;28;113.016925097;
115;9;33.1100006104;83.0;30;88.5738892555;7;25.0;72.8675384521;28;114.679359436;
116;9;34.0289993286;84.0;30;88.9629724026;7;25.0;73.8675384521;28;116.294246674;
117;9;35.1393547058;85.0;30;89.1864993572;7;24.0;75.8675384521;29;117.85322547;
118;9;36.2000007629;86.0;34;89.2080165148;7;25.0;75.8675384521;29;119.348708153;
119;9;34.2000007629;86.0;33;88.929664731;7;26.0;74.5939559937;29;120.773326874;
120;9;34.1100006104;84.0;34;89.6814334393;7;25.0;75.7020111084;29;122.119807243;
121;9;33.0289993286;86.0;34;90.1711668968;7;26.0;77.8088760376;29;123.3812356;
122;9;33.1393547058;88.0;34;90.0222678185;8;27.0;79.9143066406;28;124.450544357;
123;9;35.0554199219;86.0;36;90.5112355947;8;28.0;82.0180664062;28;125.344717979;
124;9;35.1599769592;88.0;36;90.8778915405;8;29.7250003815;83.1199417114;29;126.176029682;
125;9;36.2000007629;90.0;37;91.1254882812;8;30.7250003815;85.2197418213;30;126.938157082;
126;10;35.2000007629;88.0;37;91.3879442215;8;31.7250003815;81.317276001;29;127.628106117;
127;11;33.2000007629;90.0;35;91.665700078;8;32.7249984741;81.4123840332;30;128.24586916;
128;11;34.2000007629;90.0;35;92.6591128111;8;33.7249984741;81.5049285889;30;128.793876171;
129;11;37.1100006104;90.0;36;93.3284332752;8;34.7249984741;81.5947799683;30;129.276351929;
130;11;38.2000007629;91.0;36;93.4167574644;9;35.4749984741;81.6818389893;26;137.698680878;
131;11;39.1100006104;95.0;36;94.1241365671;9;34.4749984741;84.7660140991;26;138.306848049;
132;11;41.2000007629;96.0;31;95.550454855;9;36.4749984741;84.8472442627;25;138.854417801;
133;11;41.4000015259;98.8955078125;30;96.7754027843;9;37.4749984741;85.925491333;24;139.457126141;
134;11;43.3100013733;100.030174255;30;97.1139959097;9;37.4749984741;87.1977310181;24;139.960125446;
135;11;45.2290000916;101.276512146;30;98.1165528297;9;36.4749984741;90.4692993164;25;140.447340488;
136;11;44.3393554688;105.533927917;29;98.9788461924;9;36.4749984741;92.7385559082;23;140.917131424;
137;11;44.4000015259;111.801605225;30;99.6634998322;9;36.4749984741;95.0038909912;24;141.368083954;
138;11;45.4000015259;113.17855072;25;100.371472597;9;37.4749984741;94.2638015747;25;141.799026012;
139;11;44.4000015259;113.463592529;26;101.101320744;9;37.7761230469;95.5168762207;25;143.209038258;
140;11;44.4000015259;114.755348206;27;101.851361752;9;39.838142395;98.7618484497;26;143.657456875;
141;11;43.4000015259;114.052307129;27;102.619692922;9;42.8950424194;98.9976196289;26;144.086833;
142;11;43.4000015259;114.352798462;21;103.404221296;9;40.9470977783;98.2232818604;27;144.453533053;
143;11;44.4000015259;116.655082703;23;104.202696562;9;40.9749984741;99.4381103516;27;144.748695374;
144;11;43.4000015259;113.957344055;22;105.012749076;9;41.9749984741;99.6415786743;29;145.03399241;
145;11;41.4000015259;115.257751465;24;105.831930041;9;41.9749984741;100.833335876;32;145.309278369;
