Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;2;9.19999980927;10.0;4;21.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;4;21.0900000334;1;8.14999961853;10.5;5;21.0;
6;2;11.3269996643;10.0;4;21.1871190071;1;9.14999961853;10.5;5;21.0;
7;2;11.3561353683;10.0;4;21.7036092281;1;9.72500038147;10.5;5;21.0;
8;2;11.5110826492;10.1999998093;4;22.1564130783;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.6469240189;10.3632001877;4;22.557236433;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.7671709061;10.4951858521;4;23.8035871983;1;9.8956489563;10.8792181015;5;22.0;
11;2;12.141076088;11.0209560394;4;24.8916251659;1;9.94999980927;11.0;5;23.5400009155;
12;2;14.141076088;11.4571752548;4;25.8364036083;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;16.1410751343;11.8107032776;5;26.6592981815;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;17.3553848267;12.0916318893;5;27.3839819431;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;18.440984726;12.3113050461;5;28.0334718227;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;19.5340881348;12.4808797836;5;28.407397747;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;20.6347923279;12.5;5;28.7683298588;1;15.9499998093;13.879781723;6;28.0;
18;2;21.7430725098;12.5;5;29.1538929939;1;16.9500007629;14.0;6;28.0;
19;2;22.7461681366;12.5;5;29.562889576;1;17.9500007629;14.0;6;28.0;
20;2;22.8688659668;12.5;5;29.9934945107;1;18.2999992371;14.0;6;28.0;
21;2;22.9980487823;12.5;7;30.4432339668;1;18.2999992371;14.0;6;28.0;
22;2;23.1329708099;12.5;7;30.9089989662;1;18.2999992371;14.0;6;28.0;
23;2;23.2726993561;12.5;7;31.3870959282;1;18.2999992371;14.0;7;28.0;
24;2;23.4161281586;12.5;7;31.8733391762;1;18.2999992371;14.0;7;28.0;
25;2;23.562002182;12.5;7;32.36317873;1;18.2999992371;14.0;7;28.0;
26;3;21.7089538574;13.5;8;32.8518595695;1;18.2999992371;14.0;7;28.0;
27;3;20.8555583954;14.5;8;33.3346033096;1;18.2999992371;14.0;7;28.0;
28;3;19.8555583954;13.5;8;33.8067913055;1;18.2999992371;14.0;8;28.0;
29;3;20.5;14.5;9;34.2641468048;1;18.2999992371;14.0;8;28.0;
30;3;21.5;15.5;9;34.7028827667;1;18.2999992371;14.0;8;28.0;
31;3;21.5;16.5;9;35.1198272705;1;18.2999992371;14.0;8;28.0;
32;3;21.5;17.5;9;35.5124940872;2;18.2999992371;14.0;7;28.0;
33;3;22.5;15.5;9;35.8791179657;2;18.2999992371;14.0;7;28.0;
34;4;21.5;15.5;6;40.2186422348;2;18.2999992371;14.0;7;28.0;
35;4;22.5;15.5;6;40.6506729126;2;18.2999992371;14.0;7;28.0;
36;4;22.5;14.5;6;42.0540590286;2;18.2999992371;14.0;7;28.0;
37;4;23.5;16.0;6;42.4592216015;2;18.2999992371;14.0;7;28.0;
38;4;26.5;16.5;6;42.8478838205;2;16.2999992371;15.0;8;28.0;
39;4;26.162530899;15.5;6;43.2114853859;2;15.2999992371;16.0;8;28.0;
40;4;25.8751850128;16.0564842224;6;43.5513933897;2;14.2999992371;17.0;8;28.0;
41;4;25.255279541;20.0564842224;7;43.8691105843;2;13.2999992371;18.0;8;28.0;
42;4;26.9408779144;24.0564842224;6;44.1547416449;2;12.2999992371;19.0;8;28.0;
43;4;27.3464221954;28.0564842224;7;44.3041863441;2;12.0;20.0;7;28.0;
44;4;27.0033340454;31.0564842224;7;44.45178473;2;12.0;21.0;7;28.0;
45;4;27.4355354309;33.5;8;44.5974057913;2;12.0;22.0;7;28.0;
46;4;27.0622005463;35.1950378418;9;44.7409362793;2;12.0;23.0;8;28.0;
47;4;27.5222816467;35.5;9;44.882281065;2;12.0;24.0;8;28.0;
48;4;27.1172275543;37.2457618713;11;45.0213612318;2;12.0;25.0;9;28.0;
49;4;27.6064090729;37.5;11;45.1581135988;2;12.0;26.0;9;28.0;
50;4;27.6474342346;38.5;12;45.2924898863;2;12.0;27.0;10;28.0;
51;4;28.6877479553;36.5;13;45.4244552851;2;13.0;25.0;11;28.0;
52;4;27.2152786255;38.3534317017;13;45.5539873838;2;12.0;26.0;11;28.0;
53;4;27.7661972046;38.5;14;45.6810735464;2;12.0;27.0;12;28.0;
54;4;28.8043212891;36.5;15;45.8057115078;2;13.0;25.0;13;28.0;
55;4;27.8417129517;37.5;16;45.927905798;3;14.0;24.0;14;28.0;
56;4;27.2973766327;39.4683227539;17;45.9959744215;3;15.0;23.0;15;28.0;
57;4;28.2999992371;37.4979858398;18;46.0559339523;3;16.0;22.0;15;28.0;
58;4;27.9167785645;37.5;18;46.1164619923;3;17.0;21.0;15;28.0;
59;4;27.9349384308;38.5;20;46.1774909496;3;18.0;20.0;15;28.0;
60;4;28.9532470703;36.5;20;46.2389507294;3;18.2999992371;19.0;15;28.0;
61;4;27.9716835022;37.5;20;46.3007693291;3;18.2999992371;19.0;16;28.0;
62;4;27.2999992371;39.5;20;46.3628723621;3;18.2999992371;19.0;16;28.0;
63;5;29.0088615417;36.5;21;46.4251842499;3;18.2999992371;19.0;17;28.0;
64;5;28.0275535583;37.5;21;47.9018805027;3;18.2999992371;19.0;17;28.0;
65;5;27.0535640717;36.5;20;49.1189773083;3;18.2999992371;19.0;18;28.0;
66;5;26.2999992371;38.3899993896;19;50.1124742031;3;18.2999992371;19.0;18;28.0;
67;5;27.2999992371;40.0312080383;19;50.9204351902;3;18.2999992371;19.0;17;28.0;
68;5;27.1330757141;37.6872596741;19;51.4305193424;3;18.2999992371;19.0;18;28.0;
69;5;27.1599254608;37.6872596741;19;51.729467392;3;18.2999992371;19.0;18;28.0;
70;5;28.2999992371;36.0;21;52.0006825924;4;19.2999992371;20.0;18;29.0;
71;5;30.2999992371;35.5231132507;21;52.1362030506;4;20.2999992371;21.0;19;29.1599999666;
72;5;29.7408599854;35.0;21;52.2260174751;4;20.2999992371;22.0;19;29.3437439203;
73;5;28.7678050995;36.0;21;52.3155066967;4;20.2999992371;23.0;20;29.5541238785;
74;5;26.7999992371;38.0;21;52.4045112133;4;20.2999992371;24.0;20;29.7941719294;
75;5;25.7999992371;39.702255249;21;52.4928748608;4;20.2999992371;24.0;21;30.0669906139;
76;5;25.7999992371;39.0;21;52.580445528;4;20.2999992371;24.0;21;30.375654459;
77;5;25.3741321564;40.0;23;52.6670763493;4;20.2999992371;24.0;21;30.7230784893;
78;6;25.4001216888;41.0;22;52.7526264191;4;20.2999992371;24.0;21;31.1118502617;
79;6;25.425786972;42.0;22;53.8369619846;4;20.2999992371;24.0;23;31.544028759;
80;6;23.2999992371;46.0;22;53.9599568844;4;20.2999992371;24.0;23;32.0209121704;
81;6;23.2999992371;49.959980011;22;54.0826778412;4;20.2999992371;24.0;23;32.5427899361;
82;6;22.2999992371;53.0007476807;22;54.2050173283;4;20.2999992371;24.0;23;33.1086950302;
83;5;19.7999992371;52.0407333374;23;53.1597681046;5;20.2999992371;24.0;21;34.8397390842;
84;5;19.7999992371;54.0798835754;23;53.2363176346;5;21.2999992371;25.0;21;36.3682969809;
85;4;17.0;48.1181602478;23;47.3110327721;7;22.4890003204;26.4200000763;15;43.8399533033;
86;4;16.0;50.1555175781;24;47.3838448524;7;23.9927139282;28.7314720154;15;45.1867067814;
87;4;17.0;49.1919212341;24;47.4546947479;7;25.1083812714;30.9579029083;13;46.198362112;
88;4;17.0;48.2273483276;23;47.5235333443;7;26.1414451599;33.0;13;47.145399332;
89;4;16.0;50.2617645264;24;47.5903220177;7;26.5499992371;34.0;13;48.0963896513;
90;4;17.0;49.2951622009;24;47.6550307274;7;26.5499992371;35.0;13;49.0350855589;
91;4;17.0;48.3275146484;25;47.7176394463;7;26.5499992371;35.0;14;49.9457621574;
92;4;16.0;50.3588180542;25;47.7781367302;7;26.5499992371;35.0;13;50.8143310547;
93;4;17.0;49.3890686035;25;47.8365192413;7;26.5499992371;35.0;11;51.6292586327;
94;4;17.0;48.418258667;25;47.8927912712;7;26.5499992371;35.0;11;52.3821612597;
95;4;16.0;50.446395874;26;47.9469647408;7;24.5499992371;36.0;12;53.0680186749;
96;4;17.0;49.4734802246;26;47.9990582466;7;23.5499992371;37.0;12;53.6850311756;
97;4;17.0;48.4995269775;26;48.0;8;23.5499992371;39.0;11;55.2341905832;
98;4;16.0;50.5;25;48.0;8;23.5499992371;41.0;11;55.8986859322;
99;4;17.0;49.5;25;48.0;8;22.5499992371;43.0;11;56.5335334539;
100;4;17.0;48.5;25;48.0;8;21.7999992371;45.0;11;57.1486772299;
101;4;16.0;50.5;25;48.0;8;21.7999992371;47.0;11;57.7547637224;
102;4;17.0;49.5;26;48.0;8;21.7999992371;48.0;10;59.3626289368;
103;4;17.0;48.5;26;48.0;8;22.7999992371;50.0;12;59.8358864784;
104;5;16.0;50.5;25;49.0199999809;7;21.7999992371;50.0;14;59.3070430756;
105;6;18.0;50.5;23;51.2944011688;6;19.7999992371;46.0;12;57.539678812;
106;6;20.0;51.5;23;51.3766828775;6;19.7999992371;47.0;11;59.0869245529;
107;6;22.0;54.5;23;51.4594138861;6;20.7999992371;49.0;13;59.7564105988;
108;6;23.0;56.5;23;51.5425112247;6;21.7999992371;51.0;13;60.4911298752;
109;6;24.0;58.5;24;52.6258910894;6;21.7999992371;53.0;12;61.288906455;
110;6;23.7509231567;63.2859687805;23;52.8594683409;6;21.7999992371;55.0;13;62.1448936462;
111;6;24.0;63.3007202148;24;53.1139323711;6;21.7999992371;57.0;13;63.0513445139;
112;7;23.1846427917;67.3007202148;24;53.3915263414;6;21.7999992371;58.0;13;63.997621417;
113;7;23.0;68.3007202148;25;53.694584012;6;21.7999992371;59.0;15;64.9705147743;
114;8;23.8257522583;69.3007202148;24;54.0254735947;5;22.7999992371;57.0;16;65.9548846483;
115;8;23.0;70.3007202148;25;54.3865234852;5;21.7999992371;58.0;16;66.9345924854;
116;9;24.8627662659;71.3007202148;24;54.779925704;5;21.7999992371;59.0;16;67.8936165571;
117;11;26.7708911896;68.3913192749;20;69.7076141834;5;22.7999992371;57.0;17;68.8171929121;
118;11;27.0;71.4067077637;20;70.8236221075;5;21.7999992371;58.0;17;69.6928191185;
119;12;29.0;74.422164917;17;83.9069105387;5;21.7999992371;59.0;17;70.5109651089;
120;12;32.0;75.4376831055;17;86.5579127073;5;22.7999992371;57.0;17;71.2654206753;
121;13;34.0;80.4532546997;16;88.1529502869;5;21.7999992371;58.0;18;71.9532637596;
122;13;36.0;85.4688720703;17;89.6719025373;5;21.7999992371;59.0;19;72.5745162964;
123;14;37.4000015259;86.4845275879;17;91.116209507;5;22.7999992371;58.0;20;73.1315951347;
124;14;36.4000015259;90.8430938721;18;92.4882270098;5;21.7999992371;60.0;20;73.6286692619;
125;15;36.4000015259;94.8975372314;17;93.7905117273;5;21.7999992371;62.0;21;74.0710251331;
126;15;37.4000015259;94.9513244629;18;94.9133195877;5;22.7999992371;61.0;21;74.4645097256;
127;16;36.4000015259;98.00440979;17;97.3640980721;5;21.7999992371;63.0;21;74.8150854111;
128;16;37.4000015259;102.107971191;17;98.9036778212;5;21.7999992371;65.0;21;75.0197672844;
129;16;39.4000015259;102.904899597;17;100.418868303;5;22.7999992371;64.0;22;75.1399610043;
130;16;39.4000015259;104.525001526;17;101.820050955;5;21.7999992371;66.0;22;75.2611646652;
131;16;40.4000015259;106.704391479;17;104.124545693;5;21.7999992371;68.0;22;75.3830943108;
132;16;42.4000015259;109.885261536;17;105.473681808;5;22.7999992371;67.0;23;75.5054576397;
133;16;44.4000015259;112.067008972;17;108.804363847;5;21.7999992371;69.0;23;75.6279573441;
134;16;46.4000015259;119.249038696;17;111.231993556;5;22.7999992371;68.0;23;75.7502937317;
135;16;53.4000015259;118.430725098;18;113.699315429;5;23.7999992371;68.0;23;75.8721673489;
136;17;52.7999992371;127.611473083;17;115.207568526;5;24.7999992371;68.0;24;75.9932823181;
137;17;54.1368865967;135.79069519;19;116.699189544;5;25.7999992371;68.0;24;76.1133489609;
138;17;55.1566886902;140.967834473;19;118.174594879;5;25.8500003815;68.0;26;76.2320871353;
139;17;55.1774139404;144.142364502;20;119.634792447;5;25.8500003815;68.0;27;76.3492274284;
140;17;54.7999992371;146.919708252;21;121.081104279;5;25.8500003815;68.0;28;76.464515686;
141;17;55.2217140198;146.272857666;21;122.514909744;5;24.8500003815;67.0;28;76.5777130127;
142;17;56.2453041077;144.436828613;22;124.937424779;5;24.8500003815;66.0;30;76.688598156;
143;17;55.7999992371;147.596542358;22;126.385319114;5;25.8500003815;66.0;30;76.7969703674;
144;17;57.2953987122;148.751693726;23;127.703791499;5;24.8500003815;65.0;30;76.9026489258;
