Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.59000015259;10.5;3;21.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.88844013214;10.3632001877;3;21.9903717041;2;9.8956489563;11.0792179108;3;23.0;
11;2;9.94783401489;10.4951858521;3;23.0719120502;2;10.1750001907;11.0;3;24.7000008821;
12;2;10.1911802292;11.0209560394;3;23.9749414921;2;10.5574998856;11.7700004578;3;26.1690288782;
13;2;11.9614667892;11.4571752548;3;24.7131726742;2;12.2523422241;12.4126424789;3;27.4157934189;
14;2;13.9614667892;11.8107032776;3;25.3067810535;2;14.2523422241;12.9308347702;3;28.4674659967;
15;2;15.9614667892;12.0916318893;3;25.7784451246;2;16.2523422241;13.3366470337;4;29.3608939648;
16;2;16.9828968048;12.3113050461;3;26.1504684687;3;17.4150733948;13.6469516754;3;30.135217905;
17;2;17.9902935028;12.4808797836;3;26.2221269608;3;18.4845218658;13.879781723;3;30.7230784893;
18;2;18.9978122711;12.5;4;26.2560760975;3;19.5626926422;14.0;4;31.1118502617;
19;2;19.907617569;12.5;4;26.2905418873;3;20.6501674652;14.0;4;31.544028759;
20;2;19.9153709412;12.5;5;26.3255085945;3;21.0974063873;14.0;4;32.0209121704;
21;2;19.9232387543;12.5;5;26.3609591722;3;21.2047042847;14.0;4;32.5427899361;
22;2;19.9312152863;12.5;5;26.3968753815;3;21.3221263885;14.0;4;33.1086950302;
23;2;19.9392967224;12.5;6;26.4332377911;3;21.4494552612;14.0;4;33.7161855698;
24;2;19.947479248;12.5;6;26.4700255394;3;21.5861415863;14.0;4;34.3611893654;
25;2;19.625;13.0880098343;6;26.5072168112;3;21.7312660217;14.0;4;35.0379443169;
26;2;19.625;13.1028871536;6;26.5447884798;3;21.8835372925;14.0;4;35.7390680313;
27;2;19.625;13.1179151535;6;26.5827163458;3;22.0412902832;14.0;4;36.4557781219;
28;2;19.9811115265;12.5;6;26.6209751368;3;22.2025489807;14.0;4;37.1782588959;
29;2;17.9897193909;13.5;6;26.6595385075;3;22.36510849;14.0;4;37.8961582184;
30;2;16.9983959198;14.5;6;26.6983793974;3;20.5266342163;15.0;4;38.5991659164;
31;2;16.0071353912;15.5;7;26.7374696732;3;19.6848106384;16.0;5;39.2776012421;
32;2;15.0159301758;16.5;7;26.7767804861;3;18.8374595642;17.0;6;39.9229507446;
33;2;14.3997755051;17.5;7;26.8162822723;3;17.9826622009;18.0;7;40.5282850266;
34;2;14.4086637497;18.5;7;26.8559447527;3;17.1188621521;19.0;7;41.088514328;
35;2;14.4175872803;19.5;7;26.8957372904;3;16.9449157715;20.0;7;41.6004695892;
36;2;14.4265403748;20.5;7;26.9356285334;3;17.0601062775;21.0;7;42.0628213882;
37;2;14.4355163574;21.5;7;26.9755871296;3;17.1641349792;22.0;7;42.4758720398;
38;3;14.4445075989;22.5;6;27.015581131;3;17.2570705414;23.0;8;42.8412618637;
39;3;14.0;23.5;6;27.0555787086;3;17.3392829895;24.0;7;43.1616458893;
40;3;14.4625053406;24.5;6;27.0955479145;3;17.4113693237;25.0;7;43.4403705597;
41;3;14.4714984894;25.5;7;27.135456562;3;17.4740829468;26.0;8;43.6811828613;
42;3;14.4804782867;26.5;8;27.17527318;3;17.5282669067;27.0;8;43.8879890442;
43;3;14.4894361496;27.5;8;27.2149660587;3;18.574798584;25.0;9;44.0;
44;3;14.4983673096;28.5;8;27.2545039654;3;17.6000003815;26.0;9;44.0;
45;3;14.5072631836;29.5;8;27.293856144;3;17.6000003815;27.0;9;44.0;
46;3;16.5161170959;28.5;7;28.3329925537;3;18.6000003815;25.0;10;44.0;
47;4;16.0;28.5;5;33.501883626;3;19.6000003815;25.0;11;44.0;
48;4;17.5336742401;30.5;6;36.2808071375;3;20.6000003815;25.0;11;44.0;
49;4;18.563709259;32.5;7;38.669510603;3;21.6000003815;25.0;12;44.0;
50;4;18.5946826935;34.5;8;40.6676847935;3;22.6000003815;25.0;12;44.0;
51;4;19.6265411377;35.5;9;42.3203910589;3;23.6000003815;25.0;13;44.0;
52;4;20.6592178345;37.5;10;43.6947386265;3;23.8999996185;24.0;13;44.0;
53;4;21.6926403046;39.5;10;44.860519886;3;23.8999996185;24.0;13;44.0;
54;4;22.7267284393;41.5;10;45.6306681633;3;23.8999996185;24.0;13;44.0;
55;4;23.7613945007;43.5;13;46.3002920151;3;23.8999996185;24.0;15;44.0;
56;5;25.796541214;44.5;12;47.9887421131;3;23.8999996185;24.0;14;44.0;
57;5;27.8320655823;45.490562439;12;48.8251320124;3;23.8999996185;24.0;14;44.0;
58;5;28.5471076965;45.6338195801;14;49.6936582327;3;23.8999996185;24.0;15;44.0;
59;5;28.6157855988;45.7706871033;14;50.5941009521;3;23.8999996185;24.0;15;44.0;
60;5;28.6883010864;46.9008979797;15;51.5257914066;3;23.8999996185;24.0;15;44.0;
61;5;28.7648658752;47.0242767334;16;52.4875379801;3;23.8999996185;24.0;16;44.0;
62;5;28.845697403;47.1407394409;16;53.4775717258;4;23.8999996185;24.0;16;44.0;
63;5;28.9309921265;47.2502670288;15;54.4935150146;4;23.8999996185;24.0;17;44.0;
64;5;29.0209350586;47.3529319763;15;55.5323736668;4;23.8999996185;24.0;17;44.0;
65;5;27.9991722107;48.448841095;15;56.5905683041;4;23.8999996185;24.0;18;44.0;
66;5;28.4249992371;48.5381698608;16;57.663983345;4;23.8999996185;24.0;20;44.0;
