Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;4;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;1;9.72283363342;10.4951858521;4;22.0419120789;1;9.94999980927;11.0;5;23.5400009155;
12;1;9.95943069458;11.0209560394;4;22.9143505096;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;11.7228336334;11.4571752548;4;23.6214065552;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;13.7228336334;12.1107034683;3;25.1832637787;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;15.7228336334;12.0916318893;3;25.7126101255;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;16.9680843353;12.3113050461;3;26.1488785744;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;17.9899349213;12.4808797836;5;26.2917383909;1;15.9499998093;13.879781723;6;28.0;
18;3;19.0134754181;12.5;4;26.4042263031;1;16.9500007629;14.0;6;28.0;
19;3;19.9409503937;12.5;4;26.5249304771;1;17.9500007629;14.0;6;28.0;
20;3;19.9681091309;12.5;4;26.6541694403;1;18.2999992371;14.0;6;28.0;
21;3;19.9971885681;12.5;4;26.7922235727;1;18.2999992371;14.0;6;28.0;
22;3;20.0282497406;12.5;6;26.9393253326;1;18.2999992371;14.0;6;28.0;
23;3;20.0613479614;12.5;6;27.0956480503;1;18.2999992371;14.0;7;28.0;
24;3;20.0965213776;12.5;6;27.261295557;1;18.2999992371;14.0;7;28.0;
25;3;19.625;13.4045181274;7;27.4362905025;1;18.2999992371;14.0;7;28.0;
26;3;19.625;13.4745159149;7;27.6205644608;1;18.2999992371;14.0;7;28.0;
27;3;20.2146263123;12.5;7;27.8139474392;1;18.2999992371;14.0;8;28.0;
28;3;19.625;13.5;7;28.016159296;2;18.2999992371;14.0;7;28.0;
29;4;18.3036365509;13.5;5;38.2268030643;2;18.2999992371;14.0;7;28.0;
30;4;18.3510303497;14.5;5;38.8453605175;2;18.2999992371;14.0;7;28.0;
31;4;18.4002056122;15.5;5;39.4455916882;2;18.2999992371;14.0;7;28.0;
32;4;18.4510192871;16.5;6;40.0254733562;2;18.2999992371;14.0;6;28.0;
33;4;18.8782958984;17.5;6;40.5835471153;2;18.2999992371;14.0;6;28.0;
34;4;19.9318408966;18.5;6;41.1188607216;2;18.2999992371;14.0;6;28.0;
35;4;20.0;20.5;6;41.6308922768;2;18.2999992371;14.0;6;28.0;
36;4;21.0;22.5;6;42.1194710732;2;16.2999992371;15.0;6;28.0;
37;4;21.5082206726;24.5;6;42.5846977234;4;17.2999992371;17.0;4;30.0;
38;4;21.6051368713;26.0901851654;7;43.0268678665;4;18.2999992371;18.0;4;30.3199999332;
39;5;21.6916885376;27.2650699615;7;43.4464125633;4;17.2999992371;18.0;5;30.6874878407;
40;5;21.7686290741;28.4390659332;7;43.8438501358;4;16.2999992371;19.0;5;31.108247757;
41;5;21.8367462158;29.6113109589;8;44.1156759262;4;16.0;20.0;5;31.5883438587;
42;5;21.8500003815;30.7809734344;8;44.353228569;4;16.0;21.0;5;32.1339812279;
43;5;21.8500003815;31.947259903;8;44.5849161148;4;16.0;22.0;6;32.751308918;
44;5;21.8500003815;33.1094398499;8;44.8097963333;4;16.0;23.0;5;33.4461569786;
45;5;21.8500003815;34.2668571472;8;46.0270428658;4;16.0;24.0;5;34.2237005234;
46;5;24.8500003815;34.5;9;46.3059538603;4;16.0;25.0;4;35.088057518;
47;5;27.4780902863;35.5;10;47.9748290777;4;16.0;26.0;3;36.0418243408;
48;5;26.8500003815;37.5;11;49.3726596832;4;16.0;27.0;3;37.0855798721;
49;5;27.8500003815;39.5;11;50.5320216417;4;17.0;25.0;5;38.2173900604;
50;5;28.8500003815;41.5;12;51.4925131798;4;16.0;26.0;6;39.4323711395;
51;6;29.8500003815;41.5;12;52.2933315039;4;17.0;26.0;6;40.7223787308;
52;6;31.3670253754;38.5;13;52.704633832;4;18.0;27.0;7;42.0758886337;
53;6;32.375;36.5;13;53.0686154366;4;19.0;28.0;9;43.4781360626;
54;6;32.4867324829;34.5;13;53.420321703;4;20.0;29.0;9;44.9115562439;
55;7;32.5419464111;34.5;9;65.2596240044;4;21.0;30.0;9;46.3565177917;
56;7;33.5932807922;35.5;9;66.0466272831;4;22.0;29.0;10;47.7923164368;
57;7;34.6407737732;36.5;9;66.7850103378;4;22.2999992371;29.0;10;49.1983318329;
58;7;34.6845016479;37.5;10;68.4743947983;4;22.2999992371;29.0;11;50.5552024841;
59;7;35.7245826721;39.5;11;69.4409130812;4;22.2999992371;29.0;13;51.8459014893;
60;7;34.7245826721;41.5;11;70.3490005732;5;22.2999992371;29.0;9;53.0565700531;
61;7;34.375;43.5;12;71.1975941658;5;22.2999992371;29.0;9;54.177028656;
62;7;34.375;45.5;12;71.9791849852;5;22.2999992371;29.0;10;55.2009391785;
63;7;34.375;47.5;12;72.6038110256;5;22.2999992371;29.0;11;56.1256427765;
64;7;34.375;48.5;13;72.169038415;5;22.2999992371;29.0;10;56.9517440796;
65;8;34.2849998474;49.2999992371;13;72.5053840876;5;22.2999992371;29.0;9;57.6825237274;
66;8;35.3209991455;50.1199989319;13;75.2373588085;5;22.2999992371;29.0;11;58.3232917786;
67;8;36.7272758484;52.7921142578;15;77.5347746611;6;22.2999992371;29.0;10;58.8807411194;
68;8;35.0462722778;54.29737854;15;79.4626486301;6;22.2999992371;29.0;10;59.3623657227;
69;9;36.2923049927;54.6653175354;15;81.0608053207;6;22.2999992371;29.0;11;59.7759780884;
