Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;13.0;3;21.1200000048;1;7.0;11.6999998093;5;21.0;
3;2;8.16800022125;12.0;3;21.2530560493;1;8.0;10.6999998093;5;21.0;
4;2;8.18795871735;11.0;3;21.4002518654;1;8.14999961853;10.5;5;21.0;
5;2;8.21003818512;10.0;3;21.5626775026;1;8.14999961853;10.5;5;21.0;
6;2;9.35160255432;10.0;3;21.7414059639;2;9.14999961853;10.6999998093;4;22.0;
7;2;9.89181613922;10.0;3;21.9374637604;2;9.95000076294;10.5;4;22.0900000334;
8;2;9.9359292984;10.0;3;22.5711705685;2;9.9702501297;10.5;4;22.618019104;
9;2;10.0785140991;10.1999998093;3;23.1543953419;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;10.2097387314;10.3632001877;3;23.699334383;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;10.3323497772;10.4951858521;3;25.1651031971;2;10.2746400833;11.0;4;25.2073103189;
12;2;10.6621484756;11.0209560394;3;26.5021727085;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;12.5300931931;11.4571752548;3;27.7263121605;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;14.5300941467;11.8107032776;3;28.8585500717;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;16.5300941467;12.0916318893;3;29.9208650589;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;17.9149398804;12.3113050461;3;30.9329853058;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;19.0663604736;12.4808797836;5;31.6894907951;2;18.696352005;13.879781723;5;31.7709991932;
18;3;20.2279682159;12.5;4;32.4461064339;2;19.7984752655;14.0;5;32.2698645592;
19;3;21.3003730774;12.5;4;33.2319602966;2;20.9107208252;14.0;5;32.8134241104;
20;3;21.477191925;12.5;5;34.0360612869;2;21.383020401;14.0;5;33.400015831;
21;3;21.6581134796;12.5;5;34.8460483551;2;21.5150032043;14.0;5;34.0264167786;
22;3;21.8403606415;12.5;5;35.6488904953;2;21.6559429169;14.0;5;34.6877307892;
23;3;22.0209999084;12.5;5;36.4317016602;2;21.8047389984;14.0;6;35.3773875237;
24;3;22.1971321106;12.5;5;37.1825695038;2;21.9599113464;14.0;6;36.0872850418;
25;3;22.3660774231;12.5;5;37.8912820816;2;22.119638443;14.0;6;36.8080816269;
26;3;22.5255393982;12.5;5;38.5498609543;2;22.2818183899;14.0;6;37.5296325684;
27;3;20.5255393982;13.5;5;39.1528482437;2;22.4441661835;14.0;7;38.2415313721;
28;3;17.625;15.5;6;39.6973295212;2;22.6043434143;14.0;7;38.9337024689;
29;3;18.625;15.5;7;40.1827335358;2;22.7600822449;14.0;7;39.5969734192;
30;3;19.625;16.5;7;40.6104717255;2;20.9093170166;15.0;7;40.2235612869;
31;3;19.625;17.5;7;40.9834880829;2;20.0503005981;16.0;7;40.8074121475;
32;3;19.625;18.5;8;41.3057975769;2;19.1816673279;17.0;7;41.344373703;
33;3;18.625;17.5;9;41.5820503235;2;18.302482605;18.0;7;41.8321943283;
34;3;18.625;17.5;9;41.8171749115;2;17.4122428894;19.0;7;42.2703714371;
35;4;19.625;18.5;6;52.0;2;17.2108345032;20.0;8;42.6598997116;
36;4;20.625;19.5;6;52.3999996185;2;17.2984771729;21.0;8;43.0029563904;
37;4;21.625;20.5;8;52.7743997574;2;17.3756656647;22.0;8;43.3025722504;
38;4;22.625;21.5;8;53.1219387054;2;17.4430789948;23.0;8;43.5623226166;
39;4;23.625;22.5;9;53.4420347214;2;17.5015220642;24.0;8;43.7860584259;
40;4;24.1994571686;23.5;9;53.7347183228;2;17.5518627167;25.0;9;43.9776916504;
