Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;6;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.66343975067;10.6632003784;5;21.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.94783401489;10.4951858521;5;23.0819120407;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.1934309006;11.0209560394;5;23.99553442;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;11.9660997391;11.4571752548;5;24.7449600697;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;13.9660997391;11.8107032776;5;25.3503712416;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;15.9660997391;12.0916318893;5;25.8344515562;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;16.9954986572;12.3113050461;5;26.2195074558;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;18.0058269501;12.4808797836;5;26.3048160076;1;15.9499998093;13.879781723;6;28.0;
18;2;19.0164165497;12.5;6;26.3530313969;1;16.9500007629;14.0;6;28.0;
19;2;19.9294319153;12.5;6;26.4023760557;1;17.9500007629;14.0;6;28.0;
20;2;19.9405345917;12.5;6;26.4528282881;1;18.2999992371;14.0;6;28.0;
21;2;19.9518871307;12.5;6;26.5043625832;1;18.2999992371;14.0;6;28.0;
22;2;19.9634819031;12.5;6;26.5569496155;1;18.2999992371;14.0;6;28.0;
23;2;19.9753131866;12.5;6;26.6105561256;1;18.2999992371;14.0;7;28.0;
24;2;19.9873752594;12.5;7;26.6651450396;1;18.2999992371;14.0;7;28.0;
25;2;19.9996566772;12.5;7;26.72067523;1;18.2999992371;14.0;7;28.0;
26;2;20.0121517181;12.5;7;26.7771017551;1;18.2999992371;14.0;7;28.0;
27;2;20.024848938;12.5;7;26.8343759775;1;18.2999992371;14.0;7;28.0;
28;2;19.625;13.2337503433;7;26.8924454451;1;18.2999992371;14.0;8;28.0;
29;2;18.0508003235;13.5;8;26.9512542486;1;18.2999992371;14.0;8;28.0;
30;2;17.064031601;14.5;9;27.0107431412;1;18.2999992371;14.0;8;28.0;
31;2;16.0774173737;15.5;9;27.0708494186;2;18.2999992371;14.0;7;28.0;
32;2;15.0909414291;16.5;9;27.1315076351;2;18.2999992371;14.0;7;28.0;
33;2;14.4795894623;17.5;9;27.1926498413;2;18.2999992371;14.0;7;28.0;
34;2;14.4933462143;18.5;10;27.2542052269;2;18.2999992371;14.0;7;28.0;
35;2;14.5071964264;19.5;11;27.3161010742;2;18.2999992371;14.0;7;28.0;
36;2;14.5211229324;20.5;11;27.3782629967;2;18.2999992371;14.0;7;28.0;
37;2;14.5351085663;21.5;11;27.4406147003;2;18.2999992371;14.0;7;28.0;
38;2;14.5491380692;22.5;13;27.5030794144;2;18.2999992371;14.0;8;28.0;
39;3;14.5631923676;23.5;11;37.5655794144;2;16.2999992371;15.0;8;28.0;
40;3;15.0;26.5;12;38.0280361176;2;15.2999992371;16.0;8;28.0;
41;3;16.0;29.3396263123;12;38.4647722244;2;14.2999992371;17.0;9;28.0;
42;3;17.0;31.3832607269;13;38.8744487762;2;13.2999992371;18.0;9;28.0;
43;3;18.0;33.4267578125;14;39.2564072609;2;12.2999992371;19.0;9;28.0;
44;3;19.0;32.4700622559;14;39.6106026173;2;12.0;20.0;10;28.0;
45;3;19.0;34.5131187439;14;39.9375140667;2;12.0;21.0;10;28.0;
46;3;20.0;33.5558776855;14;40.238049984;2;12.0;22.0;11;28.0;
47;4;20.0;32.5982933044;10;55.5134472847;2;12.0;23.0;11;28.0;
48;4;22.0;33.6403121948;10;56.5151743889;2;12.0;24.0;12;28.0;
49;4;24.0;37.6403121948;10;57.4142208099;2;12.0;25.0;12;28.0;
50;4;25.8457527161;41.6403121948;11;58.2114429474;2;12.0;26.0;13;28.0;
51;4;26.8911647797;45.5;12;58.8069932461;2;12.0;27.0;14;28.0;
52;6;27.8999996185;48.5;10;69.2982974052;2;13.0;25.0;14;28.0;
53;6;29.8999996185;50.5;12;70.1213870049;2;14.0;24.0;15;28.0;
54;7;33.9000015259;50.5;12;71.8580737114;3;16.0;24.0;15;29.0;
55;7;34.4881057739;53.5;13;72.684705615;3;18.0;24.0;15;29.1599999666;
56;7;34.5648269653;56.5;14;73.3712487221;3;19.0;24.0;16;29.3437439203;
57;7;35.5999984741;56.5;14;73.9425070286;3;20.0;24.0;16;29.5541238785;
58;7;34.5999984741;59.5;15;74.5199838877;3;20.2999992371;24.0;16;29.7941719294;
59;7;34.5999984741;62.5;15;75.1084964275;3;20.2999992371;24.0;18;30.0669906139;
60;7;35.5999984741;62.0088005066;15;75.7131845951;3;20.2999992371;24.0;18;30.375654459;
61;8;35.1618118286;62.5;16;76.3392384052;3;20.2999992371;24.0;19;30.7230784893;
62;8;34.5999984741;64.5;16;76.9915864468;3;20.2999992371;24.0;19;31.1118502617;
63;9;35.5999984741;64.5;25;77.6745445728;3;20.2999992371;24.0;19;31.544028759;
64;10;35.4566612244;64.9852752686;16;78.287358284;3;20.2999992371;24.0;21;32.0209121704;
65;10;35.5782432556;66.0;16;78.9226989746;3;20.2999992371;24.0;21;32.5427899361;
66;10;35.5999984741;65.0;17;79.586581707;3;20.2999992371;24.0;21;33.1086950302;
67;11;36.5999984741;65.0;17;80.2800674438;3;20.2999992371;24.0;22;33.7161855698;
68;11;37.5999984741;65.0;17;81.0160870552;4;21.2999992371;25.0;21;35.3611893654;
69;11;36.5999984741;64.0;17;84.2072105408;4;22.2999992371;26.0;22;36.1979442835;
70;11;36.8489990234;63.1300010681;18;87.0827283859;4;22.2999992371;27.0;22;37.0828119516;
71;11;38.0608825684;63.2453613281;18;89.674393177;4;22.2999992371;28.0;23;38.0099020004;
72;11;39.2395019531;63.3471679688;18;92.0125513077;4;22.2999992371;29.0;23;38.9724308252;
73;11;39.3889541626;62.4365692139;19;94.900490284;4;22.2999992371;29.8970870972;24;39.9631488323;
74;11;40.5313873291;63.5;19;96.1607428789;4;22.2999992371;30.0334949493;23;40.9748203754;
75;11;37.5;67.5;20;97.3737136126;4;22.8345222473;29.0;23;42.0006797314;
76;12;37.8496589661;71.5;19;98.5205409527;4;22.2999992371;29.0;23;43.0348010063;
77;12;37.5;75.5;19;100.587290168;4;22.2999992371;29.0;24;44.0723137856;
78;12;38.90625;80.0077819824;19;102.765580177;4;22.2999992371;29.0;25;45.1094264984;
79;12;41.9373092651;82.077545166;19;104.040056348;5;22.2999992371;29.0;24;46.1432595253;
80;12;42.4015769958;87.1451339722;21;105.28926301;5;22.2999992371;29.0;25;47.1715164185;
81;13;42.9171295166;92.2104797363;18;106.527415514;5;22.2999992371;29.0;25;48.2942314148;
82;14;42.4966087341;97.2735290527;17;108.771580577;4;22.2999992371;29.0;25;50.5560941696;
83;16;44.3330574036;102.334259033;17;110.140249491;4;22.4890003204;29.4200000763;25;52.5820274353;
84;17;42.0944290161;107.392631531;16;111.56087327;4;22.6291618347;29.7314720154;26;54.4094963074;
85;17;42.1777610779;112.448654175;16;112.998316765;4;22.7310562134;29.9579029083;26;55.8301095963;
86;17;41.4755554199;117.502319336;17;114.384209991;4;22.75;30.0;26;57.1181259155;
87;17;43.7836952209;116.553642273;18;116.903885603;4;22.75;30.0;26;58.3473072052;
88;18;48.1278572083;116.553642273;17;118.617882371;4;22.75;30.0;27;59.5075139999;
89;18;51.8418617249;118.553642273;16;121.464933872;4;22.75;30.0;27;60.5895986557;
90;19;60.4658546448;121.553642273;15;123.413605809;4;22.75;30.0;28;61.4803953171;
91;19;66.5084152222;125.5;16;127.742712498;4;22.75;30.0;28;62.2244596481;
92;21;70.5371398926;126.709999084;14;132.02067697;4;20.75;31.0;29;62.9037542343;
93;21;71.9460449219;130.896026611;19;136.227872968;4;19.75;32.0;29;63.514248848;
94;21;72.2758407593;135.930374146;19;140.336799741;4;18.75;33.0;30;64.0550365448;
95;21;74.7732772827;136.228393555;21;144.313245773;4;17.75;34.0;30;64.5278511047;
96;22;74.8086624146;139.515655518;24;147.976861477;4;16.75;35.0;31;64.9364433289;
97;24;75.7134399414;142.793792725;22;151.290219188;4;16.0;36.0;31;65.2859363556;
98;24;77.4893417358;143.043746948;22;155.19496119;4;16.0;37.0;32;65.5822277069;
99;24;78.1393203735;147.231124878;23;158.954748631;4;16.0;38.0;32;65.8315029144;
100;25;79.6378860474;150.424987793;21;161.558023572;4;16.0;39.0;32;66.0;
