Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;2;9.5;10.3000001907;3;21.0;1;9.72500038147;10.5;5;21.0;
8;2;9.72500038147;10.0;3;21.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.81500053406;10.1999998093;3;21.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.88844013214;10.3632001877;3;21.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.94783401489;10.4951858521;3;23.0819120407;1;9.94999980927;11.0;5;23.5400009155;
12;2;10.1934309006;11.0209560394;3;23.99553442;2;10.296500206;11.970000267;5;25.8252849579;
13;2;11.9660997391;11.4571752548;3;24.7449600697;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;13.9660997391;11.8107032776;3;25.3503712416;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;15.9660997391;12.0916318893;3;25.8344515562;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;16.9954986572;12.3113050461;3;26.2195074558;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;18.0058269501;12.4808797836;3;26.3048160076;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;19.0164165497;12.5;4;26.3530313969;2;19.4150733948;14.0;4;30.375654459;
19;2;19.9294319153;12.5;4;26.4023760557;2;20.4845237732;14.0;4;30.7230784893;
20;2;19.9405345917;12.5;4;26.4528282881;2;20.9126911163;14.0;4;31.1118502617;
21;2;19.9518871307;12.5;4;26.5043625832;2;21.0001659393;14.0;4;31.544028759;
22;2;19.9634819031;12.5;4;26.5569496155;2;21.0974063873;14.0;4;32.0209121704;
23;2;19.9753131866;12.5;4;26.6105561256;2;21.2047042847;14.0;5;32.5427899361;
24;2;19.9873752594;12.5;4;26.6651450396;2;21.3221263885;14.0;5;33.1086950302;
25;3;19.9996566772;12.5;4;26.72067523;2;21.4494552612;14.0;5;33.7161855698;
26;3;20.0121517181;12.5;5;26.7771017551;2;21.5861415863;14.0;5;34.3611893654;
27;4;20.024848938;12.5;4;26.8343759775;2;21.7312660217;14.0;6;35.0379443169;
28;4;20.0377349854;12.5;3;26.8924454451;2;21.8835372925;14.0;6;35.7390680313;
29;4;18.0508003235;13.5;3;26.9512542486;2;22.0412902832;14.0;6;36.4557781219;
30;4;17.064031601;14.5;4;27.0107431412;2;20.2025489807;15.0;6;37.1782588959;
31;4;16.0774173737;15.5;5;27.0708494186;3;20.36510849;16.5;5;38.8961582184;
32;4;15.0909414291;16.5;5;27.1315076351;3;20.5266342163;17.0;5;39.7591658831;
33;4;14.4795894623;17.5;5;27.1926498413;3;19.6848106384;18.5799999237;5;40.6213451624;
34;4;14.4933462143;18.5;5;27.2542052269;3;19.1398010254;19.0;5;41.4770746231;
35;5;14.5071964264;19.5;3;42.3161010742;3;18.6826629639;20.7770614624;6;42.3224569559;
36;5;15.5211229324;20.5;3;43.1282629967;3;19.2225532532;21.0;7;43.1555049419;
37;5;16.5351085663;21.5;3;43.8599891663;3;18.9449157715;22.0;6;43.9761240482;
38;5;17.0;23.5;4;44.5103693008;3;19.0601062775;23.0;5;44.7858998775;
39;5;18.0;25.252155304;7;45.0818490982;3;19.1641349792;24.0;5;45.5877223015;
40;5;19.0;26.2959060669;7;45.5793628693;3;19.2570705414;25.0;5;46.3852906227;
41;5;20.0;27.3396263123;7;46.0094623566;3;19.3392829895;27.0;5;47.1825580597;
42;5;21.0;28.3832607269;7;46.3795280457;3;20.3160743713;27.0;5;47.9831604958;
43;5;22.2074203491;27.5;8;46.6971354485;3;20.4740829468;26.0;5;48.7898778915;
44;5;22.2980632782;28.5;8;46.8758842945;3;20.5282669067;26.0;6;49.604174614;
45;5;22.3470726013;29.5;8;46.936971426;3;21.8609390259;26.0;8;50.3611893654;
46;5;23.3608169556;27.5;9;46.9975619316;3;23.0312671661;27.0;8;51.0379443169;
47;5;22.3744506836;28.5;9;47.0575861931;3;22.6000003815;28.0;9;51.7390680313;
48;5;22.7000007629;28.5;9;47.1169772148;3;24.6000003815;29.0;10;52.4557781219;
49;5;24.4013214111;29.5;10;47.1756706238;3;26.5025501251;30.0;10;53.1782588959;
50;5;25.4145240784;30.5;10;47.2336053848;3;27.6651096344;29.0;11;53.8961582184;
51;5;26.4275627136;31.5;10;47.2907235622;3;28.1266345978;29.0;12;54.5991659164;
52;5;26.7000007629;32.5;10;47.346971035;3;28.2848110199;29.0;13;55.2776012421;
53;5;28.0780677795;31.5;10;47.4022974968;3;26.2848110199;29.0;13;55.9229507446;
54;5;28.0905151367;30.5;11;47.4566559792;3;25.8999996185;29.0;14;56.5282850266;
55;6;27.3250007629;30.5;10;47.5100040436;3;25.8999996185;29.0;14;57.088514328;
56;6;27.3250007629;30.5;10;47.5623030663;3;25.8999996185;29.0;14;57.6004695892;
57;6;27.3250007629;29.9936122894;10;47.6135182381;3;25.8999996185;29.0;15;58.0628213882;
58;6;28.13804245;27.9936122894;11;47.6636190414;3;25.8999996185;29.0;15;58.4758720398;
59;7;27.3250007629;28.9936122894;10;47.7125790119;3;25.8999996185;29.0;16;58.8412618637;
60;7;27.3250007629;29.9936122894;9;47.7603754997;5;25.8999996185;29.0;12;74.1616458893;
61;7;28.1710853577;27.9936122894;9;47.8069901466;5;24.8999996185;31.0;12;75.1903705597;
62;7;27.3250007629;28.9936122894;10;47.8524079323;5;24.8999996185;33.0;13;76.1005573273;
63;7;27.3250007629;29.9936122894;10;47.8966178894;5;24.8999996185;35.0;13;76.8952789307;
64;7;27.3250007629;30.2276325226;10;48.9396123886;5;24.8999996185;37.0;13;77.5162696838;
65;7;28.3250007629;31.2577285767;10;50.1113876104;5;24.8999996185;39.0;13;77.9513263702;
66;7;31.2208137512;31.2577285767;12;50.4054310322;5;25.6000003815;40.0;13;78.3190898895;
67;7;32.6076278687;32.5;12;51.7131551504;5;26.6000003815;41.0;14;78.6270179749;
68;7;33.9432907104;35.5;12;52.0860590935;5;27.1881046295;42.0;15;78.8827629089;
69;7;35.0339889526;38.5;13;53.9507694244;6;27.2648296356;43.0;16;79.0;
70;7;34.5256958008;42.125;16;55.60245049;6;27.3000011444;44.0;16;81.3699989319;
71;8;34.4398117065;45.6171875;15;58.6319971085;6;26.4710006714;43.0;15;84.2990875244;
72;8;35.5543861389;47.402305603;14;61.2903517485;6;27.013666153;42.0;15;85.9149231911;
73;8;37.1489334106;46.0065383911;14;63.6432615519;6;29.1311988831;42.0;16;86.9849233627;
74;8;37.8097763062;45.4547729492;13;65.7680778503;6;30.4796772003;42.0;15;87.8023222685;
75;9;37.138130188;46.77784729;12;68.9013901949;5;29.2999992371;38.0;16;88.0;
76;9;38.5622177124;49.0;12;70.3610541821;5;31.2999992371;38.0;17;88.0599999428;
77;9;35.5;54.0;13;72.9247438908;6;33.0499992371;38.0;16;88.1229639053;
78;9;36.5;58.0;13;74.6174827814;6;31.0499992371;40.0;15;88.1889609098;
79;9;37.0945205688;62.4037628174;14;76.4010635614;6;30.0499992371;42.0;15;88.2580518723;
80;10;36.2648925781;66.5670928955;13;78.262596488;6;29.0499992371;44.0;15;88.3302885294;
81;10;35.443447113;69.7258300781;13;80.1851588488;6;28.0499992371;45.0;14;88.4057120085;
82;10;34.6284980774;72.8793640137;14;82.1482503414;6;27.0499992371;46.0;12;88.484351635;
83;10;34.6180419922;76.0271835327;15;84.0657083988;6;26.2999992371;47.0;12;88.5662232637;
84;10;34.8098144531;79.1688613892;16;86.0353018045;6;26.2999992371;48.0;12;88.6513283253;
85;10;35.0014152527;82.3040771484;16;87.9729696512;6;26.2999992371;49.0;12;88.7396525145;
86;10;35.1903839111;85.4325790405;17;90.8557031155;6;26.2999992371;50.0;12;88.8311642408;
87;10;36.374370575;89.5542297363;17;92.6934581995;6;26.2999992371;51.0;12;88.9258141518;
88;10;37.5512123108;93.3316955566;17;94.4407812357;6;26.2999992371;52.0;13;89.0235335827;
89;10;37.7190589905;96.4572143555;20;96.0861946344;6;26.2999992371;53.0;11;89.1242339611;
90;10;37.8764419556;99.5761260986;19;97.6228802204;6;26.2999992371;54.0;11;89.2278065681;
91;10;38.0223083496;102.688545227;20;99.0483417511;6;26.2999992371;55.0;11;89.3341217041;
92;10;38.1560249329;105.794647217;22;100.36376822;6;26.2999992371;56.0;12;89.4430289268;
93;10;39.2773590088;105.894645691;22;101.573227167;6;26.2999992371;57.0;11;89.5543570518;
94;10;38.3864212036;108.98878479;23;102.682820201;6;26.2999992371;58.0;12;89.667914629;
95;10;38.4836196899;112.077339172;23;103.628330588;6;26.2999992371;59.0;12;89.7834908962;
96;10;38.5695800781;115.110488892;24;104.47663188;6;27.2999992371;57.0;13;89.9008569717;
97;10;39.6450653076;115.057624817;25;105.148185492;6;26.2999992371;58.0;14;90.0197672844;
98;11;38.7109603882;117.101867676;24;105.702930927;6;26.2999992371;59.0;13;90.1399610043;
99;11;39.768157959;116.14654541;23;106.171645045;6;27.2999992371;57.0;10;90.2611646652;
100;11;39.7999992371;115.191650391;24;106.531443834;6;26.2999992371;58.0;11;90.3830943108;
